eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878454.796244,"{'circle_3d': {'center': [-1.7811820192013863, 5.126874109580441, 30.743731209208573], 'normal': [-0.042403860504378534, 0.3709727254686503, -0.9276751314833692], 'radius': 2.383162676859776}, 'confidence': 0.991750626873336, 'timestamp': 201946.609761, 'diameter_3d': 4.766325353719552, 'ellipse': {'center': [140.41382137464464, 175.9049730076623], 'axes': [45.41634886570384, 52.6254762050417], 'angle': -80.67937474960829}, 'location': [140.41382137464464, 175.9049730076623], 'diameter': 52.6254762050417, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3283514409796462, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9508525975313216, 'phi': -1.616474348483081, 'norm_pos': [0.4387931917957645, 0.2670626124680737], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.016439,"{'circle_3d': {'center': [-1.809394451777429, 5.153612751243272, 30.75578783681772], 'normal': [-0.04475489655238209, 0.37320094560721956, -0.9266704125159402], 'radius': 2.4465930794274295}, 'confidence': 0.9748725532939884, 'timestamp': 201946.828162, 'diameter_3d': 4.893186158854859, 'ellipse': {'center': [140.1178833423944, 176.1401380847731], 'axes': [46.509625512980854, 54.00633874499483], 'angle': -80.39512593093914}, 'location': [140.1178833423944, 176.1401380847731], 'diameter': 54.00633874499483, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.34421721285579077, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9532531856742368, 'phi': -1.6190552837281955, 'norm_pos': [0.4378683854449825, 0.26608275798011205], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.024402,"{'circle_3d': {'center': [-1.7632562092589499, 5.177422315760655, 30.763272150136114], 'normal': [-0.0409100430091755, 0.3751850759836681, -0.9260467197394074], 'radius': 2.431978395981078}, 'confidence': 0.997920237103773, 'timestamp': 201946.836562, 'diameter_3d': 4.863956791962156, 'ellipse': {'center': [140.6232272405902, 176.39461761227642], 'axes': [46.16947279853341, 53.67092134570559], 'angle': -81.00013259502288}, 'location': [140.6232272405902, 176.39461761227642], 'diameter': 53.67092134570559, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3452598010570185, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9553927544786012, 'phi': -1.6149447047450638, 'norm_pos': [0.4394475851268444, 0.2650224266155149], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.032345,"{'circle_3d': {'center': [-1.7832595715017967, 5.161537215990451, 30.757750768414624], 'normal': [-0.04257698986274607, 0.3738613176694845, -0.926506834882865], 'radius': 2.431429934209532}, 'confidence': 0.9256642909548698, 'timestamp': 201946.844962, 'diameter_3d': 4.862859868419064, 'ellipse': {'center': [140.4023770017432, 176.2315524099296], 'axes': [46.20698831302511, 53.66814488402648], 'angle': -80.7267655688784}, 'location': [140.4023770017432, 176.2315524099296], 'diameter': 53.66814488402648, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.34537540113966925, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9539650868408154, 'phi': -1.6167183371098588, 'norm_pos': [0.4387574281304475, 0.2657018649586267], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.041173,"{'circle_3d': {'center': [-1.788167113482432, 5.1479122580974375, 30.752489064861074], 'normal': [-0.042985951694465674, 0.3727259045117333, -0.926945310178994], 'radius': 2.4385050187135597}, 'confidence': 0.9946832354842253, 'timestamp': 201946.853362, 'diameter_3d': 4.8770100374271195, 'ellipse': {'center': [140.3461957972139, 176.08827971908315], 'axes': [46.3899247214046, 53.83347836231837], 'angle': -80.63890066930314}, 'location': [140.3461957972139, 176.08827971908315], 'diameter': 53.83347836231837, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3450828497492786, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9527412029960176, 'phi': -1.6171369002613047, 'norm_pos': [0.43858186186629344, 0.2662988345038202], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.048382,"{'circle_3d': {'center': [-1.8092047448005275, 5.1309864576837905, 30.74669305492008], 'normal': [-0.044739087637640305, 0.3713154211439294, -0.9274283110074103], 'radius': 2.4259488090077173}, 'confidence': 0.9176988020972399, 'timestamp': 201946.861762, 'diameter_3d': 4.8518976180154345, 'ellipse': {'center': [140.11312862952957, 175.9210006883185], 'axes': [46.2009403006118, 53.56582287049719], 'angle': -80.34846812050652}, 'location': [140.11312862952957, 175.9210006883185], 'diameter': 53.56582287049719, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.34458351544812693, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9512216528791497, 'phi': -1.6189989010442507, 'norm_pos': [0.4378535269672799, 0.2669958304653396], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.0563579,"{'circle_3d': {'center': [-1.792120001340196, 5.142331675882098, 30.750430708584815], 'normal': [-0.043315359015946006, 0.3722608559937884, -0.9271168398686821], 'radius': 2.4433959982992146}, 'confidence': 0.9966202426627317, 'timestamp': 201946.870162, 'diameter_3d': 4.886791996598429, 'ellipse': {'center': [140.30222774858657, 176.0282977376679], 'axes': [46.50171284094153, 53.94507458936037], 'angle': -80.57928981529668}, 'location': [140.30222774858657, 176.0282977376679], 'diameter': 53.94507458936037, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.34607450091290737, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9522400919380956, 'phi': -1.6174828737784197, 'norm_pos': [0.43844446171433304, 0.2665487594263837], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.0650828,"{'circle_3d': {'center': [-1.7687260328853598, 5.1566170004637515, 30.755108400441415], 'normal': [-0.04136586164470966, 0.37345129970892615, -0.9267270322139658], 'radius': 2.429352842618418}, 'confidence': 0.9958725249092297, 'timestamp': 201946.878562, 'diameter_3d': 4.858705685236836, 'ellipse': {'center': [140.5586921770673, 176.18367880400837], 'axes': [46.194426151490866, 53.62689611501491], 'angle': -80.89175774127557}, 'location': [140.5586921770673, 176.18367880400837], 'diameter': 53.62689611501491, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3465307890531122, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.953523050993686, 'phi': -1.6154032286177837, 'norm_pos': [0.43924591305333527, 0.26590133831663176], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.0723379,"{'circle_3d': {'center': [-1.7916212279595567, 5.146672910302069, 30.75215151230155], 'normal': [-0.04327379456755939, 0.37262262552878594, -0.9269734395589546], 'radius': 2.481826809621244}, 'confidence': 0.9896872627981796, 'timestamp': 201946.886962, 'diameter_3d': 4.963653619242488, 'ellipse': {'center': [140.310874420846, 176.05072155296256], 'axes': [47.21818622358542, 54.791307670617414], 'angle': -80.59423780902154}, 'location': [140.310874420846, 176.05072155296256], 'diameter': 54.791307670617414, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.34671302157046613, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9526299064581045, 'phi': -1.6174453442903958, 'norm_pos': [0.4384714825651438, 0.26645532686265605], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.080448,"{'circle_3d': {'center': [-1.7888238134082126, 5.13707499389911, 30.748167978568517], 'normal': [-0.04304067668828072, 0.37182279916187266, -0.9273054007033736], 'radius': 2.413455501027557}, 'confidence': 0.9945152469550185, 'timestamp': 201946.895362, 'diameter_3d': 4.826911002055114, 'ellipse': {'center': [140.3350276512024, 175.991730300425], 'axes': [45.952355755830965, 53.28735681322462], 'angle': -80.60819443100878}, 'location': [140.3350276512024, 175.991730300425], 'diameter': 53.28735681322462, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.34709875549560065, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9517681577608768, 'phi': -1.6171778194282267, 'norm_pos': [0.43854696141000754, 0.2667011237482292], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.089717,"{'circle_3d': {'center': [-1.79705511747815, 5.1485884853598485, 30.75317673974824], 'normal': [-0.043726618694108835, 0.37278225678360094, -0.9268880039383968], 'radius': 2.4416806392316297}, 'confidence': 0.9958715996805729, 'timestamp': 201946.903762, 'diameter_3d': 4.883361278463259, 'ellipse': {'center': [140.25015188710265, 176.0926833983122], 'axes': [46.44252764499899, 53.902396675282446], 'angle': -80.53306603911388}, 'location': [140.25015188710265, 176.0926833983122], 'diameter': 53.902396675282446, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.348363242497296, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9528019319968273, 'phi': -1.6179371066630142, 'norm_pos': [0.4382817246471958, 0.2662804858403658], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.1004329,"{'circle_3d': {'center': [-1.7908419392192454, 5.132995379769438, 30.74662687903906], 'normal': [-0.04320885383920013, 0.3714828313177334, -0.927433825664162], 'radius': 2.446480937811003}, 'confidence': 0.9943257052758964, 'timestamp': 201946.912162, 'diameter_3d': 4.892961875622006, 'ellipse': {'center': [140.3139718026016, 175.93141545603314], 'axes': [46.596362332063435, 54.01982919231977], 'angle': -80.57482970568343}, 'location': [140.3139718026016, 175.93141545603314], 'diameter': 54.01982919231977, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3487987228395828, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9514019598111596, 'phi': -1.6173523508078187, 'norm_pos': [0.43848116188313, 0.2669524355998619], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.108758,"{'circle_3d': {'center': [-1.8015505230497888, 5.135162387264757, 30.74799922916037], 'normal': [-0.044101235825078744, 0.3716634152756767, -0.9273194631540528], 'radius': 2.4474089493144735}, 'confidence': 0.9929777820099779, 'timestamp': 201946.920562, 'diameter_3d': 4.894817898628947, 'ellipse': {'center': [140.19841763033486, 175.95215424821941], 'axes': [46.599408117870446, 54.037887219015], 'angle': -80.44991694816235}, 'location': [140.19841763033486, 175.95215424821941], 'diameter': 54.037887219015, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3480703611663194, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9515964699795858, 'phi': -1.618318280238562, 'norm_pos': [0.43812005509479646, 0.26686602396575243], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.116353,"{'circle_3d': {'center': [-1.7649193597086366, 5.13905445666685, 30.74787802185794], 'normal': [-0.041048638879982724, 0.3719877543925177, -0.9273295637625886], 'radius': 2.4350647015364744}, 'confidence': 0.9982369787209281, 'timestamp': 201946.928962, 'diameter_3d': 4.870129403072949, 'ellipse': {'center': [140.5960227396416, 176.0016447850513], 'axes': [46.3712340191808, 53.76556299489491], 'angle': -80.9015275181831}, 'location': [140.5960227396416, 176.0016447850513], 'diameter': 53.76556299489491, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3508536386755301, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9519458594093146, 'phi': -1.6150328758509176, 'norm_pos': [0.43936257106138, 0.2666598133956196], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.124532,"{'circle_3d': {'center': [-1.7945095673560338, 5.127873204305974, 30.744748011324774], 'normal': [-0.043514489517265824, 0.3710559833624447, -0.9275903979736859], 'radius': 2.458415843091483}, 'confidence': 0.9944989546249741, 'timestamp': 201946.937362, 'diameter_3d': 4.916831686182966, 'ellipse': {'center': [140.273614364683, 175.87210906828514], 'axes': [46.841147967737854, 54.286832437206456], 'angle': -80.51936012587392}, 'location': [140.273614364683, 175.87210906828514], 'diameter': 54.286832437206456, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.353604322060741, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9509422545002357, 'phi': -1.617673279512909, 'norm_pos': [0.4383550448896344, 0.26719954554881187], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.1326919,"{'circle_3d': {'center': [-1.7765721542325532, 5.134034375256015, 30.746387422330343], 'normal': [-0.04201970509030912, 0.37156941427494816, -0.9274537803898885], 'radius': 2.441388520295457}, 'confidence': 0.9958555629228214, 'timestamp': 201946.945762, 'diameter_3d': 4.882777040590914, 'ellipse': {'center': [140.46872827303244, 175.94598980821547], 'axes': [46.50383888928357, 53.90780238919838], 'angle': -80.74987701945625}, 'location': [140.46872827303244, 175.94598980821547], 'diameter': 53.90780238919838, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.35453855371806453, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9514952179529885, 'phi': -1.616071886958104, 'norm_pos': [0.43896477585322635, 0.26689170913243554], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.140608,"{'circle_3d': {'center': [-1.7922298998499344, 5.123699661503853, 30.742972720232004], 'normal': [-0.04332451722509087, 0.37070818812893463, -0.9277383388980834], 'radius': 2.438960806285294}, 'confidence': 0.9954928337415457, 'timestamp': 201946.954162, 'diameter_3d': 4.877921612570588, 'ellipse': {'center': [140.2962180152285, 175.8406812623354], 'axes': [46.48677635320358, 53.859922266965484], 'angle': -80.53819215318815}, 'location': [140.2962180152285, 175.8406812623354], 'diameter': 53.859922266965484, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.35571951475134034, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9505677495583775, 'phi': -1.6174614935502105, 'norm_pos': [0.4384256812975891, 0.26733049474026915], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.1485171,"{'circle_3d': {'center': [-1.7747009248357695, 5.140545664105608, 30.748913635134716], 'normal': [-0.041863769307243795, 0.37211202167908086, -0.9272432626561905], 'radius': 2.467408613741294}, 'confidence': 0.9979560368603135, 'timestamp': 201946.962562, 'diameter_3d': 4.934817227482588, 'ellipse': {'center': [140.49202079390324, 175.99779705412658], 'axes': [46.976819554874695, 54.47847354923137], 'angle': -80.78594768355941}, 'location': [140.49202079390324, 175.99779705412658], 'diameter': 54.47847354923137, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.35710185917567916, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.9520797374332401, 'phi': -1.6159143240923068, 'norm_pos': [0.4390375649809476, 0.2666758456078059], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878455.1565719,"{'circle_3d': {'center': [-1.7540471124811496, 5.147313704007475, 30.750718599540235], 'normal': [-0.04014261827769215, 0.37267602500423647, -0.9270928489557306], 'radius': 2.4619650416372094}, 'confidence': 0.9965663494661128, 'timestamp': 201946.970962, 'diameter_3d': 4.923930083274419, 'ellipse': {'center': [140.71735166223837, 176.07144859683038], 'axes': [46.85950254996515, 54.355186063495886], 'angle': -81.04984610467311}, 'location': [140.71735166223837, 176.07144859683038], 'diameter': 54.355186063495886, 'sphere': {'center': [-1.2723356931488439, 0.6752014039566377, 41.875832787009], 'radius': 12.0}, 'projected_sphere': {'center': [149.6950062637996, 125.46864029352739], 'axes': [194.38254463861605, 194.38254463861605], 'angle': 90.0}, 'model_confidence': 0.3587361408415424, 'model_id': 64, 'model_birth_timestamp': 201881.845584, 'theta': 1.952687450717612, 'phi': -1.6140687557309243, 'norm_pos': [0.4397417239444949, 0.26636896417987344], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
