eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603861245.833971,"{'circle_3d': {'center': [0.26217046969335833, 0.09699712385746295, 1.016539120018109], 'normal': [-0.05390398001017462, 0.6148391776547536, -0.7868082018890556], 'radius': 0.08908349592712232}, 'confidence': 0.15154646884462197, 'timestamp': 184739.558829, 'diameter_3d': 0.17816699185424464, 'ellipse': {'center': [247.83946109649307, 151.19387322520456], 'axes': [43.04417156535044, 61.18550202022217], 'angle': 81.42247276279016}, 'location': [247.83946109649307, 151.19387322520456], 'diameter': 61.18550202022217, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2329783566713424, 'phi': -1.639199124874768, 'norm_pos': [0.7744983159265408, 0.37002552822831436], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.714127,"{'circle_3d': {'center': [-0.024312026377398044, 0.0038608469012251234, 0.9683148157835149], 'normal': [-0.07777752134940433, 0.6070778212417339, -0.7908268939086052], 'radius': 0.07604217585600592}, 'confidence': 0.8004071925710067, 'timestamp': 184744.439229, 'diameter_3d': 0.15208435171201184, 'ellipse': {'center': [151.59365700220792, 120.34893452883759], 'axes': [41.97854883421092, 53.346653242594996], 'angle': -80.9279808647409}, 'location': [151.59365700220792, 120.34893452883759], 'diameter': 53.346653242594996, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6066213875606019, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2231743785736557, 'phi': -1.6688306701370923, 'norm_pos': [0.47373017813189977, 0.4985461061298434], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.725523,"{'circle_3d': {'center': [-0.02506732559223468, 0.002929491679949159, 0.967674242237166], 'normal': [-0.07784046295064072, 0.6070002083066276, -0.7908802750374677], 'radius': 0.0765607058610235}, 'confidence': 0.8625362396989591, 'timestamp': 184744.447629, 'diameter_3d': 0.153121411722047, 'ellipse': {'center': [151.32442148031265, 120.00757896111867], 'axes': [42.324049459490766, 53.74813690776524], 'angle': -80.84961193894414}, 'location': [151.32442148031265, 120.00757896111867], 'diameter': 53.74813690776524, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.60686655020038, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230767119485506, 'phi': -1.6689029168462062, 'norm_pos': [0.472888817125977, 0.4999684209953389], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.734117,"{'circle_3d': {'center': [-0.025078822819184055, 0.002895522150775598, 0.9676493023278852], 'normal': [-0.07784142105288651, 0.6069973775125298, -0.7908823533632412], 'radius': 0.07629778837743405}, 'confidence': 0.8017085858220712, 'timestamp': 184744.456029, 'diameter_3d': 0.1525955767548681, 'ellipse': {'center': [151.31940461563468, 120.00262534789528], 'axes': [42.180295244300794, 53.56453521081214], 'angle': -80.84812703624837}, 'location': [151.31940461563468, 120.00262534789528], 'diameter': 53.56453521081214, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.60686655020038, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230731498694114, 'phi': -1.6689038604991249, 'norm_pos': [0.4728731394238584, 0.4999890610504364], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.741869,"{'circle_3d': {'center': [-0.02515578294835019, 0.002778070415093481, 0.9675667349222312], 'normal': [-0.07784783439698367, 0.6069875898678896, -0.7908892339803789], 'radius': 0.07670220167731186}, 'confidence': 0.6523921803386873, 'timestamp': 184744.464429, 'diameter_3d': 0.15340440335462371, 'ellipse': {'center': [151.29281129045768, 119.9504922181264], 'axes': [42.41242999796575, 53.85385995863723], 'angle': -80.83958585118104}, 'location': [151.29281129045768, 119.9504922181264], 'diameter': 53.85385995863723, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.60686655020038, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230608338364615, 'phi': -1.6689110436689918, 'norm_pos': [0.47279003528268027, 0.5002062824244733], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.749611,"{'circle_3d': {'center': [-0.025418404594380606, 0.0032705353485074085, 0.9679705644213179], 'normal': [-0.07786971953415288, 0.6070286286123407, -0.7908555815221217], 'radius': 0.0758697181107718}, 'confidence': 0.9651456521970055, 'timestamp': 184744.472829, 'diameter_3d': 0.1517394362215436, 'ellipse': {'center': [151.2018082694921, 120.14599139427213], 'axes': [41.912896475992895, 53.245971778288364], 'angle': -80.82778169645152}, 'location': [151.2018082694921, 120.14599139427213], 'diameter': 53.245971778288364, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6065513849422999, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2231124746692004, 'phi': -1.668942599000316, 'norm_pos': [0.4725056508421628, 0.4993917025238661], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.757623,"{'circle_3d': {'center': [-0.024588795237672434, 0.0032313638578589376, 0.9678588494569844], 'normal': [-0.07780058542109386, 0.6070253643214534, -0.7908648911024827], 'radius': 0.07652835817822669}, 'confidence': 0.9492806376745749, 'timestamp': 184744.481229, 'diameter_3d': 0.15305671635645338, 'ellipse': {'center': [151.49397820413316, 120.1146450578276], 'axes': [42.28970539665905, 53.71438693030458], 'angle': -80.89393742095166}, 'location': [151.49397820413316, 120.1146450578276], 'diameter': 53.71438693030458, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6060116964217377, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223108366995776, 'phi': -1.6688548738461917, 'norm_pos': [0.47341868188791614, 0.49952231225905164], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.765523,"{'circle_3d': {'center': [-0.024870746545087474, 0.0027754724206081605, 0.9675366890030652], 'normal': [-0.07782408136337844, 0.6069873733683492, -0.7908917378069761], 'radius': 0.07590682123287391}, 'confidence': 0.9858324262338773, 'timestamp': 184744.489629, 'diameter_3d': 0.15181364246574783, 'ellipse': {'center': [151.39036344150966, 119.97070617066798], 'axes': [41.973665388587705, 53.295384279528626], 'angle': -80.86286166372773}, 'location': [151.39036344150966, 119.97070617066798], 'diameter': 53.295384279528626, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230605614110974, 'phi': -1.6688809899135513, 'norm_pos': [0.4730948857547177, 0.5001220576222167], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.775071,"{'circle_3d': {'center': [-0.024928829791142526, 0.0026895305497447453, 0.9674764471856552], 'normal': [-0.07782892163388304, 0.6069802115457772, -0.7908967579584268], 'radius': 0.07650618048578235}, 'confidence': 0.7134336475550761, 'timestamp': 184744.498029, 'diameter_3d': 0.1530123609715647, 'ellipse': {'center': [151.37115923349452, 119.92451962107982], 'axes': [42.31210168565681, 53.72064073640864], 'angle': -80.85638149195144}, 'location': [151.37115923349452, 119.92451962107982], 'diameter': 53.72064073640864, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230515495896386, 'phi': -1.6688864326001869, 'norm_pos': [0.47303487260467036, 0.5003145015788341], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.7821922,"{'circle_3d': {'center': [-0.024998555220992147, 0.0025753248548907592, 0.9673956617693413], 'normal': [-0.07783473208637051, 0.6069706944045394, -0.7909034900764531], 'radius': 0.07650812187714362}, 'confidence': 0.8322165724200734, 'timestamp': 184744.506429, 'diameter_3d': 0.15301624375428724, 'ellipse': {'center': [151.34596052000532, 119.88424965290106], 'axes': [42.32051956673956, 53.72662542109636], 'angle': -80.84860281626266}, 'location': [151.34596052000532, 119.88424965290106], 'diameter': 53.72662542109636, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223039574133757, 'phi': -1.6688928791459843, 'norm_pos': [0.4729561266250166, 0.5004822931129123], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.7900438,"{'circle_3d': {'center': [-0.025068323485467614, 0.0024607200691368902, 0.9673145768721341], 'normal': [-0.07784054610841011, 0.6069611440057264, -0.7909102471512202], 'radius': 0.07697245024020226}, 'confidence': 0.7614372294191207, 'timestamp': 184744.514829, 'diameter_3d': 0.15394490048040452, 'ellipse': {'center': [151.32208025247226, 119.83144965270496], 'axes': [42.58599219251132, 54.058131224088385], 'angle': -80.84066811581076}, 'location': [151.32208025247226, 119.83144965270496], 'diameter': 54.058131224088385, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230275569398437, 'phi': -1.6688993269680183, 'norm_pos': [0.47288150078897584, 0.5007022931137293], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.798024,"{'circle_3d': {'center': [-0.025138134589537176, 0.0023457161811455407, 0.9672331925089086], 'normal': [-0.07784636370041592, 0.6069515603483939, -0.7909170291814891], 'radius': 0.07686001721372965}, 'confidence': 0.8807740523809923, 'timestamp': 184744.523229, 'diameter_3d': 0.1537200344274593, 'ellipse': {'center': [151.29650510654534, 119.79395216694996], 'axes': [42.530923525415886, 53.98365743862599], 'angle': -80.8328887041549}, 'location': [151.29650510654534, 119.79395216694996], 'diameter': 53.98365743862599, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2230154980078574, 'phi': -1.6689057760663115, 'norm_pos': [0.4728015784579542, 0.5008585326377084], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.8097699,"{'circle_3d': {'center': [-0.025207988537440884, 0.0022303131807310805, 0.9671515086954159], 'normal': [-0.07785218486274123, 0.6069419434316927, -0.7909238361659469], 'radius': 0.0769436557508069}, 'confidence': 0.6893210221539, 'timestamp': 184744.531629, 'diameter_3d': 0.1538873115016138, 'ellipse': {'center': [151.27147748466604, 119.75104358633821], 'axes': [42.58489324804403, 54.04724118033188], 'angle': -80.8250327019297}, 'location': [151.27147748466604, 119.75104358633821], 'diameter': 54.04724118033188, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.223003397337881, 'phi': -1.6689122264408192, 'norm_pos': [0.47272336713958135, 0.5010373183902574], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.818175,"{'circle_3d': {'center': [-0.025277885334138883, 0.0021145110564768643, 0.96706952544662], 'normal': [-0.07785800959579939, 0.6069322932546715, -0.7909306681033463], 'radius': 0.07665817301245666}, 'confidence': 0.7313431206405405, 'timestamp': 184744.540029, 'diameter_3d': 0.1533163460249133, 'ellipse': {'center': [151.2453573920993, 119.71788957501344], 'axes': [42.43361468122171, 53.85093612202385], 'angle': -80.81727129146434}, 'location': [151.2453573920993, 119.71788957501344], 'diameter': 53.85093612202385, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2229912549298736, 'phi': -1.6689186780915635, 'norm_pos': [0.47264174185031027, 0.5011754601041106], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.8259358,"{'circle_3d': {'center': [-0.025347824984350176, 0.0019983097973250707, 0.9669872427778188], 'normal': [-0.07786383789998366, 0.6069226098164088, -0.7909375249924131], 'radius': 0.07719050136529515}, 'confidence': 0.6411428916298931, 'timestamp': 184744.548429, 'diameter_3d': 0.1543810027305903, 'ellipse': {'center': [151.2215882322381, 119.6626281671686], 'axes': [42.73723537571868, 54.23053069121166], 'angle': -80.8092430511168}, 'location': [151.2215882322381, 119.6626281671686], 'diameter': 54.23053069121166, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2229790707838344, 'phi': -1.6689251310185447, 'norm_pos': [0.47256746322574406, 0.5014057159701308], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.833782,"{'circle_3d': {'center': [-0.025417807493029465, 0.0018817093917808947, 0.9669046607040741], 'normal': [-0.07786966977570696, 0.606912893115947, -0.790944406831892], 'radius': 0.07698668330379642}, 'confidence': 0.6296481529963278, 'timestamp': 184744.556829, 'diameter_3d': 0.15397336660759284, 'ellipse': {'center': [151.1956586350218, 119.62701012864942], 'axes': [42.63141223307878, 54.091752560234305], 'angle': -80.80142212128122}, 'location': [151.1956586350218, 119.62701012864942], 'diameter': 54.091752560234305, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2229668448997217, 'phi': -1.668931585221785, 'norm_pos': [0.4724864332344431, 0.5015541244639607], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.842266,"{'circle_3d': {'center': [-0.025487832864401483, 0.0017647098295157093, 0.9668217792413465], 'normal': [-0.07787550522332129, 0.6069031431524249, -0.7909513136204527], 'radius': 0.07709983175986572}, 'confidence': 0.5631587152411877, 'timestamp': 184744.565229, 'diameter_3d': 0.15419966351973144, 'ellipse': {'center': [151.17062861347256, 119.58270864627183], 'axes': [42.701966909804504, 54.17622409239493], 'angle': -80.7934860859987}, 'location': [151.17062861347256, 119.58270864627183], 'diameter': 54.17622409239493, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.2229545772776196, 'phi': -1.6689380407012395, 'norm_pos': [0.47240821441710174, 0.5017387139738674], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.849897,"{'circle_3d': {'center': [-0.025557901103419267, 0.0016473110989609907, 0.9667385984048007], 'normal': [-0.07788134424323943, 0.6068933599248786, -0.7909582453568316], 'radius': 0.07733705290466042}, 'confidence': 0.48302632558932446, 'timestamp': 184744.573629, 'diameter_3d': 0.15467410580932084, 'ellipse': {'center': [151.14593828957177, 119.53490112188206], 'axes': [42.84163498082593, 54.34812952027497], 'angle': -80.78549336480545}, 'location': [151.14593828957177, 119.53490112188206], 'diameter': 54.34812952027497, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222942267917486, 'phi': -1.668944497456931, 'norm_pos': [0.4723310571549118, 0.5019379119921581], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861250.857826,"{'circle_3d': {'center': [-0.025628012215029417, 0.0015295131884949242, 0.9666551182096352], 'normal': [-0.0778871868358736, 0.6068835434323396, -0.7909652020397617], 'radius': 0.0772843314480509}, 'confidence': 0.4310477705263701, 'timestamp': 184744.582029, 'diameter_3d': 0.1545686628961018, 'ellipse': {'center': [151.1203812632299, 119.49477344634862], 'axes': [42.81996634744663, 54.31582125925231], 'angle': -80.77757283725029}, 'location': [151.1203812632299, 119.49477344634862], 'diameter': 54.31582125925231, 'sphere': {'center': [0.9090182298154539, -7.281073007999582, 10.458237542686778], 'radius': 12.0}, 'projected_sphere': {'center': [189.47973459542175, -116.12738755447538], 'axes': [778.3272184032652, 778.3272184032652], 'angle': 90.0}, 'model_confidence': 0.6055880967579697, 'model_id': 10, 'model_birth_timestamp': 184685.630829, 'theta': 2.222929916819278, 'phi': -1.6689509554888815, 'norm_pos': [0.4722511914475934, 0.5021051106402141], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
