eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175532.797118,"{'circle_3d': {'center': [2.8931282267663505e-06, 1.1025529724761896e-05, 7.386550663035507e-05], 'normal': [0.34373751502058303, -0.6084509731524157, -0.715284512650283], 'radius': 2.7280213856801073e-06}, 'confidence': 0.061719709681373996, 'timestamp': 50921.291765, 'diameter_3d': 5.4560427713602145e-06, 'ellipse': {'center': [184.0919803710268, 212.97424123500596], 'axes': [36.057322802968976, 46.15013777213117], 'angle': -51.76238655072017}, 'location': [184.0919803710268, 212.97424123500596], 'diameter': 46.15013777213117, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891196160597, 'phi': -1.1228208720234067, 'norm_pos': [0.5752874386594587, 0.11260732818747521], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.80402,"{'circle_3d': {'center': [2.9107834302877222e-06, 1.1032901167773446e-05, 7.386772056783286e-05], 'normal': [0.34373751649184997, -0.6084509725381287, -0.7152845124657882], 'radius': 2.7184705241365486e-06}, 'confidence': 0.06193899608230651, 'timestamp': 50921.300165, 'diameter_3d': 5.436941048273097e-06, 'ellipse': {'center': [184.24089051289627, 213.03034488503442], 'axes': [35.927577076501684, 45.98859634718799], 'angle': -51.74469859133237}, 'location': [184.24089051289627, 213.03034488503442], 'diameter': 45.98859634718799, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916689120390119, 'phi': -1.1228208702517102, 'norm_pos': [0.5757527828528008, 0.11237356297902323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.8129659,"{'circle_3d': {'center': [2.9285158404945832e-06, 1.1040274677576178e-05, 7.386996984770633e-05], 'normal': [0.3437375179695508, -0.6084509719236696, -0.7152845122783482], 'radius': 2.7236881065414744e-06}, 'confidence': 0.05409469522297774, 'timestamp': 50921.308565, 'diameter_3d': 5.447376213082949e-06, 'ellipse': {'center': [184.38835483091125, 213.09106682646657], 'axes': [35.99323242562691, 46.077051770802115], 'angle': -51.72682222515816}, 'location': [184.38835483091125, 213.09106682646657], 'diameter': 46.077051770802115, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891211643954, 'phi': -1.1228208684710987, 'norm_pos': [0.5762136088465977, 0.11212055488972261], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.819669,"{'circle_3d': {'center': [2.946325456498755e-06, 1.1047650255058272e-05, 7.387225446997547e-05], 'normal': [0.3437375194536855, -0.6084509713090381, -0.7152845120879631], 'radius': 2.739484577859472e-06}, 'confidence': 0.05378449384503025, 'timestamp': 50921.316965, 'diameter_3d': 5.478969155718944e-06, 'ellipse': {'center': [184.53495635675938, 213.15510592689608], 'axes': [36.198804878839795, 46.34458372918307], 'angle': -51.708801231583315}, 'location': [184.53495635675938, 213.15510592689608], 'diameter': 46.34458372918307, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891219388891, 'phi': -1.1228208666815724, 'norm_pos': [0.5766717386148731, 0.1118537253045997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.827826,"{'circle_3d': {'center': [2.96421228274113e-06, 1.1055027901996084e-05, 7.387457443819301e-05], 'normal': [0.34373752094425436, -0.6084509706942343, -0.7152845118946324], 'radius': 2.7355667058852904e-06}, 'confidence': 0.05386364913435809, 'timestamp': 50921.325365, 'diameter_3d': 5.471133411770581e-06, 'ellipse': {'center': [184.6849614804053, 213.21288381018817], 'axes': [36.143481081441415, 46.27835817230405], 'angle': -51.690961491812736}, 'location': [184.6849614804053, 213.21288381018817], 'diameter': 46.27835817230405, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891227135998, 'phi': -1.122820864883131, 'norm_pos': [0.5771405046262665, 0.11161298412421594], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.835928,"{'circle_3d': {'center': [2.9821763121162803e-06, 1.1062407616613257e-05, 7.387692974880622e-05], 'normal': [0.3437375224412568, -0.6084509700792581, -0.7152845116983565], 'radius': 2.7490969351364118e-06}, 'confidence': 0.053600372638143025, 'timestamp': 50921.333765, 'diameter_3d': 5.4981938702728235e-06, 'ellipse': {'center': [184.8331322107107, 213.27616192616222], 'axes': [36.31894125578622, 46.50749972535878], 'angle': -51.672903145227586}, 'location': [184.8331322107107, 213.27616192616222], 'diameter': 46.50749972535878, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891234885277, 'phi': -1.122820863075775, 'norm_pos': [0.5776035381584709, 0.1113493253076574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.8433762,"{'circle_3d': {'center': [3.0002175490650984e-06, 1.1069789398021612e-05, 7.387932040181511e-05], 'normal': [0.34373752394469315, -0.6084509694641095, -0.7152845114991353], 'radius': 2.730115064461742e-06}, 'confidence': 0.05397552475458227, 'timestamp': 50921.342165, 'diameter_3d': 5.460230128923484e-06, 'ellipse': {'center': [184.98651408925696, 213.32910344411573], 'axes': [36.06427857093941, 46.18622455995586], 'angle': -51.655166452285314}, 'location': [184.98651408925696, 213.32910344411573], 'diameter': 46.18622455995586, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891242636728, 'phi': -1.1228208612595043, 'norm_pos': [0.578082856528928, 0.11112873564951775], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.851618,"{'circle_3d': {'center': [3.018335993587584e-06, 1.1077173250662042e-05, 7.388174639899603e-05], 'normal': [0.34373752545456365, -0.6084509688487886, -0.715284511296969], 'radius': 2.765061608206741e-06}, 'confidence': 0.04568128540523531, 'timestamp': 50921.350565, 'diameter_3d': 5.530123216413482e-06, 'ellipse': {'center': [185.13291250156402, 213.39913297746295], 'axes': [36.52288553931503, 46.77790207108694], 'angle': -51.63681525644028}, 'location': [185.13291250156402, 213.39913297746295], 'diameter': 46.77790207108694, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891250390352, 'phi': -1.1228208594343183, 'norm_pos': [0.5785403515673876, 0.1108369459272377], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.859982,"{'circle_3d': {'center': [3.0365316447955593e-06, 1.108455916742912e-05, 7.388420774034898e-05], 'normal': [0.34373752697086785, -0.6084509682332955, -0.7152845110918572], 'radius': 2.722748104555429e-06}, 'confidence': 0.04639377443289451, 'timestamp': 50921.358965, 'diameter_3d': 5.445496209110858e-06, 'ellipse': {'center': [185.29083781054894, 213.44459754182364], 'axes': [35.95961567955623, 46.06160946836556], 'angle': -51.61927394689254}, 'location': [185.29083781054894, 213.44459754182364], 'diameter': 46.06160946836556, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891258146145, 'phi': -1.1228208576002177, 'norm_pos': [0.5790338681579654, 0.11064751024240149], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.867948,"{'circle_3d': {'center': [3.0548045026890236e-06, 1.1091947153651915e-05, 7.388670442232126e-05], 'normal': [0.34373752849360595, -0.6084509676176298, -0.7152845108838002], 'radius': 2.72998103330661e-06}, 'confidence': 0.05398476017893564, 'timestamp': 50921.367365, 'diameter_3d': 5.45996206661322e-06, 'ellipse': {'center': [185.44241033023818, 213.50573957248974], 'axes': [36.05158663796627, 46.184084883843084], 'angle': -51.60116605701439}, 'location': [185.44241033023818, 213.50573957248974], 'diameter': 46.184084883843084, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916689126590411, 'phi': -1.1228208557572021, 'norm_pos': [0.5795075322819943, 0.11039275178129271], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.879509,"{'circle_3d': {'center': [3.0731545663797988e-06, 1.1099337211994964e-05, 7.388923644846557e-05], 'normal': [0.343737530022778, -0.6084509670017918, -0.7152845106727982], 'radius': 2.710911248731716e-06}, 'confidence': 0.031066942910643852, 'timestamp': 50921.375765, 'diameter_3d': 5.421822497463432e-06, 'ellipse': {'center': [185.59828261811236, 213.5585689632091], 'axes': [35.79573478373485, 45.86126774454594], 'angle': -51.583313599564065}, 'location': [185.59828261811236, 213.5585689632091], 'diameter': 45.86126774454594, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891273664252, 'phi': -1.1228208539052718, 'norm_pos': [0.5799946331816012, 0.11017262931996208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.8879511,"{'circle_3d': {'center': [3.0915818367560632e-06, 1.1106729332688303e-05, 7.389180382055827e-05], 'normal': [0.3437375315583839, -0.6084509663857817, -0.7152845104588504], 'radius': 2.7163891941416992e-06}, 'confidence': 0.0542597188955275, 'timestamp': 50921.384165, 'diameter_3d': 5.4327783882833984e-06, 'ellipse': {'center': [185.75135550385212, 213.61908620006767], 'axes': [35.8644193514719, 45.95400387407644], 'angle': -51.565167628581726}, 'location': [185.75135550385212, 213.61908620006767], 'diameter': 45.95400387407644, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891281426558, 'phi': -1.1228208520444265, 'norm_pos': [0.5804729859495379, 0.10992047416638473], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.895413,"{'circle_3d': {'center': [3.110086313817817e-06, 1.1114123524613717e-05, 7.389440653149393e-05], 'normal': [0.34373753310042354, -0.608450965769599, -0.7152845102419578], 'radius': 2.761397770241192e-06}, 'confidence': 0.045751543809537984, 'timestamp': 50921.392565, 'diameter_3d': 5.522795540482384e-06, 'ellipse': {'center': [185.89950012117885, 213.69211130668396], 'axes': [36.45561078808125, 46.71595009434216], 'angle': -51.54656115172487}, 'location': [185.89950012117885, 213.69211130668396], 'diameter': 46.71595009434216, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891289191041, 'phi': -1.1228208501746666, 'norm_pos': [0.5809359378786839, 0.1096162028888169], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.9036422,"{'circle_3d': {'center': [3.12866799756506e-06, 1.1121519785994849e-05, 7.389704458837798e-05], 'normal': [0.3437375346488973, -0.6084509651532439, -0.7152845100221198], 'radius': 2.7193149695949622e-06}, 'confidence': 0.061949716985949956, 'timestamp': 50921.400965, 'diameter_3d': 5.4386299391899245e-06, 'ellipse': {'center': [186.0604945277385, 213.73750648474572], 'axes': [35.895487064785655, 46.00349321809464], 'angle': -51.528877471095484}, 'location': [186.0604945277385, 213.73750648474572], 'diameter': 46.00349321809464, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891296957694, 'phi': -1.1228208482959918, 'norm_pos': [0.5814390453991829, 0.10942705631355953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.911476,"{'circle_3d': {'center': [3.147326887109614e-06, 1.1128918115055342e-05, 7.389971798588135e-05], 'normal': [0.3437375362038047, -0.6084509645367165, -0.7152845097993367], 'radius': 2.749985807450929e-06}, 'confidence': 0.061260859738590356, 'timestamp': 50921.409365, 'diameter_3d': 5.499971614901858e-06, 'ellipse': {'center': [186.2119129080234, 213.8059108504369], 'axes': [36.29697276737532, 46.52268237039013], 'angle': -51.51037119556022}, 'location': [186.2119129080234, 213.8059108504369], 'diameter': 46.52268237039013, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916689130472652, 'phi': -1.1228208464084022, 'norm_pos': [0.5819122278375731, 0.10914203812317957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.919733,"{'circle_3d': {'center': [3.1660629842278354e-06, 1.1136318510907017e-05, 7.390242672933311e-05], 'normal': [0.34373753776514615, -0.6084509639200169, -0.7152845095736081], 'radius': 2.7452294110744458e-06}, 'confidence': 0.05369863646448286, 'timestamp': 50921.417765, 'diameter_3d': 5.4904588221488916e-06, 'ellipse': {'center': [186.36891869041324, 213.86306967858587], 'axes': [36.230167061620115, 46.442103895215006], 'angle': -51.49222448951662}, 'location': [186.36891869041324, 213.86306967858587], 'diameter': 46.442103895215006, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891312497518, 'phi': -1.1228208445118977, 'norm_pos': [0.5824028709075414, 0.10890387633922549], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.927331,"{'circle_3d': {'center': [3.184876288031546e-06, 1.1143720973549875e-05, 7.390517081518055e-05], 'normal': [0.3437375393329214, -0.6084509633031449, -0.7152845093449341], 'radius': 2.728394047391899e-06}, 'confidence': 0.04631380016847978, 'timestamp': 50921.426165, 'diameter_3d': 5.456788094783798e-06, 'ellipse': {'center': [186.5282346201267, 213.91637827066825], 'axes': [36.003732327068754, 46.15702594626808], 'angle': -51.47418301871459}, 'location': [186.5282346201267, 213.91637827066825], 'diameter': 46.15702594626808, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891320270685, 'phi': -1.1228208426064783, 'norm_pos': [0.5829007331878959, 0.10868175720554896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.9359171,"{'circle_3d': {'center': [3.2037667967443895e-06, 1.1151125503872095e-05, 7.390795024697638e-05], 'normal': [0.34373754090713055, -0.6084509626861008, -0.715284509113315], 'radius': 2.761582723510438e-06}, 'confidence': 0.045758795638509, 'timestamp': 50921.434565, 'diameter_3d': 5.523165447020876e-06, 'ellipse': {'center': [186.68116468392884, 213.98552314617433], 'axes': [36.43822235453385, 46.71879970647695], 'angle': -51.455564399279325}, 'location': [186.68116468392884, 213.98552314617433], 'diameter': 46.71879970647695, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891328046023, 'phi': -1.122820840692144, 'norm_pos': [0.5833786396372777, 0.108393653557607], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.943556,"{'circle_3d': {'center': [3.222734513919079e-06, 1.115853210453821e-05, 7.391076501939153e-05], 'normal': [0.3437375424877736, -0.608450962068884, -0.7152845088787506], 'radius': 2.735216937694859e-06}, 'confidence': 0.061603303759921506, 'timestamp': 50921.442965, 'diameter_3d': 5.470433875389718e-06, 'ellipse': {'center': [186.84307336517188, 214.03571450323383], 'axes': [36.085826000863946, 46.272349146593854], 'angle': -51.43757563221279}, 'location': [186.84307336517188, 214.03571450323383], 'diameter': 46.272349146593854, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891335823535, 'phi': -1.122820838768895, 'norm_pos': [0.5838846042661621, 0.10818452290319236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.9513412,"{'circle_3d': {'center': [3.2417794395556143e-06, 1.1165940775548222e-05, 7.391361513420236e-05], 'normal': [0.34373754407485074, -0.6084509614514948, -0.715284508641241], 'radius': 2.7640582901012433e-06}, 'confidence': 0.05334245130040107, 'timestamp': 50921.451365, 'diameter_3d': 5.528116580202487e-06, 'ellipse': {'center': [186.99785845451598, 214.10343022231223], 'axes': [36.46270501050257, 46.76049759743889], 'angle': -51.418950196838814}, 'location': [186.99785845451598, 214.10343022231223], 'diameter': 46.76049759743889, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891343603221, 'phi': -1.122820836836731, 'norm_pos': [0.5843683076703624, 0.10790237407369907], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.963213,"{'circle_3d': {'center': [3.2609015709894607e-06, 1.1173351514237595e-05, 7.391650059140886e-05], 'normal': [0.34373754566836173, -0.6084509608339332, -0.7152845084007863], 'radius': 2.735502166036255e-06}, 'confidence': 0.038501739733345294, 'timestamp': 50921.459765, 'diameter_3d': 5.47100433207251e-06, 'ellipse': {'center': [187.1613176242424, 214.15285563443928], 'axes': [36.081373268749154, 46.276939922533316], 'angle': -51.40093405535184}, 'location': [187.1613176242424, 214.15285563443928], 'diameter': 46.276939922533316, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891351385078, 'phi': -1.122820834895652, 'norm_pos': [0.5848791175757575, 0.10769643485650304], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.97155,"{'circle_3d': {'center': [3.280100908220618e-06, 1.1180764318829972e-05, 7.39194213927874e-05], 'normal': [0.3437375472683064, -0.6084509602161995, -0.715284508157386], 'radius': 2.7412899337718094e-06}, 'confidence': 0.05379115309359736, 'timestamp': 50921.468165, 'diameter_3d': 5.482579867543619e-06, 'ellipse': {'center': [187.3205861705783, 214.21316585880018], 'axes': [36.153634958717824, 46.37478079928604], 'angle': -51.382511848289624}, 'location': [187.3205861705783, 214.21316585880018], 'diameter': 46.37478079928604, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891359169106, 'phi': -1.1228208329456584, 'norm_pos': [0.5853768317830572, 0.10744514225499924], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.980454,"{'circle_3d': {'center': [3.2993774530254427e-06, 1.1188179192878067e-05, 7.392237754011433e-05], 'normal': [0.3437375488746852, -0.6084509595982933, -0.7152845079110405], 'radius': 2.7217998262487824e-06}, 'confidence': 0.0541793872855398, 'timestamp': 50921.476565, 'diameter_3d': 5.443599652497565e-06, 'ellipse': {'center': [187.48399554476265, 214.26545115486476], 'axes': [35.89206404082858, 46.04468267704087], 'angle': -51.36434318062926}, 'location': [187.48399554476265, 214.26545115486476], 'diameter': 46.04468267704087, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891366955303, 'phi': -1.1228208309867498, 'norm_pos': [0.5858874860773833, 0.10722728685473015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.98892,"{'circle_3d': {'center': [3.3187312054039353e-06, 1.1195596134605523e-05, 7.392536902806057e-05], 'normal': [0.3437375504874979, -0.6084509589802148, -0.7152845076617498], 'radius': 2.747673644369844e-06}, 'confidence': 0.03833672356863645, 'timestamp': 50921.484965, 'diameter_3d': 5.495347288739688e-06, 'ellipse': {'center': [187.6417142870362, 214.33204836981002], 'axes': [36.22943801716648, 46.48252779229362], 'angle': -51.34564764280951}, 'location': [187.6417142870362, 214.33204836981002], 'diameter': 46.48252779229362, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891374743676, 'phi': -1.1228208290189263, 'norm_pos': [0.5863803571469881, 0.10694979845912489], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175532.995344,"{'circle_3d': {'center': [3.3381621635797387e-06, 1.120301514401234e-05, 7.392839586195521e-05], 'normal': [0.34373755210674445, -0.6084509583619641, -0.7152845074095137], 'radius': 2.7351947108782124e-06}, 'confidence': 0.0616220051971299, 'timestamp': 50921.493365, 'diameter_3d': 5.470389421756425e-06, 'ellipse': {'center': [187.80539680321718, 214.38646942041063], 'axes': [36.06038995469155, 46.271092074534515], 'angle': -51.32735185351513}, 'location': [187.80539680321718, 214.38646942041063], 'diameter': 46.271092074534515, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891382534218, 'phi': -1.1228208270421878, 'norm_pos': [0.5868918650100536, 0.10672304408162236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.003463,"{'circle_3d': {'center': [3.357670327552853e-06, 1.121043622021034e-05, 7.393145803824552e-05], 'normal': [0.34373755373242476, -0.6084509577435411, -0.7152845071543323], 'radius': 2.7321776118008668e-06}, 'confidence': 0.061693291879561685, 'timestamp': 50921.501765, 'diameter_3d': 5.4643552236017335e-06, 'ellipse': {'center': [187.96837908592875, 214.44386115800984], 'axes': [36.01623445878435, 46.219821274247884], 'angle': -51.30892618819558}, 'location': [187.96837908592875, 214.44386115800984], 'diameter': 46.219821274247884, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916689139032693, 'phi': -1.1228208250565348, 'norm_pos': [0.5874011846435273, 0.10648391184162564], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175533.011413,"{'circle_3d': {'center': [3.377255699099635e-06, 1.121785936497588e-05, 7.393455555693151e-05], 'normal': [0.343737555364539, -0.6084509571249456, -0.7152845068962057], 'radius': 2.7358931986682442e-06}, 'confidence': 0.05391105710102915, 'timestamp': 50921.510165, 'diameter_3d': 5.4717863973364885e-06, 'ellipse': {'center': [188.1310471465519, 214.5033494068652], 'axes': [36.060905736585454, 46.28251169916889], 'angle': -51.29040119441308}, 'location': [188.1310471465519, 214.5033494068652], 'diameter': 46.28251169916889, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166891398121816, 'phi': -1.122820823061967, 'norm_pos': [0.5879095223329747, 0.10623604413806165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
