eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403805.306409,"{'circle_3d': {'center': [0.28395370960182864, -0.34269810947968615, 12.552399569236215], 'normal': [-0.019906793523847038, 0.15002620927522026, -0.9884815911801832], 'radius': 2.381647859594178}, 'confidence': 0.046132073384377206, 'timestamp': 277123.863888, 'diameter_3d': 4.763295719188356, 'ellipse': {'center': [174.47644774897063, 99.746422929776], 'axes': [233.7561310400537, 235.44026433294877], 'angle': 85.85651100332412}, 'location': [174.47644774897063, 99.746422929776], 'diameter': 235.44026433294877, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7213911088252964, 'phi': -1.5909323648951637, 'norm_pos': [0.5452388992155333, 0.5843899044592666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.5301912,"{'circle_3d': {'center': [0.009110638168993268, -0.07921119030518975, 12.604148574640435], 'normal': [-0.04281038280991665, 0.17198345253976163, -0.9841691740631648], 'radius': 2.392606892831106}, 'confidence': 0.0898357192557895, 'timestamp': 277124.090687, 'diameter_3d': 4.785213785662212, 'ellipse': {'center': [161.39102418818817, 112.31339195115181], 'axes': [232.18346689566687, 235.51881372804408], 'angle': -75.73107323767354}, 'location': [161.39102418818817, 112.31339195115181], 'diameter': 235.51881372804408, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7436390968439586, 'phi': -1.614267930187157, 'norm_pos': [0.504346950588088, 0.5320275335368674], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.537461,"{'circle_3d': {'center': [0.24424666236982373, -0.31603889385264594, 12.55734285404175], 'normal': [-0.023215714126514114, 0.1522478105774736, -0.988069650779722], 'radius': 2.3959577544369104}, 'confidence': 0.07828090611987551, 'timestamp': 277124.099087, 'diameter_3d': 4.791915508873821, 'ellipse': {'center': [172.58793729839337, 100.98421632151327], 'axes': [234.94231219811812, 236.74119743034498], 'angle': 89.58716924188975}, 'location': [172.58793729839337, 100.98421632151327], 'diameter': 236.74119743034498, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7236385271161783, 'phi': -1.5942880344296122, 'norm_pos': [0.5393373040574793, 0.5792324319936947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.5471401,"{'circle_3d': {'center': [-0.24371645945585274, -0.0627306767551028, 12.62075568540546], 'normal': [-0.06387930761198715, 0.17335682866893554, -0.9827852481660795], 'radius': 2.3867521043458044}, 'confidence': 0.07251241246977008, 'timestamp': 277124.107487, 'diameter_3d': 4.773504208691609, 'ellipse': {'center': [149.40644189528314, 113.13217790007495], 'axes': [230.6124016847673, 234.69000659897384], 'angle': -63.733306177089574}, 'location': [149.40644189528314, 113.13217790007495], 'diameter': 234.69000659897384, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7450334161800696, 'phi': -1.635703260025557, 'norm_pos': [0.4668951309227598, 0.5286159254163544], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.5579488,"{'circle_3d': {'center': [-0.44226462183447, 0.03580761962467571, 12.653170006300261], 'normal': [-0.08042498781020524, 0.18156835336725038, -0.9800840547581792], 'radius': 2.3935058432685437}, 'confidence': 0.07131772194960903, 'timestamp': 277124.115887, 'diameter_3d': 4.787011686537087, 'ellipse': {'center': [140.04977230904404, 117.80356506910482], 'axes': [229.33918335392167, 234.8241637562296], 'angle': -58.602567481019584}, 'location': [140.04977230904404, 117.80356506910482], 'diameter': 234.8241637562296, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7533774066192143, 'phi': -1.6526721550601575, 'norm_pos': [0.43765553846576266, 0.5091518122120633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.5662458,"{'circle_3d': {'center': [-0.6620912528787505, 0.1454743532161693, 12.694162597046903], 'normal': [-0.09874387373056197, 0.19070724783320822, -0.9766680055292926], 'radius': 2.3929601138571646}, 'confidence': 0.06353350965954767, 'timestamp': 277124.124287, 'diameter_3d': 4.785920227714329, 'ellipse': {'center': [129.73774352693698, 123.00645625906567], 'axes': [226.80725427551795, 234.09408457875818], 'angle': -54.527323445124054}, 'location': [129.73774352693698, 123.00645625906567], 'diameter': 234.09408457875818, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7626788936371824, 'phi': -1.6715567445841766, 'norm_pos': [0.4054304485216781, 0.4874730989205597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.5745358,"{'circle_3d': {'center': [-1.1200496647458467, 0.13878661773205048, 12.74823157576221], 'normal': [-0.13690707471948663, 0.19014993654286497, -0.972162257303017], 'radius': 2.395052806020664}, 'confidence': 0.07106276178528291, 'timestamp': 277124.132687, 'diameter_3d': 4.790105612041328, 'ellipse': {'center': [108.3398166566744, 122.70966871626285], 'axes': [223.3144192993826, 233.51502199867318], 'angle': -44.28102606184213}, 'location': [108.3398166566744, 122.70966871626285], 'diameter': 233.51502199867318, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7621111940317304, 'phi': -1.710703662193126, 'norm_pos': [0.3385619270521075, 0.48870971368223814], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.58199,"{'circle_3d': {'center': [-1.0998790807814482, 0.02394615973330705, 12.723537624387594], 'normal': [-0.13522619272245343, 0.180579898376303, -0.9742200865842348], 'radius': 2.3937134117296366}, 'confidence': 0.07776765844514336, 'timestamp': 277124.141087, 'diameter_3d': 4.787426823459273, 'ellipse': {'center': [109.20387797644325, 117.30147329028598], 'axes': [224.5179310895493, 233.8603446199369], 'angle': -42.101951952594305}, 'location': [109.20387797644325, 117.30147329028598], 'diameter': 233.8603446199369, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7523723372336486, 'phi': -1.7087196188189842, 'norm_pos': [0.3412621186763852, 0.511243861290475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.592166,"{'circle_3d': {'center': [-1.1151550632269012, 0.03527448585304516, 12.727774037758605], 'normal': [-0.13649919125957452, 0.18152392555294786, -0.9738670521366507], 'radius': 2.392203337082049}, 'confidence': 0.0584042124941997, 'timestamp': 277124.149487, 'diameter_3d': 4.784406674164098, 'ellipse': {'center': [108.49577860627656, 117.84254033419359], 'axes': [224.12215890120532, 233.63834710968814], 'angle': -42.08907520568598}, 'location': [108.49577860627656, 117.84254033419359], 'diameter': 233.63834710968814, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7533322280467158, 'phi': -1.7100511883414033, 'norm_pos': [0.33904930814461426, 0.5089894152741934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.598498,"{'circle_3d': {'center': [-1.0138264253825433, 0.036848498541989905, 12.71431214913712], 'normal': [-0.128055138105878, 0.18165509327702656, -0.974988876188441], 'radius': 2.3941597502841856}, 'confidence': 0.07207518759828184, 'timestamp': 277124.157887, 'diameter_3d': 4.788319500568371, 'ellipse': {'center': [113.22468530661055, 117.89952636451082], 'axes': [225.22975167608033, 234.02940693160073], 'angle': -44.007272764246565}, 'location': [113.22468530661055, 117.89952636451082], 'diameter': 234.02940693160073, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7534656133794104, 'phi': -1.7013889346685434, 'norm_pos': [0.353827141583158, 0.5087519734812049], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.605886,"{'circle_3d': {'center': [-0.9206244173188481, 0.03843247786922399, 12.702743161177485], 'normal': [-0.12028830410057012, 0.18178709155429612, -0.9759529585184108], 'radius': 2.3930061814980585}, 'confidence': 0.04151532534843532, 'timestamp': 277124.166287, 'diameter_3d': 4.786012362996117, 'ellipse': {'center': [117.57737225271083, 117.96870259222553], 'axes': [225.91645953697503, 234.08446029712948], 'angle': -45.92872833459552}, 'location': [117.57737225271083, 117.96870259222553], 'diameter': 234.08446029712948, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.753599846625174, 'phi': -1.6934299964475896, 'norm_pos': [0.3674292882897213, 0.5084637391990603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.614739,"{'circle_3d': {'center': [-0.8258733373546315, 0.04002642306161874, 12.69175034293919], 'normal': [-0.11239238077021872, 0.181919920320329, -0.9768690267049353], 'radius': 2.3941932004725115}, 'confidence': 0.040032500235333834, 'timestamp': 277124.174687, 'diameter_3d': 4.788386400945023, 'ellipse': {'center': [122.01612762567092, 118.03123162958428], 'axes': [226.7862874635202, 234.3572651200933], 'angle': -48.05071050107582}, 'location': [122.01612762567092, 118.03123162958428], 'diameter': 234.3572651200933, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7537349277840075, 'phi': -1.685346337002465, 'norm_pos': [0.3813003988302216, 0.5082032015433988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.623942,"{'circle_3d': {'center': [-0.7295672486822783, 0.04163033334023991, 12.68136897476611], 'normal': [-0.10436687338085596, 0.18205357951021411, -0.9777341407193587], 'radius': 2.394891745472518}, 'confidence': 0.044079104017534634, 'timestamp': 277124.183087, 'diameter_3d': 4.789783490945036, 'ellipse': {'center': [126.53483873947745, 118.09637849267915], 'axes': [227.56838063730055, 234.57040516484815], 'angle': -50.40390527451436}, 'location': [126.53483873947745, 118.09637849267915], 'diameter': 234.57040516484815, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7538708568559103, 'phi': -1.6771372684042074, 'norm_pos': [0.39542137106086706, 0.5079317562805035], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.636754,"{'circle_3d': {'center': [-0.749066476123247, 0.04324420792034811, 12.683767454744686], 'normal': [-0.10599180900093667, 0.18218806905855645, -0.9775342673878106], 'radius': 2.3961128615641334}, 'confidence': 0.016528148809830237, 'timestamp': 277124.191487, 'diameter_3d': 4.792225723128267, 'ellipse': {'center': [125.62261989648496, 118.17034219664089], 'axes': [227.52526002026707, 234.65492088156125], 'angle': -49.95668982292614}, 'location': [125.62261989648496, 118.17034219664089], 'diameter': 234.65492088156125, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7540076338408823, 'phi': -1.678802103587138, 'norm_pos': [0.3925706871765155, 0.507623574180663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.6427178,"{'circle_3d': {'center': [0.06377400559165847, -0.07322801490963382, 12.602944414777157], 'normal': [-0.03825510219136122, 0.17248205048939128, -0.984269520718438], 'radius': 2.39816248280068}, 'confidence': 0.00950418159256824, 'timestamp': 277124.199887, 'diameter_3d': 4.79632496560136, 'ellipse': {'center': [163.98715404995306, 112.57796085488813], 'axes': [232.78629384046832, 236.08975421856235], 'angle': -78.81840917858976}, 'location': [163.98715404995306, 112.57796085488813], 'diameter': 236.08975421856235, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7441452587398802, 'phi': -1.6096432646054606, 'norm_pos': [0.5124598564061034, 0.5309251631046328], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.664873,"{'circle_3d': {'center': [-0.0029129046851593676, -0.06325832737311332, 12.607476711712845], 'normal': [-0.04381234471442937, 0.17331285778410133, -0.9838918293071307], 'radius': 2.3930339875278785}, 'confidence': 0.07761153467900492, 'timestamp': 277124.216687, 'diameter_3d': 4.786067975055757, 'ellipse': {'center': [160.82058692468968, 113.07215617482635], 'axes': [232.04314930198353, 235.50115233433596], 'angle': -75.30963986104032}, 'location': [160.82058692468968, 113.07215617482635], 'diameter': 235.50115233433596, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7449887694758794, 'phi': -1.6152965650155886, 'norm_pos': [0.5025643341396553, 0.5288660159382236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.668323,"{'circle_3d': {'center': [0.23318104717551486, -0.2999266910950926, 12.56010195076206], 'normal': [-0.024137848726039853, 0.15359049414060305, -0.9878397260530294], 'radius': 2.396825068569377}, 'confidence': 0.07963411694785383, 'timestamp': 277124.225087, 'diameter_3d': 4.793650137138754, 'ellipse': {'center': [172.05939935410407, 101.75322124454901], 'axes': [234.89127144576094, 236.7711120895276], 'angle': -89.36393281620857}, 'location': [172.05939935410407, 101.75322124454901], 'diameter': 236.7711120895276, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7249971904336687, 'phi': -1.5952264502520699, 'norm_pos': [0.5376856229815752, 0.5760282448143792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.67486,"{'circle_3d': {'center': [0.21774327744836136, -0.28347677339619404, 12.563058660140403], 'normal': [-0.025424329536635974, 0.15496132061551124, -0.987593333604834], 'radius': 2.3976210671030866}, 'confidence': 0.07019323174965059, 'timestamp': 277124.233487, 'diameter_3d': 4.795242134206173, 'ellipse': {'center': [171.3230355183155, 102.53852519928687], 'axes': [234.82458005289175, 236.78904626442736], 'angle': -88.02903809105578}, 'location': [171.3230355183155, 102.53852519928687], 'diameter': 236.78904626442736, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7263846276953503, 'phi': -1.596534365253314, 'norm_pos': [0.5353844859947359, 0.5727561450029715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.681959,"{'circle_3d': {'center': [0.22182945842538393, -0.28662244076159826, 12.562461023163106], 'normal': [-0.02508381445521743, 0.15469918166839425, -0.9876431366862756], 'radius': 2.3953622715057827}, 'confidence': 0.07835951170623282, 'timestamp': 277124.241887, 'diameter_3d': 4.7907245430115655, 'ellipse': {'center': [171.5167615453337, 102.39441453358606], 'axes': [234.63165505364847, 236.57839256193228], 'angle': -88.36805849645343}, 'location': [171.5167615453337, 102.39441453358606], 'diameter': 236.57839256193228, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7261192890520543, 'phi': -1.5961885178104505, 'norm_pos': [0.5359898798291678, 0.5733566061100581], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403805.6899688,"{'circle_3d': {'center': [-0.01016912559209715, -0.17131570281691655, 12.589276227496757], 'normal': [-0.04441702979000753, 0.16430807649711776, -0.9854085363251381], 'radius': 2.395991348863541}, 'confidence': 0.07323044270986757, 'timestamp': 277124.250287, 'diameter_3d': 4.791982697727082, 'ellipse': {'center': [160.48263348949428, 107.91421631843988], 'axes': [233.31463610745973, 236.12346574745047], 'angle': -73.10623556738955}, 'location': [160.48263348949428, 107.91421631843988], 'diameter': 236.12346574745047, 'sphere': {'center': [0.5228352318879931, -2.1430126207823292, 24.414178663398413], 'radius': 12.0}, 'projected_sphere': {'center': [173.2774421060714, 65.57802483533985], 'axes': [609.4819000529395, 609.4819000529395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.735852840107585, 'phi': -1.6158405735272843, 'norm_pos': [0.5015082296546696, 0.5503574320065006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
