eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403775.448875,"{'circle_3d': {'center': [-0.6923652735302, -0.5138896053885926, 14.077626605470728], 'normal': [-0.11554743459952492, 0.12964354497918487, -0.9848052302880497], 'radius': 3.1840417242947043}, 'confidence': 0.04114189849708508, 'timestamp': 277094.010394, 'diameter_3d': 6.368083448589409, 'ellipse': {'center': [133.07476122163467, 93.27688671086005], 'axes': [275.89930169628025, 281.1436353585004], 'angle': -31.157696322645712}, 'location': [133.07476122163467, 93.27688671086005], 'diameter': 281.1436353585004, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7008058091735336, 'phi': -1.687592566808649, 'norm_pos': [0.4158586288176084, 0.6113463053714164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.669209,"{'circle_3d': {'center': [-0.44055070021234266, -0.7394981448477713, 14.023342239287235], 'normal': [-0.09456288682303683, 0.1108428333575867, -0.9893289274700078], 'radius': 3.2067360123862723}, 'confidence': 0.06530891476777696, 'timestamp': 277094.228793, 'diameter_3d': 6.4134720247725445, 'ellipse': {'center': [143.53712660190104, 83.70983038993882], 'axes': [281.1031394593665, 284.26619789226834], 'angle': -24.920044714864623}, 'location': [143.53712660190104, 83.70983038993882], 'diameter': 284.26619789226834, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.681867395923983, 'phi': -1.6660896862120589, 'norm_pos': [0.4485535206309407, 0.6512090400419216], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.6771688,"{'circle_3d': {'center': [-0.4457966982350611, -0.7332481232422201, 14.024546774548075], 'normal': [-0.09500005332493003, 0.11136366849138263, -0.9892285495316044], 'radius': 3.2044598188614892}, 'confidence': 0.06423912359446027, 'timestamp': 277094.237193, 'diameter_3d': 6.4089196377229785, 'ellipse': {'center': [143.3153599423715, 83.9782668797281], 'axes': [280.83728719277804, 284.0371054907583], 'angle': -25.183798116105994}, 'location': [143.3153599423715, 83.9782668797281], 'diameter': 284.0371054907583, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6823914757107006, 'phi': -1.666537203879816, 'norm_pos': [0.4478604998199109, 0.6500905546677995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.6858351,"{'circle_3d': {'center': [-1.0241193359860494, -0.26103719859886665, 14.157469223081092], 'normal': [-0.1431936064708457, 0.15071457887832873, -0.9781516788205195], 'radius': 3.2051436400702613}, 'confidence': 0.034464248775240944, 'timestamp': 277094.245593, 'diameter_3d': 6.410287280140523, 'ellipse': {'center': [119.5117873629965, 103.8479355786759], 'axes': [272.64480360649105, 281.4766693912059], 'angle': -33.88413825534071}, 'location': [119.5117873629965, 103.8479355786759], 'diameter': 281.4766693912059, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7220873954091875, 'phi': -1.7161558399950017, 'norm_pos': [0.37347433550936404, 0.5673002684221837], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.6934469,"{'circle_3d': {'center': [-0.9820646185612077, -0.416374668689689, 14.128517102903636], 'normal': [-0.13968904668544227, 0.13776978970409356, -0.9805643555019743], 'radius': 3.2085915634675777}, 'confidence': 0.07771854800809937, 'timestamp': 277094.253993, 'diameter_3d': 6.417183126935155, 'ellipse': {'center': [121.20707924049793, 97.36360229769794], 'axes': [274.5825552769564, 282.40175315155483], 'angle': -29.996283569573954}, 'location': [121.20707924049793, 97.36360229769794], 'diameter': 282.40175315155483, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.709005705168743, 'phi': -1.712302009377392, 'norm_pos': [0.378772122626556, 0.5943183237595919], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.7021341,"{'circle_3d': {'center': [-1.1027407472164596, -0.4054132435229847, 14.147888303118574], 'normal': [-0.14974539074004659, 0.1386832418013189, -0.9789500888173962], 'radius': 3.2101836581540204}, 'confidence': 0.06416961639230934, 'timestamp': 277094.262393, 'diameter_3d': 6.420367316308041, 'ellipse': {'center': [116.26032587262856, 97.85252055116348], 'axes': [273.32252475636824, 282.2118128602196], 'angle': -28.71377495950298}, 'location': [116.26032587262856, 97.85252055116348], 'diameter': 282.2118128602196, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7099280108432109, 'phi': -1.7225850509158565, 'norm_pos': [0.36331351835196424, 0.5922811643701522], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.709821,"{'circle_3d': {'center': [-1.0979038348236152, -0.40427156362485883, 14.147311225220426], 'normal': [-0.14934231470730952, 0.1387783817928294, -0.9789981786422417], 'radius': 3.211243079337993}, 'confidence': 0.06414207303623629, 'timestamp': 277094.270793, 'diameter_3d': 6.422486158675986, 'ellipse': {'center': [116.46200039985277, 97.89559093979094], 'axes': [273.4594543413678, 282.31374610053314], 'angle': -28.807401037422558}, 'location': [116.46200039985277, 97.89559093979094], 'diameter': 282.31374610053314, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7100240798093937, 'phi': -1.7221753736089842, 'norm_pos': [0.3639437512495399, 0.5921017044175378], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.717331,"{'circle_3d': {'center': [-1.1028071893648272, -0.403119743128344, 14.148223604703498], 'normal': [-0.14975092758574385, 0.1388743668342056, -0.9789221470186522], 'radius': 3.2123865999159875}, 'confidence': 0.05267685678776299, 'timestamp': 277094.279193, 'diameter_3d': 6.424773199831975, 'ellipse': {'center': [116.26456278022056, 97.94191321702385], 'axes': [273.4935340673817, 282.39823316724494], 'angle': -28.777783595206557}, 'location': [116.26456278022056, 97.94191321702385], 'diameter': 282.39823316724494, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.710121003387394, 'phi': -1.7225948439771246, 'norm_pos': [0.36332675868818926, 0.5919086949290673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.728937,"{'circle_3d': {'center': [-1.1077340155974187, -0.40195778245823544, 14.14914325520932], 'normal': [-0.15016149643845983, 0.13897119689004803, -0.9788455094765006], 'radius': 3.212444408737154}, 'confidence': 0.05955527056442332, 'timestamp': 277094.287593, 'diameter_3d': 6.424888817474308, 'ellipse': {'center': [116.06308839865952, 97.99163783646836], 'axes': [273.4342717651317, 282.38691477829786], 'angle': -28.74858859448766}, 'location': [116.06308839865952, 97.99163783646836], 'diameter': 282.38691477829786, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7102187815772114, 'phi': -1.7230163707487216, 'norm_pos': [0.362697151245811, 0.5917015090147152], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.7381172,"{'circle_3d': {'center': [-1.1126843046074177, -0.40078568204355447, 14.150070209560447], 'normal': [-0.1505740205226264, 0.13906887192460474, -0.9787682632805733], 'radius': 3.2141131881235245}, 'confidence': 0.0652572279692813, 'timestamp': 277094.295993, 'diameter_3d': 6.428226376247049, 'ellipse': {'center': [115.86531916656273, 98.03737015456751], 'axes': [273.5121712707343, 282.5173868568272], 'angle': -28.719034117101838}, 'location': [115.86531916656273, 98.03737015456751], 'diameter': 282.5173868568272, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7103174143788464, 'phi': -1.723439953923775, 'norm_pos': [0.36207912239550855, 0.5915109576893021], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.745676,"{'circle_3d': {'center': [-1.117658047439571, -0.3996034423093431, 14.151004500749309], 'normal': [-0.15098849909197248, 0.13916739190245567, -0.9786904056815012], 'radius': 3.2159080881959015}, 'confidence': 0.056075129485821246, 'timestamp': 277094.304393, 'diameter_3d': 6.431816176391803, 'ellipse': {'center': [115.6670064632754, 98.08317758745801], 'axes': [273.60027927770824, 282.65881639635825], 'angle': -28.689552201244496}, 'location': [115.6670064632754, 98.08317758745801], 'diameter': 282.65881639635825, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.710416901792991, 'phi': -1.7238655935052416, 'norm_pos': [0.3614593951977356, 0.5913200933855915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.754167,"{'circle_3d': {'center': [-1.1226552349588914, -0.39841106370950374, 14.151946161912115], 'normal': [-0.15140493138524921, 0.13926675678577566, -0.9786119339179344], 'radius': 3.219416140199653}, 'confidence': 0.04344571628736062, 'timestamp': 277094.312793, 'diameter_3d': 6.438832280399306, 'ellipse': {'center': [115.47275440722524, 98.12469184838861], 'axes': [273.83414777260157, 282.95100829755705], 'angle': -28.65968762913199}, 'location': [115.47275440722524, 98.12469184838861], 'diameter': 282.95100829755705, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7105172438182668, 'phi': -1.7242932894872223, 'norm_pos': [0.3608523575225789, 0.5911471172983809], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.761643,"{'circle_3d': {'center': [-1.1276758580570463, -0.3972085466776687, 14.152895226367544], 'normal': [-0.15182331664342877, 0.13936696653842856, -0.9785328452133152], 'radius': 3.2185956188673357}, 'confidence': 0.06290741234356537, 'timestamp': 277094.321193, 'diameter_3d': 6.437191237734671, 'ellipse': {'center': [115.2650461422778, 98.1785391379949], 'axes': [273.6977150691181, 282.86172862627865], 'angle': -28.631173758943298}, 'location': [115.2650461422778, 98.1785391379949], 'diameter': 282.86172862627865, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7106184404553597, 'phi': -1.7247230418726596, 'norm_pos': [0.3602032691946181, 0.5909227535916879], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.769398,"{'circle_3d': {'center': [-1.1327199075142262, -0.39599589165990445, 14.153851727590782], 'normal': [-0.15224365409819376, 0.13946802112324225, -0.9784531367780454], 'radius': 3.2142766603822768}, 'confidence': 0.048110372257034274, 'timestamp': 277094.329593, 'diameter_3d': 6.4285533207645535, 'ellipse': {'center': [115.04621463987365, 98.24244550520628], 'axes': [273.2621099820918, 282.4641600980269], 'angle': -28.60375931759122}, 'location': [115.04621463987365, 98.24244550520628], 'diameter': 282.4641600980269, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.71072049170427, 'phi': -1.7251548506615535, 'norm_pos': [0.3595194207496052, 0.5906564770616405], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.776578,"{'circle_3d': {'center': [-1.0226238057805328, -0.5136803261437213, 14.121098158477125], 'normal': [-0.14306897895371934, 0.12966098491625752, -0.9811826008708503], 'radius': 3.2142828389539995}, 'confidence': 0.04787912859602654, 'timestamp': 277094.337993, 'diameter_3d': 6.428565677907999, 'ellipse': {'center': [119.53197384916322, 93.30803995320571], 'axes': [275.29962793118887, 283.12154140586756], 'angle': -26.473878734625128}, 'location': [119.53197384916322, 93.30803995320571], 'diameter': 283.12154140586756, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7008233975649976, 'phi': -1.7155887158539038, 'norm_pos': [0.37353741827863507, 0.6112165001949762], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.7863832,"{'circle_3d': {'center': [-0.9199929985611427, -0.6232378153069389, 14.092646887848316], 'normal': [-0.1345164116854368, 0.12053119415265602, -0.9835535400899174], 'radius': 3.224865484631298}, 'confidence': 0.02828855435991455, 'timestamp': 277094.346393, 'diameter_3d': 6.449730969262596, 'ellipse': {'center': [123.75878452849693, 88.67859584745037], 'axes': [277.9525588979692, 284.64006809312906], 'angle': -24.079298798641954}, 'location': [123.75878452849693, 88.67859584745037], 'diameter': 284.64006809312906, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.691621287076963, 'phi': -1.7067187664891312, 'norm_pos': [0.38674620165155293, 0.6305058506356235], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.793084,"{'circle_3d': {'center': [-0.6969614476148117, -0.7345006354447792, 14.051213376417191], 'normal': [-0.11593044910657592, 0.11125929247450271, -0.987006332709178], 'radius': 3.2240539130276993}, 'confidence': 0.019122647120750097, 'timestamp': 277094.354792, 'diameter_3d': 6.448107826055399, 'ellipse': {'center': [132.9452479124826, 83.95720987314067], 'axes': [280.5708237655343, 285.37285921631934], 'angle': -22.293962633249315}, 'location': [132.9452479124826, 83.95720987314067], 'diameter': 285.37285921631934, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6822864469999448, 'phi': -1.6877172495714376, 'norm_pos': [0.41545389972650815, 0.6501782921952473], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.800738,"{'circle_3d': {'center': [-0.8319022689302192, -0.6089804461995489, 14.082687840303784], 'normal': [-0.12717551754952652, 0.12171930824493854, -0.9843834607186285], 'radius': 3.2142700867344667}, 'confidence': 0.014734172727304434, 'timestamp': 277094.363192, 'diameter_3d': 6.428540173468933, 'ellipse': {'center': [127.36570745566902, 89.26962409382486], 'axes': [277.8241329505375, 283.8510271018375], 'angle': -25.604609444335267}, 'location': [127.36570745566902, 89.26962409382486], 'diameter': 283.8510271018375, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6928182139386319, 'phi': -1.699277725828719, 'norm_pos': [0.3980178357989657, 0.6280432329423964], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.813675,"{'circle_3d': {'center': [-0.8227728655009064, -0.6207790654234338, 14.080059194544521], 'normal': [-0.12641473393041713, 0.12073608997628148, -0.9846025145319004], 'radius': 3.2256219259885475}, 'confidence': 0.03274037165619708, 'timestamp': 277094.371592, 'diameter_3d': 6.451243851977095, 'ellipse': {'center': [127.76852909549748, 88.74636042403732], 'axes': [278.963202151742, 284.9112714356096], 'angle': -25.28406707357491}, 'location': [127.76852909549748, 88.74636042403732], 'diameter': 284.9112714356096, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.691827690243479, 'phi': -1.6984893787878068, 'norm_pos': [0.39927665342342966, 0.6302234982331778], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403775.820687,"{'circle_3d': {'center': [-0.7050344575744062, -0.6227310253865064, 14.065299219844327], 'normal': [-0.11660319993654211, 0.12057342664602543, -0.9858325124235833], 'radius': 3.2171771073373177}, 'confidence': 0.013551503554745872, 'timestamp': 277094.379992, 'diameter_3d': 6.434354214674635, 'ellipse': {'center': [132.6103833960106, 88.64814009621352], 'axes': [279.32109628363776, 284.4010139331044], 'angle': -26.720652528647854}, 'location': [132.6103833960106, 88.64814009621352], 'diameter': 284.4010139331044, 'sphere': {'center': [0.6942039416640992, -2.0696121451388114, 25.895289368927326], 'radius': 12.0}, 'projected_sphere': {'center': [176.62103240862803, 70.44814863023808], 'axes': [574.6218853941458, 574.6218853941458], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6916638298356905, 'phi': -1.6885282557373973, 'norm_pos': [0.41440744811253316, 0.6306327495991103], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
