eye_packets,595
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851407.492197,"{'circle_3d': {'center': [23.365574190022784, -24.425205676451043, 110.24600081959571], 'normal': [0.12004372667276132, -0.353547952126259, -0.9276817068552359], 'radius': 15.667844470973684}, 'confidence': 0.039634137776764194, 'timestamp': 176597.077387, 'diameter_3d': 31.335688941947367, 'ellipse': {'center': [231.32044608406858, 46.89853074095838], 'axes': [79.36454087563315, 96.88622761558628], 'angle': -64.27165580193908}, 'location': [231.32044608406858, 46.89853074095838], 'diameter': 96.88622761558628, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2094350168475947, 'phi': -1.4421095794747851, 'norm_pos': [0.7228763940127143, 0.8045894552460068], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.366463,"{'circle_3d': {'center': [19.629897402159376, -22.813973135204463, 109.89740120592745], 'normal': [-0.19126267231585617, -0.21927857368904383, -0.9567316746609238], 'radius': 4.714047180057665}, 'confidence': 0.8155502531873455, 'timestamp': 176597.950987, 'diameter_3d': 9.42809436011533, 'ellipse': {'center': [220.7051594157889, 49.71181345073427], 'axes': [26.93328938726839, 29.724039169978237], 'angle': 75.40921169204925}, 'location': [220.7051594157889, 49.71181345073427], 'diameter': 29.724039169978237, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.349721339967492, 'phi': -1.7681078022790515, 'norm_pos': [0.6897036231743403, 0.7928674439552739], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.375808,"{'circle_3d': {'center': [19.37010306815177, -25.70282581999752, 111.03411586493999], 'normal': [-0.2129122001498233, -0.460016297421799, -0.8620054530765456], 'radius': 15.118757391756512}, 'confidence': 0.02663007755786955, 'timestamp': 176597.959387, 'diameter_3d': 30.237514783513024, 'ellipse': {'center': [220.61057021019144, 43.6180241973416], 'axes': [72.04007751967616, 94.5414945713902], 'angle': 79.24138484361427}, 'location': [220.61057021019144, 43.6180241973416], 'diameter': 94.5414945713902, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0927827735602078, 'phi': -1.8129460329359446, 'norm_pos': [0.6894080319068483, 0.8182582325110767], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.385063,"{'circle_3d': {'center': [17.346690988100825, -26.980485560879806, 112.61303459477195], 'normal': [-0.381529873487402, -0.5664879424953225, -0.7304288922572156], 'radius': 15.673330187336221}, 'confidence': 0.04769898434389732, 'timestamp': 176597.967787, 'diameter_3d': 31.346660374672442, 'ellipse': {'center': [214.56808329084365, 40.74347438985825], 'axes': [60.62694980350939, 97.38713664673325], 'angle': 66.73971266060018}, 'location': [214.56808329084365, 40.74347438985825], 'diameter': 97.38713664673325, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9685585894157944, 'phi': -2.0521532616656315, 'norm_pos': [0.6705252602838864, 0.8302355233755906], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.4012392,"{'circle_3d': {'center': [19.636237915224847, -28.76510288635486, 113.30956895962498], 'normal': [-0.19073429622706684, -0.715206052951577, -0.6723843618527958], 'radius': 16.743841311237937}, 'confidence': 0.035996557234375996, 'timestamp': 176597.976187, 'diameter_3d': 33.48768262247587, 'ellipse': {'center': [220.44917331717076, 36.460930325248086], 'axes': [52.089960746535574, 102.88912246803477], 'angle': 81.89566411163665}, 'location': [220.44917331717076, 36.460930325248086], 'diameter': 102.88912246803477, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7738774458395958, 'phi': -1.8472036238700316, 'norm_pos': [0.6889036666161586, 0.8480794569781329], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.4053178,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176597.984587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.42863,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176598.009787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.444798,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176598.026587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.4512691,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176598.034987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.4607959,"{'circle_3d': {'center': [20.67793580296786, -22.898158973723856, 109.75619303575961], 'normal': [-0.10392613891514914, -0.22629406023232654, -0.9684990221749102], 'radius': 3.8279519824134316}, 'confidence': 0.8482247314834128, 'timestamp': 176598.043387, 'diameter_3d': 7.655903964826863, 'ellipse': {'center': [223.94440123737618, 49.326197859831694], 'axes': [21.93910391799216, 24.005597808261307], 'angle': 88.0950789046579}, 'location': [223.94440123737618, 49.326197859831694], 'diameter': 24.005597808261307, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3425249717672258, 'phi': -1.6776936787481833, 'norm_pos': [0.6998262538668005, 0.7944741755840345], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.4670699,"{'circle_3d': {'center': [18.188509348436487, -25.799641355826356, 111.45409675123825], 'normal': [-0.31137834345943016, -0.4680842587408683, -0.8270070458850233], 'radius': 15.57430276885843}, 'confidence': 0.029948271941359884, 'timestamp': 176598.051787, 'diameter_3d': 31.14860553771686, 'ellipse': {'center': [217.4088227609475, 43.58169947949], 'axes': [71.57979796289848, 97.48490671378431], 'angle': 70.53280779987914}, 'location': [217.4088227609475, 43.58169947949], 'diameter': 97.48490671378431, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0836747001187952, 'phi': -1.9308922090549951, 'norm_pos': [0.6794025711279609, 0.818409585502125], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.469515,"{'circle_3d': {'center': [19.760501228150105, -28.073141990141586, 112.6001088823361], 'normal': [-0.18037902014996196, -0.657542644933804, -0.7315060349602025], 'radius': 16.471236260340063}, 'confidence': 0.04284359967826281, 'timestamp': 176598.060187, 'diameter_3d': 32.94247252068013, 'ellipse': {'center': [221.08607113939553, 38.116879793681974], 'axes': [58.89323828914292, 101.69295032250236], 'angle': 82.81615824262254}, 'location': [221.08607113939553, 38.116879793681974], 'diameter': 101.69295032250236, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.8532438392873918, 'phi': -1.8125590776892502, 'norm_pos': [0.690893972310611, 0.8411796675263251], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.483051,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176598.068587, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.486986,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176598.076987, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.5118139,"{'circle_3d': {'center': [20.85393740204181, -22.9366290878274, 109.74769509773178], 'normal': [-0.08925933899231969, -0.2294999030742885, -0.9692071836772292], 'radius': 3.8806081902268357}, 'confidence': 0.7201603986628993, 'timestamp': 176598.093787, 'diameter_3d': 7.761216380453671, 'ellipse': {'center': [224.48848956651187, 49.205699192243586], 'axes': [22.20562958589098, 24.30923149678669], 'angle': -89.55580941508883}, 'location': [224.48848956651187, 49.205699192243586], 'diameter': 24.30923149678669, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.3392324863069522, 'phi': -1.6626324843351643, 'norm_pos': [0.7015265298953496, 0.7949762533656517], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.529296,"{'circle_3d': {'center': [21.45189793022829, -25.825706772080274, 110.79839798664035], 'normal': [-0.03942929497677974, -0.4702563767620279, -0.8816486096015146], 'radius': 15.389086837904514}, 'confidence': 0.011285894139447323, 'timestamp': 176598.110587, 'diameter_3d': 30.77817367580903, 'ellipse': {'center': [226.17792779088035, 43.32849930545312], 'axes': [72.8698494229552, 95.58864151714182], 'angle': -84.06886701286567}, 'location': [226.17792779088035, 43.32849930545312], 'diameter': 95.58864151714182, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.0812150691723708, 'phi': -1.6154887800291453, 'norm_pos': [0.7068060243465011, 0.8194645862272787], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.545797,"{'circle_3d': {'center': [21.522328585356757, -28.120941160169245, 112.38812925543188], 'normal': [-0.03356007371607433, -0.6615259091027759, -0.7491710038688881], 'radius': 16.20855518654357}, 'confidence': 0.023881201282454315, 'timestamp': 176598.127387, 'diameter_3d': 32.41711037308714, 'ellipse': {'center': [225.72702677688068, 37.88365578379374], 'axes': [57.4592989524953, 99.64281916764871], 'angle': -86.12394603060822}, 'location': [225.72702677688068, 37.88365578379374], 'diameter': 99.64281916764871, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.8479446311164573, 'phi': -1.6155626780348606, 'norm_pos': [0.7053969586777521, 0.8421514342341927], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.548702,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176598.135787, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.55869,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 176598.144187, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.561234,"{'circle_3d': {'center': [-4.327715242140744, -3.0070866898003983, 17.49495882021851], 'normal': [0.20845551495058456, -0.42660624152135085, -0.8800871621502687], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 176598.152587, 'diameter_3d': 2.0, 'ellipse': {'center': [75.83601379408456, 62.07687377936244], 'axes': [32.2721023552528, 40.02748107822123], 'angle': -84.28819274900631}, 'location': [75.83601379408456, 62.07687377936244], 'diameter': 40.02748107822123, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1300592270439729, 'phi': -1.3382245175631804, 'norm_pos': [0.23698754310651426, 0.7413463592526566], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.56772,"{'circle_3d': {'center': [16.274774704495478, -20.96138328007987, 110.82034351211811], 'normal': [-0.4708562304545144, -0.06489608576199433, -0.8798198158117019], 'radius': 14.91198067431893}, 'confidence': 0.025077729750449702, 'timestamp': 176598.160987, 'diameter_3d': 29.82396134863786, 'ellipse': {'center': [212.56773932685596, 55.93662021772944], 'axes': [83.45172453780347, 94.08991126310636], 'angle': 35.46153291193406}, 'location': [212.56773932685596, 55.93662021772944], 'diameter': 94.08991126310636, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.5058546028221917, 'phi': -2.0621851965043168, 'norm_pos': [0.6642741853964249, 0.766930749092794], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.580502,"{'circle_3d': {'center': [13.992808102154202, -19.55378390588514, 112.39574849346242], 'normal': [-0.6610201139829539, 0.052403862087566346, -0.7485360673663427], 'radius': 15.427874515408035}, 'confidence': 0.007354665148980991, 'timestamp': 176598.169387, 'diameter_3d': 30.85574903081607, 'ellipse': {'center': [205.76554598680605, 60.24911422785224], 'axes': [77.4137279422555, 95.2455466235509], 'angle': 11.191361827819865}, 'location': [205.76554598680605, 60.24911422785224], 'diameter': 95.2455466235509, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.6232242035108793, 'phi': -2.2941864909854757, 'norm_pos': [0.6430173312087689, 0.7489620240506156], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851408.587727,"{'circle_3d': {'center': [12.302219390081666, -21.428613744840117, 114.31782250170494], 'normal': [-0.8019025066556651, -0.10383195782534836, -0.5883632333461327], 'radius': 16.1351014170409}, 'confidence': 0.023468943975529663, 'timestamp': 176598.177787, 'diameter_3d': 32.2702028340818, 'ellipse': {'center': [200.21038488845937, 56.003734326677254], 'axes': [62.165826204403096, 98.52693298830731], 'angle': 17.340355321557087}, 'location': [200.21038488845937, 56.003734326677254], 'diameter': 98.52693298830731, 'sphere': {'center': [21.92504946994965, -20.182630250935937, 121.37818130185853], 'radius': 12.0}, 'projected_sphere': {'center': [221.26457632238967, 63.60421885981382], 'axes': [67.06255480757777, 67.06255480757777], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.4667768879476688, 'phi': -2.5085994512037644, 'norm_pos': [0.6256574527764356, 0.7666511069721781], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
