eye_packets,547
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851426.473189,"{'circle_3d': {'center': [16.308754971828808, -20.5352070644742, 77.67481848819801], 'normal': [0.08112248526746771, -0.7023514032568989, -0.7071927945950061], 'radius': 16.274584026280476}, 'confidence': 0.06255136611018912, 'timestamp': 176616.061387, 'diameter_3d': 32.54916805256095, 'ellipse': {'center': [231.9358973113733, 35.883393879293095], 'axes': [72.52151114886094, 145.26706769413335], 'angle': -78.53308552825234}, 'location': [231.9358973113733, 35.883393879293095], 'diameter': 145.26706769413335, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7921008704905171, 'phi': -1.4565849662589867, 'norm_pos': [0.7247996790980415, 0.8504858588362788], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.775598,"{'circle_3d': {'center': [15.88547201990024, -18.61414170964074, 76.09364604283124], 'normal': [0.04584890594008697, -0.5422626236874436, -0.8389571650422368], 'radius': 15.17463527716884}, 'confidence': 0.040831627768662886, 'timestamp': 176616.363787, 'diameter_3d': 30.34927055433768, 'ellipse': {'center': [231.12339028481398, 42.25377859511926], 'axes': [94.41904898401505, 137.45025342407774], 'angle': -77.42744819604043}, 'location': [231.12339028481398, 42.25377859511926], 'diameter': 137.45025342407774, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9976686207942834, 'phi': -1.5162007583740322, 'norm_pos': [0.7222605946400437, 0.8239425891870031], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.7910368,"{'circle_3d': {'center': [16.61798969767811, -20.327594443440667, 77.51380091310445], 'normal': [0.10689204575490939, -0.6850503515041042, -0.720610925852803], 'radius': 15.557484373385375}, 'confidence': 0.04430658157559948, 'timestamp': 176616.380587, 'diameter_3d': 31.11496874677075, 'ellipse': {'center': [233.07517160100542, 36.1773968449062], 'axes': [71.2239567048758, 138.82851983284095], 'angle': -76.32124612774876}, 'location': [233.07517160100542, 36.1773968449062], 'diameter': 138.82851983284095, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.8161235131026076, 'phi': -1.4235348331868318, 'norm_pos': [0.7283599112531419, 0.8492608464795575], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.807814,"{'circle_3d': {'center': [15.964972002116186, -21.906044160713066, 79.2631586659533], 'normal': [0.052473904458082504, -0.816587827943471, -0.5748311131153988], 'radius': 16.400306853517023}, 'confidence': 0.07774927299754486, 'timestamp': 176616.388987, 'diameter_3d': 32.800613707034046, 'ellipse': {'center': [229.87856803058884, 30.51559461706023], 'axes': [48.295295416085864, 144.25941867939716], 'angle': -83.02869730338466}, 'location': [229.87856803058884, 30.51559461706023], 'diameter': 144.25941867939716, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.6153216465363199, 'phi': -1.4797628543974994, 'norm_pos': [0.7183705250955901, 0.8728516890955824], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.811836,"{'circle_3d': {'center': [14.853459254520567, -16.40781750697326, 74.9686913376888], 'normal': [-0.04015215784155234, -0.35840227346515385, -0.9327033904707736], 'radius': 2.573357220455565}, 'confidence': 0.7685122465539564, 'timestamp': 176616.397387, 'diameter_3d': 5.14671444091113, 'ellipse': {'center': [227.22339320682585, 45.89207528301762], 'axes': [19.84919287697142, 23.555552491830873], 'angle': -82.57340470794851}, 'location': [227.22339320682585, 45.89207528301762], 'diameter': 23.555552491830873, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.2042404177217219, 'phi': -1.6138189875793338, 'norm_pos': [0.7100731037713308, 0.8087830196540933], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.8246012,"{'circle_3d': {'center': [16.746156511644582, -19.39735895603806, 76.73457561242087], 'normal': [0.11757261358544885, -0.6075307275538873, -0.7855463675764347], 'radius': 15.364518012806618}, 'confidence': 0.0595729146794095, 'timestamp': 176616.414187, 'diameter_3d': 30.729036025613237, 'ellipse': {'center': [233.89592161744343, 39.51830964888434], 'axes': [82.93297094795668, 138.03296719980884], 'angle': -73.42680845999107}, 'location': [233.89592161744343, 39.51830964888434], 'diameter': 138.03296719980884, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9178482009916011, 'phi': -1.42222927170313, 'norm_pos': [0.7309247550545107, 0.8353403764629819], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.831913,"{'circle_3d': {'center': [17.33521740254757, -20.89460340084758, 78.23786718753674], 'normal': [0.16666102116069792, -0.7323010979546805, -0.6602720696501124], 'radius': 15.979612187098862}, 'confidence': 0.07583808810197351, 'timestamp': 176616.422587, 'diameter_3d': 31.959224374197724, 'ellipse': {'center': [235.36512472170855, 34.244437570414576], 'axes': [60.17220210107249, 141.41838074292974], 'angle': -73.62248799376235}, 'location': [235.36512472170855, 34.244437570414576], 'diameter': 141.41838074292974, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7491013941462434, 'phi': -1.3235482288385476, 'norm_pos': [0.7355160147553392, 0.8573148434566059], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.841604,"{'circle_3d': {'center': [14.825321508502043, -16.515237301555246, 75.01181389166513], 'normal': [-0.04249697000976269, -0.36735392301365255, -0.9291098443060803], 'radius': 2.7088338482013876}, 'confidence': 0.8770379597204634, 'timestamp': 176616.430987, 'diameter_3d': 5.417667696402775, 'ellipse': {'center': [227.06169433580527, 45.46449194986789], 'axes': [20.74286506393366, 24.78703952600269], 'angle': -82.97750954179791}, 'location': [227.06169433580527, 45.46449194986789], 'diameter': 24.78703952600269, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1946339057640907, 'phi': -1.616503916148216, 'norm_pos': [0.7095677947993915, 0.8105646168755505], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.847971,"{'circle_3d': {'center': [17.032806051857094, -19.45205804417607, 76.8247300653821], 'normal': [0.14146007526982485, -0.6120889848987214, -0.7780334964963324], 'radius': 15.201658902400203}, 'confidence': 0.054970142517323475, 'timestamp': 176616.439387, 'diameter_3d': 30.403317804800405, 'ellipse': {'center': [234.8916923325188, 39.19911870457949], 'axes': [80.04355170127181, 136.3236761961331], 'angle': -71.78979736430634}, 'location': [234.8916923325188, 39.19911870457949], 'diameter': 136.3236761961331, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9120967812517481, 'phi': -1.3909435243017445, 'norm_pos': [0.7340365385391212, 0.8366703387309188], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.855943,"{'circle_3d': {'center': [17.074497883927386, -20.606562210432514, 77.87063052267804], 'normal': [0.14493439460901575, -0.7082976654200913, -0.6908751250550033], 'radius': 15.66289147356858}, 'confidence': 0.07541015396755017, 'timestamp': 176616.447787, 'diameter_3d': 31.32578294713716, 'ellipse': {'center': [234.57054298750757, 35.16931122870683], 'axes': [65.15973062156502, 139.13956616192206], 'angle': -74.3590246521589}, 'location': [234.57054298750757, 35.16931122870683], 'diameter': 139.13956616192206, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7837125773651735, 'phi': -1.3640112298997322, 'norm_pos': [0.7330329468359611, 0.8534612032137215], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.874221,"{'circle_3d': {'center': [17.838633221146168, -22.044847690121138, 79.91835720451823], 'normal': [0.20861233937724763, -0.8281547887274767, -0.5202312349016543], 'radius': 16.54498267505466}, 'confidence': 0.08117471437730878, 'timestamp': 176616.464587, 'diameter_3d': 33.08996535010932, 'ellipse': {'center': [236.51938457736398, 29.890198526059066], 'axes': [35.23584850098927, 143.94295020768882], 'angle': -73.93008923216084}, 'location': [236.51938457736398, 29.890198526059066], 'diameter': 143.94295020768882, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.5949887781591622, 'phi': -1.189428816986956, 'norm_pos': [0.7391230768042625, 0.8754575061414206], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.8927639,"{'circle_3d': {'center': [14.657788641945064, -16.64236078643618, 75.0718844222854], 'normal': [-0.056458042222844326, -0.3779475467537301, -0.924103966754391], 'radius': 2.651342490869975}, 'confidence': 0.919774857731843, 'timestamp': 176616.472987, 'diameter_3d': 5.30268498173995, 'ellipse': {'center': [226.2558842474931, 44.94633213373382], 'axes': [20.144629261152986, 24.261595033129986], 'angle': -84.75348227467941}, 'location': [226.2558842474931, 44.94633213373382], 'diameter': 24.261595033129986, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1832179225169681, 'phi': -1.6318153855756314, 'norm_pos': [0.7070496382734159, 0.8127236161094424], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.894285,"{'circle_3d': {'center': [15.994605373020411, -19.11560323892136, 76.44286877992498], 'normal': [0.054943352033434596, -0.5840510844608288, -0.8098552702844255], 'radius': 15.468229307455745}, 'confidence': 0.07126691661554921, 'timestamp': 176616.481387, 'diameter_3d': 30.93645861491149, 'ellipse': {'center': [231.3527851876103, 40.63772966826666], 'axes': [89.89090728429677, 139.65884436114965], 'angle': -77.6801466916404}, 'location': [231.3527851876103, 40.63772966826666], 'diameter': 139.65884436114965, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9470857841372144, 'phi': -1.503056707615163, 'norm_pos': [0.7229774537112822, 0.8306761263822222], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.9071512,"{'circle_3d': {'center': [17.038108756888267, -21.027552077121186, 78.31741045710532], 'normal': [0.141901967355756, -0.7433801543108145, -0.6536434638527302], 'radius': 16.101799933414547}, 'confidence': 0.09657023804284223, 'timestamp': 176616.489787, 'diameter_3d': 32.203599866829094, 'ellipse': {'center': [234.25369837381382, 33.81709667943396], 'axes': [59.91241182625304, 142.52344196272833], 'angle': -75.52169967851131}, 'location': [234.25369837381382, 33.81709667943396], 'diameter': 142.52344196272833, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7326865236956003, 'phi': -1.3570197048484527, 'norm_pos': [0.7320428074181682, 0.8590954305023585], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.9108968,"{'circle_3d': {'center': [14.996112837132982, -16.683069849667405, 75.07309985277656], 'normal': [-0.028264359290517828, -0.3813399686896656, -0.9240026808801267], 'radius': 2.6706296386115103}, 'confidence': 0.9177246228286537, 'timestamp': 176616.498187, 'diameter_3d': 5.3412592772230205, 'ellipse': {'center': [227.77289659329261, 44.766866248389846], 'axes': [20.165915906258604, 24.40328829175512], 'angle': -81.51288725283753}, 'location': [227.77289659329261, 44.766866248389846], 'diameter': 24.40328829175512, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1795509625343281, 'phi': -1.6013758362106925, 'norm_pos': [0.7117903018540395, 0.813471390631709], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.9242098,"{'circle_3d': {'center': [16.070687125102012, -18.916790503683288, 76.30791914109703], 'normal': [0.061283498040234675, -0.5674833565243229, -0.821101073520088], 'radius': 15.281589663688242}, 'confidence': 0.055000505901190724, 'timestamp': 176616.514987, 'diameter_3d': 30.563179327376485, 'ellipse': {'center': [231.68107716604706, 41.22990958606226], 'axes': [90.9822201745655, 138.08582027121085], 'angle': -76.75914066308323}, 'location': [231.68107716604706, 41.22990958606226], 'diameter': 138.08582027121085, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.9673501631206813, 'phi': -1.49629869711209, 'norm_pos': [0.724003366143897, 0.828208710058074], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.931784,"{'circle_3d': {'center': [17.058873498218922, -20.88440636087016, 78.16199399566526], 'normal': [0.14363236246664385, -0.7314513446232285, -0.6665948356394023], 'radius': 15.83042114567782}, 'confidence': 0.05169581964622485, 'timestamp': 176616.523387, 'diameter_3d': 31.66084229135564, 'ellipse': {'center': [234.3859946373888, 34.20547015238655], 'axes': [61.26244483351796, 140.26880633351215], 'angle': -75.08604027106246}, 'location': [234.3859946373888, 34.20547015238655], 'diameter': 140.26880633351215, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.7503483954601, 'phi': -1.3585692940911926, 'norm_pos': [0.73245623324184, 0.8574772076983894], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.941068,"{'circle_3d': {'center': [15.089840636934843, -16.78063530100693, 75.11139000377678], 'normal': [-0.020453709307029406, -0.3894704229679596, -0.9208118349634427], 'radius': 2.67891217634856}, 'confidence': 0.91517493273399, 'timestamp': 176616.531787, 'diameter_3d': 5.35782435269712, 'ellipse': {'center': [228.1591488741861, 44.36751047389049], 'axes': [20.05688132500409, 24.459299333663633], 'angle': -80.75781978602028}, 'location': [228.1591488741861, 44.36751047389049], 'diameter': 24.459299333663633, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 1.1707397819165182, 'phi': -1.5930053661964938, 'norm_pos': [0.7129973402318315, 0.8151353730254562], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851426.947358,"{'circle_3d': {'center': [12.944905844232695, -19.212595373986982, 76.79115538230995], 'normal': [-0.1991982753655418, -0.592133762382964, -0.7808313867523444], 'radius': 15.073537736748431}, 'confidence': 0.027950941126297178, 'timestamp': 176616.540187, 'diameter_3d': 30.147075473496862, 'ellipse': {'center': [220.1104346252873, 39.982492956080435], 'axes': [88.31355846939157, 136.82850883803124], 'angle': 81.15176853885622}, 'location': [220.1104346252873, 39.982492956080435], 'diameter': 136.82850883803124, 'sphere': {'center': [15.335285148619196, -12.106990225391415, 86.16113202333808], 'radius': 12.0}, 'projected_sphere': {'center': [220.36565785825906, 72.34216888982525], 'axes': [94.4733517869191, 94.4733517869191], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 10, 'model_birth_timestamp': 176589.130987, 'theta': 0.937092179360053, 'phi': -1.8205790463468479, 'norm_pos': [0.6878451082040228, 0.8334062793496648], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
