eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1581554901.5341802,"{'circle_3d': {'center': [-1.709984436226719e-05, 2.599567321404095e-06, 0.00011657192387204418], 'normal': [-0.25639351528822996, 0.5264079338665342, -0.8106522389289446], 'radius': 4.521026403226336e-06}, 'confidence': 0.9999999999999069, 'timestamp': 400315.349273, 'diameter_3d': 9.042052806452673e-06, 'ellipse': {'center': [69.1996900919153, 133.43504375105883], 'axes': [36.41334308221882, 48.390778273959704], 'angle': -56.84731977770306}, 'location': [69.1996900919153, 133.43504375105883], 'diameter': 48.390778273959704, 'sphere': {'center': [3.076705083614397, -6.316892606831089, 9.727943439071208], 'radius': 12.0}, 'projected_sphere': {'center': [356.0904854955709, -282.6003482406357], 'axes': [1529.614156702035, 1529.614156702035], 'angle': 90.0}, 'model_confidence': 0.9682326521815776, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.12516653318214, 'phi': -1.877121657463885, 'norm_pos': [0.21624903153723532, 0.44402065103725485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.764672,"{'circle_3d': {'center': [-8.278916130932245, 1.240283233383142, 55.358011296835585], 'normal': [-0.27066319361877583, 0.5311369520916489, -0.8028916326272673], 'radius': 1.9703767114206174}, 'confidence': 0.9998199506665926, 'timestamp': 400318.58327, 'diameter_3d': 3.940753422841235, 'ellipse': {'center': [67.40660063526543, 133.5621002294009], 'axes': [32.93988003563827, 44.41305976985963], 'angle': -55.99639504481394}, 'location': [67.40660063526543, 133.5621002294009], 'diameter': 44.41305976985963, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9409249273789166, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1307382038855436, 'phi': -1.8959424635898585, 'norm_pos': [0.21064562698520448, 0.4434912490441629], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.7732742,"{'circle_3d': {'center': [-8.291644401797015, 1.2446526076223527, 55.36520468658422], 'normal': [-0.2717238828575068, 0.5315010666115831, -0.8022921834815476], 'radius': 1.9644829767796745}, 'confidence': 0.9998363989036737, 'timestamp': 400318.59167, 'diameter_3d': 3.928965953559349, 'ellipse': {'center': [67.27567460185965, 133.61133362628576], 'axes': [32.79915366879959, 44.27453706755018], 'angle': -55.938115113300746}, 'location': [67.27567460185965, 133.61133362628576], 'diameter': 44.27453706755018, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9411260925734299, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.131168003972088, 'phi': -1.8973551257047254, 'norm_pos': [0.2102364831308114, 0.443286109890476], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.780993,"{'circle_3d': {'center': [-8.299541222557245, 1.255242480750927, 55.37490873027084], 'normal': [-0.2723819512541926, 0.5323835560389644, -0.8014835131743294], 'radius': 1.9669625730157385}, 'confidence': 0.9999728623078806, 'timestamp': 400318.60007, 'diameter_3d': 3.933925146031477, 'ellipse': {'center': [67.2038665352733, 133.72660625325423], 'axes': [32.78852740853127, 44.322703597170204], 'angle': -55.94243522505464}, 'location': [67.2038665352733, 133.72660625325423], 'diameter': 44.322703597170204, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9413910617308785, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1322101741859276, 'phi': -1.8983978867782625, 'norm_pos': [0.21001208292272908, 0.44280580727810737], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.789312,"{'circle_3d': {'center': [-8.289763786020439, 1.262542144960845, 55.376442542788816], 'normal': [-0.27156716487612537, 0.5329918613897908, -0.801355695464498], 'radius': 1.9941533674472478}, 'confidence': 0.9995768038810625, 'timestamp': 400318.60847, 'diameter_3d': 3.9883067348944956, 'ellipse': {'center': [67.31896650369126, 133.79854329295748], 'axes': [33.23964145545881, 44.93426361299383], 'angle': -56.041504473636415}, 'location': [67.31896650369126, 133.79854329295748], 'diameter': 44.93426361299383, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9414640282118913, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1329289462970027, 'phi': -1.8975347409790948, 'norm_pos': [0.21037177032403517, 0.44250606961267713], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.801003,"{'circle_3d': {'center': [-8.292355787341732, 1.2506762739107176, 55.36943901115442], 'normal': [-0.2717831649862331, 0.5320030388022802, -0.801939323100698], 'radius': 1.9729056648040835}, 'confidence': 0.9993527328121792, 'timestamp': 400318.61687, 'diameter_3d': 3.945811329608167, 'ellipse': {'center': [67.27579005926151, 133.6748296770086], 'axes': [32.918536083067345, 44.46101438247319], 'angle': -55.96446071466346}, 'location': [67.27579005926151, 133.6748296770086], 'diameter': 44.46101438247319, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9414295363812886, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.131760721124279, 'phi': -1.8975551176933008, 'norm_pos': [0.2102368439351922, 0.4430215430124641], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.808684,"{'circle_3d': {'center': [-8.284967513387206, 1.2544694420168634, 55.369455025379985], 'normal': [-0.27116747549002274, 0.532319136144459, -0.8019379885819008], 'radius': 1.9645960545510557}, 'confidence': 0.9998151925708901, 'timestamp': 400318.62527, 'diameter_3d': 3.9291921091021114, 'ellipse': {'center': [67.35710872885633, 133.7198937281339], 'axes': [32.78350261726159, 44.273521878765045], 'angle': -56.03078254139913}, 'location': [67.35710872885633, 133.7198937281339], 'diameter': 44.273521878765045, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9416145837564671, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.132134074828771, 'phi': -1.896866808768286, 'norm_pos': [0.21049096477767604, 0.4428337761327754], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.817398,"{'circle_3d': {'center': [-8.291422125574321, 1.2651368943275676, 55.37873109482811], 'normal': [-0.2717053598389489, 0.5332080905036843, -0.8011649827945565], 'radius': 1.9830982616745116}, 'confidence': 0.9996298326201146, 'timestamp': 400318.63367, 'diameter_3d': 3.9661965233490233, 'ellipse': {'center': [67.30276910089573, 133.83072595865298], 'axes': [33.04293243941448, 44.683197217091426], 'angle': -56.04435166720506}, 'location': [67.30276910089573, 133.83072595865298], 'diameter': 44.683197217091426, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9417105432288908, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.133184520482036, 'phi': -1.897761806672224, 'norm_pos': [0.21032115344029917, 0.4423719751722792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.825134,"{'circle_3d': {'center': [-8.309968613158055, 1.2724484991047715, 55.389914256494556], 'normal': [-0.2732509004709268, 0.5338173909017847, -0.8002330526556866], 'radius': 1.9812289408423982}, 'confidence': 0.9998555883878378, 'timestamp': 400318.64207, 'diameter_3d': 3.9624578816847964, 'ellipse': {'center': [67.11413108115214, 133.91054065657528], 'axes': [32.94643688543742, 44.632241772748614], 'angle': -55.96455286430074}, 'location': [67.11413108115214, 133.91054065657528], 'diameter': 44.632241772748614, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9419117644369646, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1339049108456916, 'phi': -1.8998466817166788, 'norm_pos': [0.20973165962860044, 0.4420394139309364], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.834847,"{'circle_3d': {'center': [-8.309118507635475, 1.2671441939004318, 55.38608785871136], 'normal': [-0.273180058344045, 0.5333753654680897, -0.8005519191376196], 'radius': 1.9838519005930004}, 'confidence': 0.9994851711627111, 'timestamp': 400318.65047, 'diameter_3d': 3.967703801186001, 'ellipse': {'center': [67.11767225251614, 133.8513302585376], 'axes': [33.009603437312194, 44.69447527046737], 'angle': -55.942770083844046}, 'location': [67.11767225251614, 133.8513302585376], 'diameter': 44.69447527046737, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.941937929053227, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.133382261061329, 'phi': -1.8996456110760953, 'norm_pos': [0.20974272578911296, 0.44228612392276], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.841547,"{'circle_3d': {'center': [-8.295008714455896, 1.2686312151705934, 55.38227501359688], 'normal': [-0.27200424224574693, 0.5334992839072699, -0.8008696562304924], 'radius': 1.9984397834834566}, 'confidence': 0.9991358007347906, 'timestamp': 400318.65887, 'diameter_3d': 3.9968795669669133, 'ellipse': {'center': [67.27062385432961, 133.86376775519105], 'axes': [33.27911290809452, 45.02617867253651], 'angle': -56.03941239478902}, 'location': [67.27062385432961, 133.86376775519105], 'diameter': 45.02617867253651, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9418012182016655, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.133528764535678, 'phi': -1.8982086002918752, 'norm_pos': [0.21022069954478004, 0.44223430102003725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.8504379,"{'circle_3d': {'center': [-8.276172548728422, 1.268726131937429, 55.37596133418181], 'normal': [-0.27043456176845726, 0.5335071936378395, -0.8013957961817489], 'radius': 1.9783276286165636}, 'confidence': 0.9994995424195023, 'timestamp': 400318.66727, 'diameter_3d': 3.9566552572331273, 'ellipse': {'center': [67.46761199285191, 133.87291429140464], 'axes': [32.985064806111694, 44.57764645494086], 'angle': -56.15937167745916}, 'location': [67.46761199285191, 133.87291429140464], 'diameter': 44.57764645494086, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9418341823800636, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1335381163316893, 'phi': -1.8962512715641882, 'norm_pos': [0.21083628747766223, 0.4421961904524807], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.857764,"{'circle_3d': {'center': [-8.289597810030639, 1.3134325099237305, 55.41042884304453], 'normal': [-0.27155333354364203, 0.537232725136698, -0.7985235037765218], 'radius': 1.9350599185270358}, 'confidence': 0.9998273843389243, 'timestamp': 400318.67567, 'diameter_3d': 3.8701198370540717, 'ellipse': {'center': [67.36881348565157, 134.3782765379963], 'axes': [32.088675556141, 43.57496633164353], 'angle': -56.30191860174327}, 'location': [67.36881348565157, 134.3782765379963], 'diameter': 43.57496633164353, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9420183346014799, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.137949033006407, 'phi': -1.8985969564444503, 'norm_pos': [0.21052754214266117, 0.44009051442501546], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.866763,"{'circle_3d': {'center': [-8.279566251235376, 1.2678842338227545, 55.37654673711012], 'normal': [-0.27071737031070353, 0.5334370354616166, -0.8013470126043895], 'radius': 1.9722905021343318}, 'confidence': 0.9999072835155154, 'timestamp': 400318.68407, 'diameter_3d': 3.9445810042686635, 'ellipse': {'center': [67.4299466584412, 133.86543093976704], 'axes': [32.879657392309774, 44.44113191053251], 'angle': -56.13358599302004}, 'location': [67.4299466584412, 133.86543093976704], 'diameter': 44.44113191053251, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9422372157744441, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1334551691669246, 'phi': -1.8965865131523365, 'norm_pos': [0.21071858330762874, 0.442227371084304], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.873336,"{'circle_3d': {'center': [-8.28320144803129, 1.2827442009833705, 55.387685343126364], 'normal': [-0.2710203033770297, 0.5346753660583347, -0.8004187954363694], 'radius': 1.9287553811035834}, 'confidence': 0.9990288644964695, 'timestamp': 400318.69247, 'diameter_3d': 3.8575107622071667, 'ellipse': {'center': [67.40204727445531, 134.04317560651668], 'axes': [32.09743707518406, 43.45091796426917], 'angle': -56.186614258010444}, 'location': [67.40204727445531, 134.04317560651668], 'diameter': 43.45091796426917, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.942052776838731, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1349198712034987, 'phi': -1.8972776863626557, 'norm_pos': [0.21063139773267286, 0.4414867683061805], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.885688,"{'circle_3d': {'center': [-8.28450809688088, 1.2601373536892098, 55.37306434332778], 'normal': [-0.2711291907811622, 0.5327914621171546, -0.8016372120862508], 'radius': 1.9734743915937707}, 'confidence': 0.9999461631230712, 'timestamp': 400318.70087, 'diameter_3d': 3.9469487831875414, 'ellipse': {'center': [67.36930375682377, 133.77938424526096], 'axes': [32.914123148761355, 44.47074522043853], 'angle': -56.06264774274302}, 'location': [67.36930375682377, 133.77938424526096], 'diameter': 44.47074522043853, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9422872130419591, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.13269211908506, 'phi': -1.896937802519052, 'norm_pos': [0.21052907424007428, 0.4425858989780793], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.894134,"{'circle_3d': {'center': [-8.298225330949226, 1.258707942752613, 55.376764346572855], 'normal': [-0.27227229362019106, 0.5326723445391048, -0.8013288784824952], 'radius': 1.9668770222052248}, 'confidence': 0.9998636008771713, 'timestamp': 400318.70927, 'diameter_3d': 3.9337540444104495, 'ellipse': {'center': [67.2215705720796, 133.76489014809013], 'axes': [32.778609674753106, 44.319245452638], 'angle': -55.96851592808887}, 'location': [67.2215705720796, 133.76489014809013], 'diameter': 44.319245452638, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9424822127131693, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.132551365426626, 'phi': -1.898334000407798, 'norm_pos': [0.21006740803774876, 0.4426462910496245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.9011881,"{'circle_3d': {'center': [-8.292550157017232, 1.2701267579754072, 55.38243668672112], 'normal': [-0.2717993624591915, 0.5336239124743377, -0.8008561834701392], 'radius': 1.9570578377626442}, 'confidence': 0.9992392367711961, 'timestamp': 400318.71767, 'diameter_3d': 3.9141156755252884, 'ellipse': {'center': [67.2928619351213, 133.89428464949987], 'axes': [32.589851763470726, 44.09320913567124], 'angle': -56.0628937050856}, 'location': [67.2928619351213, 133.89428464949987], 'diameter': 44.09320913567124, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9423939725294983, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.133676121219974, 'phi': -1.897984338215369, 'norm_pos': [0.21029019354725403, 0.44210714729375056], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.90903,"{'circle_3d': {'center': [-8.267723255779742, 1.3072533906358839, 55.398866710157506], 'normal': [-0.26973045402273393, 0.5367177985293774, -0.7994870148504405], 'radius': 1.9912423153650025}, 'confidence': 0.9992487301944377, 'timestamp': 400318.72607, 'diameter_3d': 3.982484630730005, 'ellipse': {'center': [67.60090208002666, 134.29316112650628], 'axes': [33.090396379855605, 44.84981704068511], 'angle': -56.40869396590406}, 'location': [67.60090208002666, 134.29316112650628], 'diameter': 44.84981704068511, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9423108783668921, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.137338639630255, 'phi': -1.8961839156522005, 'norm_pos': [0.2112528190000833, 0.4404451619728905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581554904.919042,"{'circle_3d': {'center': [-8.265805600326532, 1.3075510138951856, 55.39841974212827], 'normal': [-0.26957064940163317, 0.5367426004676525, -0.7995242621862101], 'radius': 1.955591063305301}, 'confidence': 0.9998441739819961, 'timestamp': 400318.73447, 'diameter_3d': 3.911182126610602, 'ellipse': {'center': [67.61694104128111, 134.30854095677435], 'axes': [32.50059073721054, 44.04677712467997], 'angle': -56.422608432914615}, 'location': [67.61694104128111, 134.30854095677435], 'diameter': 44.04677712467997, 'sphere': {'center': [-5.030957807506934, -5.133360191716645, 64.9927108883628], 'radius': 12.0}, 'projected_sphere': {'center': [112.00702051015996, 71.0301497604681], 'axes': [228.94875127703472, 228.94875127703472], 'angle': 90.0}, 'model_confidence': 0.9424946604485673, 'model_id': 1, 'model_birth_timestamp': 400315.231673, 'theta': 2.1373680343831807, 'phi': -1.8959903428813127, 'norm_pos': [0.21130294075400347, 0.4403810793467735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
