eye_packets,751
norm_X,norm_Y,phi,theta,confidence,timestamp
1595835536.954998,"{'circle_3d': {'center': [-0.8947584785260887, 9.965389157011186, 66.51917314707336], 'normal': [0.06515809746681342, 0.7928130900095949, -0.6059718035056937], 'radius': 2.2896833878982155}, 'confidence': 0.11672573030120145, 'timestamp': 308692.301508, 'diameter_3d': 4.579366775796431, 'ellipse': {'center': [151.62501134329173, 212.60012641062167], 'axes': [20.84220629772176, 42.71025222402832], 'angle': 86.05162490400194}, 'location': [151.62501134329173, 212.60012641062167], 'diameter': 42.71025222402832, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.4862072384477543, 'phi': -1.4636812660534695, 'norm_pos': [0.47382816044778664, 0.1141661399557431], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.1726909,"{'circle_3d': {'center': [-3.50675495097816, 7.603484575643041, 64.33029873784558], 'normal': [-0.1525082752375259, 0.595987708228916, -0.7883780042746751], 'radius': 2.238720133998738}, 'confidence': 0.7910538838360941, 'timestamp': 308692.519906, 'diameter_3d': 4.477440267997476, 'ellipse': {'center': [126.2775592149739, 192.96120022018476], 'axes': [30.62955027510011, 43.1714853861925], 'angle': -74.46207121390127}, 'location': [126.2775592149739, 192.96120022018476], 'diameter': 43.1714853861925, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2092914474155463, 'phi': -1.7618817323087526, 'norm_pos': [0.39461737254679347, 0.19599499908256346], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.176318,"{'circle_3d': {'center': [-3.529172419300858, 7.58625785184412, 64.32165865475864], 'normal': [-0.15437639759775068, 0.5945521479123393, -0.7890980111985867], 'radius': 2.2774098745585336}, 'confidence': 0.9872805272391094, 'timestamp': 308692.528306, 'diameter_3d': 4.554819749117067, 'ellipse': {'center': [126.06074206055138, 192.79413576026832], 'axes': [31.20232793657628, 43.923761818814306], 'angle': -74.25954600238394}, 'location': [126.06074206055138, 192.79413576026832], 'diameter': 43.923761818814306, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2075048702823574, 'phi': -1.7639927444981427, 'norm_pos': [0.39393981893922303, 0.19669110099888198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.188433,"{'circle_3d': {'center': [-3.5032020907963553, 7.5903907868056, 64.31972861433478], 'normal': [-0.1522122035557088, 0.5948965591591293, -0.7892588479005757], 'radius': 2.2487430207403296}, 'confidence': 0.7686094964886694, 'timestamp': 308692.536706, 'diameter_3d': 4.497486041480659, 'ellipse': {'center': [126.30694413765109, 192.84413240223012], 'axes': [30.821360971956974, 43.37194852456382], 'angle': -74.45976573384696}, 'location': [126.30694413765109, 192.84413240223012], 'diameter': 43.37194852456382, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2079332799540885, 'phi': -1.7613119693837074, 'norm_pos': [0.39470920043015967, 0.19648278165737454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.196492,"{'circle_3d': {'center': [-3.526769962780257, 7.579252194686013, 64.31591481696282], 'normal': [-0.15417619288770062, 0.5939683431491637, -0.789576664348239], 'radius': 2.289071885891237}, 'confidence': 0.8983355376853154, 'timestamp': 308692.545106, 'diameter_3d': 4.578143771782474, 'ellipse': {'center': [126.08166139058496, 192.7297202306056], 'axes': [31.39248761886969, 44.152715052843455], 'angle': -74.26180449499718}, 'location': [126.08166139058496, 192.7297202306056], 'diameter': 44.152715052843455, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2067789912196045, 'phi': -1.7636342807896492, 'norm_pos': [0.394005191845578, 0.19695949903914334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.2064,"{'circle_3d': {'center': [-3.535857806765755, 7.6714368318187205, 64.38776153439608], 'normal': [-0.15493351321982546, 0.601650396243556, -0.7835894378954672], 'radius': 2.275013636846981}, 'confidence': 0.541612724492689, 'timestamp': 308692.553506, 'diameter_3d': 4.550027273693962, 'ellipse': {'center': [126.03026295533468, 193.54001285856867], 'axes': [30.826302256927956, 43.832720223034386], 'angle': -74.39624373892276}, 'location': [126.03026295533468, 193.54001285856867], 'diameter': 43.832720223034386, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.216362030816345, 'phi': -1.766001334508095, 'norm_pos': [0.39384457173542087, 0.1935832797559639], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.2139919,"{'circle_3d': {'center': [-3.5042453653708314, 7.588903637184909, 64.31880910821579], 'normal': [-0.1522991431035818, 0.5947726300240717, -0.7893354734104907], 'radius': 2.2605272982529057}, 'confidence': 0.8866311999302451, 'timestamp': 308692.561906, 'diameter_3d': 4.521054596505811, 'ellipse': {'center': [126.29726247487152, 192.82746874659657], 'axes': [30.98768123165416, 43.59995817840524], 'angle': -74.44883479799866}, 'location': [126.29726247487152, 192.82746874659657], 'diameter': 43.59995817840524, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2077791101155153, 'phi': -1.7614001107572768, 'norm_pos': [0.3946789452339735, 0.19655221355584762], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.220609,"{'circle_3d': {'center': [-3.521397939094296, 7.574581621349102, 64.31135612905199], 'normal': [-0.15372852424720385, 0.5935791287044211, -0.7899565550074746], 'radius': 2.2737359633643766}, 'confidence': 0.8661157532128594, 'timestamp': 308692.570306, 'diameter_3d': 4.547471926728753, 'ellipse': {'center': [126.12981080797745, 192.69427315450264], 'axes': [31.206112626746844, 43.85986795286667], 'angle': -74.29111853681053}, 'location': [126.12981080797745, 192.69427315450264], 'diameter': 43.85986795286667, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2062952739101376, 'phi': -1.7629978611996828, 'norm_pos': [0.39415565877492953, 0.19710719518957232], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.228435,"{'circle_3d': {'center': [-3.5157666079401633, 7.584749880563717, 64.31791014695764], 'normal': [-0.15325924665102617, 0.5944264836389723, -0.7894103868486697], 'radius': 2.2955885060487358}, 'confidence': 0.7740484162230732, 'timestamp': 308692.578706, 'diameter_3d': 4.5911770120974715, 'ellipse': {'center': [126.18868022996007, 192.77840775538317], 'axes': [31.47245677671482, 44.27712214451995], 'angle': -74.35488106585876}, 'location': [126.18868022996007, 192.77840775538317], 'diameter': 44.27712214451995, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2073485915542155, 'phi': -1.7625547757670093, 'norm_pos': [0.39433962571862524, 0.19675663435257007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.237613,"{'circle_3d': {'center': [-3.512098348026377, 7.770865265470153, 64.46024125889589], 'normal': [-0.15295355832487723, 0.6099360990478419, -0.7775494608538158], 'radius': 2.2894343676160784}, 'confidence': 0.5663553389816389, 'timestamp': 308692.587106, 'diameter_3d': 4.578868735232157, 'ellipse': {'center': [126.29567512707783, 194.40896032218382], 'axes': [30.647564271426212, 44.061412925403125], 'angle': -74.7795396889995}, 'location': [126.29567512707783, 194.40896032218382], 'diameter': 44.061412925403125, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.226776278074552, 'phi': -1.7650286664428665, 'norm_pos': [0.39467398477211824, 0.18996266532423411], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.244732,"{'circle_3d': {'center': [-3.491699038422828, 7.607590496783406, 64.33050305160786], 'normal': [-0.15125361585791489, 0.5963298683239464, -0.7883609781278187], 'radius': 2.2644212896260925}, 'confidence': 0.9033798433230642, 'timestamp': 308692.595506, 'diameter_3d': 4.528842579252185, 'ellipse': {'center': [126.42380434732061, 192.99298440489127], 'axes': [30.981772464038155, 43.66722263530121], 'angle': -74.58165854308793}, 'location': [126.42380434732061, 192.99298440489127], 'diameter': 43.66722263530121, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2097176204842315, 'phi': -1.7603512361534484, 'norm_pos': [0.3950743885853769, 0.19586256497961974], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.252725,"{'circle_3d': {'center': [-3.4935523977249803, 7.57964230320255, 64.30978229403476], 'normal': [-0.15140806246642757, 0.5940008521922084, -0.7900877079255773], 'radius': 2.2730059157391227}, 'confidence': 0.8709350100339401, 'timestamp': 308692.603906, 'diameter_3d': 4.546011831478245, 'ellipse': {'center': [126.39611727999238, 192.7447312142115], 'axes': [31.206693260940025, 43.84688810011053], 'angle': -74.50753578810331}, 'location': [126.39611727999238, 192.7447312142115], 'diameter': 43.84688810011053, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2068194014075964, 'phi': -1.7601353492398242, 'norm_pos': [0.3949878664999762, 0.1968969532741187], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.261296,"{'circle_3d': {'center': [-3.505959984227074, 7.600707985049796, 64.32804665321767], 'normal': [-0.15244202800826867, 0.595756325679479, -0.7885656779936676], 'radius': 2.249681506124591}, 'confidence': 0.9928224000069983, 'timestamp': 308692.612306, 'diameter_3d': 4.499363012249182, 'ellipse': {'center': [126.28477538549544, 192.93386156629575], 'axes': [30.791287732959162, 43.38447386380659], 'angle': -74.46187968573601}, 'location': [126.28477538549544, 192.93386156629575], 'diameter': 43.38447386380659, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.209003328272455, 'phi': -1.7617563716687856, 'norm_pos': [0.3946399230796732, 0.1961089101404344], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.272398,"{'circle_3d': {'center': [-3.514433337968285, 7.590591337999119, 64.32205272221061], 'normal': [-0.15314814082003628, 0.5949132717585892, -0.789065172244256], 'radius': 2.2737906532197947}, 'confidence': 0.9203170471638549, 'timestamp': 308692.620706, 'diameter_3d': 4.547581306439589, 'ellipse': {'center': [126.20207937991309, 192.8363299494544], 'axes': [31.15193980738695, 43.853681146863224], 'angle': -74.37748630312159}, 'location': [126.20207937991309, 192.8363299494544], 'diameter': 43.853681146863224, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.20795407204282, 'phi': -1.762500935249382, 'norm_pos': [0.3943814980622284, 0.19651529187727335], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.28185,"{'circle_3d': {'center': [-3.4911732082236844, 7.583799189938792, 64.31245316062855], 'normal': [-0.1512097966746529, 0.5943472594202286, -0.7898651357094283], 'radius': 2.259772634342848}, 'confidence': 0.8196650699832475, 'timestamp': 308692.629106, 'diameter_3d': 4.519545268685696, 'ellipse': {'center': [126.41940411981705, 192.7855637515318], 'axes': [31.011262481577972, 43.589698976887014], 'angle': -74.53412257418104}, 'location': [126.41940411981705, 192.7855637515318], 'diameter': 43.589698976887014, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2072500759309848, 'phi': -1.7599453086138388, 'norm_pos': [0.39506063787442824, 0.19672681770195077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.2881331,"{'circle_3d': {'center': [-3.479914299265186, 7.609625976047804, 64.32978930902668], 'normal': [-0.15027155426144467, 0.5964994915959796, -0.7884204566762506], 'radius': 2.298034106772578}, 'confidence': 0.9113139586426809, 'timestamp': 308692.637506, 'diameter_3d': 4.596068213545156, 'ellipse': {'center': [126.53873483985005, 193.00349304843763], 'axes': [31.44688961429018, 44.31623200557182], 'angle': -74.67272742878686}, 'location': [126.53873483985005, 193.00349304843763], 'diameter': 44.31623200557182, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.209928942576461, 'phi': -1.759135609386763, 'norm_pos': [0.39543354637453143, 0.19581877896484323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.297141,"{'circle_3d': {'center': [-3.4845649004834147, 7.61312011612165, 64.33332173341314], 'normal': [-0.15065910436296376, 0.5967906699354668, -0.7881260879773783], 'radius': 2.263607683896618}, 'confidence': 0.9983109526790531, 'timestamp': 308692.645906, 'diameter_3d': 4.527215367793236, 'ellipse': {'center': [126.49360193301865, 193.04321191151723], 'axes': [30.95669784888403, 43.649634437968494], 'angle': -74.6460334865912}, 'location': [126.49360193301865, 193.04321191151723], 'diameter': 43.649634437968494, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2102917792684535, 'phi': -1.7596787456534178, 'norm_pos': [0.3952925060406833, 0.19565328370201152], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.30915,"{'circle_3d': {'center': [-3.4242213546105047, 7.5470725035292, 64.272392728929], 'normal': [-0.14563047554022127, 0.5912867022194292, -0.7932035050177231], 'radius': 2.399123578770753}, 'confidence': 0.9980765818823346, 'timestamp': 308692.654306, 'diameter_3d': 4.798247157541506, 'ellipse': {'center': [127.05120767761677, 192.43467019773965], 'axes': [33.15151243389195, 46.30783907628271], 'angle': -74.95136327244343}, 'location': [127.05120767761677, 192.43467019773965], 'diameter': 46.30783907628271, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.203449727473612, 'phi': -1.7523720254899648, 'norm_pos': [0.3970350239925524, 0.19818887417608477], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.31332,"{'circle_3d': {'center': [-3.2493105141947014, 7.507851577831486, 64.212916276915], 'normal': [-0.13105457217223762, 0.5880182917446198, -0.7981598760188906], 'radius': 2.4806920911068766}, 'confidence': 0.8610670930602196, 'timestamp': 308692.662706, 'diameter_3d': 4.961384182213753, 'ellipse': {'center': [128.70651781030602, 192.09591623864185], 'axes': [34.635120436768666, 47.92747482807308], 'angle': -76.18409169294888}, 'location': [128.70651781030602, 192.09591623864185], 'diameter': 47.92747482807308, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.199402940269623, 'phi': -1.7335400475191167, 'norm_pos': [0.4022078681572063, 0.19960034900565893], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835537.3222778,"{'circle_3d': {'center': [-2.965583203132275, 7.793915691156217, 64.38713673541213], 'normal': [-0.1074106295837021, 0.6118569678550139, -0.7836415044774628], 'radius': 2.273949989235126}, 'confidence': 0.5245844421087245, 'timestamp': 308692.671105, 'diameter_3d': 4.547899978470252, 'ellipse': {'center': [131.49502089057677, 194.71475970995743], 'axes': [30.865588786765564, 43.81344756643658], 'angle': -78.82623264135623}, 'location': [131.49502089057677, 194.71475970995743], 'diameter': 43.81344756643658, 'sphere': {'center': [-1.6766556481278496, 0.45163207689604845, 73.79083478914168], 'radius': 12.0}, 'projected_sphere': {'center': [145.91252552149967, 123.79467027952303], 'axes': [201.6510592747704, 201.6510592747704], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 47, 'model_birth_timestamp': 308577.765874, 'theta': 2.2292025061697434, 'phi': -1.7070135463958973, 'norm_pos': [0.4109219402830524, 0.18868850120851066], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
