eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581482568.780983,"{'circle_3d': {'center': [2.8201156960949048, -1.9986667679696994, 78.26090133723741], 'normal': [-0.16419390156601868, 0.4495677525813439, -0.8780257391030676], 'radius': 2.2024343771436037}, 'confidence': 0.18787503954343643, 'timestamp': 350253.252975, 'diameter_3d': 4.404868754287207, 'ellipse': {'center': [182.41643101410656, 103.96939061563228], 'axes': [31.241340018298185, 34.912164261637024], 'angle': -73.03266031227439}, 'location': [182.41643101410656, 103.96939061563228], 'diameter': 34.912164261637024, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 2.03707770065082, 'phi': -1.755664612749518, 'norm_pos': [0.570051346919083, 0.5667942057681988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.7891572,"{'circle_3d': {'center': [-0.45008274262008463, -5.250118788078191, 78.21690309361017], 'normal': [-0.43671043812560095, 0.17861341757230287, -0.8816922594053369], 'radius': 15.24155543865872}, 'confidence': 0.008298893227897716, 'timestamp': 350253.261375, 'diameter_3d': 30.48311087731744, 'ellipse': {'center': [165.54403425557692, 74.29012845490426], 'axes': [216.672867180323, 243.21259430032276], 'angle': -14.616927691441282}, 'location': [165.54403425557692, 74.29012845490426], 'diameter': 243.21259430032276, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.7503733532532733, 'phi': -2.030684396163835, 'norm_pos': [0.5173251070486778, 0.6904577981045656], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.7967958,"{'circle_3d': {'center': [-2.5664307891819504, -8.01301609089605, 79.33715788257916], 'normal': [-0.61307277533909, -0.05162802432918535, -0.7883376936579214], 'radius': 15.735671070167932}, 'confidence': 0.013003725323345388, 'timestamp': 350253.269775, 'diameter_3d': 31.471342140335864, 'ellipse': {'center': [151.6068218031756, 57.441431666598504], 'axes': [189.71908004166275, 248.89331315861227], 'angle': 11.193976242937241}, 'location': [151.6068218031756, 57.441431666598504], 'diameter': 248.89331315861227, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.519145339567604, 'phi': -2.2317772399460516, 'norm_pos': [0.47377131813492374, 0.7606607013891729], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.804511,"{'circle_3d': {'center': [-4.005660204454024, -9.24072370732409, 80.8463444112442], 'normal': [-0.733008559945096, -0.1539369923648553, -0.6625721496025012], 'radius': 16.698919608507097}, 'confidence': 0.00897488252127466, 'timestamp': 350253.278175, 'diameter_3d': 33.397839217014194, 'ellipse': {'center': [141.68952255467383, 50.16044261953036], 'axes': [158.95961624854866, 260.47614892908905], 'angle': 16.171171487458363}, 'location': [141.68952255467383, 50.16044261953036], 'diameter': 260.47614892908905, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.4162447946544436, 'phi': -2.4066227405551834, 'norm_pos': [0.4427797579833557, 0.7909981557519569], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.812923,"{'circle_3d': {'center': [2.835762781393252, -1.9369947461028891, 78.28978435579272], 'normal': [-0.16288997779115638, 0.45470708773691143, -0.8756188208901253], 'radius': 2.2458976256591523}, 'confidence': 0.17971725207171219, 'timestamp': 350253.286575, 'diameter_3d': 4.491795251318305, 'ellipse': {'center': [182.53434508797793, 104.4542341243469], 'axes': [31.75147144539718, 35.58880501461293], 'angle': -73.4142546397189}, 'location': [182.53434508797793, 104.4542341243469], 'diameter': 35.58880501461293, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 2.0428396352820135, 'phi': -1.754722288098076, 'norm_pos': [0.570419828399931, 0.564774024481888], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.820859,"{'circle_3d': {'center': [-0.08201603403556579, -4.266023708653582, 78.28635077004733], 'normal': [-0.40603821241022464, 0.26062134085768707, -0.8759049530355738], 'radius': 15.485890864303988}, 'confidence': 0.006815197535447893, 'timestamp': 350253.294975, 'diameter_3d': 30.971781728607976, 'ellipse': {'center': [168.0519201912192, 80.31505021430836], 'axes': [219.95811090272653, 246.71715013827531], 'angle': -27.05594410861626}, 'location': [168.0519201912192, 80.31505021430836], 'diameter': 246.71715013827531, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.8344620562072405, 'phi': -2.0048728452057105, 'norm_pos': [0.52516225059756, 0.6653539574403818], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.832951,"{'circle_3d': {'center': [-2.167999029370323, -4.102114378144101, 79.59139655737711], 'normal': [-0.579870128688121, 0.2742804517334771, -0.7671511374247592], 'radius': 16.14349873854051}, 'confidence': 0.009869596872029722, 'timestamp': 350253.303375, 'diameter_3d': 32.28699747708102, 'ellipse': {'center': [154.36294290591516, 82.03575035348976], 'axes': [195.50185763202654, 254.10811798842317], 'angle': -21.230459627651083}, 'location': [154.36294290591516, 82.03575035348976], 'diameter': 254.10811798842317, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.8486377056585235, 'phi': -2.2180466477703367, 'norm_pos': [0.48238419658098486, 0.658184373527126], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.840953,"{'circle_3d': {'center': [2.813214182309747, -2.0041787025403153, 78.25937353032785], 'normal': [-0.1647690277147818, 0.44910842470045925, -0.878153056345531], 'radius': 2.175876250611191}, 'confidence': 0.1883638671850285, 'timestamp': 350253.311775, 'diameter_3d': 4.351752501222382, 'ellipse': {'center': [182.360637546308, 103.93028416860875], 'axes': [30.870515604745012, 34.49161682592958], 'angle': -72.93277761403306}, 'location': [182.360637546308, 103.93028416860875], 'diameter': 34.49161682592958, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 2.0365635440162113, 'phi': -1.7562711454979083, 'norm_pos': [0.5698769923322125, 0.5669571492974635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.849062,"{'circle_3d': {'center': [-0.07860704440891553, -4.730930850008357, 78.15751145680885], 'normal': [-0.40575412994133725, 0.22187907907812254, -0.8866415624721147], 'radius': 15.24174247059799}, 'confidence': 0.0068823710765378845, 'timestamp': 350253.320175, 'diameter_3d': 30.48348494119598, 'ellipse': {'center': [167.92350875304572, 77.48660483590234], 'axes': [218.9744458946895, 243.20816195942425], 'angle': -21.826740346430125}, 'location': [167.92350875304572, 77.48660483590234], 'diameter': 243.20816195942425, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.7945374900888909, 'phi': -1.9999775452015025, 'norm_pos': [0.5247609648532678, 0.6771391465170735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.85703,"{'circle_3d': {'center': [-2.5738031627852003, -6.875719772405041, 79.33677627595068], 'normal': [-0.6136871398060273, 0.04314666887839871, -0.7883694942102945], 'radius': 15.722739545654244}, 'confidence': 0.011516210150327583, 'timestamp': 350253.328575, 'diameter_3d': 31.44547909130849, 'ellipse': {'center': [151.541375003738, 64.61619880531288], 'axes': [191.8979219529453, 248.52268888272346], 'angle': 2.0493764243336137}, 'location': [151.541375003738, 64.61619880531288], 'diameter': 248.52268888272346, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.6139563941257693, 'phi': -2.2322431251662884, 'norm_pos': [0.4735667968866813, 0.7307658383111963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.865663,"{'circle_3d': {'center': [-3.5014528265505476, -7.904054805872536, 80.13789240372867], 'normal': [-0.6909912784531396, -0.0425479172438925, -0.7216098168954622], 'radius': 16.764683631788703}, 'confidence': 0.014197818143887474, 'timestamp': 350253.336975, 'diameter_3d': 33.529367263577406, 'ellipse': {'center': [146.1494113008518, 58.38978067465171], 'axes': [181.31009316263294, 263.2950262185652], 'angle': 8.577259648955701}, 'location': [146.1494113008518, 58.38978067465171], 'diameter': 263.2950262185652, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.528235561486717, 'phi': -2.3345225936849006, 'norm_pos': [0.4567169103151619, 0.7567092471889512], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.873116,"{'circle_3d': {'center': [2.802067224027417, -1.9954606316605537, 78.26593522324833], 'normal': [-0.16569794090497597, 0.44983493060710605, -0.8776062486021571], 'radius': 2.242163341967809}, 'confidence': 0.18659418744687684, 'timestamp': 350253.345375, 'diameter_3d': 4.484326683935618, 'ellipse': {'center': [182.27535785491605, 103.9886422799059], 'axes': [31.788574031564583, 35.53945869755728], 'angle': -72.82974683460672}, 'location': [182.27535785491605, 103.9886422799059], 'diameter': 35.53945869755728, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 2.0373768322149437, 'phi': -1.7574063002558094, 'norm_pos': [0.5696104932966126, 0.5667139905003921], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.880382,"{'circle_3d': {'center': [0.07313209523002495, -5.269384872841174, 77.96968956925117], 'normal': [-0.39310920163809204, 0.17700791050872103, -0.9022933864352539], 'radius': 15.52053315613532}, 'confidence': 0.01071151065651804, 'timestamp': 350253.353775, 'diameter_3d': 31.04106631227064, 'ellipse': {'center': [169.3644352918999, 73.83518498916928], 'axes': [226.93960274549565, 248.28655467278824], 'angle': -15.681173686001644}, 'location': [169.3644352918999, 73.83518498916928], 'diameter': 248.28655467278824, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.7487418474885306, 'phi': -1.9816762961772705, 'norm_pos': [0.5292638602871872, 0.6923533958784613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.888608,"{'circle_3d': {'center': [-2.3275268944620953, -7.772597928971468, 79.14367298268652], 'normal': [-0.5931641174457685, -0.03159317750213681, -0.8044614353156408], 'radius': 16.186317471457688}, 'confidence': 0.01109067947992876, 'timestamp': 350253.362175, 'diameter_3d': 32.372634942915376, 'ellipse': {'center': [154.05345437438137, 58.86747707073283], 'axes': [200.90473584990838, 256.6087976195408], 'angle': 9.804938646300561}, 'location': [154.05345437438137, 58.86747707073283], 'diameter': 256.6087976195408, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.5391978912536617, 'phi': -2.2061477099323383, 'norm_pos': [0.4814170449199418, 0.7547188455386132], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.896411,"{'circle_3d': {'center': [2.671247286443985, -1.8693456937048643, 78.35724114660351], 'normal': [-0.17659960237026198, 0.46034450877008015, -0.8699974216558914], 'radius': 2.1487363627127523}, 'confidence': 0.16328041341655986, 'timestamp': 350253.370575, 'diameter_3d': 4.2974727254255045, 'ellipse': {'center': [181.21169697084204, 105.01937923574202], 'axes': [30.157460785431937, 34.017263173467825], 'angle': -71.7405402774052}, 'location': [181.21169697084204, 105.01937923574202], 'diameter': 34.017263173467825, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 2.0491795600816043, 'phi': -1.771063930257486, 'norm_pos': [0.5662865530338814, 0.5624192531844082], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.9053178,"{'circle_3d': {'center': [-0.4022664085933725, -4.531931251620147, 78.36421859585245], 'normal': [-0.4327257436233752, 0.23846237894380662, -0.8694159675518143], 'radius': 15.236562636847347}, 'confidence': 0.008356619861276761, 'timestamp': 350253.378975, 'diameter_3d': 30.473125273694695, 'ellipse': {'center': [165.68785646235781, 78.90579963468642], 'axes': [214.04149182502738, 242.60081402794867], 'angle': -22.79656528573306}, 'location': [165.68785646235781, 78.90579963468642], 'diameter': 242.60081402794867, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.8115785728719678, 'phi': -2.0326182988626256, 'norm_pos': [0.5177745514448682, 0.6712258348554733], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.921646,"{'circle_3d': {'center': [-1.394115330576323, -6.578630090815808, 78.54600226744202], 'normal': [-0.5153798204552879, 0.06790414234416822, -0.8542673282526836], 'radius': 15.736417524776103}, 'confidence': 0.008225492076329943, 'timestamp': 350253.387375, 'diameter_3d': 31.472835049552206, 'ellipse': {'center': [159.95169419992212, 66.04297965485986], 'axes': [212.9101036184425, 250.6953718584398], 'angle': 0.382113517435249}, 'location': [159.95169419992212, 66.04297965485986], 'diameter': 250.6953718584398, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.6387527617384798, 'phi': -2.113639058321904, 'norm_pos': [0.49984904437475663, 0.7248209181047506], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.924596,"{'circle_3d': {'center': [2.552336646124183, -1.4653269327885798, 78.60663192476319], 'normal': [-0.18650882239691216, 0.4940127388464372, -0.8492148568092523], 'radius': 2.226810632882985}, 'confidence': 0.11124017129572339, 'timestamp': 350253.395775, 'diameter_3d': 4.45362126576597, 'ellipse': {'center': [180.21456568153732, 108.23104802029722], 'axes': [30.364233967285326, 35.1422738763884], 'angle': -71.77396947576702}, 'location': [180.21456568153732, 108.23104802029722], 'diameter': 35.1422738763884, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 2.0874952969625586, 'phi': -1.7869889263702465, 'norm_pos': [0.5631705177548041, 0.5490372999154283], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.933246,"{'circle_3d': {'center': [-0.17051732185877988, -3.680112880656641, 78.52103467136635], 'normal': [-0.4134133197288257, 0.3094472431907654, -0.8563479612589889], 'radius': 14.957441152324277}, 'confidence': 0.011434698330462475, 'timestamp': 350253.404175, 'diameter_3d': 29.914882304648554, 'ellipse': {'center': [166.682959016599, 84.63803595032272], 'axes': [207.3196233192328, 237.56135428656842], 'angle': -32.5746502957565}, 'location': [166.682959016599, 84.63803595032272], 'diameter': 237.56135428656842, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.8854080157996096, 'phi': -2.02055968929227, 'norm_pos': [0.5208842469268719, 0.6473415168736554], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.9404259,"{'circle_3d': {'center': [-2.0480642144792727, -5.8341346253147535, 79.06051321304344], 'normal': [-0.5698755607805333, 0.12994543113592266, -0.8113914161192316], 'radius': 15.345531368749205}, 'confidence': 0.013015342354011993, 'timestamp': 350253.412575, 'diameter_3d': 30.69106273749841, 'ellipse': {'center': [154.67086653529944, 71.15670334533996], 'axes': [195.98059768148823, 242.97778773533696], 'angle': -6.75351435897997}, 'location': [154.67086653529944, 71.15670334533996], 'diameter': 242.97778773533696, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.7011102707975245, 'phi': -2.1830934397942325, 'norm_pos': [0.4833464579228107, 0.7035137360610835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.952944,"{'circle_3d': {'center': [-3.874679387212371, -8.282524648577626, 80.54340734493829], 'normal': [-0.722093491841625, -0.07408707080264998, -0.6878169051279942], 'radius': 15.918927646511355}, 'confidence': 0.009220390697299845, 'timestamp': 350253.420975, 'diameter_3d': 31.83785529302271, 'ellipse': {'center': [141.8287084321338, 56.1637523556421], 'axes': [160.80526536744085, 248.7304241599426], 'angle': 10.423344333046153}, 'location': [141.8287084321338, 56.1637523556421], 'diameter': 248.7304241599426, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.4966413120225217, 'phi': -2.3805008832159387, 'norm_pos': [0.4432147138504181, 0.7659843651848246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.958833,"{'circle_3d': {'center': [2.6172770668239513, -1.4489314247809038, 78.60212822727672], 'normal': [-0.18109712067193146, 0.4953790311804102, -0.8495901649331247], 'radius': 2.20723005131853}, 'confidence': 0.11172824031519957, 'timestamp': 350253.429375, 'diameter_3d': 4.41446010263706, 'ellipse': {'center': [180.7243964276396, 108.36276442593142], 'axes': [30.107383676336866, 34.83625299096243], 'angle': -72.49715154414058}, 'location': [180.7243964276396, 108.36276442593142], 'diameter': 34.83625299096243, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 2.0890674357508083, 'phi': -1.7808114093785103, 'norm_pos': [0.5647637388363738, 0.5484884815586191], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.965037,"{'circle_3d': {'center': [1.2926592436421571, -4.376046704996875, 77.72198516537729], 'normal': [-0.2914819392704144, 0.25145275782907933, -0.9229354200914108], 'radius': 15.064557524369116}, 'confidence': 0.006790128576339454, 'timestamp': 350253.437775, 'diameter_3d': 30.12911504873823, 'ellipse': {'center': [176.6706819560327, 79.46031265908728], 'axes': [227.50090340395394, 241.1825410361002], 'angle': -34.7258558925533}, 'location': [176.6706819560327, 79.46031265908728], 'diameter': 241.1825410361002, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.8249772750766247, 'phi': -1.8767034240258165, 'norm_pos': [0.5520958811126022, 0.6689153639204697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482568.97279,"{'circle_3d': {'center': [2.6510237120357534, -6.515886545843796, 77.02212136315266], 'normal': [-0.17828490023761467, 0.07313277109183584, -0.9812574036101297], 'radius': 15.451820471236836}, 'confidence': 0.007693274137413474, 'timestamp': 350253.446175, 'diameter_3d': 30.90364094247367, 'ellipse': {'center': [185.74358332149802, 65.67763541118936], 'axes': [246.5302480873266, 249.96485511103538], 'angle': 10.368954414483683}, 'location': [185.74358332149802, 65.67763541118936], 'diameter': 249.96485511103538, 'sphere': {'center': [4.790442514887129, -7.393479798945826, 88.79721020647422], 'radius': 12.0}, 'projected_sphere': {'center': [193.44783414167972, 68.37723544818985], 'axes': [167.57283213515976, 167.57283213515976], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 350242.215375, 'theta': 1.643994445866564, 'phi': -1.7505259830978275, 'norm_pos': [0.5804486978796813, 0.7263431857867111], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
