eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1582011708.0737128,"{'circle_3d': {'center': [-0.7420535246473144, 35.66314814348837, 424.7704315032977], 'normal': [-0.06859832209387327, -0.877234870483337, -0.47513498315109165], 'radius': 13.149296345996675}, 'confidence': 1.1395635106659086e-05, 'timestamp': 4631.808911, 'diameter_3d': 26.29859269199335, 'ellipse': {'center': [158.93546502186942, 172.34083192472963], 'axes': [21.07580871809554, 38.40145048068121], 'angle': 85.20039745237789}, 'location': [158.93546502186942, 172.34083192472963], 'diameter': 38.40145048068121, 'sphere': {'center': [0.08112634047916478, 46.18996658928842, 430.4720513011108], 'radius': 12.0}, 'projected_sphere': {'center': [160.116844591757, 186.52645438606416], 'axes': [34.56670405203982, 34.56670405203982], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4625.240111, 'theta': 0.5007247443709872, 'phi': -1.7141820258113787, 'norm_pos': [0.4966733281933419, 0.28191320031362654], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.871291,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4357737636555706}, 'confidence': 0.9127416707322364, 'timestamp': 4637.604911, 'diameter_3d': 0.8715475273111412, 'ellipse': {'center': [-228.4854598455875, -538.2237576583221], 'axes': [260.64266336508354, 342.6763603883056], 'angle': 138.75507606441516}, 'location': [-228.4854598455875, -538.2237576583221], 'diameter': 342.6763603883056, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.714017062017461, 3.242598990243009], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.884966,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4357724667221474}, 'confidence': 0.9327114832466534, 'timestamp': 4637.613311, 'diameter_3d': 0.8715449334442948, 'ellipse': {'center': [-228.4896473062729, -538.2245597052829], 'axes': [260.6661468451253, 342.64767576895633], 'angle': 138.75987322389486}, 'location': [-228.4896473062729, -538.2245597052829], 'diameter': 342.64767576895633, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7140301478321028, 3.242602332105345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.8901691,"{'circle_3d': {'center': [0.19507088186394905, -0.2486307593505117, 0.3033029442119144], 'normal': [0.137869153898825, -0.7314585595916376, -0.6678027193740295], 'radius': 0.43608709901477855}, 'confidence': 0.0634975055879324, 'timestamp': 4637.621711, 'diameter_3d': 0.8721741980295571, 'ellipse': {'center': [-1771.7023162649812, -690.7169827036231], 'axes': [674.0137594001218, 1742.8821113651236], 'angle': 120.22887987186425}, 'location': [-1771.7023162649812, -690.7169827036231], 'diameter': 1742.8821113651236, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7503378146173177, 'phi': -1.3672047643814613, 'norm_pos': [-5.536569738328066, 3.877987427931763], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.8995461,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4357971312534343}, 'confidence': 0.9503054544493849, 'timestamp': 4637.630111, 'diameter_3d': 0.8715942625068686, 'ellipse': {'center': [-228.41002161344676, -538.2093085662914], 'axes': [260.22011179693527, 343.193336256583], 'angle': 138.66872365576214}, 'location': [-228.41002161344676, -538.2093085662914], 'diameter': 343.193336256583, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7137813175420211, 3.2425387856928807], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.907445,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4358141847038854}, 'confidence': 0.9774186826789032, 'timestamp': 4637.638511, 'diameter_3d': 0.8716283694077708, 'ellipse': {'center': [-228.35497906486006, -538.198765969685], 'axes': [259.9124120588509, 343.5707960645213], 'angle': 138.6058015407701}, 'location': [-228.35497906486006, -538.198765969685], 'diameter': 343.5707960645213, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7136093095776876, 3.242494858207021], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.915255,"{'circle_3d': {'center': [0.19501823596020174, -0.2486428631002191, 0.3033053330415747], 'normal': [0.13786476674017936, -0.7314595682374465, -0.6678025203048911], 'radius': 0.4360879097080566}, 'confidence': 0.07345466280680163, 'timestamp': 4637.646911, 'diameter_3d': 0.8721758194161132, 'ellipse': {'center': [-1771.1519424814487, -690.6009133170854], 'axes': [672.8217744097213, 1746.0204637766112], 'angle': 120.15966289868102}, 'location': [-1771.1519424814487, -690.6009133170854], 'diameter': 1746.0204637766112, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7503363354158641, 'phi': -1.3672110063448673, 'norm_pos': [-5.534849820254527, 3.877503805487856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.922694,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.43582539565724654}, 'confidence': 0.8985645840194368, 'timestamp': 4637.655311, 'diameter_3d': 0.8716507913144931, 'ellipse': {'center': [-228.3187993552367, -538.1918362745006], 'axes': [259.71043998462983, 343.8190181808797], 'angle': 138.56448134568586}, 'location': [-228.3187993552367, -538.1918362745006], 'diameter': 343.8190181808797, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7134962479851147, 3.242465984477086], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.93228,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4358240247431154}, 'confidence': 0.925871918586677, 'timestamp': 4637.663711, 'diameter_3d': 0.8716480494862308, 'ellipse': {'center': [-228.32322330915366, -538.1926836182873], 'axes': [259.7351246305085, 343.7886613531154], 'angle': 138.56953220683454}, 'location': [-228.32322330915366, -538.1926836182873], 'diameter': 343.7886613531154, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7135100728411052, 3.242469515076197], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.9383528,"{'circle_3d': {'center': [0.19497067755198927, -0.24865057106269006, 0.3033039576811518], 'normal': [0.137860803539495, -0.7314602105676524, -0.6678026349182596], 'radius': 0.4361055834111564}, 'confidence': 0.07256861561087849, 'timestamp': 4637.672111, 'diameter_3d': 0.8722111668223128, 'ellipse': {'center': [-1769.0794189190956, -690.2956348373199], 'axes': [669.8832313194791, 1751.8016215870243], 'angle': 120.012288578874}, 'location': [-1769.0794189190956, -690.2956348373199], 'diameter': 1751.8016215870243, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7503353934231449, 'phi': -1.367216732428253, 'norm_pos': [-5.528373184122174, 3.876231811822166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.9489028,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4358394056906702}, 'confidence': 0.9666415338105586, 'timestamp': 4637.680511, 'diameter_3d': 0.8716788113813404, 'ellipse': {'center': [-228.2735924445078, -538.183177550734], 'axes': [259.45838648674516, 344.1293027246129], 'angle': 138.51289483006983}, 'location': [-228.2735924445078, -538.183177550734], 'diameter': 344.1293027246129, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.713354976389087, 3.2424299064613913], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.954689,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4358161437683623}, 'confidence': 0.9217556520579295, 'timestamp': 4637.688911, 'diameter_3d': 0.8716322875367246, 'ellipse': {'center': [-228.34865651702142, -538.1975549779506], 'axes': [259.8771006005559, 343.61416724419865], 'angle': 138.59857844850168}, 'location': [-228.34865651702142, -538.1975549779506], 'diameter': 343.61416724419865, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7135895516156919, 3.242489812408128], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.96842,"{'circle_3d': {'center': [0.19492567986543152, -0.2486577394570766, 0.3033025202274544], 'normal': [0.13785705373228183, -0.7314608079338512, -0.6678027547060676], 'radius': 0.4361481128036377}, 'confidence': 0.07511058427246163, 'timestamp': 4637.697311, 'diameter_3d': 0.8722962256072754, 'ellipse': {'center': [-1765.2188453466254, -689.7605468160705], 'axes': [664.8917269343187, 1760.8955135665556], 'angle': 119.77178347548484}, 'location': [-1765.2188453466254, -689.7605468160705], 'diameter': 1760.8955135665556, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7503345173703709, 'phi': -1.3672221535725184, 'norm_pos': [-5.516308891708205, 3.8740022784002934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.975241,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4358502185182851}, 'confidence': 0.928741704122235, 'timestamp': 4637.705711, 'diameter_3d': 0.8717004370365702, 'ellipse': {'center': [-228.23870662208049, -538.1764956807523], 'axes': [259.2641162716978, 344.3688438924082], 'angle': 138.47311909443727}, 'location': [-228.23870662208049, -538.1764956807523], 'diameter': 344.3688438924082, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7132459581940015, 3.242402065336468], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.982769,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.43584800393705797}, 'confidence': 1.0, 'timestamp': 4637.714111, 'diameter_3d': 0.8716960078741159, 'ellipse': {'center': [-228.24585128778853, -538.1778641371625], 'axes': [259.30388623398545, 344.31977866968526], 'angle': 138.48126286082498}, 'location': [-228.24585128778853, -538.1778641371625], 'diameter': 344.31977866968526, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7132682852743392, 3.242407767238177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.9912431,"{'circle_3d': {'center': [0.19488314559608, -0.2486644127545894, 0.30330104925997325], 'normal': [0.13785350920983588, -0.7314613640419774, -0.6678028772866912], 'radius': 0.436115237434399}, 'confidence': 0.08262346586967532, 'timestamp': 4637.722511, 'diameter_3d': 0.872230474868798, 'ellipse': {'center': [-1766.9123277554145, -689.9480357856118], 'axes': [666.478070129843, 1759.2309543144556], 'angle': 119.83408594880136}, 'location': [-1766.9123277554145, -689.9480357856118], 'diameter': 1759.2309543144556, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7503337018228735, 'phi': -1.3672272807156356, 'norm_pos': [-5.52160102423567, 3.874783482440049], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011713.9988532,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.43588403905024814}, 'confidence': 0.9493557520214795, 'timestamp': 4637.730911, 'diameter_3d': 0.8717680781004963, 'ellipse': {'center': [-228.12961547957661, -538.155600865046], 'axes': [258.65795156283787, 345.1184506175661], 'angle': 138.34892467172804}, 'location': [-228.12961547957661, -538.155600865046], 'diameter': 345.1184506175661, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.712905048373677, 3.2423150036043586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011714.0061262,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4358839427874733}, 'confidence': 1.0, 'timestamp': 4637.739311, 'diameter_3d': 0.8717678855749466, 'ellipse': {'center': [-228.12992592938656, -538.1556603271747], 'axes': [258.6596737029127, 345.1163162475113], 'angle': 138.34927769585636}, 'location': [-228.12992592938656, -538.1556603271747], 'diameter': 345.1163162475113, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.712906018529333, 3.242315251363228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011714.0141308,"{'circle_3d': {'center': [0.19484299654847126, -0.24867060780178818, 0.303299547049356], 'normal': [0.1378501634558685, -0.7314618802959106, -0.6678030024709093], 'radius': 0.436115112472514}, 'confidence': 0.1129686637239544, 'timestamp': 4637.747711, 'diameter_3d': 0.872230224945028, 'ellipse': {'center': [-1766.2368310137008, -689.8301256250356], 'axes': [665.3029193632351, 1762.0162020778725], 'angle': 119.77033847874534}, 'location': [-1766.2368310137008, -689.8301256250356], 'diameter': 1762.0162020778725, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7503329447219812, 'phi': -1.3672321231587428, 'norm_pos': [-5.519490096917815, 3.874292190104315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011714.023765,"{'circle_3d': {'center': [0.39456049275952276, -0.08273238942531158, 0.1681164446663157], 'normal': [0.15449328814012278, -0.7176336954312043, -0.6790682610028292], 'radius': 0.4358951248181962}, 'confidence': 0.9806979088052022, 'timestamp': 4637.756111, 'diameter_3d': 0.8717902496363924, 'ellipse': {'center': [-228.0938656811482, -538.1487535130747], 'axes': [258.45974853971614, 345.3642772645057], 'angle': 138.30828783403626}, 'location': [-228.0938656811482, -538.1487535130747], 'diameter': 345.3642772645057, 'sphere': {'center': [-1.4593589649219507, 8.528871955749139, 8.316935576700267], 'radius': 12.0}, 'projected_sphere': {'center': [51.209622834353056, 755.7991550852477], 'axes': [1789.1205075203457, 1789.1205075203457], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 4634.320511, 'theta': 0.7703977925135603, 'phi': -1.3470962632611838, 'norm_pos': [-0.7127933302535882, 3.2422864729711445], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
