eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656496.123949,"{'circle_3d': {'center': [9.19894609374694e-08, -3.998217756873146e-09, 2.7135003275446934e-06], 'normal': [0.18281566241509659, -0.5065972053359586, -0.842578011297189], 'radius': 9.279752277980326e-08}, 'confidence': 0.8571644425392173, 'timestamp': 3026.064889, 'diameter_3d': 1.8559504555960652e-07, 'ellipse': {'center': [180.91381241308164, 119.3957656602528], 'axes': [35.431234893155946, 42.433340194675175], 'angle': -67.48180507793595}, 'location': [180.91381241308164, 119.3957656602528], 'diameter': 42.433340194675175, 'sphere': {'center': [-2.193787856991698, 6.079166460033286, 10.110938849066596], 'radius': 12.0}, 'projected_sphere': {'center': [25.477529669718393, 492.77282174133467], 'axes': [1471.6734244094125, 1471.6734244094125], 'angle': 90.0}, 'model_confidence': 0.7715566494882142, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.0395628540865762, 'phi': -1.357136257790089, 'norm_pos': [0.5653556637908801, 0.50251764308228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.24928,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3031.19724, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.2574239,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3031.20564, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.265398,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3031.21404, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.273416,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3031.22244, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.28142,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3031.23084, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.288883,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3031.23924, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.297398,"{'circle_3d': {'center': [1.1073983856290441, -1.088693927597519, 72.5373137844193], 'normal': [-0.339759127827836, 0.4249340251457427, -0.839043985337542], 'radius': 1.9653315966527851}, 'confidence': 0.010221017058654447, 'timestamp': 3031.24764, 'diameter_3d': 3.9306631933055702, 'ellipse': {'center': [169.59712606376698, 110.53024823888327], 'axes': [28.583718627531912, 33.60042394555344], 'angle': -51.60051575992471}, 'location': [169.59712606376698, 110.53024823888327], 'diameter': 33.60042394555344, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.009685328831719, 'phi': -1.955550633361808, 'norm_pos': [0.5299910189492718, 0.539457299004653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.304895,"{'circle_3d': {'center': [1.3553904349017865, -2.205382774036014, 71.95326454577106], 'normal': [-0.3190931237217741, 0.33187662127586803, -0.8877147552248947], 'radius': 2.0214141202150477}, 'confidence': 0.019182677223724687, 'timestamp': 3031.25604, 'diameter_3d': 4.0428282404300955, 'ellipse': {'center': [171.81958503762266, 100.84950302347262], 'axes': [31.492243340725786, 34.83995560419248], 'angle': -45.125772324273434}, 'location': [171.81958503762266, 100.84950302347262], 'diameter': 34.83995560419248, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.9090885809557017, 'phi': -1.915868969234085, 'norm_pos': [0.5369362032425709, 0.5797937374021974], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.3132281,"{'circle_3d': {'center': [1.1369823034786153, -2.8286011629110996, 71.82008096157121], 'normal': [-0.33729380134037196, 0.2799417555362778, -0.89881338724155], 'radius': 2.02787184427829}, 'confidence': 0.1613001624669837, 'timestamp': 3031.264439, 'diameter_3d': 4.05574368855658, 'ellipse': {'center': [169.9665852971121, 95.45345182001489], 'axes': [32.03937622141919, 35.02306341406031], 'angle': -36.84214926464328}, 'location': [169.9665852971121, 95.45345182001489], 'diameter': 35.02306341406031, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8545297652236141, 'phi': -1.9297998864199946, 'norm_pos': [0.5311455790534753, 0.6022772840832713], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.32652,"{'circle_3d': {'center': [1.7737233452927716, -3.043774763890439, 71.53872766359308], 'normal': [-0.284232047855859, 0.2620106221213329, -0.9222594954063942], 'radius': 2.0436816921181298}, 'confidence': 0.16665232189727266, 'timestamp': 3031.272839, 'diameter_3d': 4.0873633842362596, 'ellipse': {'center': [175.5067391129004, 93.49521783295914], 'axes': [33.31391688475968, 35.430641614146474], 'angle': -40.0654680895481}, 'location': [175.5067391129004, 93.49521783295914], 'diameter': 35.430641614146474, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8359013482475213, 'phi': -1.8697507286464186, 'norm_pos': [0.5484585597278138, 0.6104365923626702], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.333065,"{'circle_3d': {'center': [1.6065508078653066, -3.069506576347287, 71.58432485902885], 'normal': [-0.2981630926414809, 0.2598663044165954, -0.918459729120079], 'radius': 2.015174670494328}, 'confidence': 0.056491372140434, 'timestamp': 3031.281239, 'diameter_3d': 4.030349340988656, 'ellipse': {'center': [174.05081517201586, 93.29407164290323], 'axes': [32.68118021830302, 34.916307140569664], 'angle': -38.05951883401488}, 'location': [174.05081517201586, 93.29407164290323], 'diameter': 34.916307140569664, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8336800749614517, 'phi': -1.8846969951782178, 'norm_pos': [0.5439087974125496, 0.6112747014879032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.342795,"{'circle_3d': {'center': [1.610679919186654, -3.114672365888372, 71.57030756475108], 'normal': [-0.29781900003136863, 0.25610248862150503, -0.9196278369765607], 'radius': 2.017160456426971}, 'confidence': 0.1691727131415322, 'timestamp': 3031.289639, 'diameter_3d': 4.034320912853942, 'ellipse': {'center': [174.08962881209297, 92.89886935869646], 'axes': [32.76044449748457, 34.95815498218349], 'angle': -37.51310805639554}, 'location': [174.08962881209297, 92.89886935869646], 'diameter': 34.95815498218349, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8297843835517893, 'phi': -1.883985303040151, 'norm_pos': [0.5440300900377906, 0.6129213776720981], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.349823,"{'circle_3d': {'center': [0.6045189917263771, -3.392944384410542, 71.87216041020774], 'normal': [-0.38166574398639175, 0.23291315374465751, -0.8944734331885053], 'radius': 2.054009809419436}, 'confidence': 0.159885539220312, 'timestamp': 3031.298039, 'diameter_3d': 4.108019618838872, 'ellipse': {'center': [165.38859177812554, 90.6207171107314], 'axes': [32.182946324880504, 35.46647857438656], 'angle': -26.6437653357133}, 'location': [165.38859177812554, 90.6207171107314], 'diameter': 35.46647857438656, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8058684787780592, 'phi': -1.974100267071658, 'norm_pos': [0.5168393493066423, 0.6224136787052859], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.3607318,"{'circle_3d': {'center': [0.5602496875024636, -3.422683942957084, 71.88344431906489], 'normal': [-0.3853548526717176, 0.23043485719911216, -0.8935331074504086], 'radius': 2.0526388439832983}, 'confidence': 0.09418381998914403, 'timestamp': 3031.306439, 'diameter_3d': 4.105277687966597, 'ellipse': {'center': [165.007090516024, 90.37013624151436], 'axes': [32.11386630246905, 35.43854716619761], 'angle': -26.04962402933674}, 'location': [165.007090516024, 90.37013624151436], 'diameter': 35.43854716619761, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8033208698763357, 'phi': -1.9779664940296011, 'norm_pos': [0.515647157862575, 0.6234577656603568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.365652,"{'circle_3d': {'center': [0.3468475363780259, -3.3552756820253644, 71.99578652565455], 'normal': [-0.403138365265421, 0.23605221227675566, -0.8841712569012711], 'radius': 2.0245921243797738}, 'confidence': 0.11537549441600148, 'timestamp': 3031.314839, 'diameter_3d': 4.0491842487595475, 'ellipse': {'center': [163.162223659024, 90.99832357919726], 'axes': [31.262991446623914, 34.90068910686932], 'angle': -25.745750945315923}, 'location': [163.162223659024, 90.99832357919726], 'diameter': 34.90068910686932, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8090975648740897, 'phi': -1.9985876949967596, 'norm_pos': [0.5098819489344499, 0.6208403184200114], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.374944,"{'circle_3d': {'center': [0.340403957026032, -3.412903683508506, 71.98350477184434], 'normal': [-0.40367533021142044, 0.23124987881982717, -0.8851947363854554], 'radius': 2.049093163439055}, 'confidence': 0.08544023496004953, 'timestamp': 3031.323239, 'diameter_3d': 4.09818632687811, 'ellipse': {'center': [163.1119968022795, 90.49635657589153], 'axes': [31.679090180870155, 35.33063744972402], 'angle': -25.05517052464603}, 'location': [163.1119968022795, 90.49635657589153], 'diameter': 35.33063744972402, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.8041585153560502, 'phi': -1.9986534503123075, 'norm_pos': [0.5097249900071235, 0.622931847600452], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.385979,"{'circle_3d': {'center': [0.31732935069635104, -3.461176602581464, 71.98155150818039], 'normal': [-0.4055982140722272, 0.22722713556374732, -0.8853575083574512], 'radius': 2.05427973363785}, 'confidence': 0.07575262386422989, 'timestamp': 3031.331639, 'diameter_3d': 4.1085594672757, 'ellipse': {'center': [162.9151074530065, 90.08092878650062], 'axes': [31.75894660567987, 35.42254016263232], 'angle': -24.38971645894655}, 'location': [162.9151074530065, 90.08092878650062], 'diameter': 35.42254016263232, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.800025713412427, 'phi': -2.00038064301421, 'norm_pos': [0.5091097107906453, 0.6246627967229141], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.389097,"{'circle_3d': {'center': [0.1882027621057878, -3.5097400228795412, 72.0292456546944], 'normal': [-0.41635876312144077, 0.2231801838722409, -0.8813829961479497], 'radius': 2.11776424634188}, 'confidence': 0.02764014136268109, 'timestamp': 3031.340039, 'diameter_3d': 4.23552849268376, 'ellipse': {'center': [161.81700801774195, 89.67823399041126], 'axes': [32.54463238495725, 36.49612239147214], 'angle': -23.252355758438156}, 'location': [161.81700801774195, 89.67823399041126], 'diameter': 36.49612239147214, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7301842282989579, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 1.7958720580491307, 'phi': -2.0121150711137545, 'norm_pos': [0.5056781500554436, 0.6263406917066198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.397259,"{'circle_3d': {'center': [2.3301078140353995, 0.07058389814699328, 72.77305200279147], 'normal': [-0.2378666754606398, 0.5215405106244521, -0.8193991338065281], 'radius': 2.1956550847588123}, 'confidence': 0.8471837387041916, 'timestamp': 3031.348439, 'diameter_3d': 4.391310169517625, 'ellipse': {'center': [179.96764959943548, 120.36026529833589], 'axes': [30.916965356790698, 37.43486739863319], 'angle': -68.00657430468266}, 'location': [179.96764959943548, 120.36026529833589], 'diameter': 37.43486739863319, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.731063291234535, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1194517951432643, 'phi': -1.8533249463759074, 'norm_pos': [0.5623989049982359, 0.4984988945902671], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656501.4088929,"{'circle_3d': {'center': [2.3250610057471066, 0.08154630453384382, 72.7815055785849], 'normal': [-0.23828724281799757, 0.522454044490023, -0.8186946691570757], 'radius': 2.190417303678032}, 'confidence': 0.9313719117591261, 'timestamp': 3031.356839, 'diameter_3d': 4.380834607356064, 'ellipse': {'center': [179.9218788219552, 120.45459978650452], 'axes': [30.810227979834444, 37.341205115036715], 'angle': -67.9975872780079}, 'location': [179.9218788219552, 120.45459978650452], 'diameter': 37.341205115036715, 'sphere': {'center': [5.184507919563077, -6.187902229346432, 82.6058416084698], 'radius': 12.0}, 'projected_sphere': {'center': [198.91244066448112, 73.55656080136805], 'axes': [180.1325391795816, 180.1325391795816], 'angle': 90.0}, 'model_confidence': 0.7347807045833932, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1205228274543924, 'phi': -1.8540289576838787, 'norm_pos': [0.56225587131861, 0.4981058342228979], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
