eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656464.0533068,"{'circle_3d': {'center': [100.91537125249724, -12.14707779402373, 3147.746874031704], 'normal': [0.6428896276364924, 0.4980624449179484, -0.5819164266797835], 'radius': 97.22777522542818}, 'confidence': 1.1196782892186619e-05, 'timestamp': 2994.01054, 'diameter_3d': 194.45555045085635, 'ellipse': {'center': [179.66804191790226, 117.43437435108677], 'axes': [21.580527524476462, 38.32283120391916], 'angle': 36.89377469975272}, 'location': [179.66804191790226, 117.43437435108677], 'diameter': 38.32283120391916, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.0921592477336475, 'phi': -0.7356573029846647, 'norm_pos': [0.5614626309934445, 0.5106901068704718], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.2810292,"{'circle_3d': {'center': [100.45091135204432, -13.524868431861176, 3146.3463186729787], 'normal': [0.6041846359320824, 0.38324655843149463, -0.6986293732402268], 'radius': 98.7186874647404}, 'confidence': 0.000483334564658211, 'timestamp': 2994.23734, 'diameter_3d': 197.4373749294808, 'ellipse': {'center': [179.54647170985618, 117.17002598725547], 'axes': [26.50229283578736, 38.923610269351016], 'angle': 31.308499974723787}, 'location': [179.54647170985618, 117.17002598725547], 'diameter': 38.923610269351016, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.964105008756897, 'phi': -0.8577644519190991, 'norm_pos': [0.5610827240933005, 0.5117915583864355], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.289092,"{'circle_3d': {'center': [101.17975858215478, -13.350363011830652, 3147.143792050044], 'normal': [0.6649219051079536, 0.39778867676737156, -0.6321732584847869], 'radius': 97.81439715643634}, 'confidence': 0.44051793333129247, 'timestamp': 2994.24574, 'diameter_3d': 195.62879431287269, 'ellipse': {'center': [179.69248951490454, 117.21770157741345], 'axes': [23.61400262070427, 38.55836100397699], 'angle': 30.013086285667946}, 'location': [179.69248951490454, 117.21770157741345], 'diameter': 38.55836100397699, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.9799016880657991, 'phi': -0.7601558437047283, 'norm_pos': [0.5615390297340767, 0.5115929100941106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.296237,"{'circle_3d': {'center': [100.67378331971861, -13.112008324461527, 3146.7904357834136], 'normal': [0.62275729990494, 0.41765156738146525, -0.6616196140373364], 'radius': 98.52644295060519}, 'confidence': 0.15675552326074307, 'timestamp': 2994.25414, 'diameter_3d': 197.05288590121037, 'ellipse': {'center': [179.59573746023565, 117.24712252351175], 'axes': [24.98948365225081, 38.84371703766677], 'angle': 32.843770914243244}, 'location': [179.59573746023565, 117.24712252351175], 'diameter': 38.84371703766677, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.001655455860358, 'phi': -0.8156466522611566, 'norm_pos': [0.5612366795632364, 0.511470322818701], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.305692,"{'circle_3d': {'center': [100.32262514597532, -13.495107184111847, 3146.2532519615197], 'normal': [0.5934941187596662, 0.3857266624106053, -0.7063849325284778], 'radius': 98.52606715111833}, 'confidence': 0.6286932837553054, 'timestamp': 2994.26254, 'diameter_3d': 197.05213430223665, 'ellipse': {'center': [179.52425120995477, 117.17360451390786], 'axes': [26.766596572973132, 38.84874852563816], 'angle': 31.904645864151355}, 'location': [179.52425120995477, 117.17360451390786], 'diameter': 38.84874852563816, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.966791633160787, 'phi': -0.872027967534984, 'norm_pos': [0.5610132850311087, 0.5117766478587172], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.312928,"{'circle_3d': {'center': [102.61713711642932, -15.925807974172969, 3147.623582161041], 'normal': [0.7847034496308324, 0.1831682632388452, -0.592190749235022], 'radius': 98.71617552578854}, 'confidence': 0.8074584614976128, 'timestamp': 2994.27094, 'diameter_3d': 197.4323510515771, 'ellipse': {'center': [179.94226337795286, 116.79483528080348], 'axes': [22.083385554754944, 38.904302004335236], 'angle': 12.661702035275416}, 'location': [179.94226337795286, 116.79483528080348], 'diameter': 38.904302004335236, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.7550046043216376, 'phi': -0.646482076006807, 'norm_pos': [0.5623195730561027, 0.5133548529966522], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.3209321,"{'circle_3d': {'center': [102.09455099211692, -16.08724400114219, 3146.935535544461], 'normal': [0.7411546059381328, 0.16971526099141027, -0.6495279672834023], 'radius': 98.1263515851632}, 'confidence': 0.6622041985153443, 'timestamp': 2994.27934, 'diameter_3d': 196.2527031703264, 'ellipse': {'center': [179.8353202992767, 116.76226681561153], 'axes': [24.229825961466048, 38.67875412633822], 'angle': 12.348390350306822}, 'location': [179.8353202992767, 116.76226681561153], 'diameter': 38.67875412633822, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.741337058248886, 'phi': -0.7196071614608309, 'norm_pos': [0.5619853759352397, 0.513490554934952], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.328757,"{'circle_3d': {'center': [102.54950302041335, -16.040600141643573, 3147.500765579377], 'normal': [0.7790672749628357, 0.1736022492829615, -0.6024254643737081], 'radius': 98.00844459132509}, 'confidence': 0.6113846386203162, 'timestamp': 2994.28774, 'diameter_3d': 196.01688918265017, 'ellipse': {'center': [179.93054485674833, 116.77543337941054], 'axes': [22.327011495493828, 38.6263573462714], 'angle': 12.083222429162348}, 'location': [179.93054485674833, 116.77543337941054], 'diameter': 38.6263573462714, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.7452826152827439, 'phi': -0.6582252122502688, 'norm_pos': [0.5622829526773385, 0.513435694252456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.336807,"{'circle_3d': {'center': [101.26708583625276, -13.179571466760605, 3147.348293650219], 'normal': [0.6721991762827856, 0.41202130552320887, -0.615131458470216], 'radius': 97.95082484136137}, 'confidence': 3.348540332026584e-05, 'timestamp': 2994.29614, 'diameter_3d': 195.90164968272273, 'ellipse': {'center': [179.71229133077009, 117.24988736719769], 'axes': [22.979648116138648, 38.61025453399252], 'angle': 30.656951322060305}, 'location': [179.71229133077009, 117.24988736719769], 'diameter': 38.61025453399252, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 1.9954676317118958, 'phi': -0.7410968956096468, 'norm_pos': [0.5616009104086566, 0.5114588026366763], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.344908,"{'circle_3d': {'center': [100.5682428406723, -11.680159806446175, 3147.7873643408075], 'normal': [0.6139622599844142, 0.536972277216078, -0.5785422342545185], 'radius': 98.69565350833919}, 'confidence': 0.7018382611573988, 'timestamp': 2994.30454, 'diameter_3d': 197.39130701667838, 'ellipse': {'center': [179.60462216561032, 117.5084530123638], 'axes': [21.816202050755127, 38.902373679585565], 'angle': 40.26163938290453}, 'location': [179.60462216561032, 117.5084530123638], 'diameter': 38.902373679585565, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1376402687163187, 'phi': -0.7557046777066724, 'norm_pos': [0.5612644442675323, 0.5103814457818174], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.3527071,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 2994.31294, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.364606,"{'circle_3d': {'center': [1.0024725542105122, 0.04423090972420951, 31.561652693385952], 'normal': [-0.23157237686537172, 0.5327335183055364, -0.8139835580321798], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.32134, 'diameter_3d': 2.0, 'ellipse': {'center': [179.8166961670037, 120.59918212887467], 'axes': [32.2358436622519, 39.312709812989496], 'angle': -68.98255157470669}, 'location': [179.8166961670037, 120.59918212887467], 'diameter': 39.312709812989496, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1326236490140578, 'phi': -1.84796622739442, 'norm_pos': [0.5619271755218865, 0.4975034077963555], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.3726652,"{'circle_3d': {'center': [0.999080748467966, 0.11599885793079423, 31.961933441880163], 'normal': [-0.23947555849816546, 0.5439219129861003, -0.8042390250762101], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.32974, 'diameter_3d': 2.0, 'ellipse': {'center': [179.50387573250714, 121.98535156245232], 'axes': [31.411518099487644, 38.82083893138976], 'angle': -68.63998413086718}, 'location': [179.50387573250714, 121.98535156245232], 'diameter': 38.82083893138976, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1459001471388977, 'phi': -1.8602029169103067, 'norm_pos': [0.5609496116640849, 0.4917277018231153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.3808892,"{'circle_3d': {'center': [0.9887019830682195, 0.1435039340321662, 31.788957309792647], 'normal': [-0.22351124567398048, 0.5858873733948403, -0.7789600174294959], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.33814, 'diameter_3d': 2.0, 'ellipse': {'center': [179.39764404301434, 122.5198211669641], 'axes': [30.55037689121261, 39.0335006702647], 'angle': -71.34721374512115}, 'location': [179.39764404301434, 122.5198211669641], 'diameter': 39.0335006702647, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1967709438225884, 'phi': -1.850224625211575, 'norm_pos': [0.5606176376344199, 0.4895007451376495], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.3886368,"{'circle_3d': {'center': [0.9963644099098721, 0.14953774443475254, 32.06426050345221], 'normal': [-0.2356415856086807, 0.5710576123136952, -0.7863626685889967], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.34654, 'diameter_3d': 2.0, 'ellipse': {'center': [179.3848114013856, 122.6216583251532], 'axes': [30.587524419891075, 38.697853095753196], 'angle': -69.85408020019523}, 'location': [179.3848114013856, 122.6216583251532], 'diameter': 38.697853095753196, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.178589946954048, 'phi': -1.8619413385815964, 'norm_pos': [0.56057753562933, 0.489076423645195], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.397284,"{'circle_3d': {'center': [1.0050563506521843, 0.15371142496995738, 32.08604981212838], 'normal': [-0.23216546455919243, 0.5730333304082126, -0.7859592860366793], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.35494, 'diameter_3d': 2.0, 'ellipse': {'center': [179.53788757322883, 122.69994354250723], 'axes': [30.545766827630636, 38.6719589197777], 'angle': -70.24112701415994}, 'location': [179.53788757322883, 122.69994354250723], 'diameter': 38.6719589197777, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1809987088383416, 'phi': -1.8580195286781693, 'norm_pos': [0.5610558986663401, 0.4887502352395532], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.4046981,"{'circle_3d': {'center': [0.9910635434053834, 0.15468125148188427, 31.744451347894717], 'normal': [-0.22864715843533914, 0.5880772330903384, -0.7758128929453652], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.36334, 'diameter_3d': 2.0, 'ellipse': {'center': [179.47326660155346, 122.74145507813537], 'axes': [30.46896171441811, 39.08857345416827], 'angle': -70.97276306152295}, 'location': [179.47326660155346, 122.74145507813537], 'diameter': 39.08857345416827, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.19947581296517, 'phi': -1.8574015779887936, 'norm_pos': [0.5608539581298546, 0.4885772705077692], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.412643,"{'circle_3d': {'center': [1.0055132492445056, 0.16263872953281222, 32.00086487957028], 'normal': [-0.23116180844889617, 0.5738717329784313, -0.7856433366375405], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.37174, 'diameter_3d': 2.0, 'ellipse': {'center': [179.59857177734023, 122.87915039061039], 'axes': [30.607732775842297, 38.77519607925961], 'angle': -70.36754608154178}, 'location': [179.59857177734023, 122.87915039061039], 'diameter': 38.77519607925961, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1820221011282763, 'phi': -1.8569534801517826, 'norm_pos': [0.5612455368041882, 0.4880035400391234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.421699,"{'circle_3d': {'center': [0.9981525257688997, 0.1753535983699912, 31.764819679154165], 'normal': [-0.2461142068576272, 0.5705454396469698, -0.7835213452618168], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.38014, 'diameter_3d': 2.0, 'ellipse': {'center': [179.60838317874402, 123.14914703368457], 'axes': [30.761878965615033, 39.063518522048184], 'angle': -68.95997619629253}, 'location': [179.60838317874402, 123.14914703368457], 'diameter': 39.063518522048184, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1779661738095237, 'phi': -1.8751499753910204, 'norm_pos': [0.561276197433575, 0.4868785540263143], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656464.428734,"{'circle_3d': {'center': [0.9971309908444947, 0.17770875086912064, 31.767058011386435], 'normal': [-0.24967130278369104, 0.5671110020625417, -0.7848881142595513], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 2994.38854, 'diameter_3d': 2.0, 'ellipse': {'center': [179.5889282226494, 123.19609832764826], 'axes': [30.816173552014273, 39.06066131407683], 'angle': -68.53958129882797}, 'location': [179.5889282226494, 123.19609832764826], 'diameter': 39.06066131407683, 'sphere': {'center': [93.20069572085933, -18.12382713303911, 3154.7298711518615], 'radius': 12.0}, 'projected_sphere': {'center': [178.31676045398916, 116.43811886233497], 'axes': [4.716727139166113, 4.716727139166113], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2984.577338, 'theta': 2.1737903368284806, 'phi': -1.8787729510752869, 'norm_pos': [0.5612154006957794, 0.4866829236347989], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
