eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654391.563628,"{'circle_3d': {'center': [-0.00020174758904367707, 2.810676690589986e-05, 0.0029517310389515217], 'normal': [-0.3381702724394851, 0.5541071748298376, -0.7606616236147977], 'radius': 0.00011972811557033935}, 'confidence': 0.9999999998827022, 'timestamp': 921.517196, 'diameter_3d': 0.0002394562311406787, 'ellipse': {'center': [117.85685577379803, 125.47757052958944], 'axes': [36.80898812251055, 50.37932253944877], 'angle': -55.485323617924315}, 'location': [117.85685577379803, 125.47757052958944], 'diameter': 50.37932253944877, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9838947795062336, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863765103033, 'phi': -1.9891287179498436, 'norm_pos': [0.36830267429311886, 0.47717678946004394], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.7862122,"{'circle_3d': {'center': [-0.00020158118308888362, 2.7973159426153416e-05, 0.002951559732284892], 'normal': [-0.33817025857232225, 0.554107163695881, -0.7606616378903532], 'radius': 0.000122337360970766}, 'confidence': 0.9999999999484367, 'timestamp': 921.735595, 'diameter_3d': 0.000244674721941532, 'ellipse': {'center': [117.89968459005021, 125.43098577873383], 'axes': [37.61671869360708, 51.48098035065414], 'angle': -55.48576223086588}, 'location': [117.89968459005021, 125.43098577873383], 'diameter': 51.48098035065414, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9825177419148678, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.158086363135303, 'phi': -1.9891286957614478, 'norm_pos': [0.3684365143439069, 0.4773708925886091], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.792497,"{'circle_3d': {'center': [-0.00020177245326724602, 2.801842001787236e-05, 0.002951677736271918], 'normal': [-0.3381702745115038, 0.5541071674675969, -0.7606616280566876], 'radius': 0.0001229662189867772}, 'confidence': 0.9999999998892202, 'timestamp': 921.743995, 'diameter_3d': 0.0002459324379735544, 'ellipse': {'center': [117.86366503011084, 125.43571045596764], 'axes': [37.80725995649581, 51.743841632174075], 'angle': -55.483514951199794}, 'location': [117.86366503011084, 125.43571045596764], 'diameter': 51.743841632174075, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9824532892754201, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863676661903, 'phi': -1.9891287180566166, 'norm_pos': [0.3683239532190964, 0.4773512064334682], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.800831,"{'circle_3d': {'center': [-0.00020251680945992945, 2.852573089562327e-05, 0.0029523782103932916], 'normal': [-0.3381703365411865, 0.5541072097435035, -0.7606615696838441], 'radius': 0.00012340300576230097}, 'confidence': 0.9999999999207279, 'timestamp': 921.752395, 'diameter_3d': 0.00024680601152460193, 'ellipse': {'center': [117.71893209781643, 125.53794017045846], 'axes': [37.92355344179097, 51.915693307340504], 'angle': -55.479397245937655}, 'location': [117.71893209781643, 125.53794017045846], 'diameter': 51.915693307340504, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9824223385153874, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864184513953, 'phi': -1.9891288146322565, 'norm_pos': [0.36787166280567635, 0.47692524928975644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.807574,"{'circle_3d': {'center': [-0.00020197942986310835, 2.8625209445465316e-05, 0.0029522117710083506], 'normal': [-0.33817029175955343, 0.5541072180333826, -0.760661583553793], 'radius': 0.00012288060360875162}, 'confidence': 0.9999999998846534, 'timestamp': 921.760795, 'diameter_3d': 0.00024576120721750324, 'ellipse': {'center': [117.8274063833172, 125.56296001745321], 'axes': [37.76734219593085, 51.698258682455965], 'angle': -55.48865734358784}, 'location': [117.8274063833172, 125.56296001745321], 'diameter': 51.698258682455965, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.982353815166892, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.158086428409862, 'phi': -1.9891287587072652, 'norm_pos': [0.36821064494786626, 0.47682099992727833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.8183548,"{'circle_3d': {'center': [-0.00020283878050531, 2.809332186348712e-05, 0.0029522063601294946], 'normal': [-0.33817036337210693, 0.5541071737094174, -0.7606615840046995], 'radius': 0.00012350683459432847}, 'confidence': 0.9999999999330871, 'timestamp': 921.769195, 'diameter_3d': 0.00024701366918865694, 'ellipse': {'center': [117.64923270685904, 125.44659577777392], 'axes': [37.95960822671349, 51.962875760900644], 'angle': -55.46884499734507}, 'location': [117.64923270685904, 125.44659577777392], 'diameter': 51.962875760900644, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9823362222213583, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.158086375164365, 'phi': -1.9891288370956661, 'norm_pos': [0.3676538522089345, 0.477305850925942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.823928,"{'circle_3d': {'center': [-0.00020316465303604758, 2.8438811860098667e-05, 0.002952602908264268], 'normal': [-0.3381703905281511, 0.5541072025002505, -0.7606615509590215], 'radius': 0.00012352572045803227}, 'confidence': 0.9999999998558398, 'timestamp': 921.777595, 'diameter_3d': 0.00024705144091606454, 'ellipse': {'center': [117.58648876151574, 125.51838692520036], 'axes': [37.955182193976825, 51.96388703622925], 'angle': -55.46872594269875}, 'location': [117.58648876151574, 125.51838692520036], 'diameter': 51.96388703622925, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9822384257847538, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864097502195, 'phi': -1.9891288830310572, 'norm_pos': [0.36745777737973667, 0.47700672114499854], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.832792,"{'circle_3d': {'center': [-0.00020323906322872176, 2.7974823420429118e-05, 0.0029522979947351757], 'normal': [-0.33817039672900057, 0.5541071638345472, -0.7606615763684824], 'radius': 0.0001242852268917647}, 'confidence': 0.9999999997876843, 'timestamp': 921.785995, 'diameter_3d': 0.0002485704537835294, 'ellipse': {'center': [117.56955263707991, 125.41580037029627], 'axes': [38.1965813001736, 52.28932621919356], 'angle': -55.46132166457725}, 'location': [117.56955263707991, 125.41580037029627], 'diameter': 52.28932621919356, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9820705070543445, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.15808636330188, 'phi': -1.9891288774377325, 'norm_pos': [0.3674048519908747, 0.4774341651237656], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.840286,"{'circle_3d': {'center': [-0.0002029154648139908, 2.878468705880266e-05, 0.0029527440799430593], 'normal': [-0.33817036976246595, 0.5541072313231837, -0.760661539194715], 'radius': 0.0001237879036849921}, 'confidence': 0.9999999999318054, 'timestamp': 921.794395, 'diameter_3d': 0.0002475758073699842, 'ellipse': {'center': [117.64192201454502, 125.58889564618525], 'axes': [38.03247575907032, 52.071421892013156], 'angle': -55.47701211370308}, 'location': [117.64192201454502, 125.58889564618525], 'diameter': 52.071421892013156, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.982052616428919, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.158086444374636, 'phi': -1.9891288659777935, 'norm_pos': [0.3676310062954532, 0.4767129348075615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.851157,"{'circle_3d': {'center': [-0.00020376816315170743, 2.8180612451578213e-05, 0.002952683126750344], 'normal': [-0.3381704408206608, 0.5541071809836331, -0.7606615442741478], 'radius': 0.00012280650652515368}, 'confidence': 0.999999999897643, 'timestamp': 921.802794, 'diameter_3d': 0.00024561301305030736, 'ellipse': {'center': [117.45793879830524, 125.46926028938381], 'axes': [37.73142076376841, 51.660249965676364], 'angle': -55.45647041307515}, 'location': [117.45793879830524, 125.46926028938381], 'diameter': 51.660249965676364, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9819996118456964, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580863839027353, 'phi': -1.9891289414989335, 'norm_pos': [0.3670560587447039, 0.47721141546090073], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.8566358,"{'circle_3d': {'center': [-0.00020424845562683203, 2.8730861069803382e-05, 0.0029532974833870185], 'normal': [-0.3381704808450337, 0.5541072268376847, -0.7606614930777614], 'radius': 0.00012445095772637855}, 'confidence': 0.9999999999353157, 'timestamp': 921.811194, 'diameter_3d': 0.0002489019154527571, 'ellipse': {'center': [117.37244272199365, 125.57173380271423], 'axes': [38.22146209902827, 52.34167486174265], 'angle': -55.456729416326695}, 'location': [117.37244272199365, 125.57173380271423], 'diameter': 52.34167486174265, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9819856895426082, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864389862953, 'phi': -1.9891290104174093, 'norm_pos': [0.3667888835062302, 0.4767844424886907], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.867928,"{'circle_3d': {'center': [-0.00020389777167117984, 2.8598509845600972e-05, 0.002953045166520951], 'normal': [-0.33817045162137077, 0.5541072158084159, -0.7606615141041669], 'radius': 0.0001245848913584517}, 'confidence': 0.9999999999759717, 'timestamp': 921.819594, 'diameter_3d': 0.0002491697827169034, 'ellipse': {'center': [117.44304327220726, 125.54337125707428], 'axes': [38.269329030615246, 52.40235420953817], 'angle': -55.460063386024004}, 'location': [117.44304327220726, 125.54337125707428], 'diameter': 52.40235420953817, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9820134953258952, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.158086425737054, 'phi': -1.989128968077873, 'norm_pos': [0.3670095102256477, 0.4769026197621905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.876489,"{'circle_3d': {'center': [-0.00020353767201797268, 2.9221389329592284e-05, 0.002953338814847939], 'normal': [-0.3381704216130663, 0.5541072677150396, -0.760661489633473], 'radius': 0.00012476300551483703}, 'confidence': 0.9999999998759093, 'timestamp': 921.827994, 'diameter_3d': 0.00024952601102967405, 'ellipse': {'center': [117.5236273579647, 125.67240646253572], 'axes': [38.316914369738974, 52.471533356985276], 'angle': -55.47370248379157}, 'location': [117.5236273579647, 125.67240646253572], 'diameter': 52.471533356985276, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9819389047148075, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864880914503, 'phi': -1.9891289470798525, 'norm_pos': [0.3672613354936397, 0.4763649730727678], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.887187,"{'circle_3d': {'center': [-0.000203970593578795, 2.9349416513113624e-05, 0.0029536245425632046], 'normal': [-0.3381704576898631, 0.5541072783839716, -0.76066146582283], 'radius': 0.0001247580239322682}, 'confidence': 0.9999999999024177, 'timestamp': 921.836394, 'diameter_3d': 0.0002495160478645364, 'ellipse': {'center': [117.43675127628673, 125.69883357973471], 'axes': [38.30779302459636, 52.46458908183019], 'angle': -55.46909335757421}, 'location': [117.43675127628673, 125.69883357973471], 'diameter': 52.46458908183019, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.981891781097588, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580865009078267, 'phi': -1.9891289983007345, 'norm_pos': [0.36698984773839605, 0.47625486008443874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.892521,"{'circle_3d': {'center': [-0.00020390858736973883, 2.9607631782724297e-05, 0.0029537850742862304], 'normal': [-0.33817045252267897, 0.5541072999019107, -0.7606614524451865], 'radius': 0.00012538823784344764}, 'confidence': 0.9999999998701912, 'timestamp': 921.844794, 'diameter_3d': 0.0002507764756868953, 'ellipse': {'center': [117.45463704082772, 125.74810746223305], 'axes': [38.497538299486756, 52.726769527593596], 'angle': -55.47342190089155}, 'location': [117.45463704082772, 125.74810746223305], 'diameter': 52.726769527593596, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.981812198980192, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580865267569007, 'phi': -1.989128999157121, 'norm_pos': [0.3670457407525866, 0.4760495522406957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.900822,"{'circle_3d': {'center': [-0.00020416557892399823, 2.8940890145712217e-05, 0.0029534136351525575], 'normal': [-0.3381704739386418, 0.5541072443401076, -0.7606614833984475], 'radius': 0.00012525489624183857}, 'confidence': 0.9999999998775735, 'timestamp': 921.853194, 'diameter_3d': 0.00025050979248367715, 'ellipse': {'center': [117.39478129723608, 125.60969201489465], 'axes': [38.465834610101396, 52.67781180209265], 'angle': -55.46070431386526}, 'location': [117.39478129723608, 125.60969201489465], 'diameter': 52.67781180209265, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9817405268951362, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864600116083, 'phi': -1.9891290075598802, 'norm_pos': [0.36685869155386275, 0.4766262832712723], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.9079301,"{'circle_3d': {'center': [-0.00020343578093040549, 2.8869762257244247e-05, 0.002953037372400047], 'normal': [-0.33817041312214235, 0.5541072384127835, -0.7606615147536769], 'radius': 0.0001246313805704353}, 'confidence': 0.9999999999347372, 'timestamp': 921.861594, 'diameter_3d': 0.0002492627611408706, 'ellipse': {'center': [117.54018905259431, 125.6000334397944], 'axes': [38.284169314488565, 52.421601200763924], 'angle': -55.470471807234496}, 'location': [117.54018905259431, 125.6000334397944], 'diameter': 52.421601200763924, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9817269796926653, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864528912316, 'phi': -1.9891289255006595, 'norm_pos': [0.36731309078935725, 0.47666652733419], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.915722,"{'circle_3d': {'center': [-0.00020391535083863488, 2.8446034606943726e-05, 0.0029529419105092103], 'normal': [-0.3381704530863014, 0.554107203102146, -0.7606615227088345], 'radius': 0.0001241295473686584}, 'confidence': 0.9999999999829867, 'timestamp': 921.869994, 'diameter_3d': 0.0002482590947373168, 'ellipse': {'center': [117.43602942450126, 125.514877674561], 'axes': [38.13185289726659, 52.212604067467836], 'angle': -55.457788629941916}, 'location': [117.43602942450126, 125.514877674561], 'diameter': 52.212604067467836, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9817621064912796, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864104732647, 'phi': -1.9891289654867934, 'norm_pos': [0.36698759195156644, 0.4770213430226625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654391.924191,"{'circle_3d': {'center': [-0.00020469130899503085, 2.916567250110802e-05, 0.0029538111049163263], 'normal': [-0.33817051774948104, 0.5541072630719706, -0.7606614502759673], 'radius': 0.00012495772686831237}, 'confidence': 0.9999999999257513, 'timestamp': 921.878394, 'diameter_3d': 0.00024991545373662474, 'ellipse': {'center': [117.28884420128962, 125.65842490555826], 'axes': [38.36391946015072, 52.54590781290865], 'angle': -55.45607247684515}, 'location': [117.28884420128962, 125.65842490555826], 'diameter': 52.54590781290865, 'sphere': {'center': [4.057841521684778, -6.649257991191146, 9.130891214416524], 'radius': 12.0}, 'projected_sphere': {'center': [435.5329884417344, -331.4937104966862], 'axes': [1629.6328201245417, 1629.6328201245417], 'angle': 90.0}, 'model_confidence': 0.9817396143306012, 'model_id': 1, 'model_birth_timestamp': 918.728413, 'theta': 2.1580864825138235, 'phi': -1.9891290718145729, 'norm_pos': [0.36652763812903005, 0.4764232295601739], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
