eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656442.8862212,"{'circle_3d': {'center': [2.080537837664644, -8.20132506921922, 75.59313919150664], 'normal': [-0.25973826192047433, -0.1314791643307584, -0.9566866073283437], 'radius': 15.9776819029008}, 'confidence': 0.02111337333376876, 'timestamp': 2972.842537, 'diameter_3d': 31.9553638058016, 'ellipse': {'center': [184.03789319202372, 55.9759657017224], 'axes': [248.60628914308248, 263.8715474235045], 'angle': 42.996700241690796}, 'location': [184.03789319202372, 55.9759657017224], 'diameter': 263.8715474235045, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.43893537665346, 'phi': -1.8359036177928942, 'norm_pos': [0.5751184162250741, 0.7667668095761566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.268561,"{'circle_3d': {'center': [-0.5674642942178334, -3.567528898314103, 77.0022833994268], 'normal': [-0.4804051062440142, 0.2546705165780014, -0.8392579233349968], 'radius': 15.09139259413414}, 'confidence': 0.02105576655809425, 'timestamp': 2976.227737, 'diameter_3d': 30.18278518826828, 'ellipse': {'center': [165.0904057493732, 85.7968919296869], 'axes': [208.10904119001572, 244.67640700430533], 'angle': -23.635833823784704}, 'location': [165.0904057493732, 85.7968919296869], 'diameter': 244.67640700430533, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.8283032971054487, 'phi': -2.0906868910469782, 'norm_pos': [0.5159075179667912, 0.6425129502929713], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.277884,"{'circle_3d': {'center': [-1.1434446702196146, -5.088504969812922, 77.00177052134583], 'normal': [-0.5284034709108291, 0.1279225106197664, -0.8393006631750771], 'radius': 15.57751104408068}, 'confidence': 0.03683674008708619, 'timestamp': 2976.236137, 'diameter_3d': 31.15502208816136, 'ellipse': {'center': [162.07134473323453, 75.769249938517], 'axes': [212.7690696607603, 252.98183605901977], 'angle': -7.462314481392304}, 'location': [162.07134473323453, 75.769249938517], 'diameter': 252.98183605901977, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.6990703228361799, 'phi': -2.132679412238676, 'norm_pos': [0.5064729522913579, 0.6842947919228458], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.286665,"{'circle_3d': {'center': [-0.6145435342217889, -7.716761175107131, 76.6318129047798], 'normal': [-0.48432837624434394, -0.09109883982141775, -0.8701304645555797], 'radius': 16.313608679845263}, 'confidence': 0.024429325796741994, 'timestamp': 2976.244537, 'diameter_3d': 32.627217359690526, 'ellipse': {'center': [166.94566072284363, 59.12371094530451], 'axes': [227.75836169540852, 266.6113903308429], 'angle': 19.544692953935645}, 'location': [166.94566072284363, 59.12371094530451], 'diameter': 266.6113903308429, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.4795710092067287, 'phi': -2.078704663486543, 'norm_pos': [0.5217051897588864, 0.7536512043945646], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.292674,"{'circle_3d': {'center': [2.544926073469626, -0.5984636139945865, 77.04031166512802], 'normal': [-0.2210392422700591, 0.5020926236046277, -0.8360889011932282], 'radius': 2.3382797842588405}, 'confidence': 0.08369903754354202, 'timestamp': 2976.252937, 'diameter_3d': 4.676559568517681, 'ellipse': {'center': [180.59215218678645, 114.94255689224781], 'axes': [31.884763279949112, 37.65566166619688], 'angle': -68.79169854894495}, 'location': [180.59215218678645, 114.94255689224781], 'diameter': 37.65566166619688, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.096813146216636, 'phi': -1.8292560089909626, 'norm_pos': [0.5643504755837077, 0.5210726796156342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.3049011,"{'circle_3d': {'center': [-0.5459776105952088, -2.9725529782398805, 77.18987273550934], 'normal': [-0.4786145492754618, 0.3042518432508531, -0.8236254786614513], 'radius': 15.34141509290702}, 'confidence': 0.01812380554213039, 'timestamp': 2976.261337, 'diameter_3d': 30.68283018581404, 'ellipse': {'center': [165.3366618108813, 89.60067985945557], 'axes': [207.52491748855084, 248.2068742818684], 'angle': -29.138986502475635}, 'location': [165.3366618108813, 89.60067985945557], 'diameter': 248.2068742818684, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.879949266612292, 'phi': -2.09720808374716, 'norm_pos': [0.516677068159004, 0.6266638339189352], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.312671,"{'circle_3d': {'center': [-1.6428584336888274, -4.664485867393015, 77.41041437647914], 'normal': [-0.5700212845332636, 0.1632574358214253, -0.805247008580635], 'radius': 15.868913394151484}, 'confidence': 0.02465825588800211, 'timestamp': 2976.269737, 'diameter_3d': 31.737826788302968, 'ellipse': {'center': [158.78329344455747, 78.60409207150667], 'axes': [206.74708503617353, 256.62837330911424], 'angle': -10.945852505968167}, 'location': [158.78329344455747, 78.60409207150667], 'diameter': 256.62837330911424, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.734787817775809, 'phi': -2.186793835256396, 'norm_pos': [0.4961977920142421, 0.6724829497020555], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.3198972,"{'circle_3d': {'center': [2.5480854489530436, -0.5968780431473419, 77.0404292108734], 'normal': [-0.22077596097977434, 0.5022247545085647, -0.8360791057144468], 'radius': 2.3329725861708277}, 'confidence': 0.08366988198027603, 'timestamp': 2976.278137, 'diameter_3d': 4.665945172341655, 'ellipse': {'center': [180.6169226492434, 114.95636243912703], 'axes': [31.811550446448354, 37.57017440082246], 'angle': -68.82744519808678}, 'location': [180.6169226492434, 114.95636243912703], 'diameter': 37.57017440082246, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.096965938363809, 'phi': -1.8289645531169902, 'norm_pos': [0.5644278832788856, 0.5210151565036374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.3299499,"{'circle_3d': {'center': [-0.3660844901356377, -2.616030155490132, 77.22516760318464], 'normal': [-0.4636234559038312, 0.3339620784799989, -0.8206842396885097], 'radius': 15.08736374922414}, 'confidence': 0.017041798252295754, 'timestamp': 2976.286537, 'diameter_3d': 30.17472749844828, 'ellipse': {'center': [166.14157202644685, 92.1644571909369], 'axes': [203.4598610001695, 243.90213549578425], 'angle': -33.0281524553022}, 'location': [166.14157202644685, 92.1644571909369], 'diameter': 243.90213549578425, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.9113001998711612, 'phi': -2.085024547647329, 'norm_pos': [0.5191924125826464, 0.6159814283710963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.337661,"{'circle_3d': {'center': [-1.0717348169549545, -5.009315618876026, 76.96931232566583], 'normal': [-0.5224276498054408, 0.13452162319784106, -0.8420055128150777], 'radius': 15.504031447018344}, 'confidence': 0.025991476959355005, 'timestamp': 2976.294937, 'diameter_3d': 31.008062894036687, 'ellipse': {'center': [162.46198079520656, 76.28355717642089], 'axes': [212.71082512757621, 251.83955864500024], 'angle': -8.299243676315795}, 'location': [162.46198079520656, 76.28355717642089], 'diameter': 251.83955864500024, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.705727008605441, 'phi': -2.1261216092707538, 'norm_pos': [0.5076936899850205, 0.6821518450982463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.345267,"{'circle_3d': {'center': [-3.1976216924187923, -4.458709711977198, 78.7765706992544], 'normal': [-0.6995848894274275, 0.18040544877274345, -0.6914006483493629], 'radius': 16.15895008186146}, 'confidence': 0.024797388272113297, 'timestamp': 2976.303337, 'diameter_3d': 32.31790016372292, 'ellipse': {'center': [147.16989081708562, 80.79339594547089], 'axes': [174.71489217846005, 257.730366873524], 'angle': -11.042450998392622}, 'location': [147.16989081708562, 80.79339594547089], 'diameter': 257.730366873524, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.7521949746856853, 'phi': -2.362078193807501, 'norm_pos': [0.45990590880339255, 0.6633608502272046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.355871,"{'circle_3d': {'center': [2.5726886707416576, -0.6287166449182058, 77.01492042544633], 'normal': [-0.21872569249738982, 0.49957153769432605, -0.8382048378333687], 'radius': 2.3244229496446103}, 'confidence': 0.08713315414186651, 'timestamp': 2976.311737, 'diameter_3d': 4.6488458992892205, 'ellipse': {'center': [180.8203262771325, 114.70065731099834], 'axes': [31.791848074783978, 37.44500555312468], 'angle': -68.95581338532936}, 'location': [180.8203262771325, 114.70065731099834], 'diameter': 37.44500555312468, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0939004273577666, 'phi': -1.82604971424891, 'norm_pos': [0.5650635196160391, 0.5220805945375069], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.3626618,"{'circle_3d': {'center': [-0.4914903678469207, -3.332932823837467, 77.03304809823645], 'normal': [-0.47407394571310474, 0.27422018945105436, -0.8366941984341927], 'radius': 15.254619331209677}, 'confidence': 0.015293296956786414, 'timestamp': 2976.320137, 'diameter_3d': 30.509238662419353, 'ellipse': {'center': [165.75585348651106, 87.21088146882323], 'axes': [209.9056062237057, 247.23318185475802], 'angle': -26.132332691236634}, 'location': [165.75585348651106, 87.21088146882323], 'diameter': 247.23318185475802, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.8485750406974155, 'phi': -2.086297596074647, 'norm_pos': [0.5179870421453471, 0.6366213272132366], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.368649,"{'circle_3d': {'center': [-1.717741725237417, -5.469574052620116, 77.33432625315204], 'normal': [-0.5762615588289794, 0.09616675371916691, -0.8115876855245598], 'radius': 15.744643599762181}, 'confidence': 0.020669574137923797, 'timestamp': 2976.328537, 'diameter_3d': 31.489287199524362, 'ellipse': {'center': [158.22246492802574, 73.48586051645368], 'axes': [205.73753608440086, 254.94524095201137], 'angle': -3.7083811158835758}, 'location': [158.22246492802574, 73.48586051645368], 'diameter': 254.94524095201137, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.6671119265270937, 'phi': -2.1882303181354126, 'norm_pos': [0.4944452029000804, 0.6938089145147763], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.37614,"{'circle_3d': {'center': [2.5604028604030695, -0.6190287750048524, 77.02391652999515], 'normal': [-0.2197495100256055, 0.5003788601871055, -0.8374551624543008], 'radius': 2.319884455455234}, 'confidence': 0.08591234158851091, 'timestamp': 2976.336937, 'diameter_3d': 4.639768910910468, 'ellipse': {'center': [180.7189482153053, 114.78005990246429], 'axes': [31.696008804974735, 37.36738593189325], 'angle': -68.87019955216662}, 'location': [180.7189482153053, 114.78005990246429], 'diameter': 37.36738593189325, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0948326277298, 'phi': -1.8274125261952823, 'norm_pos': [0.564746713172829, 0.5217497504063988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.392093,"{'circle_3d': {'center': [-0.6037911829152236, -3.6197725390796704, 77.00742665750069], 'normal': [-0.4834323469687965, 0.2503168798475373, -0.8388293184955059], 'radius': 14.991334931596207}, 'confidence': 0.02262116855811178, 'timestamp': 2976.345337, 'diameter_3d': 29.982669863192413, 'ellipse': {'center': [164.72010937229177, 85.53582328886634], 'axes': [206.50691692685217, 243.03331009453902], 'angle': -23.010118210975104}, 'location': [164.72010937229177, 85.53582328886634], 'diameter': 243.03331009453902, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.8238038678707142, 'phi': -2.0936204755064893, 'norm_pos': [0.5147503417884118, 0.6436007362963903], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.39755,"{'circle_3d': {'center': [-1.0803577322134483, -5.510966753438194, 76.90716490517815], 'normal': [-0.5231462260769819, 0.09271736198432703, -0.847184464522384], 'radius': 15.390586268257847}, 'confidence': 0.020628623995982764, 'timestamp': 2976.353737, 'diameter_3d': 30.781172536515694, 'ellipse': {'center': [162.32123482817082, 73.09181328188443], 'axes': [211.87687880342975, 250.24139353124005], 'angle': -3.3035082882906672}, 'location': [162.32123482817082, 73.09181328188443], 'diameter': 250.24139353124005, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.663647046252774, 'phi': -2.123992586403477, 'norm_pos': [0.5072538588380338, 0.6954507779921482], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.404719,"{'circle_3d': {'center': [-1.8821817896342399, -4.767025827847721, 77.56376285920385], 'normal': [-0.5899648975287143, 0.15471243911686636, -0.7924679683535755], 'radius': 15.92157614151477}, 'confidence': 0.017916307268404277, 'timestamp': 2976.362137, 'diameter_3d': 31.84315228302954, 'ellipse': {'center': [157.123728758463, 78.03438715718707], 'axes': [203.2370052060738, 257.1140034737289], 'angle': -9.802155458417378}, 'location': [157.123728758463, 78.03438715718707], 'diameter': 257.1140034737289, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 1.7261327080575382, 'phi': -2.2107458019344834, 'norm_pos': [0.49101165237019684, 0.6748567201783873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656446.412405,"{'circle_3d': {'center': [2.593214328360708, -0.6217512019772888, 77.01373918952521], 'normal': [-0.21701522102913562, 0.5001519912727358, -0.8383032741601292], 'radius': 2.321109868083546}, 'confidence': 0.0872125414945254, 'timestamp': 2976.370537, 'diameter_3d': 4.642219736167092, 'ellipse': {'center': [180.98482418371407, 114.75703983817405], 'axes': [31.748867149527918, 37.392570144041656], 'angle': -69.17837268286473}, 'location': [180.98482418371407, 114.75703983817405], 'diameter': 37.392570144041656, 'sphere': {'center': [5.1973969807103355, -6.623575097250119, 87.07337847944676], 'radius': 12.0}, 'projected_sphere': {'center': [197.00770757162059, 72.83728928395237], 'axes': [170.89034857551036, 170.89034857551036], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 2965.559736, 'theta': 2.0945706156911674, 'phi': -1.8241097288346746, 'norm_pos': [0.5655775755741065, 0.5218456673409415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
