eye_packets,779
norm_X,norm_Y,phi,theta,confidence,timestamp
1581484222.161532,"{'circle_3d': {'center': [-0.27879404240039896, 0.09217052121922675, 0.4594750775536749], 'normal': [0.10751903835052673, -0.22939379506364907, -0.9673769395527653], 'radius': 0.24947974521089053}, 'confidence': 0.005811640014690778, 'timestamp': 351905.625761, 'diameter_3d': 0.49895949042178106, 'ellipse': {'center': [-242.82899561300803, 288.1144226238342], 'axes': [660.6965384213473, 761.5630045890251], 'angle': 53.31672593542991}, 'location': [-242.82899561300803, 288.1144226238342], 'diameter': 761.5630045890251, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3393415027462696, 'phi': -1.4601057032431741, 'norm_pos': [-0.7588406112906501, -0.20047676093264233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.1497128,"{'circle_3d': {'center': [0.15797145003482393, -0.13088270993408901, 0.5718149599411078], 'normal': [0.14391616272012867, -0.2479815643264254, -0.9580152826871461], 'radius': 0.2501034416804028}, 'confidence': 0.007468206302044811, 'timestamp': 351910.615158, 'diameter_3d': 0.5002068833608057, 'ellipse': {'center': [317.4054905637013, 4.449099717088245], 'axes': [473.48816779894736, 548.0778278142686], 'angle': -52.80425913386777}, 'location': [317.4054905637013, 4.449099717088245], 'diameter': 548.0778278142686, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3202001438364772, 'phi': -1.4216880556629043, 'norm_pos': [0.9918921580115665, 0.9814620845121323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.157835,"{'circle_3d': {'center': [-0.17502628171367496, 0.2274701765007867, 0.4401930446430722], 'normal': [0.11616635174108708, -0.21811882379018577, -0.968983775628649], 'radius': 0.24969691979971537}, 'confidence': 0.00920561447713408, 'timestamp': 351910.623558, 'diameter_3d': 0.49939383959943073, 'ellipse': {'center': [-114.36700401241359, 489.81658802383714], 'axes': [709.5379935515878, 810.2172746632652], 'angle': 33.884032711596966}, 'location': [-114.36700401241359, 489.81658802383714], 'diameter': 810.2172746632652, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3509098611467922, 'phi': -1.4514810426895266, 'norm_pos': [-0.35739688753879245, -1.0409024500993214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.168205,"{'circle_3d': {'center': [-0.14910248520793123, 0.20171071070377433, 0.4491602715966536], 'normal': [0.11832666811656571, -0.22026544593993677, -0.9682365067158504], 'radius': 0.24982165520207586}, 'confidence': 0.0034509260904701236, 'timestamp': 351910.631958, 'diameter_3d': 0.4996433104041517, 'ellipse': {'center': [-72.2807403105187, 445.63504096035115], 'axes': [695.885699442639, 778.7729476995281], 'angle': 33.39794485196694}, 'location': [-72.2807403105187, 445.63504096035115], 'diameter': 778.7729476995281, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3487097352078203, 'phi': -1.4491908879328548, 'norm_pos': [-0.22587731347037093, -0.8568126706681298], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.1734772,"{'circle_3d': {'center': [0.1883454074585864, -0.028559928320939232, 0.5504070805511532], 'normal': [0.14644732583877554, -0.23945466585866293, -0.9597992726363089], 'radius': 0.2499705788463845}, 'confidence': 0.0047010748157700144, 'timestamp': 351910.640357, 'diameter_3d': 0.499941157692769, 'ellipse': {'center': [357.39248484080906, 117.17342938207747], 'axes': [506.69913728362644, 575.5654415970486], 'angle': -40.5936382524392}, 'location': [357.39248484080906, 117.17342938207747], 'diameter': 575.5654415970486, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.328992189328819, 'phi': -1.419382938011768, 'norm_pos': [1.1168515151275282, 0.5117773775746772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.181895,"{'circle_3d': {'center': [0.16047860458011343, -0.11984984515207353, 0.5693415773124464], 'normal': [0.14412509226556944, -0.24706215892792413, -0.9582213979062012], 'radius': 0.2501012797389653}, 'confidence': 0.008655987262855757, 'timestamp': 351910.648757, 'diameter_3d': 0.5002025594779306, 'ellipse': {'center': [320.77289416632357, 16.170779421631224], 'axes': [477.5217888756933, 550.826017089341], 'angle': -51.71850122829033}, 'location': [320.77289416632357, 16.170779421631224], 'diameter': 550.826017089341, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3211490779139625, 'phi': -1.4215064337922179, 'norm_pos': [1.002415294269761, 0.9326217524098699], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.1892521,"{'circle_3d': {'center': [-0.056524466446802535, 0.23821652836458984, 0.4525960130671667], 'normal': [0.12604150301332645, -0.21722329446820215, -0.9679501949266411], 'radius': 0.25007290726270287}, 'confidence': 0.010463169288850833, 'timestamp': 351910.657157, 'diameter_3d': 0.5001458145254057, 'ellipse': {'center': [57.50246098054319, 493.3133179463442], 'axes': [689.5432386870218, 769.611184135371], 'angle': 19.58330191084406}, 'location': [57.50246098054319, 493.3133179463442], 'diameter': 769.611184135371, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3518273908605385, 'phi': -1.4413100353851933, 'norm_pos': [0.17969519056419747, -1.0554721581097675], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.201788,"{'circle_3d': {'center': [0.04620328265826612, -0.012685013935955336, 0.5256729340934623], 'normal': [0.13460214877208215, -0.2381317563265809, -0.961860451507783], 'radius': 0.005242502901217927}, 'confidence': 0.9900065431679063, 'timestamp': 351910.665556, 'diameter_3d': 0.010485005802435854, 'ellipse': {'center': [214.48644918206418, 105.05279264293615], 'axes': [11.66107588182566, 12.383918649689539], 'angle': -51.97934710330714}, 'location': [214.48644918206418, 105.05279264293615], 'diameter': 12.383918649689539, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3303545103267795, 'phi': -1.4317598470813135, 'norm_pos': [0.6702701536939506, 0.5622800306544327], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.2093241,"{'circle_3d': {'center': [-0.05903405639130588, 0.2302717348653105, 0.45405524399400576], 'normal': [0.12583237051795113, -0.21788536059314206, -0.9678285923494042], 'radius': 0.24248090121277768}, 'confidence': 0.01447200918525248, 'timestamp': 351910.673956, 'diameter_3d': 0.48496180242555537, 'ellipse': {'center': [55.978743350141045, 478.1835800920865], 'axes': [666.374346370171, 740.3249353285275], 'angle': 20.078892870584678}, 'location': [55.978743350141045, 478.1835800920865], 'diameter': 740.3249353285275, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3511490779139625, 'phi': -1.4415064337922179, 'norm_pos': [0.17493357296919076, -0.9924315837170272], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.217224,"{'circle_3d': {'center': [0.17213053534612444, -0.018519728114919864, 0.5454449844889933], 'normal': [0.14509608649607034, -0.23861798250816124, -0.9602127806414886], 'radius': 0.2425261219441526}, 'confidence': 0.004782925436487595, 'timestamp': 351910.682356, 'diameter_3d': 0.4850522438883052, 'ellipse': {'center': [341.377442383039, 127.14422909645927], 'axes': [500.8546468387645, 563.0567254460018], 'angle': -40.101755676091265}, 'location': [341.377442383039, 127.14422909645927], 'diameter': 563.0567254460018, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3298538517645586, 'phi': -1.4208226788813838, 'norm_pos': [1.066804507446997, 0.470232378764753], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.22603,"{'circle_3d': {'center': [-0.05903405639130588, 0.2302717348653105, 0.45405524399400576], 'normal': [0.12583237051795113, -0.21788536059314206, -0.9678285923494042], 'radius': 0.24237236339304463}, 'confidence': 0.011311463378651134, 'timestamp': 351910.690755, 'diameter_3d': 0.48474472678608926, 'ellipse': {'center': [56.00008254754793, 478.1436998220842], 'axes': [666.0704545406752, 739.981525402764], 'angle': 20.07820537813094}, 'location': [56.00008254754793, 478.1436998220842], 'diameter': 739.981525402764, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3511490779139625, 'phi': -1.4415064337922179, 'norm_pos': [0.17500025796108729, -0.992265415925351], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.233521,"{'circle_3d': {'center': [0.18184846845813962, -0.01899689877863686, 0.5470362416692538], 'normal': [0.14590591425540492, -0.23865774673013765, -0.9600801758764669], 'radius': 0.242527893570056}, 'confidence': 0.0054043806341664705, 'timestamp': 351910.699155, 'diameter_3d': 0.485055787140112, 'ellipse': {'center': [351.98497964669326, 126.49239199321929], 'axes': [497.2333658779616, 561.9507382056887], 'angle': -39.75821869196423}, 'location': [351.98497964669326, 126.49239199321929], 'diameter': 561.9507382056887, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3298129045205664, 'phi': -1.4199777122008677, 'norm_pos': [1.0999530613959165, 0.4729483666949197], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.241659,"{'circle_3d': {'center': [-0.07267846225214969, -0.23204156109545604, 0.5661111428381442], 'normal': [0.12469533669621419, -0.2564114685898727, -0.9584906007790597], 'radius': 0.24248107478225345}, 'confidence': 0.008222497973915117, 'timestamp': 351910.707555, 'diameter_3d': 0.4849621495645069, 'ellipse': {'center': [65.39709896341273, -109.59871044168824], 'axes': [462.2694765411724, 542.6367611600367], 'angle': -79.93121996601482}, 'location': [65.39709896341273, -109.59871044168824], 'diameter': 542.6367611600367, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3114886164150468, 'phi': -1.4414273876885366, 'norm_pos': [0.2043659342606648, 1.4566612935070342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.2491279,"{'circle_3d': {'center': [0.19298121909854604, 0.2507630759105677, 0.4850014629846662], 'normal': [0.14683364347543879, -0.21617774883937063, -0.9652497407668492], 'radius': 0.24225145988164035}, 'confidence': 0.009503774394939782, 'timestamp': 351910.715954, 'diameter_3d': 0.4845029197632807, 'ellipse': {'center': [388.6698221661303, 478.9547631738403], 'axes': [583.5838198090242, 687.0431733873389], 'angle': -8.358385474775517}, 'location': [388.6698221661303, 478.9547631738403], 'diameter': 687.0431733873389, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3528983853806837, 'phi': -1.4198338260755858, 'norm_pos': [1.2145931942691572, -0.9956448465576679], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.257504,"{'circle_3d': {'center': [-0.05903405639130588, 0.2302717348653105, 0.45405524399400576], 'normal': [0.12583237051795113, -0.21788536059314206, -0.9678285923494042], 'radius': 0.24258433344333313}, 'confidence': 0.011301300146494067, 'timestamp': 351910.724354, 'diameter_3d': 0.48516866688666627, 'ellipse': {'center': [55.958398398393, 478.22160224228384], 'axes': [666.6639503419128, 740.6522067763624], 'angle': 20.079548224936882}, 'location': [55.958398398393, 478.22160224228384], 'diameter': 740.6522067763624, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3511490779139625, 'phi': -1.4415064337922179, 'norm_pos': [0.17486999499497813, -0.9925900093428492], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.265897,"{'circle_3d': {'center': [-0.04027386259008425, 0.23260737716289626, 0.4559840814925593], 'normal': [0.1273957200013863, -0.21769072373500994, -0.9676678558911916], 'radius': 0.24230550737731366}, 'confidence': 0.00911041842756665, 'timestamp': 351910.732754, 'diameter_3d': 0.4846110147546273, 'ellipse': {'center': [82.26081049035002, 479.6152505003755], 'axes': [661.7155846635112, 734.8900541584915], 'angle': 17.302205357628853}, 'location': [82.26081049035002, 479.6152505003755], 'diameter': 734.8900541584915, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3513485017235407, 'phi': -1.4398968056450683, 'norm_pos': [0.2570650327823438, -0.9983968770848979], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.274532,"{'circle_3d': {'center': [-0.040905598685573086, 0.2361924332041876, 0.4550950069787092], 'normal': [0.12734307532676223, -0.21739196906490232, -0.9677419454340125], 'radius': 0.2426954084416329}, 'confidence': 0.014055713675970968, 'timestamp': 351910.741153, 'diameter_3d': 0.4853908168832658, 'ellipse': {'center': [81.11888590311393, 485.4697641615265], 'axes': [664.0636012743128, 739.005993602242], 'angle': 17.356919224442144}, 'location': [81.11888590311393, 485.4697641615265], 'diameter': 739.005993602242, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3516545867937193, 'phi': -1.4399601863397757, 'norm_pos': [0.25349651844723103, -1.0227906840063605], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.286824,"{'circle_3d': {'center': [0.07451827331304584, 0.23979501697145444, 0.47005792023219684], 'normal': [0.13696173132664716, -0.21709175375096346, -0.966495035996222], 'radius': 0.24261868473428827}, 'confidence': 0.006193409526945827, 'timestamp': 351910.749553, 'diameter_3d': 0.48523736946857654, 'ellipse': {'center': [237.7896833764495, 477.21262068127], 'axes': [627.6231989572759, 707.4515717951532], 'angle': 1.6266049054667049}, 'location': [237.7896833764495, 477.21262068127], 'diameter': 707.4515717951532, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3519621473289998, 'phi': -1.4300239365233576, 'norm_pos': [0.7430927605514046, -0.9883859195052915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.29374,"{'circle_3d': {'center': [0.050010734588637806, -0.2229641945903209, 0.5803108206166119], 'normal': [0.13491943643294646, -0.25565502138111135, -0.9573072942975206], 'radius': 0.24235225191858747}, 'confidence': 0.021686917198836246, 'timestamp': 351910.757953, 'diameter_3d': 0.48470450383717495, 'ellipse': {'center': [200.04819948783137, -94.88019550320254], 'axes': [444.61661666428193, 522.5290888731093], 'angle': -67.51245589528706}, 'location': [200.04819948783137, -94.88019550320254], 'diameter': 522.5290888731093, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3122711469738753, 'phi': -1.4307821117640773, 'norm_pos': [0.625150623399473, 1.3953341479300105], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581484227.302495,"{'circle_3d': {'center': [0.05211994538919118, -0.18714001189552665, 0.5711007528340222], 'normal': [0.13509520399965924, -0.25266967282321184, -0.9580747999460697], 'radius': 0.24272668036642783}, 'confidence': 0.010888781938175773, 'timestamp': 351910.766352, 'diameter_3d': 0.48545336073285567, 'ellipse': {'center': [202.72035730833176, -58.701932834301715], 'axes': [461.2082999111926, 531.4643650457314], 'angle': -66.18722373623855}, 'location': [202.72035730833176, -58.701932834301715], 'diameter': 531.4643650457314, 'sphere': {'center': [-1.5690225026067197, 2.8448960619830155, 12.067998352186859], 'radius': 12.0}, 'projected_sphere': {'center': [79.39061282355206, 266.1580874437095], 'axes': [1233.013095108981, 1233.013095108981], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 35, 'model_birth_timestamp': 350441.706975, 'theta': 1.3153578597663036, 'phi': -1.430712930434407, 'norm_pos': [0.6335011165885367, 1.2445913868095904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
