eye_packets,765
norm_X,norm_Y,phi,theta,confidence,timestamp
1596180060.7446458,"{'circle_3d': {'center': [0.36156828796117635, -0.4683356724160186, 0.5177873466106071], 'normal': [0.2706727300772433, -0.5698925788433815, -0.7758599885106667], 'radius': 0.7464524397335479}, 'confidence': 0.0016896986599835265, 'timestamp': 53962.080476, 'diameter_3d': 1.4929048794670958, 'ellipse': {'center': [1099.7056452969841, 171.7704746664262], 'axes': [692.0011323294826, 4590.628027926808], 'angle': -61.33143953845426}, 'location': [1099.7056452969841, 171.7704746664262], 'diameter': 4590.628027926808, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9644212048378924, 'phi': -1.2351303176535806, 'norm_pos': [3.4365801415530752, 0.2842896888898908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.8842869,"{'circle_3d': {'center': [0.29681151458241795, -0.36616027018833375, 0.4214293579090196], 'normal': [0.2652763322956801, -0.5613779619910745, -0.7838898209024657], 'radius': 0.5899417041568847}, 'confidence': 0.008093336249275529, 'timestamp': 53967.221269, 'diameter_3d': 1.1798834083137695, 'ellipse': {'center': [912.506587234549, 103.48882127474616], 'axes': [734.3408882498061, 3708.6589401467727], 'angle': -60.757385722947106}, 'location': [912.506587234549, 103.48882127474616], 'diameter': 3708.6589401467727, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9747463742733521, 'phi': -1.2444835483072179, 'norm_pos': [2.8515830851079658, 0.568796578021891], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.896406,"{'circle_3d': {'center': [0.3000920118572714, -0.3648958290157287, 0.421634649071267], 'normal': [0.26554970706858455, -0.5612725918933573, -0.7838727133056117], 'radius': 0.5905041773337248}, 'confidence': 0.0016621847642232517, 'timestamp': 53967.229669, 'diameter_3d': 1.1810083546674497, 'ellipse': {'center': [931.7460839566256, 113.72532520400341], 'axes': [733.4489733090385, 3728.063218501116], 'angle': -60.637426799283006}, 'location': [931.7460839566256, 113.72532520400341], 'diameter': 3728.063218501116, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.974873695080407, 'phi': -1.2441640425459057, 'norm_pos': [2.911706512364455, 0.5261444783166525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.9044611,"{'circle_3d': {'center': [0.41938857143481156, -0.2639719885037062, 0.3911316559773468], 'normal': [0.2754910870333796, -0.5528622718506889, -0.7864146293967719], 'radius': 0.5904810177286574}, 'confidence': 0.0006148075714237552, 'timestamp': 53967.238069, 'diameter_3d': 1.1809620354573147, 'ellipse': {'center': [2910.418986328475, 1622.542444990188], 'axes': [1108.7151941047484, 7913.738632218236], 'angle': -54.11995369928815}, 'location': [2910.418986328475, 1622.542444990188], 'diameter': 7913.738632218236, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9850010111912707, 'phi': -1.233842897795406, 'norm_pos': [9.095059332276485, -5.76059352079245], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.9130208,"{'circle_3d': {'center': [0.5532242449079763, -0.0684357920158547, 0.3039285875980333], 'normal': [0.28664405982280994, -0.5365675888100345, -0.7936815517617145], 'radius': 0.5899176194431163}, 'confidence': 0.0015778543391442351, 'timestamp': 53967.246469, 'diameter_3d': 1.1798352388862325, 'ellipse': {'center': [-1354.8720168890602, -2049.282507296629], 'axes': [836.5613866890618, 4227.521842767009], 'angle': -45.0909303875841}, 'location': [-1354.8720168890602, -2049.282507296629], 'diameter': 4227.521842767009, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 1.0044320277224452, 'phi': -1.2242164089392167, 'norm_pos': [-4.233975052778313, 9.538677113735954], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.922931,"{'circle_3d': {'center': [-0.009233284213446158, -0.47940256620856037, 0.4046336426796948], 'normal': [0.2397725990626914, -0.57081481999276, -0.7852894638382427], 'radius': 0.5897341809545703}, 'confidence': 0.007016532588555553, 'timestamp': 53967.254869, 'diameter_3d': 1.1794683619091406, 'ellipse': {'center': [-1251.0621144043787, -656.3664591567779], 'axes': [909.6976769765945, 5133.169942814222], 'angle': -74.52029199821153}, 'location': [-1251.0621144043787, -656.3664591567779], 'diameter': 5133.169942814222, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9632984362013726, 'phi': -1.274456631110385, 'norm_pos': [-3.9095691075136836, 3.7348602464865746], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.9293308,"{'circle_3d': {'center': [0.290025897146585, -0.36938907878833405, 0.4214483289545594], 'normal': [0.26471086417602735, -0.5616470293744078, -0.7838882399820041], 'radius': 0.589823815235624}, 'confidence': 0.008662234691834697, 'timestamp': 53967.263269, 'diameter_3d': 1.179647630471248, 'ellipse': {'center': [873.2492483321571, 84.1898580169987], 'axes': [738.8321539936087, 3681.2007380986383], 'angle': -61.01359024368018}, 'location': [873.2492483321571, 84.1898580169987], 'diameter': 3681.2007380986383, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9744212048378925, 'phi': -1.2451303176535806, 'norm_pos': [2.7289039010379907, 0.6492089249291721], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.9362502,"{'circle_3d': {'center': [0.290025897146585, -0.36938907878833405, 0.4214483289545594], 'normal': [0.26471086417602735, -0.5616470293744078, -0.7838882399820041], 'radius': 0.589838125421822}, 'confidence': 0.0058172727556290915, 'timestamp': 53967.271669, 'diameter_3d': 1.179676250843644, 'ellipse': {'center': [873.3060398361268, 84.29044743450902], 'axes': [738.9553047090193, 3681.5920240194614], 'angle': -61.013061005363674}, 'location': [873.3060398361268, 84.29044743450902], 'diameter': 3681.5920240194614, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9744212048378925, 'phi': -1.2451303176535806, 'norm_pos': [2.7290813744878966, 0.6487898023562124], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.9439108,"{'circle_3d': {'center': [0.2914760026253709, -0.3687707230063202, 0.42149510172700033], 'normal': [0.2648317062992595, -0.5615954997259067, -0.7838843422509674], 'radius': 0.5900114823071028}, 'confidence': 0.005031970865652242, 'timestamp': 53967.280069, 'diameter_3d': 1.1800229646142055, 'ellipse': {'center': [881.8319973790136, 88.8020928499003], 'axes': [738.5944283978156, 3689.4233719273325], 'angle': -60.95670665190595}, 'location': [881.8319973790136, 88.8020928499003], 'diameter': 3689.4233719273325, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9744834842613277, 'phi': -1.2449904387877102, 'norm_pos': [2.7557249918094175, 0.6299912797920821], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.952638,"{'circle_3d': {'center': [0.2944562684468335, -0.3677048579870039, 0.4217388925128738], 'normal': [0.26508006178438137, -0.5615066776409636, -0.7838640263521445], 'radius': 0.5899571107872469}, 'confidence': 0.00800646732773407, 'timestamp': 53967.288469, 'diameter_3d': 1.1799142215744938, 'ellipse': {'center': [896.3153590372647, 93.2628033009102], 'axes': [732.2867534166422, 3688.6442395225613], 'angle': -60.87131860944688}, 'location': [896.3153590372647, 93.2628033009102], 'diameter': 3688.6442395225613, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9745908296436219, 'phi': -1.2446982321965772, 'norm_pos': [2.8009854969914523, 0.6114049862462074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.961557,"{'circle_3d': {'center': [0.2974500724577287, -0.3666399933007032, 0.4219890537920499], 'normal': [0.2653295454519559, -0.5614179389171051, -0.7838431795788797], 'radius': 0.5905879200139076}, 'confidence': 0.0017998863080052497, 'timestamp': 53967.296869, 'diameter_3d': 1.1811758400278152, 'ellipse': {'center': [913.6685889718344, 102.55264892136819], 'axes': [731.6754862124466, 3706.7342135353556], 'angle': -60.762108295410606}, 'location': [913.6685889718344, 102.55264892136819], 'diameter': 3706.7342135353556, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9746980664726577, 'phi': -1.2444045711800322, 'norm_pos': [2.8552143405369828, 0.5726972961609659], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.969385,"{'circle_3d': {'center': [0.4164437121673399, -0.26592988313081367, 0.39147713483583146], 'normal': [0.27524568209442357, -0.5530254297362811, -0.786385839491898], 'radius': 0.5898407559149597}, 'confidence': 0.0017711947235557303, 'timestamp': 53967.305269, 'diameter_3d': 1.1796815118299193, 'ellipse': {'center': [2814.1148139676498, 1548.0230453132008], 'axes': [1095.357641888252, 7685.323874604584], 'angle': -54.22879637715946}, 'location': [2814.1148139676498, 1548.0230453132008], 'diameter': 7685.323874604584, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9848051947484354, 'phi': -1.2341094557380752, 'norm_pos': [8.794108793648906, -5.450096022138337], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.981248,"{'circle_3d': {'center': [0.4113839446292533, -0.27181722143683373, 0.3938499066199004], 'normal': [0.274824034799583, -0.5535160412617827, -0.7861881085098922], 'radius': 0.5902315506411622}, 'confidence': 0.0018308442876588556, 'timestamp': 53967.313669, 'diameter_3d': 1.1804631012823243, 'ellipse': {'center': [2596.974558030331, 1371.3317232829659], 'axes': [1052.6476453402558, 7158.489579919513], 'angle': -54.57819027738648}, 'location': [2596.974558030331, 1371.3317232829659], 'diameter': 7158.489579919513, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9842162263684094, 'phi': -1.2345088739730865, 'norm_pos': [8.115545493844785, -4.713882180345691], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.9897149,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 53967.322069, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180065.996465,"{'circle_3d': {'center': [0.3045673176770216, -0.366676868622581, 0.42442764919760556], 'normal': [0.2659226492202304, -0.561421011860595, -0.7836399632950836], 'radius': 0.5899646929975333}, 'confidence': 0.0027709952561695643, 'timestamp': 53967.330469, 'diameter_3d': 1.1799293859950666, 'ellipse': {'center': [927.7000251092805, 86.18754976895235], 'axes': [689.2775851660607, 3621.418761264149], 'angle': -60.75858819270451}, 'location': [927.7000251092805, 86.18754976895235], 'diameter': 3621.418761264149, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9746943530865656, 'phi': -1.243646958029218, 'norm_pos': [2.8990625784665016, 0.6408852092960319], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180066.004416,"{'circle_3d': {'center': [0.1034500584084661, -0.46024577499284813, 0.4258315273194153], 'normal': [0.24916287761451741, -0.569218420724784, -0.7835229734515994], 'radius': 0.5899405922564046}, 'confidence': 0.002593340930812467, 'timestamp': 53967.338869, 'diameter_3d': 1.1798811845128092, 'ellipse': {'center': [-155.429865481756, -418.22807882884945], 'axes': [691.3665441632503, 3490.4951461840187], 'angle': -69.40639885710851}, 'location': [-155.429865481756, -418.22807882884945], 'diameter': 3490.4951461840187, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9652413956094682, 'phi': -1.2629056764254538, 'norm_pos': [-0.4857183296304875, 2.7426169951202057], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180066.0137448,"{'circle_3d': {'center': [0.1209520736904719, -0.4523832002518402, 0.42570475372580496], 'normal': [0.25062137888801794, -0.5685632061630334, -0.7835335379177337], 'radius': 0.5900160857757835}, 'confidence': 0.008529803382298118, 'timestamp': 53967.347269, 'diameter_3d': 1.180032171551567, 'ellipse': {'center': [-63.37934234476663, -376.51884071098937], 'axes': [703.7819981286045, 3455.310751961009], 'angle': -68.72531803000811}, 'location': [-63.37934234476663, -376.51884071098937], 'diameter': 3455.310751961009, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9660380933216995, 'phi': -1.261219987723893, 'norm_pos': [-0.1980604448273957, 2.5688285029624556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180066.020963,"{'circle_3d': {'center': [0.12123817772165824, -0.45266568057714895, 0.42600125935522115], 'normal': [0.25064522089061675, -0.5685867461901424, -0.7835088291152822], 'radius': 0.5901071605602964}, 'confidence': 0.003585279733917559, 'timestamp': 53967.355669, 'diameter_3d': 1.1802143211205929, 'ellipse': {'center': [-60.69656454831701, -377.13655474440765], 'axes': [700.6886104604669, 3447.9779509038767], 'angle': -68.70794321665043}, 'location': [-60.69656454831701, -377.13655474440765], 'diameter': 3447.9779509038767, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.966009477801084, 'phi': -1.2611832317967089, 'norm_pos': [-0.18967676421349067, 2.571402311435032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180066.028644,"{'circle_3d': {'center': [0.12152424847326326, -0.4529556886278936, 0.4263032441011134], 'normal': [0.2506690601199172, -0.5686109135277044, -0.7834836637197912], 'radius': 0.5902790729229935}, 'confidence': 0.001519547532769286, 'timestamp': 53967.364069, 'diameter_3d': 1.180558145845987, 'ellipse': {'center': [-58.420316508833565, -377.6066815814945], 'axes': [698.1732416861333, 3442.4013568191044], 'angle': -68.69248402428823}, 'location': [-58.420316508833565, -377.6066815814945], 'diameter': 3442.4013568191044, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9659800991260413, 'phi': -1.2611463084869796, 'norm_pos': [-0.1825634890901049, 2.5733611732562274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180066.0362759,"{'circle_3d': {'center': [0.1218102850403997, -0.45325322394438583, 0.4266107085618618], 'normal': [0.2506928965005119, -0.5686357081374122, -0.7834580416813957], 'radius': 0.590320192812918}, 'confidence': 0.00415561921538633, 'timestamp': 53967.372469, 'diameter_3d': 1.180640385625836, 'ellipse': {'center': [-55.459506292099775, -378.3739835803589], 'axes': [694.590012388813, 3433.675075656393], 'angle': -68.67387630021257}, 'location': [-55.459506292099775, -378.3739835803589], 'diameter': 3433.675075656393, 'sphere': {'center': [-2.886504472965743, 6.37037527370456, 9.828107208738608], 'radius': 12.0}, 'projected_sphere': {'center': [-22.093330407254655, 521.8711422057986], 'axes': [1514.0249982997263, 1514.0249982997263], 'angle': 90.0}, 'model_confidence': 0.16623822928873988, 'model_id': 54, 'model_birth_timestamp': 53931.270382, 'theta': 0.9659499572966221, 'phi': -1.2611092177947691, 'norm_pos': [-0.1733109571628118, 2.5765582649181624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
