eye_packets,787
norm_X,norm_Y,phi,theta,confidence,timestamp
1580974150.5438359,"{'circle_3d': {'center': [-4.450661285723896, 4.005093063122628, 56.637886652729634], 'normal': [0.04130441159182122, 0.4990018201327591, -0.865616040220632], 'radius': 2.168621949428902}, 'confidence': 0.26983907055044376, 'timestamp': 12096.929343, 'diameter_3d': 4.337243898857804, 'ellipse': {'center': [111.22936060096076, 163.46605284481691], 'axes': [39.47827036233007, 47.62370968414674], 'angle': -88.27913013084485}, 'location': [111.22936060096076, 163.46605284481691], 'diameter': 47.62370968414674, 'sphere': {'center': [-4.946314224825751, -1.9829287784704825, 67.02527913537722], 'radius': 12.0}, 'projected_sphere': {'center': [114.24540025864218, 101.65743047233667], 'axes': [222.00578933726592, 222.00578933726592], 'angle': 90.0}, 'model_confidence': 0.8283516393764567, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.0932428865535995, 'phi': -1.5231157110487057, 'norm_pos': [0.3475917518780024, 0.3188914464799295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.738898,"{'circle_3d': {'center': [-6.4584910331644, 6.139450291202086, 58.24296161883999], 'normal': [-0.12738090804941546, 0.6778543567680826, -0.724077050647951], 'radius': 1.937381318196304}, 'confidence': 0.9989892862091592, 'timestamp': 12100.121334, 'diameter_3d': 3.874762636392608, 'ellipse': {'center': [91.27605547898162, 185.05236681002972], 'axes': [26.265996468650137, 41.39003076259093], 'angle': -75.58699730784177}, 'location': [91.27605547898162, 185.05236681002972], 'diameter': 41.39003076259093, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9068900744282016, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3156365567393187, 'phi': -1.7449362215282407, 'norm_pos': [0.28523767337181755, 0.2289484716248762], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.743068,"{'circle_3d': {'center': [-6.458434001538725, 6.116231909599068, 58.22127347871324], 'normal': [-0.12737615541394257, 0.6759194916344978, -0.7258843956585135], 'radius': 1.9215040878952323}, 'confidence': 0.9990747023128517, 'timestamp': 12100.129734, 'diameter_3d': 3.8430081757904646, 'ellipse': {'center': [91.25096608889272, 184.83399756441997], 'axes': [26.151959076399795, 41.065925932271135], 'angle': -75.53487443948383}, 'location': [91.25096608889272, 184.83399756441997], 'diameter': 41.065925932271135, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9071592364885306, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3130079719829792, 'phi': -1.744504967879904, 'norm_pos': [0.28515926902778976, 0.2298583434815834], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.7525692,"{'circle_3d': {'center': [-6.449589027021661, 6.073561326916338, 58.180193827462205], 'normal': [-0.1266390742041872, 0.6723636097442703, -0.7293076999294337], 'radius': 1.920899146423017}, 'confidence': 0.9981274589803196, 'timestamp': 12100.138134, 'diameter_3d': 3.841798292846034, 'ellipse': {'center': [91.2970111964863, 184.424659458837], 'axes': [26.33888393764358, 41.081903628939834], 'angle': -75.49657418308678}, 'location': [91.2970111964863, 184.424659458837], 'diameter': 41.081903628939834, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9069408869543882, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3081936158411085, 'phi': -1.7427248770353945, 'norm_pos': [0.2853031599890197, 0.2315639189215125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.760421,"{'circle_3d': {'center': [-6.451709249085014, 6.074642147491255, 58.18155884938531], 'normal': [-0.12681575937613337, 0.6724536781255133, -0.729193948102508], 'radius': 1.9137006934466207}, 'confidence': 0.9987282106360925, 'timestamp': 12100.146534, 'diameter_3d': 3.8274013868932415, 'ellipse': {'center': [91.27587773649287, 184.4369307321138], 'axes': [26.23304293970686, 40.92692273522976], 'angle': -75.48495053141819}, 'location': [91.27587773649287, 184.4369307321138], 'diameter': 40.92692273522976, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9072010321986457, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.30831530025082, 'phi': -1.7429863700363981, 'norm_pos': [0.2852371179265402, 0.2315127886161925], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.769002,"{'circle_3d': {'center': [-6.450318636624857, 6.046062443165449, 58.15504809615803], 'normal': [-0.1266998750044536, 0.6700720360983629, -0.7314031775381142], 'radius': 1.932676907229429}, 'confidence': 0.9985887985240153, 'timestamp': 12100.154934, 'diameter_3d': 3.865353814458858, 'ellipse': {'center': [91.26030041535321, 184.15536865802125], 'axes': [26.619037440556976, 41.35177656600298], 'angle': -75.4288142085203}, 'location': [91.26030041535321, 184.15536865802125], 'diameter': 41.35177656600298, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9073474102558765, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3051021549651254, 'phi': -1.7423226173913795, 'norm_pos': [0.2851884387979788, 0.23268596392491148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.776636,"{'circle_3d': {'center': [-6.442990457190779, 6.033739959258647, 58.142510118289195], 'normal': [-0.12608919338494706, 0.6690451624394627, -0.7324480090271844], 'radius': 1.9230598361942064}, 'confidence': 0.9985423186445762, 'timestamp': 12100.163334, 'diameter_3d': 3.846119672388413, 'ellipse': {'center': [91.32328080728388, 184.04061320966525], 'axes': [26.547713563719128, 41.154732715689406], 'angle': -75.44958212315045}, 'location': [91.32328080728388, 184.04061320966525], 'diameter': 41.154732715689406, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9076664043231375, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.303719642448612, 'phi': -1.7412730533554048, 'norm_pos': [0.28538525252276215, 0.23316411162639483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.785532,"{'circle_3d': {'center': [-6.445135947397025, 6.02213387930247, 58.13229189995031], 'normal': [-0.12626798423546767, 0.6680779891097813, -0.7332995272220911], 'radius': 1.912351160970724}, 'confidence': 0.9990127655578022, 'timestamp': 12100.171734, 'diameter_3d': 3.824702321941448, 'ellipse': {'center': [91.28825788958628, 183.9313188853434], 'axes': [26.446885789291397, 40.932637834207114], 'angle': -75.40862355449975}, 'location': [91.28825788958628, 183.9313188853434], 'diameter': 40.932637834207114, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9078960786577106, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.302419078024533, 'phi': -1.741315705619524, 'norm_pos': [0.2852758059049571, 0.2336195046444025], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.7908852,"{'circle_3d': {'center': [-6.433758939962674, 6.015212805783279, 58.12404132422816], 'normal': [-0.12531990028260506, 0.667501232983182, -0.7339870751989368], 'radius': 1.9242328408991967}, 'confidence': 0.9983964626031098, 'timestamp': 12100.180134, 'diameter_3d': 3.8484656817983933, 'ellipse': {'center': [91.39992967338371, 183.8626962210676], 'axes': [26.65381820917583, 41.19287724502608], 'angle': -75.46894453927312}, 'location': [91.39992967338371, 183.8626962210676], 'diameter': 41.19287724502608, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9080855447276992, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.301644232700271, 'phi': -1.739904216679612, 'norm_pos': [0.2856247802293241, 0.23390543241221828], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.803521,"{'circle_3d': {'center': [-6.417949302177986, 6.021362746813517, 58.126951694528714], 'normal': [-0.12400243046721432, 0.6680137280690353, -0.7337445443405578], 'radius': 1.9187184410280098}, 'confidence': 0.9987423434374469, 'timestamp': 12100.188534, 'diameter_3d': 3.8374368820560196, 'ellipse': {'center': [91.57122024634037, 183.92674364139592], 'axes': [26.568632534291318, 41.07264474855034], 'angle': -75.58908711245938}, 'location': [91.57122024634037, 183.92674364139592], 'diameter': 41.07264474855034, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9080467778786794, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3023327195988252, 'phi': -1.7382138851539528, 'norm_pos': [0.2861600632698137, 0.23363856816085038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.814419,"{'circle_3d': {'center': [-6.416744961590987, 6.026570193647136, 58.13149190415017], 'normal': [-0.12390206875163107, 0.6684476819718368, -0.7333661935387696], 'radius': 1.915549353343417}, 'confidence': 0.9984937568291872, 'timestamp': 12100.196934, 'diameter_3d': 3.831098706686834, 'ellipse': {'center': [91.58920483861391, 183.9783209957876], 'axes': [26.503786429566237, 41.001567810356086], 'angle': -75.60903543792556}, 'location': [91.58920483861391, 183.9783209957876], 'diameter': 41.001567810356086, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9079839748718399, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.302916026976572, 'phi': -1.7381656014925402, 'norm_pos': [0.28621626512066844, 0.23342366251755164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.8185248,"{'circle_3d': {'center': [-6.392428388868323, 6.035937517258561, 58.13596145554781], 'normal': [-0.12187568769140908, 0.6692282922727888, -0.7329937309222998], 'radius': 1.9291513076020115}, 'confidence': 0.99730343390381, 'timestamp': 12100.205334, 'diameter_3d': 3.858302615204023, 'ellipse': {'center': [91.85322044368127, 184.068943200016], 'axes': [26.678713183840326, 41.28958161147973], 'angle': -75.79335498863976}, 'location': [91.85322044368127, 184.068943200016], 'diameter': 41.28958161147973, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9077851096863099, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3039660697758326, 'phi': -1.7355601221275188, 'norm_pos': [0.28704131388650395, 0.23304606999993327], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.828764,"{'circle_3d': {'center': [-6.404416843506507, 6.0581370404227455, 58.158287624371766], 'normal': [-0.12287472557792445, 0.6710782525364709, -0.7311332168536363], 'radius': 1.8969658101766682}, 'confidence': 0.9991811088725978, 'timestamp': 12100.213734, 'diameter_3d': 3.7939316203533364, 'ellipse': {'center': [91.75078285042606, 184.29134185629823], 'axes': [26.125864021177637, 40.58485429980931], 'angle': -75.76315603095948}, 'location': [91.75078285042606, 184.29134185629823], 'diameter': 40.58485429980931, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.907725464124931, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3064585317029422, 'phi': -1.7373010075103488, 'norm_pos': [0.2867211964075814, 0.2321194089320907], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.836799,"{'circle_3d': {'center': [-6.405000850657754, 6.071003666109182, 58.17021309846418], 'normal': [-0.12292339284052836, 0.6721504713436739, -0.7301394273459351], 'radius': 1.912669903084767}, 'confidence': 0.9985812845714988, 'timestamp': 12100.222134, 'diameter_3d': 3.825339806169534, 'ellipse': {'center': [91.75880685075295, 184.41059267135094], 'axes': [26.286440764513813, 40.91263067547409], 'angle': -75.7881564531835}, 'location': [91.75880685075295, 184.41059267135094], 'diameter': 40.91263067547409, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9076211908685239, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3079057146208326, 'phi': -1.73758828073987, 'norm_pos': [0.286746271408603, 0.23162253053603776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.842984,"{'circle_3d': {'center': [-6.395917486468204, 6.107716106537489, 58.20262209582313], 'normal': [-0.12216644582473256, 0.6752098413793662, -0.7274386775660225], 'radius': 1.9083542119192227}, 'confidence': 0.9989478595241038, 'timestamp': 12100.230534, 'diameter_3d': 3.8167084238384454, 'ellipse': {'center': [91.89262618123566, 184.76748358930087], 'axes': [26.078940077817332, 40.79752426363107], 'angle': -75.93088321397803}, 'location': [91.89262618123566, 184.76748358930087], 'diameter': 40.79752426363107, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9074736355200508, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3120454741677596, 'phi': -1.737184193917398, 'norm_pos': [0.28716445681636144, 0.2301354850445797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.850782,"{'circle_3d': {'center': [-6.392862394787347, 6.144696431268648, 58.23657913606083], 'normal': [-0.12191185485132772, 0.6782915351069628, -0.7246089242128809], 'radius': 1.8963770111622926}, 'confidence': 0.9991891941270602, 'timestamp': 12100.238934, 'diameter_3d': 3.7927540223245853, 'ellipse': {'center': [91.9639306896298, 185.12752482092685], 'axes': [25.75917625660019, 40.51771333973946], 'angle': -76.03324002235284}, 'location': [91.9639306896298, 185.12752482092685], 'diameter': 40.51771333973946, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9075699640843204, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3162313615916448, 'phi': -1.7374803211562289, 'norm_pos': [0.2873872834050931, 0.22863531324613817], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.859244,"{'circle_3d': {'center': [-6.396363297974817, 6.18028754066492, 58.270624446727766], 'normal': [-0.122203596783617, 0.6812574608899854, -0.7217718149906363], 'radius': 1.9080907762328403}, 'confidence': 0.9989260688776637, 'timestamp': 12100.247334, 'diameter_3d': 3.8161815524656806, 'ellipse': {'center': [91.96632468477871, 185.46505517367694], 'axes': [25.759437318670887, 40.744339170274834], 'angle': -76.0884531085694}, 'location': [91.96632468477871, 185.46505517367694], 'diameter': 40.744339170274834, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9075599258749789, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3202753312515143, 'phi': -1.738516341749859, 'norm_pos': [0.28739476463993346, 0.22722893677634604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.867759,"{'circle_3d': {'center': [-6.398834627548615, 6.199727200687673, 58.28943393800423], 'normal': [-0.12240954091476679, 0.6828774325585482, -0.7202043573842646], 'radius': 1.898489416410872}, 'confidence': 0.9995001357914681, 'timestamp': 12100.255734, 'diameter_3d': 3.796978832821744, 'ellipse': {'center': [91.96155276938674, 185.65392659787688], 'axes': [25.54224692569631, 40.526154554209754], 'angle': -76.11484487147264}, 'location': [91.96155276938674, 185.65392659787688], 'diameter': 40.526154554209754, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9075049170897409, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.3224905597911745, 'phi': -1.7391524767020086, 'norm_pos': [0.28737985240433356, 0.22644197250884635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580974153.8758342,"{'circle_3d': {'center': [-6.400870581408816, 6.200588061811211, 58.29059658401794], 'normal': [-0.12257920373645016, 0.6829491709855097, -0.7201074702164552], 'radius': 1.9036925547444183}, 'confidence': 0.9850310942652065, 'timestamp': 12100.264134, 'diameter_3d': 3.8073851094888367, 'ellipse': {'center': [91.94143430460355, 185.66021049419203], 'axes': [25.60632452622387, 40.636480645722855], 'angle': -76.10330026359264}, 'location': [91.94143430460355, 185.66021049419203], 'diameter': 40.636480645722855, 'sphere': {'center': [-4.929920136571414, -1.9948019900149057, 66.9318862266154], 'radius': 12.0}, 'projected_sphere': {'center': [114.33341779244759, 101.52185298316846], 'axes': [222.31556346133544, 222.31556346133544], 'angle': 90.0}, 'model_confidence': 0.9078313352004708, 'model_id': 36, 'model_birth_timestamp': 12050.39406, 'theta': 2.322588764421844, 'phi': -1.739403684401397, 'norm_pos': [0.28731698220188606, 0.22641578960753317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
