eye_packets,730
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084086.6025548,"{'circle_3d': {'center': [-13.977311655911723, -9.978278379280844, 55.38950405404183], 'normal': [-0.9036042470178701, -0.25149578589207605, -0.34676971385891703], 'radius': 1.3385252438125874}, 'confidence': 0.0164671896786776, 'timestamp': 32796.650134, 'diameter_3d': 2.677050487625175, 'ellipse': {'center': [3.5786597272274605, 8.282756580659438], 'axes': [2.1910286623705595, 30.121480774827837], 'angle': 15.96947169959258}, 'location': [3.5786597272274605, 8.282756580659438], 'diameter': 30.121480774827837, 'sphere': {'center': [-3.1340606916972837, -6.960328948575932, 59.55074062034883], 'radius': 12.0}, 'projected_sphere': {'center': [127.37038685647612, 47.534000364010936], 'axes': [249.8709477832324, 249.8709477832324], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 1.3165709217881185, 'phi': -2.7751617300264098, 'norm_pos': [0.011183311647585814, 0.9654885142472523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.474192,"{'circle_3d': {'center': [-2.7640990962422056, -0.8671981454212601, 49.27422644777496], 'normal': [0.03146283030135722, 0.5074496707273312, -0.8611068005701449], 'radius': 1.5580074267591426}, 'confidence': 0.26850206616645483, 'timestamp': 32800.52254, 'diameter_3d': 3.116014853518285, 'ellipse': {'center': [125.19453924469114, 108.81460698856395], 'axes': [34.13533974220052, 39.275803644930185], 'angle': -87.8274671054148}, 'location': [125.19453924469114, 108.81460698856395], 'diameter': 39.275803644930185, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.103018816267754, 'phi': -1.5342749098041295, 'norm_pos': [0.39123293513965984, 0.5466058042143169], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.4817688,"{'circle_3d': {'center': [-2.7375336723146804, -1.0639905512514405, 49.161747678831745], 'normal': [0.03367661562865098, 0.491050303574816, -0.8704800313154124], 'radius': 1.5639775405671776}, 'confidence': 0.22254642859797583, 'timestamp': 32800.53094, 'diameter_3d': 3.1279550811343553, 'ellipse': {'center': [125.44891651142648, 106.30998483964567], 'axes': [34.785134179007905, 39.5155590590816], 'angle': -87.91485559976809}, 'location': [125.44891651142648, 106.30998483964567], 'diameter': 39.5155590590816, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0840913483951797, 'phi': -1.5321282034004995, 'norm_pos': [0.3920278640982077, 0.5570417298348097], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.4948502,"{'circle_3d': {'center': [-3.243063444625655, -0.5238977364403885, 49.47784210667737], 'normal': [-0.008450865397263585, 0.5360580381424037, -0.8441388289949435], 'radius': 1.5595553803409514}, 'confidence': 0.06152335122539073, 'timestamp': 32800.53934, 'diameter_3d': 3.119110760681903, 'ellipse': {'center': [119.35440740591852, 113.1544161594373], 'axes': [33.13006681431568, 39.17674850175552], 'angle': -83.05984379458096}, 'location': [119.35440740591852, 113.1544161594373], 'diameter': 39.17674850175552, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.1365569066286123, 'phi': -1.5808072193111393, 'norm_pos': [0.3729825231434954, 0.5285232660023446], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.497066,"{'circle_3d': {'center': [-3.195002195180635, -0.7553987094343961, 49.334128453428356], 'normal': [-0.004445761276845225, 0.5167662903929032, -0.856114966765695], 'radius': 1.5451026383364517}, 'confidence': 0.29852080057223274, 'timestamp': 32800.54774, 'diameter_3d': 3.0902052766729033, 'ellipse': {'center': [119.83903516690398, 110.23501770480695], 'axes': [33.47957068570909, 38.925733362694736], 'angle': -83.10298476799126}, 'location': [119.83903516690398, 110.23501770480695], 'diameter': 38.925733362694736, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.113865812925053, 'phi': -1.575989229018948, 'norm_pos': [0.37449698489657496, 0.540687426229971], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.510478,"{'circle_3d': {'center': [-3.1882233765223065, -0.8291053433753222, 49.28996418074597], 'normal': [-0.0038808597219845225, 0.5106240708978258, -0.8597953228225602], 'radius': 1.5407597609017867}, 'confidence': 0.298421506380433, 'timestamp': 32800.55614, 'diameter_3d': 3.0815195218035734, 'ellipse': {'center': [119.88833362212571, 109.30229368292133], 'axes': [33.584875434409284, 38.85124959259927], 'angle': -83.02132927286108}, 'location': [119.88833362212571, 109.30229368292133], 'diameter': 38.85124959259927, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.106706789951745, 'phi': -1.5753099979718879, 'norm_pos': [0.37465104256914283, 0.5445737763211611], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.514299,"{'circle_3d': {'center': [-3.1814178762873238, -0.9130826745501368, 49.24052260696378], 'normal': [-0.0033137347024026313, 0.5036259599665915, -0.8639154539710765], 'radius': 1.5423306740273506}, 'confidence': 0.3145454921007101, 'timestamp': 32800.56454, 'diameter_3d': 3.084661348054701, 'ellipse': {'center': [119.93372545104859, 108.23555976492187], 'axes': [33.842542517535755, 38.93018547859486], 'angle': -82.91423955992641}, 'location': [119.93372545104859, 108.23555976492187], 'diameter': 38.93018547859486, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.09858708539649, 'phi': -1.5746320244154952, 'norm_pos': [0.3747928920345268, 0.5490185009794921], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.520915,"{'circle_3d': {'center': [-3.1745588162242413, -0.9988527615339144, 49.19097147889745], 'normal': [-0.002742146363812426, 0.49647845271794333, -0.8680447146432703], 'radius': 1.5418969843895756}, 'confidence': 0.3222378780692653, 'timestamp': 32800.57294, 'diameter_3d': 3.083793968779151, 'ellipse': {'center': [119.97981212644129, 107.14488035546704], 'axes': [34.05693696940503, 38.9587314126727], 'angle': -82.79932638637243}, 'location': [119.97981212644129, 107.14488035546704], 'diameter': 38.9587314126727, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.09033352079071, 'phi': -1.5739553083497697, 'norm_pos': [0.37493691289512904, 0.5535629985188874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.5347142,"{'circle_3d': {'center': [-3.167646070475391, -1.0864366824260996, 49.141344710250266], 'normal': [-0.002166084218074886, 0.48917979264359457, -0.8721802786972025], 'radius': 1.541551146772214}, 'confidence': 0.32985882913902115, 'timestamp': 32800.58134, 'diameter_3d': 3.083102293544428, 'ellipse': {'center': [120.0266026234325, 106.02919137026805], 'axes': [34.273542277548614, 38.98964681589098], 'angle': -82.67583037574713}, 'location': [120.0266026234325, 106.02919137026805], 'diameter': 38.98964681589098, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0819454240085067, 'phi': -1.5732798497747116, 'norm_pos': [0.37508313319822656, 0.5582117026238831], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.542132,"{'circle_3d': {'center': [-3.1606796034460083, -1.175855353298716, 49.09167730072372], 'normal': [-0.0015855452989596748, 0.4817282367375431, -0.8763192294910814], 'radius': 1.5514384989162773}, 'confidence': 0.30082157065393145, 'timestamp': 32800.58974, 'diameter_3d': 3.1028769978325546, 'ellipse': {'center': [120.07401850833602, 104.88470909686501], 'axes': [34.71934375258045, 39.27983737772653], 'angle': -82.54281177488352}, 'location': [120.07401850833602, 104.88470909686501], 'diameter': 39.27983737772653, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0734221236763446, 'phi': -1.5726056486897373, 'norm_pos': [0.3752313078385501, 0.5629803787630625], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.548182,"{'circle_3d': {'center': [-3.153659473037597, -1.2671295004537626, 49.04200535265143], 'normal': [-0.0010005344315920557, 0.47412205780795585, -0.8804585584971053], 'radius': 1.5596228653622766}, 'confidence': 0.3067148162193065, 'timestamp': 32800.59814, 'diameter_3d': 3.119245730724553, 'ellipse': {'center': [120.12221799116797, 103.71520908322728], 'axes': [35.12962566663695, 39.52748697585323], 'angle': -82.39942285734058}, 'location': [120.12221799116797, 103.71520908322728], 'diameter': 39.52748697585323, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0647629491545034, 'phi': -1.571932705096015, 'norm_pos': [0.37538193122239993, 0.567853295486553], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.560257,"{'circle_3d': {'center': [-3.146585833867037, -1.3602796314924204, 48.99236608742964], 'normal': [-0.0004110645007120809, 0.4663595468880677, -0.8845951639322546], 'radius': 1.567656042205517}, 'confidence': 0.27873782567086564, 'timestamp': 32800.60654, 'diameter_3d': 3.135312084411034, 'ellipse': {'center': [120.17121469166933, 102.51984439695887], 'axes': [35.53862073878905, 39.771817998681165], 'angle': -82.24455624123686}, 'location': [120.17121469166933, 102.51984439695887], 'diameter': 39.771817998681165, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0559672305249164, 'phi': -1.57126101899296, 'norm_pos': [0.3755350459114667, 0.572833981679338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.565366,"{'circle_3d': {'center': [-3.2461043747846596, -1.4553260053050918, 48.943309151875724], 'normal': [-0.008704276243847285, 0.45843901573701173, -0.8886832418950807], 'radius': 1.5799979457426745}, 'confidence': 0.25897771851147827, 'timestamp': 32800.61494, 'diameter_3d': 3.159995891485349, 'ellipse': {'center': [118.87525523237241, 101.29700702483392], 'axes': [36.01569685757902, 40.132929103297215], 'angle': -80.69944275180032}, 'location': [118.87525523237241, 101.29700702483392], 'diameter': 40.132929103297215, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0470342985728998, 'phi': -1.5805905903805721, 'norm_pos': [0.37148517260116376, 0.5779291373965254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.5721002,"{'circle_3d': {'center': [-3.231476614010827, -1.4454188798487353, 48.94829239941184], 'normal': [-0.007485296179361223, 0.4592646095250415, -0.8882679712670711], 'radius': 1.5482401768201348}, 'confidence': 0.24731679399551265, 'timestamp': 32800.62334, 'diameter_3d': 3.0964803536402696, 'ellipse': {'center': [119.06421916876991, 101.43474129427628], 'axes': [35.27318244184341, 39.32098378776208], 'angle': -80.91796835418431}, 'location': [119.06421916876991, 101.43474129427628], 'diameter': 39.32098378776208, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0479634847725063, 'phi': -1.5792229719603244, 'norm_pos': [0.37207568490240595, 0.5773552446071821], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.582863,"{'circle_3d': {'center': [-3.2261653592984105, -1.55130024370896, 48.894168006780205], 'normal': [-0.007042691619993196, 0.45044116253668953, -0.8927783373197076], 'radius': 1.5495255668412717}, 'confidence': 0.254666444417161, 'timestamp': 32800.63174, 'diameter_3d': 3.0990511336825435, 'ellipse': {'center': [119.08635079565605, 100.07434212769243], 'axes': [35.54694045350293, 39.39811782906092], 'angle': -80.6564995294864}, 'location': [119.08635079565605, 100.07434212769243], 'diameter': 39.39811782906092, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.038055734565482, 'phi': -1.5786846740423985, 'norm_pos': [0.37214484623642513, 0.5830235744679482], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.590677,"{'circle_3d': {'center': [-3.2203873478642886, -1.5429335379866327, 48.89834939430125], 'normal': [-0.0065611906671497015, 0.45113838801355016, -0.8924298883596206], 'radius': 1.55875065206113}, 'confidence': 0.27855143412602745, 'timestamp': 32800.64014, 'diameter_3d': 3.11750130412226, 'ellipse': {'center': [119.16277613927808, 100.17882964576819], 'axes': [35.741405750948495, 39.628830724244246], 'angle': -80.75900547337363}, 'location': [119.16277613927808, 100.17882964576819], 'diameter': 39.628830724244246, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.038836825716, 'phi': -1.5781482460212146, 'norm_pos': [0.372383675435244, 0.5825882098092992], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.597431,"{'circle_3d': {'center': [-3.73370249923258, -1.0150383955475695, 49.19850271532323], 'normal': [-0.049337453281173956, 0.49512964988347186, -0.8674171116077884], 'radius': 1.5534067193689256}, 'confidence': 0.04331559256834981, 'timestamp': 32800.64854, 'diameter_3d': 3.106813438737851, 'ellipse': {'center': [112.96268764945393, 106.93978910253837], 'axes': [34.11762771787113, 39.27785696061964], 'angle': -76.3838859703571}, 'location': [112.96268764945393, 106.93978910253837], 'diameter': 39.27785696061964, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.08878037748966, 'phi': -1.6276136878977017, 'norm_pos': [0.3530083989045435, 0.5544175454060901], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.6050382,"{'circle_3d': {'center': [-3.4951755591600464, -1.6892296878372273, 48.83114999634246], 'normal': [-0.02946020827512952, 0.4389470421926673, -0.8980298381895196], 'radius': 1.5465577456440638}, 'confidence': 0.2796585223739125, 'timestamp': 32800.65694, 'diameter_3d': 3.0931154912881276, 'ellipse': {'center': [115.63024760103431, 98.30280296189008], 'axes': [35.68122870276701, 39.39464898789982], 'angle': -76.61293249661416}, 'location': [115.63024760103431, 98.30280296189008], 'diameter': 39.39464898789982, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0252227748516316, 'phi': -1.6035899440594659, 'norm_pos': [0.3613445237532322, 0.5904049876587913], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.617826,"{'circle_3d': {'center': [-3.512439055668994, -1.7457845798164193, 48.80426868355361], 'normal': [-0.03089883298420848, 0.4342341345277345, -0.9002699475885905], 'radius': 1.5576972813892378}, 'confidence': 0.26875761547892485, 'timestamp': 32800.66534, 'diameter_3d': 3.1153945627784756, 'ellipse': {'center': [115.38760941130539, 97.5706496614535], 'axes': [36.05337644167218, 39.702688941456344], 'angle': -76.14045136724482}, 'location': [115.38760941130539, 97.5706496614535], 'diameter': 39.702688941456344, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0199842233082386, 'phi': -1.6051046016394066, 'norm_pos': [0.36058627941032934, 0.5934556264106103], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084090.626059,"{'circle_3d': {'center': [-3.5126418950012246, -1.8488801134647357, 48.75515235853961], 'normal': [-0.03091573626189437, 0.42564284005704156, -0.9043629746730905], 'radius': 1.5708444301474276}, 'confidence': 0.2573056048334229, 'timestamp': 32800.67374, 'diameter_3d': 3.141688860294855, 'ellipse': {'center': [115.3406727044565, 96.23628454012676], 'axes': [36.5791884527163, 40.080337357737164], 'angle': -75.66729950297268}, 'location': [115.3406727044565, 96.23628454012676], 'diameter': 40.080337357737164, 'sphere': {'center': [-3.141653059858492, -6.9565941941492335, 59.607508054616694], 'radius': 12.0}, 'projected_sphere': {'center': [127.32249072839066, 47.641860209613824], 'axes': [249.63298224723422, 249.63298224723422], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.010468499681292, 'phi': -1.604968116927352, 'norm_pos': [0.36043960220142657, 0.5990154810828052], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
