eye_packets,183
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084275.323012,"{'circle_3d': {'center': [-2.529738063071853, -0.20672762293490798, 43.93403130657058], 'normal': [-0.1594114148044946, 0.5499942102682841, -0.8198136187581881], 'radius': 2.1538228764587375}, 'confidence': 0.07848753716087731, 'timestamp': 32985.106264, 'diameter_3d': 4.307645752917475, 'ellipse': {'center': [124.46689892002934, 116.40794889820592], 'axes': [49.39830956104763, 60.9076955288201], 'angle': -69.41487800900332}, 'location': [124.46689892002934, 116.40794889820592], 'diameter': 60.9076955288201, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1531536322360414, 'phi': -1.7628481182695943, 'norm_pos': [0.38895905912509166, 0.5149668795908087], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.323265,"{'circle_3d': {'center': [-2.5319319005654064, -0.2807720124112416, 43.88518337436889], 'normal': [-0.15959423459562405, 0.5438238444785897, -0.8238842797749959], 'radius': 2.152086433779771}, 'confidence': 0.08451073338213022, 'timestamp': 32985.11873, 'diameter_3d': 4.304172867559542, 'ellipse': {'center': [124.39798058656908, 115.36169743320501], 'axes': [49.71067744137878, 60.92797554521268], 'angle': -69.0939606087964}, 'location': [124.39798058656908, 115.36169743320501], 'diameter': 60.92797554521268, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.145783283111395, 'phi': -1.7621361036681484, 'norm_pos': [0.3887436893330284, 0.5193262606949791], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.323595,"{'circle_3d': {'center': [-2.1198561187294853, -0.0690909054109774, 43.95619422822031], 'normal': [-0.12525458610929727, 0.5614639367286115, -0.8179667086207105], 'radius': 1.462249279013123}, 'confidence': 0.0509228688331597, 'timestamp': 32985.131196, 'diameter_3d': 2.924498558026246, 'ellipse': {'center': [130.1588981918542, 118.70990115395034], 'axes': [33.503979705854036, 41.30252048905319], 'angle': -73.70616327362954}, 'location': [130.1588981918542, 118.70990115395034], 'diameter': 41.30252048905319, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1669501724670406, 'phi': -1.7227452010308428, 'norm_pos': [0.4067465568495444, 0.5053754118585403], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.323837,"{'circle_3d': {'center': [-2.53118768414785, -0.2773214249407481, 43.88731771304943], 'normal': [-0.1595322165608277, 0.5441113934344641, -0.8237064182182842], 'radius': 2.184083023379931}, 'confidence': 0.08424409902368035, 'timestamp': 32985.143661, 'diameter_3d': 4.368166046759862, 'ellipse': {'center': [124.41513171861368, 115.39038936224571], 'axes': [50.435533216298325, 61.831427061813116], 'angle': -69.11466592490342}, 'location': [124.41513171861368, 115.39038936224571], 'diameter': 61.831427061813116, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.146125967930151, 'phi': -1.762103849682911, 'norm_pos': [0.38879728662066776, 0.5192067109906429], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.350482,"{'circle_3d': {'center': [-2.766712464453163, -0.06588636233144207, 44.07953612901527], 'normal': [-0.1791592815862704, 0.5617309819852395, -0.8076882168877976], 'radius': 1.5576694668352429}, 'confidence': 0.008053106683022433, 'timestamp': 32985.156127, 'diameter_3d': 3.1153389336704858, 'ellipse': {'center': [121.18003274289953, 118.72145193807668], 'axes': [34.8910117231644, 43.903745883197296], 'angle': -67.90141025462678}, 'location': [121.18003274289953, 118.72145193807668], 'diameter': 43.903745883197296, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.167272920641674, 'phi': -1.7890794457891996, 'norm_pos': [0.378687602321561, 0.5053272835913472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.351134,"{'circle_3d': {'center': [-2.5738360909041256, -0.23016240934292398, 43.92701348417516], 'normal': [-0.16308625045718397, 0.5480413114009495, -0.8203984372911398], 'radius': 2.1824695253289756}, 'confidence': 0.07901171959728759, 'timestamp': 32985.168592, 'diameter_3d': 4.364939050657951, 'ellipse': {'center': [123.8476422747095, 116.0601160953542], 'axes': [50.09173550495734, 61.731691215434765], 'angle': -68.92038890907443}, 'location': [123.8476422747095, 116.0601160953542], 'diameter': 61.731691215434765, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1508170984662973, 'phi': -1.767027269666925, 'norm_pos': [0.38702388210846717, 0.5164161829360241], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.351316,"{'circle_3d': {'center': [-2.613591833522383, -0.21956423281603676, 43.94209379597674], 'normal': [-0.16639922900870543, 0.5489244927781901, -0.8191417446410084], 'radius': 2.166803833324815}, 'confidence': 0.07693289965179251, 'timestamp': 32985.181058, 'diameter_3d': 4.33360766664963, 'ellipse': {'center': [123.29970895559612, 116.22117867600723], 'axes': [49.60745127007937, 61.269567273742155], 'angle': -68.60629164681289}, 'location': [123.29970895559612, 116.22117867600723], 'diameter': 61.269567273742155, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1518733312464318, 'phi': -1.7712078500065516, 'norm_pos': [0.38531159048623786, 0.51574508884997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.392579,"{'circle_3d': {'center': [-2.673111290728138, -0.23850095059490695, 43.94169303362125], 'normal': [-0.1713591837758517, 0.5473464329632842, -0.8191751415039661], 'radius': 2.170691053404969}, 'confidence': 0.07654642698028358, 'timestamp': 32985.193524, 'diameter_3d': 4.341382106809938, 'ellipse': {'center': [122.46570340905737, 115.9532166398088], 'axes': [49.67723969451985, 61.384489288535356], 'angle': -67.9949813155477}, 'location': [122.46570340905737, 115.9532166398088], 'diameter': 61.384489288535356, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1499865784634764, 'phi': -1.7770078538187484, 'norm_pos': [0.3827053231533043, 0.51686159733413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.3928478,"{'circle_3d': {'center': [-3.7955400630999163, -0.5633734597836737, 44.02925836598382], 'normal': [-0.2648949148068332, 0.5202737238642202, -0.8118780304737515], 'radius': 1.600385705984643}, 'confidence': 0.03133464972725598, 'timestamp': 32985.205989, 'diameter_3d': 3.200771411969286, 'ellipse': {'center': [106.70509605206381, 111.71709710916369], 'axes': [35.76760033370042, 45.223366873549374], 'angle': -57.13702111526713}, 'location': [106.70509605206381, 111.71709710916369], 'diameter': 45.223366873549374, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1179677661205654, 'phi': -1.8861803308916907, 'norm_pos': [0.3334534251626994, 0.5345120953784847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.3934379,"{'circle_3d': {'center': [-3.405888418798419, -0.36871005937694523, 44.036610281503755], 'normal': [-0.23242394444837505, 0.5364956738981143, -0.8112653708470903], 'radius': 1.5537376350741783}, 'confidence': 0.2499348114232239, 'timestamp': 32985.218455, 'diameter_3d': 3.1074752701483566, 'ellipse': {'center': [112.17301487360656, 114.4705765220495], 'axes': [34.82880681966339, 43.872607568401136], 'angle': -61.200552608433554}, 'location': [112.17301487360656, 114.4705765220495], 'diameter': 43.872607568401136, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1370754065303736, 'phi': -1.8498181670119915, 'norm_pos': [0.3505406714800205, 0.5230392644914604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.453214,"{'circle_3d': {'center': [-3.541374668520336, 0.23839701970585114, 44.50820649238454], 'normal': [-0.24371446525853482, 0.5870879304883473, -0.7719656866070251], 'radius': 1.5500742998969825}, 'confidence': 0.3266807970457569, 'timestamp': 32985.268317, 'diameter_3d': 3.100148599793965, 'ellipse': {'center': [110.7859571735865, 122.98152117475492], 'axes': [32.30455353064228, 43.29668182826644], 'angle': -63.05834761185062}, 'location': [110.7859571735865, 122.98152117475492], 'diameter': 43.29668182826644, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1982531899724798, 'phi': -1.8765996056807623, 'norm_pos': [0.3462061161674578, 0.4875769951051878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.4535182,"{'circle_3d': {'center': [-3.5572630721813487, 0.19510278117655133, 44.48045321276523], 'normal': [-0.2450384988969525, 0.5834800772775722, -0.7742784599086343], 'radius': 1.5463013351700807}, 'confidence': 0.30167252069579376, 'timestamp': 32985.280783, 'diameter_3d': 3.0926026703401615, 'ellipse': {'center': [110.53457002089408, 122.38212869088906], 'axes': [32.36041266184753, 43.21984013245136], 'angle': -62.749334182273444}, 'location': [110.53457002089408, 122.38212869088906], 'diameter': 43.21984013245136, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1938035912625327, 'phi': -1.8772969393722276, 'norm_pos': [0.345420531315294, 0.49007446378796227], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.469292,"{'circle_3d': {'center': [-3.451873787327532, 0.2608119149186612, 44.497462965405354], 'normal': [-0.2362560584924679, 0.5889558384227483, -0.7728609805219573], 'radius': 1.5543498881152495}, 'confidence': 0.3170846860869559, 'timestamp': 32985.293248, 'diameter_3d': 3.108699776230499, 'ellipse': {'center': [112.01829435412684, 123.2912561225294], 'axes': [32.47615357317493, 43.42232485165861], 'angle': -63.81598355412623}, 'location': [112.01829435412684, 123.2912561225294], 'diameter': 43.42232485165861, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.2005625433908174, 'phi': -1.8674653145883193, 'norm_pos': [0.35005716985664637, 0.48628643282279416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.478709,"{'circle_3d': {'center': [-3.4663812431757917, 0.22040807171164722, 44.47124457083214], 'normal': [-0.23746501314648946, 0.5855888514888303, -0.7750458467363915], 'radius': 1.5576143046142543}, 'confidence': 0.29087758635025857, 'timestamp': 32985.305714, 'diameter_3d': 3.1152286092285086, 'ellipse': {'center': [111.78949140479679, 122.72897456949894], 'axes': [32.67298015458927, 43.54071558440793], 'angle': -63.53240331109115}, 'location': [111.78949140479679, 122.72897456949894], 'diameter': 43.54071558440793, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.196402625783213, 'phi': -1.868103633313515, 'norm_pos': [0.34934216063998996, 0.4886292726270878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.496702,"{'circle_3d': {'center': [-3.4708729510524354, 0.18467099866263403, 44.44572425291807], 'normal': [-0.23783932213620973, 0.5826107620680792, -0.7771725398958974], 'radius': 1.5484221327224243}, 'confidence': 0.3087367748135971, 'timestamp': 32985.31818, 'diameter_3d': 3.0968442654448487, 'ellipse': {'center': [111.69859612047816, 122.23643427717457], 'axes': [32.607442994050146, 43.30946522451363], 'angle': -63.34157562408946}, 'location': [111.69859612047816, 122.23643427717457], 'diameter': 43.30946522451363, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1927335851256164, 'phi': -1.8677774324568912, 'norm_pos': [0.34905811287649424, 0.490681523845106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.5031521,"{'circle_3d': {'center': [-3.474598700072801, 0.14555154982406648, 44.41766339108905], 'normal': [-0.23814980122124021, 0.5793508079981986, -0.7795109450483158], 'radius': 1.5475128770967916}, 'confidence': 0.29160720841242455, 'timestamp': 32985.330645, 'diameter_3d': 3.0950257541935833, 'ellipse': {'center': [111.61678835118586, 121.69260461331561], 'axes': [32.72884577226461, 43.31239741076749], 'angle': -63.13948002282257}, 'location': [111.61678835118586, 121.69260461331561], 'diameter': 43.31239741076749, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1887283137208406, 'phi': -1.8673021270681562, 'norm_pos': [0.3488024635974558, 0.49294748077785167], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.519161,"{'circle_3d': {'center': [-3.477524030004756, 0.10298717742327668, 44.38706960321267], 'normal': [-0.23839357871556988, 0.5758037769647996, -0.7820604273713474], 'radius': 1.547636957550675}, 'confidence': 0.31585205237215264, 'timestamp': 32985.343111, 'diameter_3d': 3.09527391510135, 'ellipse': {'center': [111.54347921379133, 121.0996318074776], 'axes': [32.88523956480808, 43.346819085021835], 'angle': -62.92564300368065}, 'location': [111.54347921379133, 121.0996318074776], 'diameter': 43.346819085021835, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.184383242577025, 'phi': -1.8666761777104794, 'norm_pos': [0.3485733725430979, 0.4954182008021767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.526796,"{'circle_3d': {'center': [-3.4795941819625353, 0.056868654957339615, 44.35391728838054], 'normal': [-0.2385660913787181, 0.5719605667593047, -0.7848231202740247], 'radius': 1.5514924097971168}, 'confidence': 0.3308256359954292, 'timestamp': 32985.355576, 'diameter_3d': 3.1029848195942336, 'ellipse': {'center': [111.4798277056401, 120.45461307023481], 'axes': [33.13479695094873, 43.488494056966225], 'angle': -62.69940835949919}, 'location': [111.4798277056401, 120.45461307023481], 'diameter': 43.488494056966225, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.179690311626631, 'phi': -1.8658953062213017, 'norm_pos': [0.3483744615801253, 0.49810577887402163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.538739,"{'circle_3d': {'center': [-3.440685908004727, 0.20331071355827213, 44.45052812810988], 'normal': [-0.2353237352155675, 0.5841640716427159, -0.7767722169632468], 'radius': 1.5647935917648017}, 'confidence': 0.32210492254999545, 'timestamp': 32985.368042, 'diameter_3d': 3.1295871835296034, 'ellipse': {'center': [112.12591635662682, 122.48837674134094], 'axes': [32.93753265401437, 43.76114262976447], 'angle': -63.64886565382715}, 'location': [112.12591635662682, 122.48837674134094], 'diameter': 43.76114262976447, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1946460717292378, 'phi': -1.8649580392288918, 'norm_pos': [0.3503934886144588, 0.48963176357774607], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.55264,"{'circle_3d': {'center': [-3.403090956755949, 0.33308743239831706, 44.5381268891256], 'normal': [-0.23219082261150262, 0.5949787982127196, -0.7694723202119369], 'radius': 1.5621071447980976}, 'confidence': 0.25814040069295174, 'timestamp': 32985.380508, 'diameter_3d': 3.1242142895961953, 'ellipse': {'center': [112.73928802047655, 124.28977293863495], 'axes': [32.44654795678308, 43.595704379680086], 'angle': -64.48580860891914}, 'location': [112.73928802047655, 124.28977293863495], 'diameter': 43.595704379680086, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9628501239871801, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.208035596370732, 'phi': -1.863860888938837, 'norm_pos': [0.3523102750639892, 0.48212594608902104], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.5636501,"{'circle_3d': {'center': [-2.700591600986587, 0.10221850742607597, 44.18402958681689], 'normal': [-0.17364920963072242, 0.5757397211316995, -0.7989804287376622], 'radius': 2.1617680617286332}, 'confidence': 0.9999513935877695, 'timestamp': 32985.392973, 'diameter_3d': 4.3235361234572665, 'ellipse': {'center': [122.27796623854398, 120.75228541301232], 'axes': [47.714243752030896, 60.79123676073963], 'angle': -69.12588018317575}, 'location': [122.27796623854398, 120.75228541301232], 'diameter': 60.79123676073963, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.96605790430635, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1843048974054553, 'phi': -1.7848065903810029, 'norm_pos': [0.38211864449544997, 0.496865477445782], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.579915,"{'circle_3d': {'center': [-2.7138186334132426, 0.12884823735262074, 44.20616518585565], 'normal': [-0.17475146233294375, 0.5779588652922448, -0.7971357954844323], 'radius': 2.153109194868383}, 'confidence': 0.9994251086530945, 'timestamp': 32985.405439, 'diameter_3d': 4.306218389736766, 'ellipse': {'center': [122.1102854977475, 121.13047733933172], 'axes': [47.35970460636905, 60.51749870738129], 'angle': -69.11556088010704}, 'location': [122.1102854977475, 121.13047733933172], 'diameter': 60.51749870738129, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9636307322707816, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.18702160702196, 'phi': -1.7866065329966212, 'norm_pos': [0.3815946421804609, 0.49528967775278454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.597621,"{'circle_3d': {'center': [-2.672141975418816, 0.13206745335148007, 44.19945641333443], 'normal': [-0.17127840750007484, 0.5782271332921498, -0.7976948598612008], 'radius': 2.1750188576466103}, 'confidence': 0.99979911046198, 'timestamp': 32985.417904, 'diameter_3d': 4.350037715293221, 'ellipse': {'center': [122.6892731648243, 121.16107620698402], 'axes': [47.905839398862724, 61.14054631797753], 'angle': -69.47963079671003}, 'location': [122.6892731648243, 121.16107620698402], 'diameter': 61.14054631797753, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9648999813280823, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1873503785603385, 'phi': -1.7823016875038382, 'norm_pos': [0.3834039786400759, 0.49516218247089994], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.603991,"{'circle_3d': {'center': [-2.6680170559170007, 0.11678640737538615, 44.187514447966294], 'normal': [-0.17093466420825693, 0.576953712794142, -0.798690023641879], 'radius': 2.1758380078376107}, 'confidence': 0.9995791097728084, 'timestamp': 32985.43037, 'diameter_3d': 4.351676015675221, 'ellipse': {'center': [122.73727270763438, 120.94674302989606], 'axes': [48.0117678680369, 61.18015753092385], 'angle': -69.45726484991847}, 'location': [122.73727270763438, 120.94674302989606], 'diameter': 61.18015753092385, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9641828298167621, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1857904384040943, 'phi': -1.7816344305464478, 'norm_pos': [0.3835539772113574, 0.4960552373754331], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.620712,"{'circle_3d': {'center': [-2.6819097762261728, 0.08669774733187374, 44.16882797025144], 'normal': [-0.17209239090068792, 0.5744463244571826, -0.8002472301181168], 'radius': 2.173686775203254}, 'confidence': 0.9997634616900931, 'timestamp': 32985.442836, 'diameter_3d': 4.347373550406508, 'ellipse': {'center': [122.5280603274978, 120.52715613130542], 'axes': [48.09437217697033, 61.14689158089754], 'angle': -69.22522861892631}, 'location': [122.5280603274978, 120.52715613130542], 'diameter': 61.14689158089754, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9649553739543126, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.182723897597534, 'phi': -1.7826193504296413, 'norm_pos': [0.3829001885234306, 0.49780351611956075], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.632087,"{'circle_3d': {'center': [-2.695021467171152, 0.03432929691865816, 44.134269590400294], 'normal': [-0.1731850318127695, 0.570082286922748, -0.8031270951057122], 'radius': 2.1835127240763517}, 'confidence': 0.056716337880609924, 'timestamp': 32985.455301, 'diameter_3d': 4.367025448152703, 'ellipse': {'center': [122.31856755272784, 119.78725325854973], 'axes': [48.558576074843195, 61.47348394600493], 'angle': -68.9114754833683}, 'location': [122.31856755272784, 119.78725325854973], 'diameter': 61.47348394600493, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9649553739543126, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.177402334522057, 'phi': -1.7831825886240051, 'norm_pos': [0.3822455236022745, 0.5008864447560428], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084275.640477,"{'circle_3d': {'center': [-2.7127320461307365, -0.007293011424390983, 44.108684095204794], 'normal': [-0.17466091339273487, 0.5666137612274939, -0.805259219705337], 'radius': 2.1649071907975177}, 'confidence': 0.05893361152659915, 'timestamp': 32985.467767, 'diameter_3d': 4.329814381595035, 'ellipse': {'center': [122.04724876806026, 119.21535647416408], 'axes': [48.322165825171, 60.986524577377764], 'angle': -68.59629493986604}, 'location': [122.04724876806026, 119.21535647416408], 'diameter': 60.986524577377764, 'sphere': {'center': [-0.6168010854179177, -6.806658146154318, 53.77179473166884], 'radius': 12.0}, 'projected_sphere': {'center': [152.88815493573463, 41.5178129784417], 'axes': [276.725001913251, 276.725001913251], 'angle': 90.0}, 'model_confidence': 0.9649553739543126, 'model_id': 1, 'model_birth_timestamp': 32983.261356, 'theta': 2.1731867518483523, 'phi': -1.7843880527020475, 'norm_pos': [0.3813976524001883, 0.5032693480243163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
