eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1596174915.485517,"{'circle_3d': {'center': [2.037574943478208, -0.12106822932485084, 20.802335288740196], 'normal': [0.4220876214626024, -0.5552182644187856, -0.7166412761373951], 'radius': 2.1655949271950137}, 'confidence': 0.16289029379978157, 'timestamp': 50303.985002, 'diameter_3d': 4.331189854390027, 'ellipse': {'center': [219.00717329193319, 119.06023159447892], 'axes': [87.0008672615068, 129.74950614426294], 'angle': -49.11318685779545}, 'location': [219.00717329193319, 119.06023159447892], 'diameter': 129.74950614426294, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9821709534476509, 'phi': -1.0385189234317933, 'norm_pos': [0.6843974165372912, 0.5039157016896711], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.497246,"{'circle_3d': {'center': [2.035295541094629, -0.12068591798605066, 20.800697036237846], 'normal': [0.4218976712639709, -0.5551864051405523, -0.7167777971792576], 'radius': 2.1625188494988086}, 'confidence': 0.11649516194602838, 'timestamp': 50303.993402, 'diameter_3d': 4.325037698997617, 'ellipse': {'center': [218.9487254936858, 119.06456598693676], 'axes': [86.90994792000882, 129.57388093152946], 'angle': -49.1246765306219}, 'location': [218.9487254936858, 119.06456598693676], 'diameter': 129.57388093152946, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9822092589562926, 'phi': -1.0387990100155846, 'norm_pos': [0.6842147671677681, 0.5038976417210969], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.50704,"{'circle_3d': {'center': [1.9132713500271015, -0.21976301732739767, 20.80705276275501], 'normal': [0.41172898867501023, -0.5634428300856645, -0.7162481533028272], 'radius': 2.1685933616671744}, 'confidence': 0.10748973188279473, 'timestamp': 50304.001802, 'diameter_3d': 4.337186723334349, 'ellipse': {'center': [215.317397594189, 116.14916308126921], 'axes': [87.18623845967045, 129.84871148397085], 'angle': -50.50171574109911}, 'location': [215.317397594189, 116.14916308126921], 'diameter': 129.84871148397085, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9722491271275985, 'phi': -1.0490813548395068, 'norm_pos': [0.6728668674818407, 0.516045153828045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.51349,"{'circle_3d': {'center': [1.919319462351968, -0.21242777328291584, 20.80476469640699], 'normal': [0.4122329980354158, -0.5628315597486244, -0.7164388254984955], 'radius': 2.1729036978526435}, 'confidence': 0.12754039750397994, 'timestamp': 50304.010202, 'diameter_3d': 4.345807395705287, 'ellipse': {'center': [215.4945967749607, 116.37735716814795], 'axes': [87.39798425970187, 130.12537919706108], 'angle': -50.41812327950714}, 'location': [215.4945967749607, 116.37735716814795], 'diameter': 130.12537919706108, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9729888384417594, 'phi': -1.0486676774233687, 'norm_pos': [0.6734206149217522, 0.5150943451327168], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.5241642,"{'circle_3d': {'center': [1.91544488595936, -0.21328859885200924, 20.803212614579806], 'normal': [0.4119101166693651, -0.5629032952127155, -0.7165681656507609], 'radius': 2.168573959900494}, 'confidence': 0.11906186779509134, 'timestamp': 50304.018602, 'diameter_3d': 4.337147919800988, 'ellipse': {'center': [215.39045309833037, 116.34150582987007], 'axes': [87.2561630270552, 129.87322285500838], 'angle': -50.44789930072013}, 'location': [215.39045309833037, 116.34150582987007], 'diameter': 129.87322285500838, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9729020491272239, 'phi': -1.0490843215387222, 'norm_pos': [0.6730951659322824, 0.5152437257088747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.529257,"{'circle_3d': {'center': [1.9115481895983537, -0.2141400789671417, 20.80164260051538], 'normal': [0.4115853919726146, -0.5629742518889765, -0.7166990001561299], 'radius': 2.163223160794116}, 'confidence': 0.08731946913917497, 'timestamp': 50304.027002, 'diameter_3d': 4.326446321588232, 'ellipse': {'center': [215.2872665113984, 116.30339583942657], 'axes': [87.07304984896003, 129.55967222779344], 'angle': -50.47781027879766}, 'location': [215.2872665113984, 116.30339583942657], 'diameter': 129.55967222779344, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9728161969839307, 'phi': -1.0495038493859186, 'norm_pos': [0.67277270784812, 0.5154025173357226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.538662,"{'circle_3d': {'center': [1.9076293548465646, -0.21498221525111116, 20.80005468202379], 'normal': [0.41125882240996553, -0.5630444299126407, -0.7168313266970955], 'radius': 2.1709473978726943}, 'confidence': 0.12468627517160125, 'timestamp': 50304.035402, 'diameter_3d': 4.341894795745389, 'ellipse': {'center': [215.16291631885525, 116.29825837089143], 'axes': [87.4222028519249, 130.0335222038326], 'angle': -50.50743829386989}, 'location': [215.16291631885525, 116.29825837089143], 'diameter': 130.0335222038326, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9727312820120284, 'phi': -1.049926260964232, 'norm_pos': [0.6723841134964227, 0.515423923454619], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.545336,"{'circle_3d': {'center': [1.9036883630649788, -0.2158150093115383, 20.798448887105863], 'normal': [0.4109304064281667, -0.5631138294176763, -0.7169651429402562], 'radius': 2.164459964630691}, 'confidence': 0.1250392529401087, 'timestamp': 50304.043802, 'diameter_3d': 4.328919929261382, 'ellipse': {'center': [215.0602605232703, 116.25783782903392], 'axes': [87.19340906937062, 129.6517053055264], 'angle': -50.53759516015105}, 'location': [215.0602605232703, 116.25783782903392], 'diameter': 129.6517053055264, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.972647304211442, 'phi': -1.0503515562740244, 'norm_pos': [0.6720633141352197, 0.5155923423790254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.554154,"{'circle_3d': {'center': [1.8997251954118157, -0.21663846273789833, 20.79682524395893], 'normal': [0.41060014245706977, -0.5631824505365396, -0.7171004465358338], 'radius': 2.1761529296246755}, 'confidence': 0.16192985622411937, 'timestamp': 50304.052202, 'diameter_3d': 4.352305859249351, 'ellipse': {'center': [214.928392507174, 116.26325574973148], 'axes': [87.70522357643704, 130.36487508507324], 'angle': -50.56731907529901}, 'location': [214.928392507174, 116.26325574973148], 'diameter': 130.36487508507324, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9725642635821714, 'phi': -1.0507797353152957, 'norm_pos': [0.6716512265849188, 0.5155697677094522], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.561551,"{'circle_3d': {'center': [1.895739832839526, -0.21745257710224397, 20.795183780975876], 'normal': [0.410268028909379, -0.5632502934002351, -0.7172372351177552], 'radius': 2.1714925182870792}, 'confidence': 0.10140552837325846, 'timestamp': 50304.060602, 'diameter_3d': 4.3429850365741585, 'ellipse': {'center': [214.82162272016896, 116.22792687921873], 'axes': [87.55145726238389, 130.09327404139066], 'angle': -50.597636822979034}, 'location': [214.82162272016896, 116.22792687921873], 'diameter': 130.09327404139066, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9724821601242171, 'phi': -1.0512107980880454, 'norm_pos': [0.671317571000528, 0.5157169713365886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.5692182,"{'circle_3d': {'center': [1.8917322560951666, -0.21825735395921253, 20.793524526745482], 'normal': [0.4099340641806823, -0.5633173581383157, -0.7173755063036211], 'radius': 2.1671096579889095}, 'confidence': 0.09578716032234066, 'timestamp': 50304.069002, 'diameter_3d': 4.334219315977819, 'ellipse': {'center': [214.7137654743562, 116.19358676873222], 'axes': [87.40922663486819, 129.838471750407], 'angle': -50.628054154622326}, 'location': [214.7137654743562, 116.19358676873222], 'diameter': 129.838471750407, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9724009938375787, 'phi': -1.0516447445922745, 'norm_pos': [0.6709805171073631, 0.5158600551302824], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.5811589,"{'circle_3d': {'center': [1.8877024457172986, -0.21905279484667606, 20.791847510051383], 'normal': [0.4095982466491933, -0.5633836448789377, -0.7175152576947961], 'radius': 2.169480060643472}, 'confidence': 0.08406752928972828, 'timestamp': 50304.077402, 'diameter_3d': 4.338960121286944, 'ellipse': {'center': [214.59466281193116, 116.17646213992099], 'axes': [87.54260064546278, 129.9905462125077], 'angle': -50.65838052369829}, 'location': [214.59466281193116, 116.17646213992099], 'diameter': 129.9905462125077, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9723207647221878, 'phi': -1.052081574828362, 'norm_pos': [0.6706083212872849, 0.5159314077503292], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.589233,"{'circle_3d': {'center': [1.8836503820503436, -0.2198389012830093, 20.79015275987825], 'normal': [0.4092605746769471, -0.5634491537486322, -0.7176564868758906], 'radius': 2.1779219415505238}, 'confidence': 0.13280166401042062, 'timestamp': 50304.085802, 'diameter_3d': 4.3558438831010475, 'ellipse': {'center': [214.4653582022016, 116.17491257338399], 'axes': [87.92413579411267, 130.50852936052797], 'angle': -50.688636815499216}, 'location': [214.4653582022016, 116.17491257338399], 'diameter': 130.50852936052797, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9722414727781824, 'phi': -1.0525212887955513, 'norm_pos': [0.67020424438188, 0.5159378642775667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.59774,"{'circle_3d': {'center': [1.87957604522403, -0.2206156747711958, 20.788440305403462], 'normal': [0.4089210466080876, -0.5635138848726476, -0.7177991914154561], 'radius': 2.1711471489441028}, 'confidence': 0.10713309402656848, 'timestamp': 50304.094202, 'diameter_3d': 4.3422942978882055, 'ellipse': {'center': [214.35937546642393, 116.13534683573718], 'axes': [87.68524256110543, 130.10990550255147], 'angle': -50.71945423862795}, 'location': [214.35937546642393, 116.13534683573718], 'diameter': 130.10990550255147, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.972163118005493, 'phi': -1.052963886494219, 'norm_pos': [0.6698730483325748, 0.5161027215177618], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.605042,"{'circle_3d': {'center': [1.875479415167729, -0.22138311679604783, 20.786710176003297], 'normal': [0.40857966077006247, -0.5635778383747186, -0.7179433688654699], 'radius': 2.1726669576630546}, 'confidence': 0.07521452121617922, 'timestamp': 50304.102602, 'diameter_3d': 4.345333915326109, 'ellipse': {'center': [214.239695894607, 116.11693650595123], 'axes': [87.78517623973448, 130.21110979805647], 'angle': -50.75013718498768}, 'location': [214.239695894607, 116.11693650595123], 'diameter': 130.21110979805647, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9720857004041202, 'phi': -1.053409367924366, 'norm_pos': [0.6694990496706469, 0.5161794312252033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.612929,"{'circle_3d': {'center': [1.8713604716073657, -0.22214122882490805, 20.78496240125188], 'normal': [0.4082364154733656, -0.5636410143771238, -0.7180890167614212], 'radius': 2.1733487413216603}, 'confidence': 0.10408910101752401, 'timestamp': 50304.111002, 'diameter_3d': 4.346697482643321, 'ellipse': {'center': [214.12069495928898, 116.09669814926923], 'axes': [87.85129472350931, 130.26194040555623], 'angle': -50.78095669430678}, 'location': [214.12069495928898, 116.09669814926923], 'diameter': 130.26194040555623, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9720092199740633, 'phi': -1.0538577330859917, 'norm_pos': [0.669127171747778, 0.5162637577113782], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.6219058,"{'circle_3d': {'center': [1.8672191940658314, -0.2228900123076345, 20.783197010921597], 'normal': [0.40789130901157106, -0.5637034130006843, -0.7182361326222783], 'radius': 2.17298572169637}, 'confidence': 0.14456282428442843, 'timestamp': 50304.119402, 'diameter_3d': 4.34597144339274, 'ellipse': {'center': [214.00269750876487, 116.07410582981872], 'axes': [87.8751017195201, 130.24992459492424], 'angle': -50.81191948743682}, 'location': [214.00269750876487, 116.07410582981872], 'diameter': 130.24992459492424, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.971933676715322, 'phi': -1.054308981979096, 'norm_pos': [0.6687584297148902, 0.5163578923757554], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.628982,"{'circle_3d': {'center': [1.9490157662055, -0.2236294686772089, 20.83074956789309], 'normal': [0.4147076900232101, -0.5637650343648155, -0.7142734195413206], 'radius': 2.179595858911275}, 'confidence': 0.11302877127661423, 'timestamp': 50304.127802, 'diameter_3d': 4.35919171782255, 'ellipse': {'center': [216.30115420557422, 116.05617015697199], 'axes': [87.13738695702379, 130.3712948283283], 'angle': -50.3020832080875}, 'location': [216.30115420557422, 116.05617015697199], 'diameter': 130.3712948283283, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9718590706278329, 'phi': -1.044763114604074, 'norm_pos': [0.6759411068924195, 0.51643262434595], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.6376681,"{'circle_3d': {'center': [1.9388698295724591, -0.2243595993471983, 20.82544278913627], 'normal': [0.41386219530379004, -0.5638258785873146, -0.7147156511043887], 'radius': 2.1914212021167407}, 'confidence': 0.10082309316997737, 'timestamp': 50304.136202, 'diameter_3d': 4.3828424042334815, 'ellipse': {'center': [215.99524516475594, 116.06573403293655], 'axes': [87.72939983797832, 131.1130820106427], 'angle': -50.369398007076654}, 'location': [215.99524516475594, 116.06573403293655], 'diameter': 131.1130820106427, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9717854017117246, 'phi': -1.0459173022309616, 'norm_pos': [0.6749851411398623, 0.5163927748627644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.645389,"{'circle_3d': {'center': [1.93580057101979, -0.22508040571556798, 20.824234804068062], 'normal': [0.4136064237577343, -0.5638859457846788, -0.7148163165267395], 'radius': 2.1842230912710714}, 'confidence': 0.10114352092039126, 'timestamp': 50304.144602, 'diameter_3d': 4.368446182542143, 'ellipse': {'center': [215.91880558423958, 116.02667389360043], 'axes': [87.46492740726882, 130.68671034883866], 'angle': -50.39321464327289}, 'location': [215.91880558423958, 116.02667389360043], 'diameter': 130.68671034883866, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9717126699669324, 'phi': -1.0462463985008947, 'norm_pos': [0.6747462674507487, 0.5165555254433316], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.654568,"{'circle_3d': {'center': [1.9327148684167748, -0.22579188916211113, 20.823011285964945], 'normal': [0.4133492818741497, -0.5639452360718907, -0.714918276368666], 'radius': 2.1792079648258715}, 'confidence': 0.1332206009731069, 'timestamp': 50304.153002, 'diameter_3d': 4.358415929651743, 'ellipse': {'center': [215.83842773565738, 115.99340854468319], 'axes': [87.2890006393899, 130.39174017143156], 'angle': -50.41702521365456}, 'location': [215.83842773565738, 115.99340854468319], 'diameter': 130.39174017143156, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9716408753934566, 'phi': -1.0465777485409573, 'norm_pos': [0.6744950866739293, 0.51669413106382], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.665149,"{'circle_3d': {'center': [2.049354635481908, -0.12706463594499073, 20.81393699962603], 'normal': [0.4230692624629108, -0.555717964970464, -0.715674466896909], 'radius': 2.1749754439691196}, 'confidence': 0.08699725225818673, 'timestamp': 50304.161402, 'diameter_3d': 4.349950887938239, 'ellipse': {'center': [219.31172426612892, 118.90172075929583], 'axes': [87.14568201862959, 130.2439420656514], 'angle': -49.07981746980018}, 'location': [219.31172426612892, 118.90172075929583], 'diameter': 130.2439420656514, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9815700179912966, 'phi': -1.0369113523511486, 'norm_pos': [0.6853491383316529, 0.504576163502934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.673619,"{'circle_3d': {'center': [2.037883015455793, -0.13471308658790093, 20.813105673476826], 'normal': [0.4221132941274012, -0.5563553358573731, -0.715743744076009], 'radius': 2.1768143442290997}, 'confidence': 0.10719169334258591, 'timestamp': 50304.169802, 'diameter_3d': 4.353628688458199, 'ellipse': {'center': [218.97192797082275, 118.68066738166154], 'axes': [87.25087088731627, 130.35516661607784], 'angle': -49.1979607176116}, 'location': [218.97192797082275, 118.68066738166154], 'diameter': 130.35516661607784, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9808031708964351, 'phi': -1.0379441367954865, 'norm_pos': [0.6842872749088211, 0.5054972192430769], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596174915.681416,"{'circle_3d': {'center': [1.9165881709869543, -0.23347643458839862, 20.81976817262267], 'normal': [0.41200539042166473, -0.5645856148574148, -0.7151885358138557], 'radius': 2.180524328256459}, 'confidence': 0.1330861608930532, 'timestamp': 50304.178202, 'diameter_3d': 4.361048656512918, 'ellipse': {'center': [215.367569124736, 115.77062461567384], 'axes': [87.42338738235657, 130.48567968863327], 'angle': -50.56539703973785}, 'location': [215.367569124736, 115.77062461567384], 'diameter': 130.48567968863327, 'sphere': {'center': [-3.0274765140730215, 6.541550943700577, 29.402030602388937], 'radius': 12.0}, 'projected_sphere': {'center': [96.15966651729276, 257.9415469612097], 'axes': [506.08749447362965, 506.08749447362965], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 50299.096202, 'theta': 0.9708652165856646, 'phi': -1.0481512193974125, 'norm_pos': [0.6730236535148, 0.5176223974346923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
