eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175508.955311,"{'circle_3d': {'center': [-4.675136866438834e-05, 8.199288695465157e-05, 9.60489363173167e-05], 'normal': [0.3471750094980859, -0.6088780311666775, -0.7132580570470933], 'radius': 0.00011948903510087659}, 'confidence': 0.0007900747469183599, 'timestamp': 50897.44665, 'diameter_3d': 0.00023897807020175317, 'ellipse': {'center': [-2090.2642307437313, 4066.529608842827], 'axes': [3150.816930635345, 9022.823772008316], 'angle': 29.69127409916965}, 'location': [-2090.2642307437313, 4066.529608842827], 'diameter': 9022.823772008316, 'sphere': {'center': [-4.166146865345695, 7.3066183668870845, 8.559192733501437], 'radius': 12.0}, 'projected_sphere': {'center': [-141.78208821074884, 649.2675990036732], 'axes': [1738.4817077150706, 1738.4817077150706], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9161508752044105, 'phi': -1.117808590644747, 'norm_pos': [-6.53207572107416, -15.943873370178448], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.203528,"{'circle_3d': {'center': [1.213275194089647e-06, 8.509430001524265e-06, 7.51985360150087e-05], 'normal': [0.3437373750328303, -0.6084511828273926, -0.715284401564501], 'radius': 2.4798567551762944e-06}, 'confidence': 0.99999999984023, 'timestamp': 50902.69661, 'diameter_3d': 4.959713510352589e-06, 'ellipse': {'center': [169.84270922847293, 190.48978566071594], 'axes': [31.760267197212578, 41.02502084172043], 'angle': -55.10937228457857}, 'location': [169.84270922847293, 190.48978566071594], 'diameter': 41.02502084172043, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888554058111, 'phi': -1.122820970384746, 'norm_pos': [0.5307584663389779, 0.20629255974701688], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.2105322,"{'circle_3d': {'center': [1.240205960151286e-06, 8.520205166284711e-06, 7.520231206470385e-05], 'normal': [0.3437373772770608, -0.6084511819294622, -0.7152844012498302], 'radius': 2.49224081819464e-06}, 'confidence': 0.9999999998401723, 'timestamp': 50902.70501, 'diameter_3d': 4.98448163638928e-06, 'ellipse': {'center': [170.0627624482728, 190.57842493820107], 'axes': [31.91482534607573, 41.22923849120191], 'angle': -55.0819535930467}, 'location': [170.0627624482728, 190.57842493820107], 'diameter': 41.22923849120191, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888565372883, 'phi': -1.1228209676641012, 'norm_pos': [0.5314461326508525, 0.2059232294241622], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.225315,"{'circle_3d': {'center': [1.2569335021694883e-06, 8.546418601262928e-06, 7.518805240103177e-05], 'normal': [0.3437373786710226, -0.6084511797450093, -0.7152844024381354], 'radius': 2.4974484193795974e-06}, 'confidence': 0.99999999984029, 'timestamp': 50902.713409, 'diameter_3d': 4.994896838759195e-06, 'ellipse': {'center': [170.2019722406179, 190.80955272999344], 'axes': [31.992635452924535, 41.3246784018178], 'angle': -55.04940430462511}, 'location': [170.2019722406179, 190.80955272999344], 'diameter': 41.3246784018178, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888592899053, 'phi': -1.122820966729477, 'norm_pos': [0.5318811632519309, 0.20496019695836065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.2317162,"{'circle_3d': {'center': [1.2812837093534313e-06, 8.609815466797954e-06, 7.514582609324805e-05], 'normal': [0.3437373807002066, -0.6084511744619372, -0.7152844059569945], 'radius': 2.4858684399966462e-06}, 'confidence': 0.9999999998406475, 'timestamp': 50902.721809, 'diameter_3d': 4.9717368799932925e-06, 'ellipse': {'center': [170.41013606952697, 191.36978348171667], 'axes': [31.87777061471736, 41.15890818036681], 'angle': -54.98183941420599}, 'location': [170.41013606952697, 191.36978348171667], 'diameter': 41.15890818036681, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888659470751, 'phi': -1.1228209663454105, 'norm_pos': [0.5325316752172717, 0.20262590215951393], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.239968,"{'circle_3d': {'center': [1.2776312390272437e-06, 8.638958884255032e-06, 7.511928023617997e-05], 'normal': [0.34373738039583407, -0.6084511720333191, -0.7152844081691492], 'radius': 2.480168143131657e-06}, 'confidence': 0.9999999998408917, 'timestamp': 50902.730209, 'diameter_3d': 4.960336286263314e-06, 'ellipse': {'center': [170.38433749664262, 191.6342708884613], 'axes': [31.82650523201361, 41.079749648500865], 'angle': -54.96100039146522}, 'location': [170.38433749664262, 191.6342708884613], 'diameter': 41.079749648500865, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888690073632, 'phi': -1.1228209678984957, 'norm_pos': [0.5324510546770082, 0.20152387129807792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.246888,"{'circle_3d': {'center': [1.2861063867219968e-06, 8.670170847047132e-06, 7.509680284023545e-05], 'normal': [0.34373738110209634, -0.6084511694323221, -0.7152844100422655], 'radius': 2.4642496783103504e-06}, 'confidence': 0.9999999998410871, 'timestamp': 50902.738609, 'diameter_3d': 4.928499356620701e-06, 'ellipse': {'center': [170.45946470179794, 191.9093882028151], 'axes': [31.63998072490764, 40.8294354425572], 'angle': -54.93005783436315}, 'location': [170.45946470179794, 191.9093882028151], 'diameter': 40.8294354425572, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888722848651, 'phi': -1.1228209681186998, 'norm_pos': [0.5326858271931185, 0.200377549154937], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.255784,"{'circle_3d': {'center': [1.3781440246773968e-06, 8.711921299031644e-06, 7.51055177889981e-05], 'normal': [0.3437373887718995, -0.6084511659531179, -0.7152844093160198], 'radius': 2.4854777175099817e-06}, 'confidence': 0.9999999998409272, 'timestamp': 50902.747009, 'diameter_3d': 4.9709554350199635e-06, 'ellipse': {'center': [171.21570506978188, 192.25152158394644], 'axes': [31.901719247774793, 41.18134115367125], 'angle': -54.83244662926621}, 'location': [171.21570506978188, 192.25152158394644], 'diameter': 41.18134115367125, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888766689908, 'phi': -1.1228209590112923, 'norm_pos': [0.5350490783430684, 0.19895199340022318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.263139,"{'circle_3d': {'center': [1.3802167746490568e-06, 8.747210045179088e-06, 7.507649577043196e-05], 'normal': [0.3437373889446287, -0.608451163012389, -0.7152844117345214], 'radius': 2.446833066537819e-06}, 'confidence': 0.9999999998411893, 'timestamp': 50902.755409, 'diameter_3d': 4.893666133075638e-06, 'ellipse': {'center': [171.24207917126915, 192.56084617635156], 'axes': [31.4285766685184, 40.55756333473703], 'angle': -54.80259962434007}, 'location': [171.24207917126915, 192.56084617635156], 'diameter': 40.55756333473703, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888803745871, 'phi': -1.1228209601351307, 'norm_pos': [0.5351314974102162, 0.19766314093186854], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.271606,"{'circle_3d': {'center': [1.3896563615389823e-06, 8.769237864747481e-06, 7.506229426823552e-05], 'normal': [0.34373738973126094, -0.6084511611767374, -0.7152844129179798], 'radius': 2.469261319712781e-06}, 'confidence': 0.9999999998413069, 'timestamp': 50902.763809, 'diameter_3d': 4.938522639425562e-06, 'ellipse': {'center': [171.31931089725288, 192.76266182694388], 'axes': [31.72814973273236, 40.938326143389936], 'angle': -54.77802126939206}, 'location': [171.31931089725288, 192.76266182694388], 'diameter': 40.938326143389936, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888826876813, 'phi': -1.1228209598876393, 'norm_pos': [0.5353728465539153, 0.19682224238773383], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.27903,"{'circle_3d': {'center': [1.3951036050841026e-06, 8.761119715039456e-06, 7.507181763877213e-05], 'normal': [0.3437373901851979, -0.6084511618532499, -0.7152844121243657], 'radius': 2.4466334125683456e-06}, 'confidence': 0.9999999998412181, 'timestamp': 50902.772209, 'diameter_3d': 4.893266825136691e-06, 'ellipse': {'center': [171.36580638735492, 192.6802736731374], 'axes': [31.42915605104606, 40.55777729788546], 'angle': -54.78101839453753}, 'location': [171.36580638735492, 192.6802736731374], 'diameter': 40.55777729788546, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888818352118, 'phi': -1.1228209589389238, 'norm_pos': [0.5355181449604841, 0.19716552636192752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.287478,"{'circle_3d': {'center': [1.4327341553155293e-06, 8.714840018519965e-06, 7.512926885766547e-05], 'normal': [0.34373739332107706, -0.6084511657098912, -0.715284407336764], 'radius': 2.4563544265881606e-06}, 'confidence': 0.9999999998406675, 'timestamp': 50902.780609, 'diameter_3d': 4.912708853176321e-06, 'ellipse': {'center': [171.66669488986076, 192.2448777703873], 'axes': [31.505920379787586, 40.687820479141244], 'angle': -54.79268680131982}, 'location': [171.66669488986076, 192.2448777703873], 'diameter': 40.687820479141244, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888769754795, 'phi': -1.1228209527642614, 'norm_pos': [0.5364584215308149, 0.19897967595671961], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.295416,"{'circle_3d': {'center': [1.4349063475194157e-06, 8.613077580044148e-06, 7.521687616218742e-05], 'normal': [0.3437373935020931, -0.6084511741900944, -0.7152844000361553], 'radius': 2.473412210380888e-06}, 'confidence': 0.9999999998398748, 'timestamp': 50902.789009, 'diameter_3d': 4.946824420761776e-06, 'ellipse': {'center': [171.66901399377952, 191.32559160584907], 'axes': [31.65344315735862, 40.919669999870344], 'angle': -54.873217740783055}, 'location': [171.66901399377952, 191.32559160584907], 'diameter': 40.919669999870344, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888662896227, 'phi': -1.1228209485740044, 'norm_pos': [0.536465668730561, 0.20281003497562888], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.308019,"{'circle_3d': {'center': [1.4384944817535938e-06, 8.510346106938016e-06, 7.530598821681167e-05], 'normal': [0.34373739380110424, -0.6084511827510505, -0.7152843926101509], 'radius': 2.490955683476291e-06}, 'confidence': 0.9999999998390665, 'timestamp': 50902.797409, 'diameter_3d': 4.981911366952582e-06, 'ellipse': {'center': [171.68268833538195, 190.39918807582285], 'axes': [31.80510845489607, 41.15822283386269], 'angle': -54.95275730253734}, 'location': [171.68268833538195, 190.39918807582285], 'diameter': 41.15822283386269, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888555020095, 'phi': -1.1228209441812926, 'norm_pos': [0.5365084010480686, 0.20667004968407143], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.315163,"{'circle_3d': {'center': [1.4268137560335958e-06, 8.41519772887267e-06, 7.538131216122679e-05], 'normal': [0.34373739282771043, -0.608451190680082, -0.7152843863331554], 'radius': 2.5428014546121774e-06}, 'confidence': 0.9999999998383893, 'timestamp': 50902.805809, 'diameter_3d': 5.085602909224355e-06, 'ellipse': {'center': [171.5682998125631, 189.55943436823088], 'axes': [32.405543363792205, 41.96995132152501], 'angle': -55.03579302653152}, 'location': [171.5682998125631, 189.55943436823088], 'diameter': 41.96995132152501, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888455106807, 'phi': -1.1228209418608506, 'norm_pos': [0.5361509369142597, 0.21016902346570465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.324098,"{'circle_3d': {'center': [1.4441141793497536e-06, 8.325555712396238e-06, 7.546587935713944e-05], 'normal': [0.3437373942694124, -0.6084511981502501, -0.7152843792858891], 'radius': 2.523657904476805e-06}, 'confidence': 0.9999999998376055, 'timestamp': 50902.814209, 'diameter_3d': 5.04731580895361e-06, 'ellipse': {'center': [171.7002292032944, 188.7390110605744], 'axes': [32.090833290454874, 41.6050238947446], 'angle': -55.09440698695095}, 'location': [171.7002292032944, 188.7390110605744], 'diameter': 41.6050238947446, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888360975634, 'phi': -1.122820936377036, 'norm_pos': [0.536563216260295, 0.21358745391427336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.331219,"{'circle_3d': {'center': [1.442266650997226e-06, 8.333271765970096e-06, 7.545842790612767e-05], 'normal': [0.34373739411545173, -0.6084511975072456, -0.7152843799068433], 'radius': 2.5260072080703414e-06}, 'confidence': 0.9999999998376743, 'timestamp': 50902.822609, 'diameter_3d': 5.052014416140683e-06, 'ellipse': {'center': [171.68587471799913, 188.80990193855826], 'axes': [32.126960153385, 41.64805510444711], 'angle': -55.08962541542453}, 'location': [171.68587471799913, 188.80990193855826], 'diameter': 41.64805510444711, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888369078097, 'phi': -1.1228209368908142, 'norm_pos': [0.5365183584937473, 0.21329207525600724], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.339322,"{'circle_3d': {'center': [1.4590235748457303e-06, 8.325733674041658e-06, 7.547289284026704e-05], 'normal': [0.34373739551186205, -0.6084511981354199, -0.7152843787014321], 'radius': 2.5506532242229663e-06}, 'confidence': 0.99999999983753, 'timestamp': 50902.831009, 'diameter_3d': 5.101306448445933e-06, 'ellipse': {'center': [171.81817322345256, 188.74135137641744], 'axes': [32.42802029669447, 42.04697068394716], 'angle': -55.08391497024779}, 'location': [171.81817322345256, 188.74135137641744], 'diameter': 42.04697068394716, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.9166888361162507, 'phi': -1.1228209346469205, 'norm_pos': [0.5369317913232893, 0.2135777025982607], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175514.347424,"{'circle_3d': {'center': [1.400370384097016e-06, 8.353992281051603e-06, 7.542066846788487e-05], 'normal': [0.34373739062409614, -0.608451195780536, -0.7152843830534632], 'radius': 2.521165688070128e-06}, 'confidence': 0.999999999838054, 'timestamp': 50902.839409, 'diameter_3d': 5.042331376140256e-06, 'ellipse': {'center': [171.34767797801456, 189.01366388694322], 'axes': [32.09815869292328, 41.58808886468895], 'angle': -55.10216176690645}, 'location': [171.34767797801456, 189.01366388694322], 'diameter': 41.58808886468895, 'sphere': {'center': [-4.12484728711877, 7.301422703358713, 8.583488017310026], 'radius': 12.0}, 'projected_sphere': {'center': [-137.9447647455446, 647.3942326188601], 'axes': [1733.5609917544025, 1733.5609917544025], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 50892.221891, 'theta': 0.916688839083627, 'phi': -1.1228209425735645, 'norm_pos': [0.5354614936812955, 0.21244306713773653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
