eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969649.933141,"{'circle_3d': {'center': [3.657407544436378, -0.5263793165553601, 105.97882650608896], 'normal': [0.11545284856890399, -0.46119222841611834, -0.8797569938374463], 'radius': 2.285497461824212}, 'confidence': 0.989552258214836, 'timestamp': 197545.088308, 'diameter_3d': 4.570994923648424, 'ellipse': {'center': [181.36961660003564, 117.03724396502943], 'axes': [23.348982748442488, 26.75599497205387], 'angle': -72.7216409474922}, 'location': [181.36961660003564, 117.03724396502943], 'diameter': 26.75599497205387, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.022112399596119214, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0914579383620457, 'phi': -1.4403093421800968, 'norm_pos': [0.5667800518751114, 0.5123448168123774], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969649.940863,"{'circle_3d': {'center': [3.662907392401111, -0.5554841172872678, 105.99485951017692], 'normal': [0.11591116923263174, -0.46361762847711063, -0.87842091016345], 'radius': 2.3145964387250784}, 'confidence': 0.9039526611418356, 'timestamp': 197545.096708, 'diameter_3d': 4.629192877450157, 'ellipse': {'center': [181.39781959584425, 116.87084604488057], 'axes': [23.602292706921414, 27.092583388601593], 'angle': -72.76449923824173}, 'location': [181.39781959584425, 116.87084604488057], 'diameter': 27.092583388601593, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.023014431198864482, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0887225300031587, 'phi': -1.439600260367548, 'norm_pos': [0.5668681862370133, 0.5130381414796643], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969649.949332,"{'circle_3d': {'center': [3.7732651019358685, -0.4433979227499334, 105.95152688516056], 'normal': [0.12510764502719493, -0.45427711226566625, -0.8820319622481471], 'radius': 2.4951252678186098}, 'confidence': 0.49916689301409434, 'timestamp': 197545.105108, 'diameter_3d': 4.9902505356372195, 'ellipse': {'center': [182.04490977651247, 117.54282534550428], 'axes': [25.560892389377365, 29.218706247254683], 'angle': -71.25142892396909}, 'location': [182.04490977651247, 117.54282534550428], 'diameter': 29.218706247254683, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.023014431198864482, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.099235729627302, 'phi': -1.4298959565369467, 'norm_pos': [0.5688903430516015, 0.5102382277270655], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969649.956789,"{'circle_3d': {'center': [4.543584767691666, -0.01637780715310111, 105.8777615046949], 'normal': [0.1893009505068446, -0.4186921026325966, -0.8881790772869513], 'radius': 2.4852157224139617}, 'confidence': 0.29051916224919655, 'timestamp': 197545.113508, 'diameter_3d': 4.970431444827923, 'ellipse': {'center': [186.55202223256623, 120.0311281219907], 'axes': [25.597733538775802, 29.12825248431555], 'angle': -61.69178390973449}, 'location': [186.55202223256623, 120.0311281219907], 'diameter': 29.12825248431555, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.023014431198864482, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1387916978751165, 'phi': -1.3608046292722806, 'norm_pos': [0.5829750694767695, 0.49987029949170536], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969649.96556,"{'circle_3d': {'center': [3.4909648269380327, -0.5802173588287829, 105.98665938342857], 'normal': [0.10158262211070859, -0.46567873193890374, -0.879104254059146], 'radius': 2.5039138567183565}, 'confidence': 0.3244177504231456, 'timestamp': 197545.121908, 'diameter_3d': 5.007827713436713, 'ellipse': {'center': [180.39310464077744, 116.74709868532923], 'axes': [25.571955096027892, 29.310053670351316], 'angle': -74.5937711438393}, 'location': [180.39310464077744, 116.74709868532923], 'diameter': 29.310053670351316, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.023014431198864482, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0863949014721237, 'phi': -1.4557541267687208, 'norm_pos': [0.5637284520024295, 0.5135537554777949], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969649.978567,"{'circle_3d': {'center': [3.9812499437577054, -0.6396721957827118, 106.08684386639179], 'normal': [0.1424397151790146, -0.4706333016850643, -0.8707555471455444], 'radius': 2.4682957753260393}, 'confidence': 0.4258471403015175, 'timestamp': 197545.130308, 'diameter_3d': 4.9365915506520786, 'ellipse': {'center': [183.22890556683072, 116.39865665220718], 'axes': [24.875449610343903, 28.868520788575744], 'angle': -69.93263060699238}, 'location': [183.22890556683072, 116.39865665220718], 'diameter': 28.868520788575744, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.023014431198864482, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0807879246024061, 'phi': -1.4086506843550364, 'norm_pos': [0.572590329896346, 0.5150055972824701], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969649.988965,"{'circle_3d': {'center': [4.05395943654551, -0.6295752052518582, 106.093540503383], 'normal': [0.14849883957799834, -0.4697918858074932, -0.8701974940629439], 'radius': 2.4867829616651838}, 'confidence': 0.4816234342683278, 'timestamp': 197545.138708, 'diameter_3d': 4.9735659233303675, 'ellipse': {'center': [183.65006824007642, 116.45960918762613], 'axes': [25.03556907393384, 29.083360650613166], 'angle': -69.20046109064462}, 'location': [183.65006824007642, 116.45960918762613], 'diameter': 29.083360650613166, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.023014431198864482, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0817413129704043, 'phi': -1.4017749000343083, 'norm_pos': [0.5739064632502389, 0.5147516283848912], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969649.9970539,"{'circle_3d': {'center': [3.749954099212267, -0.41524070517784484, 105.93379647419609], 'normal': [0.12316506146689477, -0.4519306774679921, -0.8835094964951864], 'radius': 2.49522666051838}, 'confidence': 0.31309155677372447, 'timestamp': 197545.147108, 'diameter_3d': 4.99045332103676, 'ellipse': {'center': [181.91263693123608, 117.70678564004068], 'axes': [25.61595372980966, 29.22468653637866], 'angle': -71.38473433490334}, 'location': [181.91263693123608, 117.70678564004068], 'diameter': 29.22468653637866, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.023014431198864482, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.10186786344177, 'phi': -1.432284638946476, 'norm_pos': [0.5684769904101128, 0.5095550598331638], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.003336,"{'circle_3d': {'center': [3.872070777892387, -0.5354679202624189, 106.01400678732395], 'normal': [0.13334145135690476, -0.46194961205837326, -0.876825303734531], 'radius': 2.4513536625225023}, 'confidence': 0.41508676253122906, 'timestamp': 197545.155508, 'diameter_3d': 4.902707325045005, 'ellipse': {'center': [182.60900594397322, 117.00233290865951], 'axes': [24.923874931456236, 28.6895822154275], 'angle': -70.6045952696707}, 'location': [182.60900594397322, 117.00233290865951], 'diameter': 28.6895822154275, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.090604166682953, 'phi': -1.4198796178615063, 'norm_pos': [0.5706531435749163, 0.512490279547252], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.00961,"{'circle_3d': {'center': [3.631805450236837, -0.8408194593139031, 106.14634756450326], 'normal': [0.11331934071894222, -0.4873955736459967, -0.865796905636255], 'radius': 2.456778523538178}, 'confidence': 0.41716437780543975, 'timestamp': 197545.163908, 'diameter_3d': 4.913557047076356, 'ellipse': {'center': [181.18360302168162, 115.22829578215155], 'axes': [24.61804256176842, 28.715489481955412], 'angle': -73.98150425482694}, 'location': [181.18360302168162, 115.22829578215155], 'diameter': 28.715489481955412, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0616917522344052, 'phi': -1.4406516826807882, 'norm_pos': [0.5661987594427551, 0.5198821009077019], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.0271318,"{'circle_3d': {'center': [3.678083453606746, -0.39198768692457087, 105.91217421556831], 'normal': [0.11717584099976794, -0.44999292594688567, -0.8853113513808336], 'radius': 2.480906105677186}, 'confidence': 0.41930710595924703, 'timestamp': 197545.172308, 'diameter_3d': 4.961812211354372, 'ellipse': {'center': [181.49841818307556, 117.84061031081488], 'axes': [25.538221629434954, 29.06247477722853], 'angle': -72.03897870872804}, 'location': [181.49841818307556, 117.84061031081488], 'diameter': 29.06247477722853, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1040389091505123, 'phi': -1.4392056545452474, 'norm_pos': [0.5671825568221112, 0.5089974570382714], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.033581,"{'circle_3d': {'center': [4.087538690362048, -0.5299489415875893, 106.04612264154665], 'normal': [0.15129711072937654, -0.4614896971688043, -0.8741489825493067], 'radius': 2.4791218543312157}, 'confidence': 0.29380147419875535, 'timestamp': 197545.180708, 'diameter_3d': 4.958243708662431, 'ellipse': {'center': [183.85610788493466, 117.03795767495204], 'axes': [25.093030566371905, 29.007066762411903], 'angle': -68.48613786698031}, 'location': [183.85610788493466, 117.03795767495204], 'diameter': 29.007066762411903, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.091122657625584, 'phi': -1.3994148740281285, 'norm_pos': [0.5745503371404208, 0.5123418430210331], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.037816,"{'circle_3d': {'center': [3.5365625901974687, -0.411556760306679, 105.9043533846386], 'normal': [0.10538243571566153, -0.4516236820620615, -0.8859630872916435], 'radius': 2.4887844172488984}, 'confidence': 0.23206192388816915, 'timestamp': 197545.189108, 'diameter_3d': 4.977568834497797, 'ellipse': {'center': [180.6747238825479, 117.72734049609474], 'axes': [25.654385151193875, 29.156043505239033], 'angle': -73.58201628849065}, 'location': [180.6747238825479, 117.72734049609474], 'diameter': 29.156043505239033, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1022119782348188, 'phi': -1.452405821764037, 'norm_pos': [0.5646085121329623, 0.5094694145996053], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.043201,"{'circle_3d': {'center': [3.5831645956097056, -0.30887110691327635, 105.85825006458114], 'normal': [0.1092659361666813, -0.44306654427927805, -0.889805030629765], 'radius': 2.495609092556849}, 'confidence': 0.41550759523631536, 'timestamp': 197545.197508, 'diameter_3d': 4.991218185113698, 'ellipse': {'center': [180.95511962410663, 118.32663245790312], 'axes': [25.855975291605873, 29.249160708147787], 'angle': -72.73676232750384}, 'location': [180.95511962410663, 118.32663245790312], 'diameter': 29.249160708147787, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1117799165759177, 'phi': -1.4486104183061446, 'norm_pos': [0.5654847488253332, 0.506972364758737], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.0491881,"{'circle_3d': {'center': [3.753085884990817, -0.8430224915390374, 106.16418488747553], 'normal': [0.12342604361510724, -0.48757915966475807, -0.8643104620552328], 'radius': 2.4697200779622013}, 'confidence': 0.36798864994607705, 'timestamp': 197545.205908, 'diameter_3d': 4.9394401559244026, 'ellipse': {'center': [181.88526489308933, 115.21748359854307], 'axes': [24.685880024481385, 28.862594475321387], 'angle': -72.82172853656824}, 'location': [181.88526489308933, 115.21748359854307], 'diameter': 28.862594475321387, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0614814902906706, 'phi': -1.4289524270416383, 'norm_pos': [0.5683914527909042, 0.5199271516727373], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.064023,"{'circle_3d': {'center': [3.7770749973183544, -0.26894076332926975, 105.86401598011548], 'normal': [0.12542513630906865, -0.4397390156472773, -0.8893245376685697], 'radius': 2.513886728735884}, 'confidence': 0.3668761326734005, 'timestamp': 197545.214308, 'diameter_3d': 5.027773457471768, 'ellipse': {'center': [182.0843103712093, 118.56148304914167], 'axes': [26.01103774947954, 29.463068529160658], 'angle': -70.54690005984241}, 'location': [182.0843103712093, 118.56148304914167], 'diameter': 29.463068529160658, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.1154882618889475, 'phi': -1.4306862526755513, 'norm_pos': [0.5690134699100291, 0.5059938206285763], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969650.069744,"{'circle_3d': {'center': [3.951062375883548, -0.7337363769121339, 106.13331667507902], 'normal': [0.13992408452283478, -0.4784719834458493, -0.8668828130882752], 'radius': 2.530272389095776}, 'confidence': 0.34708153451249313, 'timestamp': 197545.222708, 'diameter_3d': 5.060544778191552, 'ellipse': {'center': [183.04146897100532, 115.85930415079969], 'axes': [25.36516375781047, 29.58021266019321], 'angle': -70.5657614783965}, 'location': [183.04146897100532, 115.85930415079969], 'diameter': 29.58021266019321, 'sphere': {'center': [2.27197336160953, 5.00792742443806, 116.53591043213832], 'radius': 12.0}, 'projected_sphere': {'center': [172.087462817036, 146.64341825312005], 'axes': [127.68596344956677, 127.68596344956677], 'angle': 90.0}, 'model_confidence': 0.02121136846823246, 'model_id': 12, 'model_birth_timestamp': 197530.967908, 'theta': 1.0718825750200878, 'phi': -1.4107659673474777, 'norm_pos': [0.5720045905343916, 0.517252899371668], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
