eye_packets,722
norm_X,norm_Y,phi,theta,confidence,timestamp
1594969634.773501,"{'circle_3d': {'center': [-0.045916543713455216, 1.1997707631031669, 2.1397442184450632], 'normal': [-0.17425501845155464, 0.41211094457025715, -0.8943152452630218], 'radius': 1.0553938213701581}, 'confidence': 0.026345531215797472, 'timestamp': 197529.926308, 'diameter_3d': 2.1107876427403163, 'ellipse': {'center': [170.72345677523606, 427.00035560335107], 'axes': [420.8429136677756, 631.7887341527813], 'angle': -73.3810391341954}, 'location': [170.72345677523606, 427.00035560335107], 'diameter': 631.7887341527813, 'sphere': {'center': [2.0451436777052003, -3.745560571739919, 12.871527161601325], 'radius': 12.0}, 'projected_sphere': {'center': [258.5111606616441, -60.41740698854596], 'axes': [1156.0399798083326, 1156.0399798083326], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9955660114069573, 'phi': -1.763232609627467, 'norm_pos': [0.5335108024226127, -0.7791681483472961], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.913009,"{'circle_3d': {'center': [-0.46344643627451143, 1.4617712902903648, 3.8745780723519587], 'normal': [-0.2015749701719402, 0.43826267669560254, -0.875952828419309], 'radius': 1.0064703027199442}, 'confidence': 0.05746082038428272, 'timestamp': 197535.058708, 'diameter_3d': 2.0129406054398884, 'ellipse': {'center': [92.16218723875201, 341.32361979908035], 'axes': [224.53024550275688, 324.84105549390694], 'angle': -67.10749615864486}, 'location': [92.16218723875201, 341.32361979908035], 'diameter': 324.84105549390694, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 2.0244612518282605, 'phi': -1.7969794474200667, 'norm_pos': [0.28800683512110004, -0.4221817491628348], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.9182131,"{'circle_3d': {'center': [-0.26754318173782465, -0.24063680038175406, 3.142887048836924], 'normal': [-0.18524969896054963, 0.2963953358062592, -0.936927080378895], 'radius': 1.0074650222120316}, 'confidence': 0.08484840589650065, 'timestamp': 197535.067108, 'diameter_3d': 2.014930044424063, 'ellipse': {'center': [117.74864579662402, 54.009201445305735], 'axes': [377.2614442871945, 402.84348874529377], 'angle': -39.41146042500491}, 'location': [117.74864579662402, 54.009201445305735], 'diameter': 402.84348874529377, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8717124995812353, 'phi': -1.7659991103800765, 'norm_pos': [0.3679645181144501, 0.7749616606445594], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.923885,"{'circle_3d': {'center': [-0.1591070130221679, 1.5342320126910263, 3.845493070937424], 'normal': [-0.1762133515675782, 0.44430107022899085, -0.8783765785371865], 'radius': 1.0080161333035844}, 'confidence': 0.03741494186959845, 'timestamp': 197535.075508, 'diameter_3d': 2.016032266607169, 'ellipse': {'center': [140.63749609243138, 354.41469559048346], 'axes': [228.5085840094056, 328.4943176596217], 'angle': -72.42127333332108}, 'location': [140.63749609243138, 354.41469559048346], 'diameter': 328.4943176596217, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 2.0311902743847683, 'phi': -1.7687807925797376, 'norm_pos': [0.43949217528884804, -0.4767278982936811], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.92958,"{'circle_3d': {'center': [0.14718082245648256, -0.27670998314638773, 3.057506914501799], 'normal': [-0.1506893652776907, 0.29338923724253974, -0.9440420915734888], 'radius': 1.0059074838500162}, 'confidence': 0.0304990704457411, 'timestamp': 197535.083908, 'diameter_3d': 2.0118149677000323, 'ellipse': {'center': [199.8611770653458, 44.41187669622532], 'axes': [403.6696709224441, 410.3797094699614], 'angle': -63.662776317182775}, 'location': [199.8611770653458, 44.41187669622532], 'diameter': 410.3797094699614, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8685664983255834, 'phi': -1.7290824638709112, 'norm_pos': [0.6245661783292056, 0.8149505137657278], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.9371939,"{'circle_3d': {'center': [0.2942782094876779, 0.9646924474304015, 3.4973410324280128], 'normal': [-0.13843124969175777, 0.39683943979060554, -0.9073892484129712], 'radius': 1.0082025773911447}, 'confidence': 0.03977171453651149, 'timestamp': 197535.092308, 'diameter_3d': 2.0164051547822894, 'ellipse': {'center': [219.5145873201174, 274.7365618746245], 'axes': [291.5145126427374, 362.8220748169918], 'angle': -80.31004673018698}, 'location': [219.5145873201174, 274.7365618746245], 'diameter': 362.8220748169918, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9788673032591582, 'phi': -1.722188938553552, 'norm_pos': [0.6859830853753669, -0.14473567447760205], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.9467258,"{'circle_3d': {'center': [-0.1312999616565027, -0.4932512416364596, 3.040167448915053], 'normal': [-0.17389609728710612, 0.2753441323683671, -0.945487047039051], 'radius': 1.007714620602924}, 'confidence': 0.046449122592029955, 'timestamp': 197535.100708, 'diameter_3d': 2.015429241205848, 'ellipse': {'center': [144.2395282497552, 0.2793814700771975], 'axes': [402.4508739424135, 419.8022116359189], 'angle': -21.31084341387444}, 'location': [144.2395282497552, 0.2793814700771975], 'diameter': 419.8022116359189, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8497439802606592, 'phi': -1.7526857998879024, 'norm_pos': [0.450748525780485, 0.998835910541345], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.952415,"{'circle_3d': {'center': [1.6280838242622495, 0.7260492267740712, 3.2760430751283742], 'normal': [-0.027280781793876777, 0.37695250473591135, -0.9258307448546077], 'radius': 1.0054009792471028}, 'confidence': 0.026522840879894108, 'timestamp': 197535.109108, 'diameter_3d': 2.0108019584942056, 'ellipse': {'center': [473.81593857731565, 238.62332226619296], 'axes': [312.8262312131097, 404.332802986728], 'angle': 69.82225125285723}, 'location': [473.81593857731565, 238.62332226619296], 'diameter': 404.332802986728, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9573002063407898, 'phi': -1.6002540764330542, 'norm_pos': [1.4806748080541114, 0.005736157224195959], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.96302,"{'circle_3d': {'center': [1.6219939880903698, 0.7328929524596859, 3.2790131205424853], 'normal': [-0.027788268141533415, 0.3775228152097125, -0.9255832410700982], 'radius': 1.006222383401693}, 'confidence': 0.02830669299202212, 'timestamp': 197535.117508, 'diameter_3d': 2.012444766803386, 'ellipse': {'center': [472.40590269509613, 239.79175939159379], 'axes': [312.59456408513375, 404.1605799461314], 'angle': 70.0034929818331}, 'location': [472.40590269509613, 239.79175939159379], 'diameter': 404.1605799461314, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9579160149298485, 'phi': -1.6008097523456015, 'norm_pos': [1.4762684459221753, 0.0008676692016925669], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.970724,"{'circle_3d': {'center': [0.5639237048676962, 1.3714729121080653, 3.6460587248365517], 'normal': [-0.11596079174342289, 0.4307378118470775, -0.8949961073789261], 'radius': 1.0066809131731855}, 'confidence': 0.019804523665537317, 'timestamp': 197535.125908, 'diameter_3d': 2.013361826346371, 'ellipse': {'center': [262.351106184663, 338.30518673510636], 'axes': [257.4830109389445, 349.7642244132222], 'angle': -85.39203689139512}, 'location': [262.351106184663, 338.30518673510636], 'diameter': 349.7642244132222, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 2.0161064851677475, 'phi': -1.6996442189058396, 'norm_pos': [0.8198472068270719, -0.40960494472960973], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.983328,"{'circle_3d': {'center': [0.006144161940678128, -0.4796421488949205, 3.0197107550545574], 'normal': [-0.16244242032067438, 0.276478223430162, -0.9471917715274256], 'radius': 1.0082002946571458}, 'confidence': 0.039802406249439336, 'timestamp': 197535.134308, 'diameter_3d': 2.0164005893142916, 'ellipse': {'center': [172.03332122581028, 2.0702829661739344], 'axes': [410.5221906896832, 421.1580475653756], 'angle': -18.11014325942046}, 'location': [172.03332122581028, 2.0702829661739344], 'diameter': 421.1580475653756, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.850923871064777, 'phi': -1.7406429960333167, 'norm_pos': [0.5376041288306571, 0.9913738209742753], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.991231,"{'circle_3d': {'center': [-0.06458502233283747, -0.5837419868569982, 3.0021650826486805], 'normal': [-0.16833651901013405, 0.26780323693332225, -0.9486539108945822], 'radius': 1.0074204942550333}, 'confidence': 0.06302997599028592, 'timestamp': 197535.142708, 'diameter_3d': 2.0148409885100667, 'ellipse': {'center': [157.78596464220843, -19.865313068054377], 'axes': [411.0015256473676, 427.24221380029206], 'angle': -11.355072679894027}, 'location': [157.78596464220843, -19.865313068054377], 'diameter': 427.24221380029206, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.841908588495008, 'phi': -1.7464160346022208, 'norm_pos': [0.49308113950690136, 1.08277213778356], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969639.997133,"{'circle_3d': {'center': [1.6776913015987085, 0.5447880778124734, 3.2026128208253706], 'normal': [-0.023146825349171857, 0.3618474089891115, -0.9319499327131912], 'radius': 1.0061642658284398}, 'confidence': 0.02556770571095701, 'timestamp': 197535.151108, 'diameter_3d': 2.0123285316568795, 'ellipse': {'center': [490.39491961675435, 205.94520956119896], 'axes': [328.1691348104875, 416.2066403369657], 'angle': 66.52168042932333}, 'location': [490.39491961675435, 205.94520956119896], 'diameter': 416.2066403369657, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9410451538000515, 'phi': -1.5956282053388597, 'norm_pos': [1.5324841238023574, 0.14189496016167102], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969640.005904,"{'circle_3d': {'center': [-0.06195556787695766, -0.5882214790832974, 3.0004352559244527], 'normal': [-0.1681173978054774, 0.26742994591446395, -0.9487980631216012], 'radius': 1.00690668689626}, 'confidence': 0.03112375360656734, 'timestamp': 197535.159508, 'diameter_3d': 2.01381337379252, 'ellipse': {'center': [158.31629539517755, -20.847696283021975], 'axes': [411.1483575457445, 427.4059637409243], 'angle': -10.881208475080097}, 'location': [158.31629539517755, -20.847696283021975], 'diameter': 427.4059637409243, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.841521166441731, 'phi': -1.7461659904992928, 'norm_pos': [0.4947384231099298, 1.0868654011792582], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969640.013607,"{'circle_3d': {'center': [-0.40234692480423595, 0.7179101207788836, 3.520795670692811], 'normal': [-0.1964833442160839, 0.37627424590297903, -0.9054346952242378], 'radius': 1.0064238556533294}, 'confidence': 0.021584137287359573, 'timestamp': 197535.167908, 'diameter_3d': 2.0128477113066587, 'ellipse': {'center': [97.2367033525768, 230.79303307743433], 'axes': [290.0489694814681, 357.09869938250114], 'angle': -62.02279572759579}, 'location': [97.2367033525768, 230.79303307743433], 'diameter': 357.09869938250114, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.9565680383464614, 'phi': -1.7844875690979634, 'norm_pos': [0.3038646979768025, 0.038362362177357], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969640.021274,"{'circle_3d': {'center': [-0.3634285254793399, 0.7167551309436986, 3.5119435915834547], 'normal': [-0.1932401442723426, 0.376177996750047, -0.906172368483351], 'radius': 1.0074033591465463}, 'confidence': 0.031234435922088105, 'timestamp': 197535.176308, 'diameter_3d': 2.0148067182930927, 'ellipse': {'center': [103.94858740506275, 230.77616858398605], 'axes': [292.19970108977014, 358.34150656497235], 'angle': -62.88241024725105}, 'location': [103.94858740506275, 230.77616858398605], 'diameter': 358.34150656497235, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.956464156795291, 'phi': -1.780898031127845, 'norm_pos': [0.3248393356408211, 0.03843263090005811], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969640.029999,"{'circle_3d': {'center': [-0.21431193204373278, -0.20569017131044554, 3.1435977949641885], 'normal': [-0.18081376148604197, 0.2993075548955349, -0.9368678515349563], 'radius': 1.0073014136021576}, 'confidence': 0.06773928978934611, 'timestamp': 197535.184708, 'diameter_3d': 2.0146028272043153, 'ellipse': {'center': [128.11541819347292, 60.83914398371163], 'axes': [378.0321308516316, 401.8276058713232], 'angle': -42.82383809308302}, 'location': [128.11541819347292, 60.83914398371163], 'diameter': 401.8276058713232, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8747631838758048, 'phi': -1.7614503623620303, 'norm_pos': [0.4003606818546029, 0.7465035667345349], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969640.040009,"{'circle_3d': {'center': [-0.23301956312949512, -0.15166323425892436, 3.164633749044098], 'normal': [-0.18237273074318885, 0.3038097996498284, -0.9351148553616307], 'radius': 1.0072405989791733}, 'confidence': 0.05279118975883288, 'timestamp': 197535.193108, 'diameter_3d': 2.0144811979583466, 'ellipse': {'center': [124.6089058422045, 71.8307549918321], 'axes': [372.739248927709, 398.8292925810602], 'angle': -45.25179505465153}, 'location': [124.6089058422045, 71.8307549918321], 'diameter': 398.8292925810602, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8794852578502383, 'phi': -1.7634057034965067, 'norm_pos': [0.3894028307568891, 0.7007051875340329], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969640.0460732,"{'circle_3d': {'center': [-0.24458593384838778, -0.28800310735174595, 3.1235035990274014], 'normal': [-0.1833365949697632, 0.29244814355875987, -0.9385423678630219], 'radius': 1.006888033810696}, 'confidence': 0.05011936045940919, 'timestamp': 197535.201508, 'diameter_3d': 2.013776067621392, 'ellipse': {'center': [122.06723993597402, 44.210834842795094], 'axes': [381.8714433706191, 405.4800933950207], 'angle': -36.987035617005546}, 'location': [122.06723993597402, 44.210834842795094], 'diameter': 405.4800933950207, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.867582232071409, 'phi': -1.763708902754957, 'norm_pos': [0.3814601247999188, 0.8157881881550204], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1594969640.053341,"{'circle_3d': {'center': [-0.24202423100011705, -0.187255125954934, 3.1548907285169445], 'normal': [-0.18312311973240733, 0.30084380867516086, -0.9359267737388933], 'radius': 1.0075983529700308}, 'confidence': 0.04677311438333641, 'timestamp': 197535.209908, 'diameter_3d': 2.0151967059400615, 'ellipse': {'center': [122.80557830037122, 64.69422634263071], 'axes': [375.0244366362357, 400.5809502157562], 'angle': -43.07662004828935}, 'location': [122.80557830037122, 64.69422634263071], 'diameter': 400.5809502157562, 'sphere': {'center': [1.9554532057887708, -3.7973808300568646, 14.386012013383665], 'radius': 12.0}, 'projected_sphere': {'center': [244.2749878466061, -43.65731604039544], 'axes': [1034.3380768872405, 1034.3380768872405], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 197484.163108, 'theta': 1.8763736558309523, 'phi': -1.7640150262736536, 'norm_pos': [0.38376743218866005, 0.730440723572372], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
