eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1596008022.755478,"{'circle_3d': {'center': [3.7860210196338793, 0.31766380418789186, 77.55893037538726], 'normal': [-0.20970242248048807, 0.5708336785992729, -0.7938348728688082], 'radius': 3.4285388833035633}, 'confidence': 0.9995292516115897, 'timestamp': 16742.698032, 'diameter_3d': 6.8570777666071265, 'ellipse': {'center': [190.4888766929022, 121.99180171902405], 'axes': [43.9281609734303, 54.897914266353006], 'angle': -73.50096140809089}, 'location': [190.4888766929022, 121.99180171902405], 'diameter': 54.897914266353006, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6013369049722384, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1783171856546124, 'phi': -1.829060547990465, 'norm_pos': [0.5952777396653194, 0.4917008261707331], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.764098,"{'circle_3d': {'center': [3.7752253429158706, 0.30458301733418836, 77.5523933634638], 'normal': [-0.21060206220698877, 0.5697436130281309, -0.7943796238624296], 'radius': 3.4355363302911006}, 'confidence': 0.9993848078085678, 'timestamp': 16742.706432, 'diameter_3d': 6.871072660582201, 'ellipse': {'center': [190.40697018899058, 121.8857050793193], 'axes': [44.0582773986908, 55.0141089078349], 'angle': -73.37920794249558}, 'location': [190.40697018899058, 121.8857050793193], 'diameter': 55.0141089078349, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6114174204774558, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1769901745987634, 'phi': -1.8299496355575338, 'norm_pos': [0.5950217818405956, 0.4921428955028363], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.772898,"{'circle_3d': {'center': [3.760794380389477, 0.2860218352700219, 77.54294049112383], 'normal': [-0.2118046424175216, 0.5681968478561171, -0.7951673632240941], 'radius': 3.4347440966076643}, 'confidence': 0.9990182601351891, 'timestamp': 16742.714832, 'diameter_3d': 6.869488193215329, 'ellipse': {'center': [190.29642722954193, 121.73855354175875], 'axes': [44.1060956503745, 55.00734455406307], 'angle': -73.21342760885298}, 'location': [190.29642722954193, 121.73855354175875], 'diameter': 55.00734455406307, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6228568009642665, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1751092839130837, 'phi': -1.831116926534502, 'norm_pos': [0.5946763350923185, 0.4927560269093385], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.7835379,"{'circle_3d': {'center': [3.7495796336496956, 0.2715810788716171, 77.53562919993526], 'normal': [-0.2127392046458367, 0.5669934514895834, -0.7957766374898086], 'radius': 3.4320782646907255}, 'confidence': 0.9989617554065977, 'timestamp': 16742.723232, 'diameter_3d': 6.864156529381451, 'ellipse': {'center': [190.21021753742428, 121.62470149985222], 'axes': [44.11664223144236, 54.96920218459032], 'angle': -73.08398990102052}, 'location': [190.21021753742428, 121.62470149985222], 'diameter': 54.96920218459032, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6324367914525175, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1736476232616444, 'phi': -1.8320228790343644, 'norm_pos': [0.5944069298044509, 0.49323041041728244], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.792657,"{'circle_3d': {'center': [3.7109198031963206, 0.2752947551098561, 77.54869826579996], 'normal': [-0.21596085718361793, 0.5673029245094366, -0.7946875486677499], 'radius': 3.4137763316362055}, 'confidence': 0.9992691671826426, 'timestamp': 16742.731632, 'diameter_3d': 6.827552663272411, 'ellipse': {'center': [189.8962608121556, 121.66050387136727], 'axes': [43.816470461980245, 54.66536619759153], 'angle': -72.75537327302726}, 'location': [189.8962608121556, 121.66050387136727], 'diameter': 54.66536619759153, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6430177798530945, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.174023372532591, 'phi': -1.8361438268358292, 'norm_pos': [0.5934258150379862, 0.493081233869303], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.800333,"{'circle_3d': {'center': [3.6987514845679073, 0.255461235055618, 77.53788106088432], 'normal': [-0.21697488373598572, 0.5656501311715835, -0.7955889824107205], 'radius': 3.4159557296608023}, 'confidence': 0.999145649889808, 'timestamp': 16742.740032, 'diameter_3d': 6.831911459321605, 'ellipse': {'center': [189.80451157879088, 121.5022285540895], 'axes': [43.90929673519919, 54.70721656819333], 'angle': -72.60457472476838}, 'location': [189.80451157879088, 121.5022285540895], 'diameter': 54.70721656819333, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6530621946542636, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1720177441101924, 'phi': -1.8370437785961642, 'norm_pos': [0.5931390986837215, 0.4937407143579604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.8080199,"{'circle_3d': {'center': [3.675264236180533, 0.24663328846409271, 77.53804301332619], 'normal': [-0.21893215443493358, 0.564914468955623, -0.7955754863738983], 'radius': 3.4265888423536026}, 'confidence': 0.9995172594560442, 'timestamp': 16742.748432, 'diameter_3d': 6.853177684707205, 'ellipse': {'center': [189.61982141369649, 121.42893315555659], 'axes': [44.051228535129354, 54.8765833792836], 'angle': -72.37980991755248}, 'location': [189.61982141369649, 121.42893315555659], 'diameter': 54.8765833792836, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6622756788777218, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1711259214832936, 'phi': -1.8393365255977074, 'norm_pos': [0.5925619419178015, 0.49404611185184755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.815491,"{'circle_3d': {'center': [3.676119095942418, 0.25437946571849857, 77.54331273198699], 'normal': [-0.21886091612144318, 0.5655599837268235, -0.7951363431521651], 'radius': 3.429588866306053}, 'confidence': 0.9990562065205095, 'timestamp': 16742.756832, 'diameter_3d': 6.859177732612106, 'ellipse': {'center': [189.62489319996345, 121.48958033371356], 'axes': [44.059453779988, 54.92107387702069], 'angle': -72.40518587094769}, 'location': [189.62489319996345, 121.48958033371356], 'diameter': 54.92107387702069, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6734780573382171, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.171908431583298, 'phi': -1.8393945222598296, 'norm_pos': [0.5925777912498857, 0.49379341527619347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.824327,"{'circle_3d': {'center': [3.6511400745368134, 0.23778920162924244, 77.53843633433691], 'normal': [-0.22094250123857687, 0.5641774617193854, -0.7955427096230049], 'radius': 3.439196679001562}, 'confidence': 0.9990120980647832, 'timestamp': 16742.765232, 'diameter_3d': 6.878393358003124, 'ellipse': {'center': [189.43029188731893, 121.3548910916909], 'axes': [44.21741308776841, 55.07741173491832], 'angle': -72.14931345657386}, 'location': [189.43029188731893, 121.3548910916909], 'diameter': 55.07741173491832, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6844561426187723, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.170233013997899, 'phi': -1.8416946487059105, 'norm_pos': [0.5919696621478716, 0.49435462045128786], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.831775,"{'circle_3d': {'center': [3.6499692950290026, 0.2481877621428641, 77.54614471590496], 'normal': [-0.2210400661975611, 0.5650440084288539, -0.7949003444923338], 'radius': 3.44877153225236}, 'confidence': 0.999237980806172, 'timestamp': 16742.773632, 'diameter_3d': 6.89754306450472, 'ellipse': {'center': [189.41926850938162, 121.43456371017548], 'axes': [44.29660317184663, 55.225486776918146], 'angle': -72.1636501771072}, 'location': [189.41926850938162, 121.43456371017548], 'diameter': 55.225486776918146, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6919861255261561, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.171282919022559, 'phi': -1.8420169303091845, 'norm_pos': [0.5919352140918176, 0.49402265120760214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.839831,"{'circle_3d': {'center': [3.6030744243429966, 0.23012365876414087, 77.54647666094553], 'normal': [-0.2249479720880616, 0.563538666480627, -0.7948726824056197], 'radius': 3.4162881222355934}, 'confidence': 0.9984183251530079, 'timestamp': 16742.782032, 'diameter_3d': 6.832576244471187, 'ellipse': {'center': [189.04323031517626, 121.30180487629443], 'axes': [43.88860586849738, 54.70288462676595], 'angle': -71.71362696935903}, 'location': [189.04323031517626, 121.30180487629443], 'diameter': 54.70288462676595, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6953782674172237, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.169459533966801, 'phi': -1.8465835952874188, 'norm_pos': [0.5907600947349259, 0.49457581301543985], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.847471,"{'circle_3d': {'center': [3.595429070361727, 0.2329716349147528, 77.55066381641657], 'normal': [-0.2255850849198341, 0.5637759978265113, -0.794523752783032], 'radius': 3.409438372075774}, 'confidence': 0.9986679478250893, 'timestamp': 16742.790432, 'diameter_3d': 6.818876744151548, 'ellipse': {'center': [188.98008029823131, 121.32671672272429], 'axes': [43.77854419063727, 54.58996758343784], 'angle': -71.65429975314555}, 'location': [188.98008029823131, 121.32671672272429], 'diameter': 54.58996758343784, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.6980321355003039, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1697468570191885, 'phi': -1.8474408764119055, 'norm_pos': [0.5905627509319729, 0.49447201365531546], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.856102,"{'circle_3d': {'center': [3.5880405160085727, 0.2310436270352536, 77.55139662643819], 'normal': [-0.22620079778259694, 0.5636153305032198, -0.7944626852812302], 'radius': 3.413883296382728}, 'confidence': 0.9989103994671935, 'timestamp': 16742.798832, 'diameter_3d': 6.827766592765456, 'ellipse': {'center': [188.9218842583529, 121.3100804487731], 'axes': [43.833351237293904, 54.66039978187088], 'angle': -71.58567429907988}, 'location': [188.9218842583529, 121.3100804487731], 'diameter': 54.66039978187088, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.7011066201495275, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.169552340414788, 'phi': -1.848178108412295, 'norm_pos': [0.5903808883073528, 0.49454133146344537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.86763,"{'circle_3d': {'center': [3.597633917324298, 0.2450356585565565, 77.55860936063992], 'normal': [-0.22540134767295317, 0.564781333129995, -0.793861624097753], 'radius': 3.426061344946695}, 'confidence': 0.9982939204890595, 'timestamp': 16742.807232, 'diameter_3d': 6.85212268989339, 'ellipse': {'center': [188.9967279810327, 121.41739245618764], 'axes': [43.946313059374994, 54.85095062491802], 'angle': -71.70270948964053}, 'location': [188.9967279810327, 121.41739245618764], 'diameter': 54.85095062491802, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.7012234672897688, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.170964582866306, 'phi': -1.8474458394443014, 'norm_pos': [0.5906147749407272, 0.4940941980992182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.88749,"{'circle_3d': {'center': [3.5619834305952383, 0.28303950099300845, 77.59598472676183], 'normal': [-0.22837222156704146, 0.5679483199996993, -0.7907470102542616], 'radius': 3.3977683128406677}, 'confidence': 0.998143738557953, 'timestamp': 16742.824032, 'diameter_3d': 6.795536625681335, 'ellipse': {'center': [188.69591109903672, 121.72887302381821], 'axes': [43.3797897856301, 54.37085363294734], 'angle': -71.48812404388356}, 'location': [188.69591109903672, 121.72887302381821], 'diameter': 54.37085363294734, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.7013382635064569, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.174807298050834, 'phi': -1.8519517200421678, 'norm_pos': [0.5896747221844898, 0.4927963624007574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.8921402,"{'circle_3d': {'center': [3.5446420534828573, 0.3161144883254714, 77.62486632823482], 'normal': [-0.22981733632640655, 0.5707045689440712, -0.7883402101315125], 'radius': 3.3961910804268722}, 'confidence': 0.9980600229224904, 'timestamp': 16742.832432, 'diameter_3d': 6.7923821608537445, 'ellipse': {'center': [188.54722147103547, 121.99234317112047], 'axes': [43.20035789192999, 54.325304852076854], 'angle': -71.42050334701526}, 'location': [188.54722147103547, 121.99234317112047], 'diameter': 54.325304852076854, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.7031111956099179, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1781599478154066, 'phi': -1.8544557283032272, 'norm_pos': [0.5892100670969859, 0.49169857012033136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.900244,"{'circle_3d': {'center': [3.5336800325625854, 0.3456867723977677, 77.649555088703], 'normal': [-0.23073083806976255, 0.5731689259500959, -0.78628281342583], 'radius': 3.4347634301291263}, 'confidence': 0.9991640768719099, 'timestamp': 16742.840832, 'diameter_3d': 6.869526860258253, 'ellipse': {'center': [188.45633441490622, 122.21509751809036], 'axes': [43.55316851172599, 54.92538262068463], 'angle': -71.39929873655336}, 'location': [188.45633441490622, 122.21509751809036], 'diameter': 54.92538262068463, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.7055663879888097, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.1811641732454303, 'phi': -1.856228654686286, 'norm_pos': [0.588926045046582, 0.4907704270079568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008022.9079628,"{'circle_3d': {'center': [3.524382061704588, 0.3252002848213644, 77.63738436863099], 'normal': [-0.23150566897459568, 0.5714617186520623, -0.7872970400984981], 'radius': 3.423812915867195}, 'confidence': 0.9987287560796844, 'timestamp': 16742.849232, 'diameter_3d': 6.84762583173439, 'ellipse': {'center': [188.3859214819159, 122.05602372548225], 'axes': [43.48579266356529, 54.75812328597632], 'angle': -71.27065224906559}, 'location': [188.3859214819159, 122.05602372548225], 'diameter': 54.75812328597632, 'sphere': {'center': [6.302450089399736, -6.532340339003383, 87.08494884981296], 'radius': 12.0}, 'projected_sphere': {'center': [204.87019981106906, 73.4930999710773], 'axes': [170.86764356561898, 170.86764356561898], 'angle': 90.0}, 'model_confidence': 0.7069416450901866, 'model_id': 1, 'model_birth_timestamp': 16726.48603, 'theta': 2.179082297609902, 'phi': -1.856786645302503, 'norm_pos': [0.5887060046309871, 0.49143323447715725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
