eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603857059.938006,"{'circle_3d': {'center': [0.10121779127338848, 3.121355635242027, 31.737493463667366], 'normal': [-0.10122334078925796, 0.478706833831139, -0.8721201766516057], 'radius': 2.0086440643112646}, 'confidence': 0.9987982359248541, 'timestamp': 182249.518362, 'diameter_3d': 4.017288128622529, 'ellipse': {'center': [161.20275052775375, 152.8207714615531], 'axes': [35.46021012109051, 42.96038311223009], 'angle': -79.76631590976895}, 'location': [161.20275052775375, 152.8207714615531], 'diameter': 42.96038311223009, 'sphere': {'center': [1.3158978807444839, -2.6231263707316406, 42.202935583486635], 'radius': 12.0}, 'projected_sphere': {'center': [170.57521011275344, 98.91925131219365], 'axes': [192.87594153012023, 192.87594153012023], 'angle': 90.0}, 'model_confidence': 0.9024772207824494, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.069977550098262, 'phi': -1.6863451314501803, 'norm_pos': [0.5037585953992305, 0.3632467855768621], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.238077,"{'circle_3d': {'center': [-0.2230221980648499, 2.935817056948564, 32.71175614516745], 'normal': [-0.1256047508542196, 0.4504156672770054, -0.883939575556078], 'radius': 1.9981188702441712}, 'confidence': 0.9990809222685338, 'timestamp': 182254.818762, 'diameter_3d': 3.9962377404883425, 'ellipse': {'center': [157.82637494043107, 149.95991182377497], 'axes': [34.93919540739773, 41.4557378906237], 'angle': -75.78647372195839}, 'location': [157.82637494043107, 149.95991182377497], 'diameter': 41.4557378906237, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8787500981870533, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.038027178448313, 'phi': -1.7119479064754934, 'norm_pos': [0.49320742168884707, 0.3751670340676043], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.247581,"{'circle_3d': {'center': [-0.19160528034881685, 2.9119967241232354, 32.69524027452378], 'normal': [-0.1229866743778835, 0.44843063954156126, -0.885315898109717], 'radius': 1.9592074706718172}, 'confidence': 0.9999398827969418, 'timestamp': 182254.827162, 'diameter_3d': 3.9184149413436344, 'ellipse': {'center': [158.14354726610154, 149.74716976672175], 'axes': [34.35577804530494, 40.66835992149876], 'angle': -76.07161678052373}, 'location': [158.14354726610154, 149.74716976672175], 'diameter': 40.66835992149876, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8791425790979246, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0358050960095477, 'phi': -1.7088313099488739, 'norm_pos': [0.4941985852065673, 0.3760534593053261], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.2543218,"{'circle_3d': {'center': [-0.1729183683408433, 2.888293324590853, 32.68069090165998], 'normal': [-0.12142943171055237, 0.44645535624719607, -0.8865283458483669], 'radius': 1.9735028565004025}, 'confidence': 0.9971921423688441, 'timestamp': 182254.835562, 'diameter_3d': 3.947005713000805, 'ellipse': {'center': [158.33727951397114, 149.50853647429824], 'axes': [34.69458313603206, 40.98352719022831], 'angle': -76.21827856072288}, 'location': [158.33727951397114, 149.50853647429824], 'diameter': 40.98352719022831, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8785083303413987, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0335963780265685, 'phi': -1.7069211069811578, 'norm_pos': [0.4948039984811598, 0.377047764690424], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.2621372,"{'circle_3d': {'center': [-0.20562640980826674, 2.845957413221213, 32.66399824955919], 'normal': [-0.12415510183283765, 0.4429273636330594, -0.8879194001900991], 'radius': 2.0063915717575718}, 'confidence': 0.9972571110072606, 'timestamp': 182254.843962, 'diameter_3d': 4.0127831435151435, 'ellipse': {'center': [158.00437460465832, 149.07068258408987], 'axes': [35.38002562162431, 41.6878375292023], 'angle': -75.73836106997898}, 'location': [158.00437460465832, 149.07068258408987], 'diameter': 41.6878375292023, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8780125782622772, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0296574921084543, 'phi': -1.7097225852954157, 'norm_pos': [0.4937636706395573, 0.37887215589962553], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.2703638,"{'circle_3d': {'center': [-0.18097351445393195, 2.814098365264151, 32.64475215825857], 'normal': [-0.12210069388664309, 0.4402724429699709, -0.8895232411318177], 'radius': 1.9373832915920128}, 'confidence': 0.99960325457007, 'timestamp': 182254.852362, 'diameter_3d': 3.8747665831840257, 'ellipse': {'center': [158.24822599201883, 148.79050587072499], 'axes': [34.27556463064, 40.27660819899582], 'angle': -75.93019661603127}, 'location': [158.24822599201883, 148.79050587072499], 'diameter': 40.27660819899582, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.878287503883235, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0266984121092464, 'phi': -1.7072091582903033, 'norm_pos': [0.49452570622505887, 0.38003955887197927], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.281864,"{'circle_3d': {'center': [-0.16683976384082166, 2.8324668127164268, 32.65193118337722], 'normal': [-0.12092288133555057, 0.4418031469243272, -0.888924989038597], 'radius': 1.9608580644228086}, 'confidence': 0.999722513384055, 'timestamp': 182254.860762, 'diameter_3d': 3.9217161288456173, 'ellipse': {'center': [158.3972602159979, 148.96308549752752], 'axes': [34.64671332475509, 40.7562540459782], 'angle': -76.13979658433364}, 'location': [158.3972602159979, 148.96308549752752], 'diameter': 40.7562540459782, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8782962414969009, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0284039539866887, 'phi': -1.7059991480128014, 'norm_pos': [0.49499143817499347, 0.37932047709363537], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.2903621,"{'circle_3d': {'center': [-0.17332734838779285, 2.8143726068233814, 32.64384112251143], 'normal': [-0.1214635133811315, 0.4402952964332401, -0.8895991607774126], 'radius': 1.9588729701310317}, 'confidence': 0.9995201701499963, 'timestamp': 182254.869162, 'diameter_3d': 3.9177459402620634, 'ellipse': {'center': [158.32986992171715, 148.78409727658882], 'axes': [34.66134071788974, 40.72488508330086], 'angle': -76.01784747635557}, 'location': [158.32986992171715, 148.78409727658882], 'diameter': 40.72488508330086, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.878443733661749, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0267238654073303, 'phi': -1.706494580758208, 'norm_pos': [0.4947808435053661, 0.3800662613475466], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.2979462,"{'circle_3d': {'center': [-0.1978946802758812, 2.797149529134452, 32.63871454086238], 'normal': [-0.12351079103847219, 0.4388600399591627, -0.8900263759148338], 'radius': 1.9795678763829443}, 'confidence': 0.9975291780441559, 'timestamp': 182254.877562, 'diameter_3d': 3.9591357527658886, 'ellipse': {'center': [158.0792662000686, 148.60100767163937], 'axes': [35.06138839908887, 41.16163934655759], 'angle': -75.6917700187504}, 'location': [158.0792662000686, 148.60100767163937], 'diameter': 41.16163934655759, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8786089903465633, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.025125948002955, 'phi': -1.708687727864944, 'norm_pos': [0.4939977068752143, 0.3808291347015026], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.305899,"{'circle_3d': {'center': [-0.17175102589823066, 2.7923046762887918, 32.63273237225462], 'normal': [-0.12133215317366798, 0.4384563022220243, -0.8905248899654802], 'radius': 1.9947464798267482}, 'confidence': 0.998353821896174, 'timestamp': 182254.885962, 'diameter_3d': 3.9894929596534965, 'ellipse': {'center': [158.35058436114807, 148.5486863653834], 'axes': [35.365948899319456, 41.48524040417692], 'angle': -75.97635158890022}, 'location': [158.35058436114807, 148.5486863653834], 'diameter': 41.48524040417692, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8786030456130245, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.024676678602656, 'phi': -1.7062104232282231, 'norm_pos': [0.4948455761285877, 0.3810471401442359], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.314189,"{'circle_3d': {'center': [-0.18071733065241946, 2.7871823352410354, 32.63143705899138], 'normal': [-0.12207934523651705, 0.4380294404680446, -0.8906328327374166], 'radius': 1.981924426690917}, 'confidence': 0.990732140541825, 'timestamp': 182254.894362, 'diameter_3d': 3.963848853381834, 'ellipse': {'center': [158.2563703402309, 148.5029802102052], 'axes': [35.14689756618475, 41.21991186150015], 'angle': -75.86003014692729}, 'location': [158.2563703402309, 148.5029802102052], 'diameter': 41.21991186150015, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8787271690379073, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0242017844301188, 'phi': -1.7070177774299433, 'norm_pos': [0.4945511573132215, 0.3812375824574783], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.3220181,"{'circle_3d': {'center': [-0.19485138209013786, 2.757239178849142, 32.618706702034885], 'normal': [-0.12325718285632692, 0.43553417743538686, -0.8916936958171248], 'radius': 1.974257736412963}, 'confidence': 0.9999982013975107, 'timestamp': 182254.902762, 'diameter_3d': 3.948515472825926, 'ellipse': {'center': [158.10910538104113, 148.20795051760706], 'axes': [35.0900156733723, 41.07606118221562], 'angle': -75.61540217180145}, 'location': [158.10910538104113, 148.20795051760706], 'diameter': 41.07606118221562, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8794310681750184, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0214279353821785, 'phi': -1.7081540720220583, 'norm_pos': [0.49409095431575356, 0.38246687284330394], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.330066,"{'circle_3d': {'center': [-0.1785285964696819, 2.75619882783508, 32.615955143894006], 'normal': [-0.12189695072128892, 0.43544748151754836, -0.8919229923288647], 'radius': 1.9832718056273881}, 'confidence': 0.9994144886369949, 'timestamp': 182254.911162, 'diameter_3d': 3.9665436112547763, 'ellipse': {'center': [158.2785751741508, 148.1951691439719], 'axes': [35.26634787564544, 41.26733086593735], 'angle': -75.79981816664419}, 'location': [158.2785751741508, 148.1951691439719], 'diameter': 41.26733086593735, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8796883337426897, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.021331627255102, 'phi': -1.706622416790722, 'norm_pos': [0.49462054741922123, 0.38252012856678375], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.33852,"{'circle_3d': {'center': [-0.18200755586457107, 2.77086198616358, 32.62360267602861], 'normal': [-0.12218686400419634, 0.4366694113782567, -0.8912856979843146], 'radius': 2.0098751490787525}, 'confidence': 0.9972049781739003, 'timestamp': 182254.919562, 'diameter_3d': 4.019750298157505, 'ellipse': {'center': [158.24662458389892, 148.32771874163882], 'axes': [35.692479233561976, 41.81159289533505], 'angle': -75.80055454790302}, 'location': [158.24662458389892, 148.32771874163882], 'diameter': 41.81159289533505, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8790798049819304, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.022689450467351, 'phi': -1.7070376338542705, 'norm_pos': [0.4945207018246841, 0.38196783857650496], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.3465338,"{'circle_3d': {'center': [-0.17099101563321306, 2.7710461260819548, 32.62218839703554], 'normal': [-0.12126881898491651, 0.4366847563714546, -0.8914035545670698], 'radius': 2.0280217756573427}, 'confidence': 0.9968648275314097, 'timestamp': 182254.927962, 'diameter_3d': 4.056043551314685, 'ellipse': {'center': [158.36264856224494, 148.3220399155971], 'axes': [36.02339227600386, 42.191303489588556], 'angle': -75.92731103896668}, 'location': [158.36264856224494, 148.3220399155971], 'diameter': 42.191303489588556, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8781128974191588, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.022706507693545, 'phi': -1.7060088094797552, 'norm_pos': [0.49488327675701543, 0.38199150035167884], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.3540852,"{'circle_3d': {'center': [-0.19044168984118293, 2.740090291826771, 32.609739454126796], 'normal': [-0.12288970850224734, 0.43410510351685594, -0.8924409664761319], 'radius': 1.9691576271029159}, 'confidence': 0.990703064920986, 'timestamp': 182254.936362, 'diameter_3d': 3.9383152542058317, 'ellipse': {'center': [158.15353923899931, 148.04051541507383], 'axes': [35.05398485330181, 40.98104586815347], 'angle': -75.61786161910882}, 'location': [158.15353923899931, 148.04051541507383], 'diameter': 40.98104586815347, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8784006846391246, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0198409877944936, 'phi': -1.7076364188656457, 'norm_pos': [0.49422981012187284, 0.38316451910385907], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.3665988,"{'circle_3d': {'center': [-0.19734447401804078, 2.7449916927587843, 32.61307799993348], 'normal': [-0.1234649405169855, 0.4345135535945237, -0.8921627543255749], 'radius': 1.9780866682923237}, 'confidence': 0.9991513141771542, 'timestamp': 182254.944762, 'diameter_3d': 3.9561733365846474, 'ellipse': {'center': [158.08369015178374, 148.08427971245496], 'axes': [35.19305381734549, 41.16278602275865], 'angle': -75.55235162495575}, 'location': [158.08369015178374, 148.08427971245496], 'diameter': 41.16278602275865, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8784015633878206, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0202944363985567, 'phi': -1.70831126074925, 'norm_pos': [0.4940115317243242, 0.382982167864771], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.373802,"{'circle_3d': {'center': [-0.21316663861870322, 2.7362537067017056, 32.61102736139363], 'normal': [-0.12478345423370737, 0.43378538808976713, -0.8923336408705627], 'radius': 1.9968054155051582}, 'confidence': 0.9988329964769634, 'timestamp': 182254.953162, 'diameter_3d': 3.9936108310103164, 'ellipse': {'center': [157.9230120992666, 147.9869666470545], 'axes': [35.54045033110581, 41.555055602412565], 'angle': -75.34579184806115}, 'location': [157.9230120992666, 147.9869666470545], 'diameter': 41.555055602412565, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8790525420816708, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.019486118771286, 'phi': -1.7097348106340515, 'norm_pos': [0.4935094128102081, 0.38338763897060635], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.382015,"{'circle_3d': {'center': [-0.20856413320838896, 2.7622650183813606, 32.62306784072999], 'normal': [-0.12439991211618118, 0.43595299739640503, -0.8913302675925331], 'radius': 1.9643615108759913}, 'confidence': 0.9995631667803889, 'timestamp': 182254.961562, 'diameter_3d': 3.9287230217519826, 'ellipse': {'center': [157.96651199970643, 148.2609458492776], 'axes': [34.88809598600045, 40.86449028900527], 'angle': -75.47252093414964}, 'location': [157.96651199970643, 148.2609458492776], 'diameter': 40.86449028900527, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8790322387560612, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.021893254273217, 'phi': -1.7094671492503397, 'norm_pos': [0.4936453499990826, 0.38224605896134334], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.390764,"{'circle_3d': {'center': [-0.19050274297416347, 2.810360369994018, 32.64421497939033], 'normal': [-0.12289479626332905, 0.4399609433641265, -0.8895680060375051], 'radius': 1.9731228427596779}, 'confidence': 0.9996980064943461, 'timestamp': 182254.969962, 'diameter_3d': 3.9462456855193557, 'ellipse': {'center': [158.15478799235902, 148.73577226282487], 'axes': [34.91277662410816, 41.020751996138934], 'angle': -75.81201418404302}, 'location': [158.15478799235902, 148.73577226282487], 'diameter': 41.020751996138934, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.879191104109367, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0263515076332603, 'phi': -1.7080784490797944, 'norm_pos': [0.4942337124761219, 0.3802676155715631], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.3980212,"{'circle_3d': {'center': [-0.2189909125230598, 2.7787858406346517, 32.63262557851756], 'normal': [-0.12526881039240376, 0.43732973258417934, -0.8905337894435686], 'radius': 1.9808608118317605}, 'confidence': 0.9626581337415727, 'timestamp': 182254.978362, 'diameter_3d': 3.961721623663521, 'ellipse': {'center': [157.86172436437263, 148.4159764955898], 'axes': [35.12331695888284, 41.195963489212176], 'angle': -75.40036835154991}, 'location': [157.86172436437263, 148.4159764955898], 'diameter': 41.195963489212176, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.878967554767951, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.023423579804182, 'phi': -1.7105464897077574, 'norm_pos': [0.4933178886386645, 0.38160009793504246], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.405947,"{'circle_3d': {'center': [-0.20461180371401078, 2.8132360494465853, 32.6475966570388], 'normal': [-0.124070551324983, 0.44020058331850714, -0.889286199566799], 'radius': 1.9723994626764763}, 'confidence': 0.9988598968114002, 'timestamp': 182254.986762, 'diameter_3d': 3.9447989253529525, 'ellipse': {'center': [158.00943031238634, 148.76302054131577], 'axes': [34.880183400322494, 41.00138173275863], 'angle': -75.6599440821768}, 'location': [158.00943031238634, 148.76302054131577], 'diameter': 41.00138173275863, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8787828915989282, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.026618379695541, 'phi': -1.7094185312191679, 'norm_pos': [0.49377946972620734, 0.380154081077851], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.4144,"{'circle_3d': {'center': [-0.23003309054757248, 2.7621872824030467, 32.62604813035904], 'normal': [-0.12618899189444646, 0.4359465193982123, -0.8910819101234451], 'radius': 1.9624725215837289}, 'confidence': 0.9418278334839634, 'timestamp': 182254.995162, 'diameter_3d': 3.9249450431674577, 'ellipse': {'center': [157.7449959793402, 148.2586593437939], 'axes': [34.8377148342018, 40.821298185985704], 'angle': -75.22706897706416}, 'location': [157.7449959793402, 148.2586593437939], 'diameter': 40.821298185985704, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8789693776186769, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.021886056265544, 'phi': -1.7114741399228186, 'norm_pos': [0.4929531124354381, 0.3822555860675254], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.422077,"{'circle_3d': {'center': [-0.24752305442328715, 2.8212958651126936, 32.65766722199669], 'normal': [-0.12764648888408936, 0.44087223462401615, -0.888446985820308], 'radius': 1.976523451411856}, 'confidence': 0.9994992197054171, 'timestamp': 182255.003562, 'diameter_3d': 3.953046902823712, 'ellipse': {'center': [157.56838233805658, 148.83599382572248], 'axes': [34.89424769815519, 41.07428987084727], 'angle': -75.19796312433272}, 'location': [157.56838233805658, 148.83599382572248], 'diameter': 41.07428987084727, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8791079011184255, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0273665420410834, 'phi': -1.7134935413185033, 'norm_pos': [0.4924011948064268, 0.37985002572615634], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.429987,"{'circle_3d': {'center': [-0.22946051237329157, 2.830470406640271, 32.65964420496143], 'normal': [-0.12614127704658973, 0.44163677975131427, -0.8882822372399127], 'radius': 1.9760771630872742}, 'confidence': 0.99495187772153, 'timestamp': 182255.011962, 'diameter_3d': 3.9521543261745484, 'ellipse': {'center': [157.75448906985838, 148.92911157816633], 'axes': [34.87300280111753, 41.06269942737842], 'angle': -75.42720286820682}, 'location': [157.75448906985838, 148.92911157816633], 'diameter': 41.06269942737842, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8793337416860614, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.0282185149627185, 'phi': -1.7118590183604512, 'norm_pos': [0.49298277834330745, 0.37946203509097365], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.4387,"{'circle_3d': {'center': [-0.26268532798693855, 2.8599124038460007, 32.679110531287265], 'normal': [-0.1289100116810603, 0.44409027951845836, -0.8866600433794264], 'radius': 1.9754720993143817}, 'confidence': 0.999872860914281, 'timestamp': 182255.020362, 'diameter_3d': 3.9509441986287634, 'ellipse': {'center': [157.41333222219478, 149.21672785553983], 'axes': [34.74512399571019, 41.025664540520076], 'angle': -75.13761286397927}, 'location': [157.41333222219478, 149.21672785553983], 'diameter': 41.025664540520076, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.8798431775598359, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.030954998460342, 'phi': -1.7151730485156276, 'norm_pos': [0.49191666319435867, 0.37826363393525075], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603857065.450102,"{'circle_3d': {'center': [-0.22730014490778871, 2.8741572054591673, 32.68116912885282], 'normal': [-0.1259612464244645, 0.4452773463195556, -0.8864884935822968], 'radius': 1.9680512496217073}, 'confidence': 0.9997756057739666, 'timestamp': 182255.028762, 'diameter_3d': 3.9361024992434146, 'ellipse': {'center': [157.7767022524781, 149.36518362161388], 'axes': [34.599458948857105, 40.86917473422173], 'angle': -75.57228795201294}, 'location': [157.7767022524781, 149.36518362161388], 'diameter': 40.86917473422173, 'sphere': {'center': [1.2842348121857852, -2.4691709503755, 43.31903105184038], 'radius': 12.0}, 'projected_sphere': {'center': [170.05484043134268, 100.66777222657876], 'axes': [187.9065791259008, 187.9065791259008], 'angle': 90.0}, 'model_confidence': 0.879928780041006, 'model_id': 35, 'model_birth_timestamp': 182236.783962, 'theta': 2.032280312029734, 'phi': -1.7119416073486968, 'norm_pos': [0.493052194538994, 0.3776450682432755], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
