eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175467.6973891,"{'circle_3d': {'center': [-2.3410296387694745, 1.9997331465270847, 93.10839508616532], 'normal': [-0.599735549250765, -0.39275202132522535, -0.6971822722285994], 'radius': 7.242863831194033}, 'confidence': 0.06180446220151935, 'timestamp': 50856.186169, 'diameter_3d': 14.485727662388067, 'ellipse': {'center': [145.9362707172292, 134.38808514237235], 'axes': [66.78329232442168, 96.65747566856706], 'angle': 31.492368233797805}, 'location': [145.9362707172292, 134.38808514237235], 'diameter': 96.65747566856706, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.1671741552559824, 'phi': -2.2811982502295023, 'norm_pos': [0.45605084599134127, 0.44004964524011525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.866671,"{'circle_3d': {'center': [0.7427787747807857, 10.066695239169993, 90.71195337764532], 'normal': [-0.3427515147882435, 0.27949481972835016, -0.8968857479385997], 'radius': 4.600010887370072}, 'confidence': 0.19466465661179122, 'timestamp': 50859.361345, 'diameter_3d': 9.200021774740144, 'ellipse': {'center': [165.56967542337787, 188.43882669060108], 'axes': [54.473218615993574, 63.10072713470064], 'angle': -47.12751716109204}, 'location': [165.56967542337787, 188.43882669060108], 'diameter': 63.10072713470064, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.854064246906906, 'phi': -1.9358271545531887, 'norm_pos': [0.5174052356980559, 0.21483822212249548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.879061,"{'circle_3d': {'center': [1.2958390551050014, 10.118236892527502, 90.53248889630012], 'normal': [-0.2966631580945588, 0.2837899575081425, -0.9118411213840323], 'radius': 4.6213489121818885}, 'confidence': 0.16520201334843576, 'timestamp': 50859.369745, 'diameter_3d': 9.242697824363777, 'ellipse': {'center': [169.31549857461013, 188.90563641458692], 'axes': [55.82925774919338, 63.508272018398536], 'angle': -52.100576612643415}, 'location': [169.31549857461013, 188.90563641458692], 'diameter': 63.508272018398536, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.8585405942243236, 'phi': -1.8853404416580424, 'norm_pos': [0.5291109330456567, 0.21289318160588777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.886571,"{'circle_3d': {'center': [0.6947190091707096, 10.034931095296054, 90.7205788051068], 'normal': [-0.34675649525575003, 0.2768478077388554, -0.89616696231681], 'radius': 4.632082408935295}, 'confidence': 0.1342921467231379, 'timestamp': 50859.378145, 'diameter_3d': 9.26416481787059, 'ellipse': {'center': [165.25280535969387, 188.21443688308133], 'axes': [54.81754595862969, 63.53580776820197], 'angle': -46.534485850663835}, 'location': [165.25280535969387, 188.21443688308133], 'diameter': 63.53580776820197, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.851308467321874, 'phi': -1.939987471204595, 'norm_pos': [0.5164150167490433, 0.2157731796538278], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.895526,"{'circle_3d': {'center': [1.7421902176950006, 10.409452643059824, 90.49096284927944], 'normal': [-0.2594672278787258, 0.30805793671916964, -0.9153016253024232], 'radius': 4.620219799821266}, 'confidence': 0.12251630041712153, 'timestamp': 50859.386545, 'diameter_3d': 9.240439599642531, 'ellipse': {'center': [172.32569387759145, 190.8947544652397], 'axes': [55.88354391561819, 63.50742403097263], 'angle': -57.99578429695989}, 'location': [172.32569387759145, 190.8947544652397], 'diameter': 63.50742403097263, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.8839473442379306, 'phi': -1.8470266037398115, 'norm_pos': [0.5385177933674733, 0.20460518972816788], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.9024582,"{'circle_3d': {'center': [1.2018127116562152, 10.177295057745425, 90.58213643821756], 'normal': [-0.30449868671529096, 0.28871147127630276, -0.9077038262242456], 'radius': 4.641736985501195}, 'confidence': 0.12773428489122937, 'timestamp': 50859.394944, 'diameter_3d': 9.28347397100239, 'ellipse': {'center': [168.67994462656935, 189.26505395359146], 'axes': [55.724381157419906, 63.755149510563406], 'angle': -51.658704992006214}, 'location': [168.67994462656935, 189.26505395359146], 'diameter': 63.755149510563406, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.8636770511666638, 'phi': -1.894460016152292, 'norm_pos': [0.5271248269580292, 0.21139560852670225], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.9105659,"{'circle_3d': {'center': [1.222905236251759, 11.895440440926112, 91.27939258996693], 'normal': [-0.3027409763323291, 0.4318902532080268, -0.8495991469117978], 'radius': 2.9979898259422155}, 'confidence': 0.9908001283050217, 'timestamp': 50859.403344, 'diameter_3d': 5.995979651884431, 'ellipse': {'center': [168.48094926877684, 200.57655743247182], 'axes': [32.39395767760027, 40.846086364177275], 'angle': -60.547115740500466}, 'location': [168.48094926877684, 200.57655743247182], 'diameter': 40.846086364177275, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.017383850619573, 'phi': -1.913102636132731, 'norm_pos': [0.5265029664649277, 0.16426434403136747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.918824,"{'circle_3d': {'center': [1.2462192571765875, 11.900632272867178, 91.27375379871808], 'normal': [-0.30079814125526005, 0.43232290586978217, -0.8500690461825369], 'radius': 3.0161618240497883}, 'confidence': 0.9924782470486573, 'timestamp': 50859.411744, 'diameter_3d': 6.0323236480995766, 'ellipse': {'center': [168.64099256441781, 200.61365268258947], 'axes': [32.610550838739854, 41.09589700252991], 'angle': -60.74664656185298}, 'location': [168.64099256441781, 200.61365268258947], 'diameter': 41.09589700252991, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0178636042815645, 'phi': -1.9108981287249727, 'norm_pos': [0.5270031017638057, 0.16410978048921054], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.926363,"{'circle_3d': {'center': [0.7131906121031522, 10.378026793699245, 90.82542215127366], 'normal': [-0.34521719501137954, 0.3054391159391211, -0.8874300168029045], 'radius': 4.5445360694604275}, 'confidence': 0.19313080107249725, 'timestamp': 50859.420144, 'diameter_3d': 9.089072138920855, 'ellipse': {'center': [165.34681982484403, 190.46008307848513], 'axes': [52.92163212205944, 62.260004128040215], 'angle': -48.930710306682805}, 'location': [165.34681982484403, 190.46008307848513], 'diameter': 62.260004128040215, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.8811958757213585, 'phi': -1.9417908981336789, 'norm_pos': [0.5167088119526376, 0.20641632050631198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.934766,"{'circle_3d': {'center': [0.9331420636511463, 10.307260124870716, 90.71854549896472], 'normal': [-0.32688790738238, 0.2995418935367436, -0.8963364044953159], 'radius': 4.5495594055616015}, 'confidence': 0.15881089709143908, 'timestamp': 50859.428544, 'diameter_3d': 9.099118811123203, 'ellipse': {'center': [166.83766277481237, 190.05913574035395], 'axes': [53.68905559288191, 62.39882026192732], 'angle': -50.23150922250154}, 'location': [166.83766277481237, 190.05913574035395], 'diameter': 62.39882026192732, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.875008790990187, 'phi': -1.9205005375927158, 'norm_pos': [0.5213676961712886, 0.20808693441519188], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.9424121,"{'circle_3d': {'center': [1.2644083577457712, 12.002942870049115, 91.31998409982494], 'normal': [-0.29928238287449477, 0.440848788968277, -0.8462165210902985], 'radius': 3.0254419704700686}, 'confidence': 0.9918528593321662, 'timestamp': 50859.436944, 'diameter_3d': 6.050883940940137, 'ellipse': {'center': [168.75954010684592, 201.2631974336847], 'axes': [32.47442539490722, 41.20065700044588], 'angle': -61.28037641257363}, 'location': [168.75954010684592, 201.2631974336847], 'diameter': 41.20065700044588, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0273404209488968, 'phi': -1.9107379207546518, 'norm_pos': [0.5273735628338935, 0.16140334402631373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.950733,"{'circle_3d': {'center': [0.7296475891058547, 10.580709442883375, 90.89092332373241], 'normal': [-0.34384578026115464, 0.32232933670446556, -0.8819715857646758], 'radius': 4.476423219724286}, 'confidence': 0.19702260754875692, 'timestamp': 50859.445344, 'diameter_3d': 8.952846439448573, 'ellipse': {'center': [165.4361899026773, 191.7860090176836], 'axes': [51.60402889631308, 61.28056355307644], 'angle': -50.29446973514443}, 'location': [165.4361899026773, 191.7860090176836], 'diameter': 61.28056355307644, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.8989854550844458, 'phi': -1.9425312101625625, 'norm_pos': [0.5169880934458666, 0.20089162909298497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.962424,"{'circle_3d': {'center': [1.2938861607766103, 12.040876728781159, 91.3294388863123], 'normal': [-0.2968258992885915, 0.444009943862614, -0.8454286222163508], 'radius': 3.02827211320884}, 'confidence': 0.9920062182598344, 'timestamp': 50859.453744, 'diameter_3d': 6.05654422641768, 'ellipse': {'center': [168.95755468949426, 201.5105105880797], 'axes': [32.447896347091, 41.23426976926387], 'angle': -61.64851172698551}, 'location': [168.95755468949426, 201.5105105880797], 'diameter': 41.23426976926387, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.030865338325455, 'phi': -1.908446458484347, 'norm_pos': [0.5279923584046695, 0.16037287254966792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.9711978,"{'circle_3d': {'center': [0.8505840332916614, 10.64818480569306, 90.86936285364608], 'normal': [-0.33376774324567066, 0.3279522836052725, -0.883768291605203], 'radius': 4.439078508878829}, 'confidence': 0.1928366046821873, 'timestamp': 50859.462144, 'diameter_3d': 8.878157017757658, 'ellipse': {'center': [166.24322211174476, 192.2612918337431], 'axes': [51.26263347267187, 60.780793379897986], 'angle': -51.632940845998654}, 'location': [166.24322211174476, 192.2612918337431], 'diameter': 60.780793379897986, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.9049314872107845, 'phi': -1.9319007831846329, 'norm_pos': [0.5195100690992024, 0.1989112840260705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.9781702,"{'circle_3d': {'center': [1.3170412780862133, 12.043318564053449, 91.32262067149757], 'normal': [-0.2948963061794579, 0.4442134301353048, -0.8459968067842445], 'radius': 3.0501999112397904}, 'confidence': 0.990789674543405, 'timestamp': 50859.470544, 'diameter_3d': 6.100399822479581, 'ellipse': {'center': [169.1169952098004, 201.52943400285238], 'axes': [32.709360321449424, 41.535662020914515], 'angle': -61.83497595509689}, 'location': [169.1169952098004, 201.52943400285238], 'diameter': 41.535662020914515, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.031092450782242, 'phi': -1.9062042243197785, 'norm_pos': [0.5284906100306263, 0.16029402498811507], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.986252,"{'circle_3d': {'center': [1.352829036016455, 12.073215394190749, 91.32595161292804], 'normal': [-0.29191399301860443, 0.44670483264674654, -0.845719228331706], 'radius': 3.041906784363854}, 'confidence': 0.9903449823176398, 'timestamp': 50859.478944, 'diameter_3d': 6.083813568727708, 'ellipse': {'center': [169.35695139486904, 201.72944674833093], 'axes': [32.591809934972886, 41.42044700454496], 'angle': -62.219895353209296}, 'location': [169.35695139486904, 201.72944674833093], 'diameter': 41.42044700454496, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0338752024673363, 'phi': -1.903158709794506, 'norm_pos': [0.5292404731089657, 0.15946063854862114], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175470.994747,"{'circle_3d': {'center': [1.398460436735526, 12.05708799360005, 91.30182683874996], 'normal': [-0.28811137629201516, 0.44536088259752166, -0.8477296261798789], 'radius': 3.0474533154734087}, 'confidence': 0.9920446568929963, 'timestamp': 50859.487344, 'diameter_3d': 6.094906630946817, 'ellipse': {'center': [169.66820872434195, 201.6404386226421], 'axes': [32.75685812004988, 41.50630535259765], 'angle': -62.51282648526949}, 'location': [169.66820872434195, 201.6404386226421], 'diameter': 41.50630535259765, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.032373609882359, 'phi': -1.898411434874214, 'norm_pos': [0.5302131522635686, 0.1598315057389912], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175471.0022311,"{'circle_3d': {'center': [1.7621862180742864, 10.894441559964482, 90.66055950144016], 'normal': [-0.2578008945137853, 0.34847367979455784, -0.9011685709556965], 'radius': 4.2996320355242466}, 'confidence': 0.19704556052057087, 'timestamp': 50859.495744, 'diameter_3d': 8.599264071048493, 'ellipse': {'center': [172.38026011689482, 194.0971688643874], 'axes': [50.70869510759152, 58.98326078270184], 'angle': -60.71107056661776}, 'location': [172.38026011689482, 194.0971688643874], 'diameter': 58.98326078270184, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 1.9267385464816829, 'phi': -1.849428516890937, 'norm_pos': [0.5386883128652963, 0.1912617963983858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175471.010387,"{'circle_3d': {'center': [1.4578323857502822, 12.07964434283284, 91.29370020184648], 'normal': [-0.2831637138741188, 0.44724057836692066, -0.8484068459218364], 'radius': 3.036784304138503}, 'confidence': 0.9911034476202601, 'timestamp': 50859.504144, 'diameter_3d': 6.073568608277006, 'ellipse': {'center': [170.06846088566502, 201.80116056571504], 'axes': [32.66318604090301, 41.363529149846954], 'angle': -63.054935811004285}, 'location': [170.06846088566502, 201.80116056571504], 'diameter': 41.363529149846954, 'sphere': {'center': [4.855796952239708, 6.712757402429791, 101.47458235290851], 'radius': 12.0}, 'projected_sphere': {'center': [189.66845529768597, 161.01430617405424], 'axes': [146.63770626076888, 146.63770626076888], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 23, 'model_birth_timestamp': 50837.023859, 'theta': 2.0344741037856124, 'phi': -1.8929302434050617, 'norm_pos': [0.5314639402677032, 0.1591618309761873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
