eye_packets,714
norm_X,norm_Y,phi,theta,confidence,timestamp
1580953974.8141901,"{'circle_3d': {'center': [-6.030386388489855, 9.156964166123203, 66.76111402668441], 'normal': [0.004793739683388918, 0.6206068472717448, -0.7841072383158271], 'radius': 2.7962334727759988}, 'confidence': 0.9980868299698096, 'timestamp': 4981.593442, 'diameter_3d': 5.5924669455519975, 'ellipse': {'center': [103.95478852124478, 204.567155867777], 'axes': [36.236387373539806, 52.116489104337475], 'angle': -86.04996730111883}, 'location': [103.95478852124478, 204.567155867777], 'diameter': 52.116489104337475, 'sphere': {'center': [-6.087911264690522, 1.7096819988622665, 76.17040088647434], 'radius': 12.0}, 'projected_sphere': {'center': [110.44656533009837, 133.9162040235872], 'axes': [195.35147284018376, 195.35147284018376], 'angle': 90.0}, 'model_confidence': 0.8548322438003408, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2403127127571585, 'phi': -1.5646827753236565, 'norm_pos': [0.32485871412888995, 0.14763685055092923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.3992682,"{'circle_3d': {'center': [-6.746684296971573, 8.611422821460726, 64.2441095129021], 'normal': [-0.08086071228565099, 0.6082367566002244, -0.7896262363479931], 'radius': 2.697797009310784}, 'confidence': 0.8275127177763729, 'timestamp': 4987.179396, 'diameter_3d': 5.395594018621568, 'ellipse': {'center': [94.91643808476144, 202.635941550677], 'axes': [36.35387016357318, 52.23123025502073], 'angle': -78.30943232870491}, 'location': [94.91643808476144, 202.635941550677], 'diameter': 52.23123025502073, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8885676098461692, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2246336288628608, 'phi': -1.672844389821352, 'norm_pos': [0.2966138690148795, 0.15568357687217926], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.405973,"{'circle_3d': {'center': [-6.722065459549315, 8.625885236326525, 64.25277560474673], 'normal': [-0.07880914250046285, 0.6094419578390409, -0.788904062027607], 'radius': 2.6885291559851856}, 'confidence': 0.8421165030064532, 'timestamp': 4987.187796, 'diameter_3d': 5.377058311970371, 'ellipse': {'center': [95.1607983552357, 202.76733382898823], 'axes': [36.18415778179277, 52.04517565513407], 'angle': -78.51593037572883}, 'location': [95.1607983552357, 202.76733382898823], 'diameter': 52.04517565513407, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8885522473275009, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2261528667012165, 'phi': -1.6703629897852077, 'norm_pos': [0.29737749486011156, 0.15513610904588238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.415199,"{'circle_3d': {'center': [-6.751355553672818, 8.627545210133068, 64.25703036827117], 'normal': [-0.0812499836774214, 0.6095802889895862, -0.7885494984005705], 'radius': 2.7399519739476546}, 'confidence': 0.927786153461692, 'timestamp': 4987.196196, 'diameter_3d': 5.479903947895309, 'ellipse': {'center': [94.88531079268317, 202.76006083608237], 'axes': [36.83947732843029, 53.03734267983152], 'angle': -78.30628289557573}, 'location': [94.88531079268317, 202.76006083608237], 'diameter': 53.03734267983152, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8884423217310533, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2263273559471632, 'phi': -1.673471259306143, 'norm_pos': [0.2965165962271349, 0.15516641318299007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.425781,"{'circle_3d': {'center': [-6.729889130363196, 8.583401190031092, 64.22088976759044], 'normal': [-0.0794611150682862, 0.6059016206477548, -0.7915612151239656], 'radius': 2.710086815007051}, 'confidence': 0.9502279449185921, 'timestamp': 4987.204596, 'diameter_3d': 5.420173630014102, 'ellipse': {'center': [95.05469878173713, 202.39095458225583], 'axes': [36.67087695654394, 52.48832625260999], 'angle': -78.37798202728402}, 'location': [95.05469878173713, 202.39095458225583], 'diameter': 52.48832625260999, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8883528608047198, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2216950505412774, 'phi': -1.670846456141787, 'norm_pos': [0.29704593369292853, 0.1567043559072674], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.438433,"{'circle_3d': {'center': [-6.729363868364613, 8.60928519425611, 64.2407059371989], 'normal': [-0.07941734323507103, 0.6080586209998395, -0.7899098676565932], 'radius': 2.7076093923460656}, 'confidence': 0.7797907086228776, 'timestamp': 4987.212996, 'diameter_3d': 5.415218784692131, 'ellipse': {'center': [95.0792781703644, 202.61612288718294], 'axes': [36.5138512830399, 52.424370713464256], 'angle': -78.43126442249601}, 'location': [95.0792781703644, 202.61612288718294], 'diameter': 52.424370713464256, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8882972752625617, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.224409226951057, 'phi': -1.6709993598999093, 'norm_pos': [0.2971227442823888, 0.1557661546367377], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.447377,"{'circle_3d': {'center': [-6.74113769647464, 8.600619539037249, 64.2352318610167], 'normal': [-0.08039849557757324, 0.6073364830649345, -0.790366040671776], 'radius': 2.709695595850449}, 'confidence': 0.8238516442357405, 'timestamp': 4987.221396, 'diameter_3d': 5.419391191700898, 'ellipse': {'center': [94.96104610796743, 202.53891743917706], 'axes': [36.57186488097997, 52.46899587271389], 'angle': -78.32899803983689}, 'location': [94.96104610796743, 202.53891743917706], 'diameter': 52.46899587271389, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8882947692204102, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2234999262694792, 'phi': -1.6721707409872157, 'norm_pos': [0.29675326908739824, 0.1560878440034289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.451744,"{'circle_3d': {'center': [-6.747222144486506, 8.60089847574805, 64.23606712430733], 'normal': [-0.08090553291189544, 0.6073597277908347, -0.7902964353975573], 'radius': 2.710484453032667}, 'confidence': 0.7932563817744465, 'timestamp': 4987.229796, 'diameter_3d': 5.420968906065334, 'ellipse': {'center': [94.90356552013023, 202.54030981675953], 'axes': [36.57507478152026, 52.483502809598086], 'angle': -78.28524870983532}, 'location': [94.90356552013023, 202.54030981675953], 'diameter': 52.483502809598086, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8882338571315818, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2235291856825032, 'phi': -1.672814574089965, 'norm_pos': [0.29657364225040694, 0.15608204243016865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.460496,"{'circle_3d': {'center': [-6.739599320122631, 8.588070480878711, 64.22544584654594], 'normal': [-0.08027029754823918, 0.6062907282183897, -0.7911815418776729], 'radius': 2.710369144062566}, 'confidence': 0.9432464588712368, 'timestamp': 4987.238196, 'diameter_3d': 5.420738288125132, 'ellipse': {'center': [94.96611734551811, 202.43014797371688], 'axes': [36.642660500304395, 52.48995798371147], 'angle': -78.31610513178484}, 'location': [94.96611734551811, 202.43014797371688], 'diameter': 52.48995798371147, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8882338444150872, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2221842532120895, 'phi': -1.6719065836472098, 'norm_pos': [0.2967691167047441, 0.15654105010951302], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.4661388,"{'circle_3d': {'center': [-6.740863607227955, 8.590561418511959, 64.22748357765558], 'normal': [-0.08037565480701618, 0.6064983063544936, -0.7910117309518703], 'radius': 2.7272676259622877}, 'confidence': 0.8785863052341553, 'timestamp': 4987.246596, 'diameter_3d': 5.454535251924575, 'ellipse': {'center': [94.95635048728897, 202.44563729587048], 'axes': [36.858145710145564, 52.81576832099747], 'angle': -78.31161008348742}, 'location': [94.95635048728897, 202.44563729587048], 'diameter': 52.81576832099747, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8881641445178556, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2224453039559924, 'phi': -1.672059975535668, 'norm_pos': [0.296738595272778, 0.1564765112672063], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.4780622,"{'circle_3d': {'center': [-6.746936799730804, 8.593340977400256, 64.23023462239333], 'normal': [-0.0808817541822536, 0.6067299362618519, -0.7907824772237246], 'radius': 2.716239688150864}, 'confidence': 0.9246214401274792, 'timestamp': 4987.254996, 'diameter_3d': 5.432479376301728, 'ellipse': {'center': [94.90063653561083, 202.47285896344803], 'axes': [36.68944847342086, 52.599731469406976], 'angle': -78.27275510118}, 'location': [94.90063653561083, 202.47285896344803], 'diameter': 52.599731469406976, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8881012046593417, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2227366636448895, 'phi': -1.67272254550156, 'norm_pos': [0.29656448917378386, 0.1563630876522999], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.4826891,"{'circle_3d': {'center': [-6.743490928888407, 8.589995088285582, 64.22731669835714], 'normal': [-0.08059459827872047, 0.6064511121689623, -0.7910256375600734], 'radius': 2.729846552172855}, 'confidence': 0.7537362175355189, 'timestamp': 4987.263396, 'diameter_3d': 5.45969310434571, 'ellipse': {'center': [94.93105159170916, 202.4394988078759], 'axes': [36.89312369458121, 52.865834935230396], 'angle': -78.29136325210402}, 'location': [94.93105159170916, 202.4394988078759], 'diameter': 52.865834935230396, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.887990182010534, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.222385947874141, 'phi': -1.6723321556276936, 'norm_pos': [0.29665953622409114, 0.15650208830051704], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.4896598,"{'circle_3d': {'center': [-6.743208921110535, 8.615770087061437, 64.24710435992206], 'normal': [-0.08057109763056443, 0.6085990287336168, -0.7893766657629958], 'radius': 2.7169426253176407}, 'confidence': 0.8617458509393915, 'timestamp': 4987.271795, 'diameter_3d': 5.4338852506352815, 'ellipse': {'center': [94.95309070069432, 202.66729688537265], 'axes': [36.594755306487116, 52.59979682650489], 'angle': -78.34294528907678}, 'location': [94.95309070069432, 202.66729688537265], 'diameter': 52.59979682650489, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8879906871042564, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.22509011129849, 'phi': -1.672513335926946, 'norm_pos': [0.29672840843966974, 0.15555292964428058], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.497696,"{'circle_3d': {'center': [-6.7443438195335315, 8.577024943587976, 64.21747385190062], 'normal': [-0.08066567249914758, 0.6053702667774952, -0.7918458747647832], 'radius': 2.7327497276632067}, 'confidence': 0.8698104589894311, 'timestamp': 4987.280195, 'diameter_3d': 5.465499455326413, 'ellipse': {'center': [94.91318471736992, 202.32594480060945], 'axes': [36.994117599267085, 52.93007723781923], 'angle': -78.26013307211909}, 'location': [94.91318471736992, 202.32594480060945], 'diameter': 52.93007723781923, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8878876802306812, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2210273039695494, 'phi': -1.6723165360969796, 'norm_pos': [0.296603702241781, 0.1569752299974606], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.509814,"{'circle_3d': {'center': [-6.7423262193186835, 8.58882571249227, 64.22630170960385], 'normal': [-0.08049753914791023, 0.6063536641861862, -0.7911102199561806], 'radius': 2.7085400831246917}, 'confidence': 0.7953491050985368, 'timestamp': 4987.288595, 'diameter_3d': 5.4170801662493835, 'ellipse': {'center': [94.94078569931253, 202.43700078732252], 'axes': [36.61155447073329, 52.45377541681612], 'angle': -78.29768583090127}, 'location': [94.94078569931253, 202.43700078732252], 'diameter': 52.45377541681612, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8878427929477017, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.222263396141336, 'phi': -1.6721999457588999, 'norm_pos': [0.29668995531035164, 0.15651249671948952], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.518871,"{'circle_3d': {'center': [-6.6855334181832315, 8.601017221520635, 64.23004563179697], 'normal': [-0.07576480571995592, 0.6073696232718834, -0.7907982264400875], 'radius': 2.7373316979590627}, 'confidence': 0.8385523642405699, 'timestamp': 4987.296995, 'diameter_3d': 5.4746633959181255, 'ellipse': {'center': [95.48943380585955, 202.53922601561476], 'axes': [36.99873490419778, 53.00967954535831], 'angle': -78.73503451701906}, 'location': [95.48943380585955, 202.53922601561476], 'diameter': 53.00967954535831, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8876724221427601, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2235416418665572, 'phi': -1.666312796302393, 'norm_pos': [0.2984044806433111, 0.1560865582682719], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.526032,"{'circle_3d': {'center': [-6.601431053231221, 8.60924543832951, 64.22868395048329], 'normal': [-0.06875627530728834, 0.6080553080059563, -0.7909116998828946], 'radius': 2.712316046601813}, 'confidence': 0.8118714043714615, 'timestamp': 4987.305395, 'diameter_3d': 5.424632093203626, 'ellipse': {'center': [96.2939171943757, 202.6285690737124], 'axes': [36.69972544276984, 52.52743578596014], 'angle': -79.3654383636276}, 'location': [96.2939171943757, 202.6285690737124], 'diameter': 52.52743578596014, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.887622307164726, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2244050538544045, 'phi': -1.6575112555831277, 'norm_pos': [0.30091849123242403, 0.1557142955261983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.534681,"{'circle_3d': {'center': [-6.595603169627547, 8.595979872426927, 64.21799578645053], 'normal': [-0.06827061834031552, 0.606949844180741, -0.7918023802189567], 'radius': 2.721816634801037}, 'confidence': 0.7957579787488097, 'timestamp': 4987.313795, 'diameter_3d': 5.443633269602074, 'ellipse': {'center': [96.3395383833556, 202.51090634453058], 'axes': [36.89769308732893, 52.72030523271324], 'angle': -79.38435670199715}, 'location': [96.3395383833556, 202.51090634453058], 'diameter': 52.72030523271324, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8876029980722788, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2230133385987796, 'phi': -1.6568054012911888, 'norm_pos': [0.3010610574479863, 0.15620455689778923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.542067,"{'circle_3d': {'center': [-6.6222542731204666, 8.593376236512634, 64.21833563542224], 'normal': [-0.07049154363139215, 0.6067328745212167, -0.7917740594713149], 'radius': 2.718917814918307}, 'confidence': 0.7815353123529096, 'timestamp': 4987.322195, 'diameter_3d': 5.437835629836614, 'ellipse': {'center': [96.08430944569963, 202.48655744407864], 'axes': [36.846333404060644, 52.663393069727114], 'angle': -79.18409742670504}, 'location': [96.08430944569963, 202.48655744407864], 'diameter': 52.663393069727114, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8875958517628124, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2227403600014233, 'phi': -1.6595920854063397, 'norm_pos': [0.30026346701781137, 0.1563060106496723], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.551481,"{'circle_3d': {'center': [-6.627571178267253, 8.592906854022962, 64.21845081309269], 'normal': [-0.070934619060291, 0.6066937593137439, -0.7917644613321112], 'radius': 2.709468559905575}, 'confidence': 0.8486830105707108, 'timestamp': 4987.330595, 'diameter_3d': 5.41893711981115, 'ellipse': {'center': [96.0333087665539, 202.48524245304526], 'axes': [36.715426557199876, 52.480062179976024], 'angle': -79.144290874852}, 'location': [96.0333087665539, 202.48524245304526], 'diameter': 52.480062179976024, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.887506505515101, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.22269115357555, 'phi': -1.6601483329465965, 'norm_pos': [0.30010408989548093, 0.15631148977897813], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.5578198,"{'circle_3d': {'center': [-6.638593700648312, 8.574207921803666, 64.20514428213728], 'normal': [-0.07185316259204591, 0.605135514962136, -0.7928733389117278], 'radius': 2.7052482922998387}, 'confidence': 0.9979729845979588, 'timestamp': 4987.338995, 'diameter_3d': 5.410496584599677, 'ellipse': {'center': [95.91456492634678, 202.3234076200116], 'axes': [36.737169616317296, 52.40878988763145], 'angle': -79.02918878258347}, 'location': [95.91456492634678, 202.3234076200116], 'diameter': 52.40878988763145, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8877703556711469, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.220732401944877, 'phi': -1.6611732138610256, 'norm_pos': [0.2997330153948337, 0.156985801583285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.566148,"{'circle_3d': {'center': [-6.637102359613067, 8.57416518688208, 64.20497663358081], 'normal': [-0.07172888417244214, 0.6051319537186705, -0.7928873096247672], 'radius': 2.6950071967228593}, 'confidence': 0.8989111247452969, 'timestamp': 4987.347395, 'diameter_3d': 5.3900143934457185, 'ellipse': {'center': [95.92854939283409, 202.32678227788034], 'axes': [36.599504901952436, 52.21041726107292], 'angle': -79.0401045342019}, 'location': [95.92854939283409, 202.32678227788034], 'diameter': 52.21041726107292, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.887715253686594, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2207279287168427, 'phi': -1.661016163027193, 'norm_pos': [0.29977671685260654, 0.1569717405088319], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.580383,"{'circle_3d': {'center': [-6.6136874864795665, 8.569485043940247, 64.19931815482387], 'normal': [-0.06977764474465042, 0.604741941806851, -0.793358849521179], 'radius': 2.67598941201511}, 'confidence': 0.9692929599366572, 'timestamp': 4987.355795, 'diameter_3d': 5.35197882403022, 'ellipse': {'center': [96.14734007568458, 202.2953123519846], 'axes': [36.384403775574555, 51.84664483227712], 'angle': -79.20376672683469}, 'location': [96.14734007568458, 202.2953123519846], 'diameter': 51.84664483227712, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8878769537807307, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.220238132204423, 'phi': -1.658522771908559, 'norm_pos': [0.3004604377365143, 0.15710286520006422], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.5856252,"{'circle_3d': {'center': [-6.6275238934260905, 8.570194357634849, 64.2010860203238], 'normal': [-0.07093067865686083, 0.6048010512814012, -0.7932115273961853], 'radius': 2.684432017012305}, 'confidence': 0.8616729291987373, 'timestamp': 4987.364195, 'diameter_3d': 5.36886403402461, 'ellipse': {'center': [96.016463819448, 202.29705827855094], 'axes': [36.48332036291415, 52.00867975681512], 'angle': -79.10325373171935}, 'location': [96.016463819448, 202.29705827855094], 'diameter': 52.00867975681512, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8877143074014104, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.220312353130537, 'phi': -1.6599812625413541, 'norm_pos': [0.300051449435775, 0.15709559050603772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.5951219,"{'circle_3d': {'center': [-6.632772463192467, 8.589572542878852, 64.21636410323275], 'normal': [-0.07136805947072544, 0.6064159000517347, -0.7919383538204394], 'radius': 2.7096803456430885}, 'confidence': 0.8414895770964886, 'timestamp': 4987.372595, 'diameter_3d': 5.419360691286177, 'ellipse': {'center': [95.98140563073576, 202.45570713093994], 'axes': [36.72942366031147, 52.48576132204147], 'angle': -79.1000636870435}, 'location': [95.98140563073576, 202.45570713093994], 'diameter': 52.48576132204147, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8876434316537951, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2223416633784545, 'phi': -1.6606717506629678, 'norm_pos': [0.29994189259604925, 0.1564345536210836], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.6015072,"{'circle_3d': {'center': [-6.610849595928715, 8.611663087433996, 64.23136678844814], 'normal': [-0.06954115386541287, 0.6082567787646634, -0.7906881300524894], 'radius': 2.694981564484052}, 'confidence': 0.9032022396463278, 'timestamp': 4987.380995, 'diameter_3d': 5.389963128968104, 'ellipse': {'center': [96.20600277828864, 202.6545887033987], 'axes': [36.44474235069964, 52.189198819318804], 'angle': -79.30085869855807}, 'location': [96.20600277828864, 202.6545887033987], 'diameter': 52.189198819318804, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8876319135999622, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.224658853700876, 'phi': -1.6585207698301199, 'norm_pos': [0.300643758682152, 0.15560588040250545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580953980.612295,"{'circle_3d': {'center': [-6.614938095812625, 8.602224929583766, 64.22447391056458], 'normal': [-0.06988186218907198, 0.6074702656104776, -0.7912625365427858], 'radius': 2.6860632957232395}, 'confidence': 0.8017318786652797, 'timestamp': 4987.389395, 'diameter_3d': 5.372126591446479, 'ellipse': {'center': [96.15997765567121, 202.57551820731265], 'axes': [36.36516574607322, 52.02181925879921], 'angle': -79.25390927287519}, 'location': [96.15997765567121, 202.57551820731265], 'diameter': 52.02181925879921, 'sphere': {'center': [-5.776355749543761, 1.3125817422580344, 73.71962434907802], 'radius': 12.0}, 'projected_sphere': {'center': [111.41944093802314, 131.03913221731113], 'axes': [201.84584676584964, 201.84584676584964], 'angle': 90.0}, 'model_confidence': 0.8876376900669336, 'model_id': 1, 'model_birth_timestamp': 4967.673351, 'theta': 2.2236683346647275, 'phi': -1.6588846850705667, 'norm_pos': [0.30049993017397253, 0.15593534080286398], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
