eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595911252.874379,"{'circle_3d': {'center': [7.948944467373316, 2.690985196899896, 59.080952541644336], 'normal': [-0.0659358581855569, 0.2859452932233909, -0.9559747652991283], 'radius': 1.5052855099146916}, 'confidence': 0.2476435162369341, 'timestamp': 1391.227711, 'diameter_3d': 3.010571019829383, 'ellipse': {'center': [243.44686012617058, 148.13095737019327], 'axes': [29.836422475717715, 31.844286706454863], 'angle': 83.22312474208364}, 'location': [243.44686012617058, 148.13095737019327], 'diameter': 31.844286706454863, 'sphere': {'center': [8.740174765599999, -0.7403583217807952, 70.55264972523388], 'radius': 12.0}, 'projected_sphere': {'center': [236.80658877839244, 113.49390616381174], 'axes': [210.90632397152925, 210.90632397152925], 'angle': 90.0}, 'model_confidence': 0.8653852976150289, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 1.8607890928598412, 'phi': -1.6396596499077083, 'norm_pos': [0.760771437894283, 0.38278767762419474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.0906508,"{'circle_3d': {'center': [5.964378352206416, 6.42765128837753, 64.9316350766158], 'normal': [-0.2628924704708402, 0.5733105324833155, -0.7760171275902586], 'radius': 1.6807628366646206}, 'confidence': 0.9992340496611292, 'timestamp': 1391.446108, 'diameter_3d': 3.361525673329241, 'ellipse': {'center': [217.05084928630555, 181.2059483492874], 'axes': [23.707154888443377, 32.31973875943402], 'angle': -72.60253365997606}, 'location': [217.05084928630555, 181.2059483492874], 'diameter': 32.31973875943402, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8629145945438288, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1813369931847664, 'phi': -1.8974332020767741, 'norm_pos': [0.6782839040197048, 0.2449752152113025], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.102386,"{'circle_3d': {'center': [5.936150967186125, 6.446287187460835, 64.9550565327996], 'normal': [-0.2652447525558645, 0.574863524073591, -0.774065339574942], 'radius': 1.7003776209616357}, 'confidence': 0.9998407711491004, 'timestamp': 1391.454508, 'diameter_3d': 3.4007552419232714, 'ellipse': {'center': [216.76374974555284, 181.35800049202595], 'axes': [23.906171690966982, 32.684716029432], 'angle': -72.41377100146734}, 'location': [216.76374974555284, 181.35800049202595], 'diameter': 32.684716029432, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8630538487798045, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.183233674917343, 'phi': -1.900921338212029, 'norm_pos': [0.6773867179548526, 0.24434166461655848], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.109875,"{'circle_3d': {'center': [5.949885494494683, 6.425879335871321, 64.93524789713311], 'normal': [-0.26410020861348465, 0.5731628697744648, -0.7757160592138168], 'radius': 1.6205141441856379}, 'confidence': 0.9967430837288389, 'timestamp': 1391.462908, 'diameter_3d': 3.2410282883712758, 'ellipse': {'center': [216.9025662877757, 181.19762330036292], 'axes': [22.849221261266948, 31.158854028293824], 'angle': -72.48716844440887}, 'location': [216.9025662877757, 181.19762330036292], 'diameter': 31.158854028293824, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8621273089817971, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.181156782612301, 'phi': -1.8989470164583087, 'norm_pos': [0.677820519649299, 0.24500990291515445], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.116857,"{'circle_3d': {'center': [5.976120512084789, 6.425582168641236, 64.92613778678191], 'normal': [-0.2619139571476425, 0.5731381058386245, -0.7764752350764167], 'radius': 1.703305034062529}, 'confidence': 0.9281586094258326, 'timestamp': 1391.471308, 'diameter_3d': 3.406610068125058, 'ellipse': {'center': [217.17024933137844, 181.1867164546822], 'axes': [24.041604466496594, 32.75634908622914], 'angle': -72.69044675155938}, 'location': [217.17024933137844, 181.1867164546822], 'diameter': 32.75634908622914, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8618455198675101, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1811265624257574, 'phi': -1.896122868161296, 'norm_pos': [0.6786570291605576, 0.2450553481054908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.125309,"{'circle_3d': {'center': [5.961197103570414, 6.427082541105537, 64.93229319445784], 'normal': [-0.26315757452384037, 0.5732631368773161, -0.7759622844367559], 'radius': 1.6889348219313767}, 'confidence': 0.9992937066139506, 'timestamp': 1391.479708, 'diameter_3d': 3.3778696438627533, 'ellipse': {'center': [217.02094399000998, 181.19828660978078], 'axes': [23.82122727174206, 32.476520832547905], 'angle': -72.57702517314392}, 'location': [217.02094399000998, 181.19828660978078], 'diameter': 32.476520832547905, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8617706541230952, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1812791481474894, 'phi': -1.8977611170215591, 'norm_pos': [0.6781904499687812, 0.24500713912591343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.146728,"{'circle_3d': {'center': [5.970842165395132, 6.467038612796895, 64.9586689028733], 'normal': [-0.26235381937178054, 0.5765928095182626, -0.7737643087354674], 'radius': 1.7016886718980944}, 'confidence': 0.9990978192798592, 'timestamp': 1391.496508, 'diameter_3d': 3.4033773437961887, 'ellipse': {'center': [217.0909797257831, 181.5519722693494], 'axes': [23.89750490027347, 32.7089880286199], 'angle': -72.71402181561562}, 'location': [217.0909797257831, 181.5519722693494], 'diameter': 32.7089880286199, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.86201792269478, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1853486445595096, 'phi': -1.8976934949842659, 'norm_pos': [0.6784093116430722, 0.2435334488777109], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.150971,"{'circle_3d': {'center': [5.980096847959156, 6.490616993580228, 64.97314694245162], 'normal': [-0.26158259582477855, 0.5785576745835405, -0.7725578054372738], 'radius': 1.6778108442949913}, 'confidence': 0.9878559243112813, 'timestamp': 1391.504908, 'diameter_3d': 3.3556216885899826, 'ellipse': {'center': [217.1634167809637, 181.7678995016804], 'axes': [23.504433098177792, 32.24303623078557], 'angle': -72.82142119486973}, 'location': [217.1634167809637, 181.7678995016804], 'diameter': 32.24303623078557, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8619036772322786, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1877555735087997, 'phi': -1.8972730081133984, 'norm_pos': [0.6786356774405116, 0.24263375207633164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.156493,"{'circle_3d': {'center': [5.965284041815886, 6.454962205441999, 64.95156659923103], 'normal': [-0.2628169963367177, 0.5755864422386879, -0.7743561673723244], 'radius': 1.7217095184871163}, 'confidence': 0.995873296422812, 'timestamp': 1391.513308, 'diameter_3d': 3.4434190369742326, 'ellipse': {'center': [217.04676987391625, 181.43943454329326], 'axes': [24.208217474564687, 33.09735518338494], 'angle': -72.65247691892507}, 'location': [217.04676987391625, 181.43943454329326], 'diameter': 33.09735518338494, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.860728241333375, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.184117443165475, 'phi': -1.8979975022896856, 'norm_pos': [0.6782711558559883, 0.2440023560696114], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.167573,"{'circle_3d': {'center': [5.944905164777375, 6.480757247229408, 64.97775195240995], 'normal': [-0.26451523608992694, 0.5777360290543054, -0.7721740546074135], 'radius': 1.7292529358459225}, 'confidence': 0.9991005065231322, 'timestamp': 1391.521708, 'diameter_3d': 3.458505871691845, 'ellipse': {'center': [216.83060608466886, 181.65935585616924], 'axes': [24.221605330213045, 33.22870962622393], 'angle': -72.53566346790785}, 'location': [216.83060608466886, 181.65935585616924], 'diameter': 33.22870962622393, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8607903246374726, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.186748571843882, 'phi': -1.9008269492179495, 'norm_pos': [0.6775956440145902, 0.24308601726596146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.1726668,"{'circle_3d': {'center': [5.934986887453392, 6.455300842092579, 64.96215661751253], 'normal': [-0.2653417592002589, 0.5756146619595697, -0.7734736658488652], 'radius': 1.686826189359952}, 'confidence': 0.9977498804896291, 'timestamp': 1391.530108, 'diameter_3d': 3.373652378719904, 'ellipse': {'center': [216.7447880791413, 181.44003235900664], 'axes': [23.68933298073675, 32.42064002215316], 'angle': -72.41902956273822}, 'location': [216.7447880791413, 181.44003235900664], 'diameter': 32.42064002215316, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8602554516397021, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.184151952949923, 'phi': -1.9012681143875578, 'norm_pos': [0.6773274627473166, 0.24399986517080563], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.187433,"{'circle_3d': {'center': [5.979674059074546, 6.455414723639065, 64.94703123901463], 'normal': [-0.26161782823182933, 0.5756241520884435, -0.7747341140570237], 'radius': 1.6571250068955048}, 'confidence': 0.9973407566766245, 'timestamp': 1391.538508, 'diameter_3d': 3.3142500137910096, 'ellipse': {'center': [217.180100151543, 181.46093861839557], 'axes': [23.31095866049701, 31.85800690309709], 'angle': -72.76407258726618}, 'location': [217.180100151543, 181.46093861839557], 'diameter': 31.85800690309709, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8595533159776791, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.18416355857915, 'phi': -1.8964602697156774, 'norm_pos': [0.6786878129735718, 0.24391275575668514], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.194561,"{'circle_3d': {'center': [5.9650895321108415, 6.486937516924083, 64.97548597699426], 'normal': [-0.26283320547880473, 0.5782510515288617, -0.7723628858920542], 'radius': 1.672754477493818}, 'confidence': 0.9551685933821067, 'timestamp': 1391.546907, 'diameter_3d': 3.345508954987636, 'ellipse': {'center': [217.01790789138022, 181.7317306427392], 'axes': [23.430564392759795, 32.14434103423811], 'angle': -72.70025153108129}, 'location': [217.01790789138022, 181.7317306427392], 'diameter': 32.14434103423811, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8590421178649499, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.187379694890216, 'phi': -1.898801535779149, 'norm_pos': [0.6781809621605632, 0.2427844556552533], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.200497,"{'circle_3d': {'center': [5.946560675664191, 6.4459128749893155, 64.9512181432261], 'normal': [-0.26437727684935897, 0.574832331367631, -0.774385205372734], 'radius': 1.6897468230001036}, 'confidence': 0.9998342628528359, 'timestamp': 1391.555307, 'diameter_3d': 3.379493646000207, 'ellipse': {'center': [216.86495779321575, 181.3601030848121], 'axes': [23.767069335778505, 32.4824591419756], 'angle': -72.49350267898005}, 'location': [216.86495779321575, 181.3601030848121], 'diameter': 32.4824591419756, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8591656298858164, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1831955541539028, 'phi': -1.8997917348646207, 'norm_pos': [0.6777029931037992, 0.244332903813283], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.2104352,"{'circle_3d': {'center': [5.978963620107405, 6.479451738933716, 64.96517935977685], 'normal': [-0.2616770314790911, 0.5776272366963311, -0.773221770660172], 'radius': 1.7128721866524}, 'confidence': 0.9994453150313972, 'timestamp': 1391.563707, 'diameter_3d': 3.4257443733048, 'ellipse': {'center': [217.1638687121807, 181.6618642162017], 'axes': [24.02667019611528, 32.920962858755544], 'angle': -72.79580526913215}, 'location': [217.1638687121807, 181.6618642162017], 'diameter': 32.920962858755544, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8590908304158651, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.1866152906970844, 'phi': -1.8971217262988957, 'norm_pos': [0.6786370897255647, 0.24307556576582623], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.216577,"{'circle_3d': {'center': [5.9377722789239575, 6.462687649644696, 64.96670277359675], 'normal': [-0.2651096432443784, 0.5762302292555794, -0.7730948195085132], 'radius': 1.7299817603027883}, 'confidence': 0.999153082051457, 'timestamp': 1391.572107, 'diameter_3d': 3.4599635206055765, 'ellipse': {'center': [216.77254246619304, 181.49738687714094], 'axes': [24.27713824126451, 33.24810595846245], 'angle': -72.45239028210663}, 'location': [216.77254246619304, 181.49738687714094], 'diameter': 33.24810595846245, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8589175761016477, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.184904936519986, 'phi': -1.901149888634682, 'norm_pos': [0.6774141952068533, 0.24376088801191276], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.22546,"{'circle_3d': {'center': [5.96038915773688, 6.491058746172752, 64.98017427023794], 'normal': [-0.26322490334330156, 0.5785944872995841, -0.7719721947884141], 'radius': 1.7093006333078324}, 'confidence': 0.9985923866193414, 'timestamp': 1391.580507, 'diameter_3d': 3.418601266615665, 'ellipse': {'center': [216.97339364702856, 181.759250970216], 'axes': [23.926760951369243, 32.84437735356157], 'angle': -72.67062346778418}, 'location': [216.97339364702856, 181.759250970216], 'diameter': 32.84437735356157, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8591668678487263, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.187800707684087, 'phi': -1.899410497375856, 'norm_pos': [0.6780418551469642, 0.24266978762410008], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.234456,"{'circle_3d': {'center': [5.752263655027053, 6.401623336009609, 64.98688043854646], 'normal': [-0.2805686952357871, 0.5711415364526555, -0.7714133474293713], 'radius': 1.7432837479499468}, 'confidence': 0.9999635667759147, 'timestamp': 1391.588907, 'diameter_3d': 3.4865674958998936, 'ellipse': {'center': [214.99140682347618, 180.89514303105352], 'axes': [24.459249216814804, 33.48873283298305], 'angle': -70.92420814290843}, 'location': [214.99140682347618, 180.89514303105352], 'diameter': 33.48873283298305, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8593563127477721, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.178692183648799, 'phi': -1.9196300145022491, 'norm_pos': [0.6718481463233631, 0.24627023737061038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.2429812,"{'circle_3d': {'center': [5.467972940014507, 6.235105143194251, 64.9728655127906], 'normal': [-0.3042595881534993, 0.557265020384709, -0.7725812579090259], 'radius': 1.7314744399935074}, 'confidence': 0.9996520489676374, 'timestamp': 1391.597307, 'diameter_3d': 3.4629488799870147, 'ellipse': {'center': [212.29630500724159, 179.32556408745404], 'axes': [24.45982991964736, 33.26069745073275], 'angle': -68.42068384301854}, 'location': [212.29630500724159, 179.32556408745404], 'diameter': 33.26069745073275, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8607872634039393, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.161884644119804, 'phi': -1.945965625464837, 'norm_pos': [0.66342595314763, 0.2528101496356082], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595911253.248821,"{'circle_3d': {'center': [5.276810598329218, 6.087501978839913, 64.94487098755327], 'normal': [-0.32018978329394, 0.5449647566885142, -0.7749141350121369], 'radius': 1.7334607689567565}, 'confidence': 0.9997000089735771, 'timestamp': 1391.605707, 'diameter_3d': 3.466921537913513, 'ellipse': {'center': [210.4993483996925, 177.94465353249217], 'axes': [24.672169335444217, 33.30682529137426], 'angle': -66.62308552729782}, 'location': [210.4993483996925, 177.94465353249217], 'diameter': 33.30682529137426, 'sphere': {'center': [9.119087997856498, -0.4520751014222573, 74.24384060769891], 'radius': 12.0}, 'projected_sphere': {'center': [236.15223717406587, 116.22478362396659], 'axes': [200.42066625600964, 200.42066625600964], 'angle': 90.0}, 'model_confidence': 0.8614698077347605, 'model_id': 209, 'model_birth_timestamp': 1380.245808, 'theta': 2.147143407519941, 'phi': -1.9626247471919809, 'norm_pos': [0.6578104637490391, 0.258563943614616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
