eye_packets,900
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777059.852191,"{'circle_3d': {'center': [-4.079678027288892, -2.5180824084137, 34.25165320338308], 'normal': [-0.21246390340218108, -0.11323558639644571, -0.9705857982293794], 'radius': 2.196918854791845}, 'confidence': 0.3020347197337279, 'timestamp': 102233.217099, 'diameter_3d': 4.39383770958369, 'ellipse': {'center': [119.88073005684736, 95.21310182643616], 'axes': [40.774253615267085, 43.51428364112635], 'angle': 28.994877126335858}, 'location': [119.88073005684736, 95.21310182643616], 'diameter': 43.51428364112635, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4573173432839903, 'phi': -1.7862997993148035, 'norm_pos': [0.374627281427648, 0.6032787423898494], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.9714859,"{'circle_3d': {'center': [-1.743421610694656, -2.4389503836433626, 33.96901894197611], 'normal': [-0.017775868685994695, -0.10664125099891757, -0.9941386533466265], 'radius': 2.2201121535534227}, 'confidence': 0.2820361938372749, 'timestamp': 102234.796299, 'diameter_3d': 4.4402243071068455, 'ellipse': {'center': [142.6175347795989, 95.80067402229731], 'axes': [43.68268743030565, 44.347917201131175], 'angle': 72.47543327553304}, 'location': [142.6175347795989, 95.80067402229731], 'diameter': 44.347917201131175, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069065908441807, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.46395190728935, 'phi': -1.5886750950782587, 'norm_pos': [0.4456797961862466, 0.6008305249070945], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.971586,"{'circle_3d': {'center': [-1.7060644068537631, -2.447550085892799, 33.96933505505916], 'normal': [-0.014662768365920285, -0.10735789285303729, -0.9941123105897055], 'radius': 2.2123871568662197}, 'confidence': 0.31929727429379323, 'timestamp': 102234.804699, 'diameter_3d': 4.424774313732439, 'ellipse': {'center': [142.98607564616714, 95.71498750575995], 'axes': [43.53248882950578, 44.1941342812138], 'angle': 73.87142609776721}, 'location': [142.98607564616714, 95.71498750575995], 'diameter': 44.1941342812138, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.463231127470274, 'phi': -1.5855448668226515, 'norm_pos': [0.4468314863942723, 0.6011875520593335], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.9717052,"{'circle_3d': {'center': [-1.7826218563592355, -3.8652423370942053, 34.210489042105955], 'normal': [-0.02104255582470965, -0.22549891378648776, -0.9740161450024728], 'radius': 2.2303459385746756}, 'confidence': 0.2512380605527767, 'timestamp': 102234.813099, 'diameter_3d': 4.460691877149351, 'ellipse': {'center': [142.35273355151895, 81.98821296102385], 'axes': [41.89038837529865, 44.247126052444514], 'angle': 79.74080610203957}, 'location': [142.35273355151895, 81.98821296102385], 'diameter': 44.247126052444514, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.3433412171105448, 'phi': -1.592396875334422, 'norm_pos': [0.4448522923484967, 0.6583824459957339], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.987178,"{'circle_3d': {'center': [-1.9796895881630492, -2.5840354372510923, 33.99205097354222], 'normal': [-0.037464866808360794, -0.11873167213289508, -0.9922193173827843], 'radius': 2.225824692230259}, 'confidence': 0.23150327732383746, 'timestamp': 102234.821499, 'diameter_3d': 4.451649384460518, 'ellipse': {'center': [140.2999250996566, 94.38678942567324], 'axes': [43.56738250386325, 44.42854218912968], 'angle': 66.49146841251145}, 'location': [140.2999250996566, 94.38678942567324], 'diameter': 44.42854218912968, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.451783905771961, 'phi': -1.6085370526746774, 'norm_pos': [0.4384372659364269, 0.6067217107263615], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.9931562,"{'circle_3d': {'center': [-1.8037242932924589, -3.630713354796626, 34.159132905528644], 'normal': [-0.022801092235811605, -0.20595483192835623, -0.9782958230505825], 'radius': 2.2288539281154995}, 'confidence': 0.22798913575592974, 'timestamp': 102234.829899, 'diameter_3d': 4.457707856230999, 'ellipse': {'center': [142.1198808777159, 84.23528595318587], 'axes': [42.268091243478096, 44.28226624049495], 'angle': 78.45384331177175}, 'location': [142.1198808777159, 84.23528595318587], 'diameter': 44.28226624049495, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.3633569689924872, 'phi': -1.5940990583614496, 'norm_pos': [0.4441246277428622, 0.6490196418617256], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.999624,"{'circle_3d': {'center': [-1.7792841816702387, -3.5672790141582054, 34.14541366432796], 'normal': [-0.020764416267293247, -0.20066863687515443, -0.9794390931506389], 'radius': 2.218819333246963}, 'confidence': 0.2360535136115115, 'timestamp': 102234.838299, 'diameter_3d': 4.437638666493926, 'ellipse': {'center': [142.35259949014915, 84.8419262893031], 'axes': [42.190650675317826, 44.10053702317218], 'angle': 78.69930332397297}, 'location': [142.35259949014915, 84.8419262893031], 'diameter': 44.10053702317218, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.368755933761247, 'phi': -1.5919934654149261, 'norm_pos': [0.44485187340671606, 0.6464919737945705], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.999758,"{'circle_3d': {'center': [-1.8672365012992074, -2.3961834249505225, 33.967364518294445], 'normal': [-0.02809377623637398, -0.10307733777451428, -0.9942765219867656], 'radius': 2.225963951296938}, 'confidence': 0.24523313031804758, 'timestamp': 102234.846699, 'diameter_3d': 4.451927902593876, 'ellipse': {'center': [141.39543604501284, 96.22224417625702], 'axes': [43.79813890972432, 44.46385242393875], 'angle': 67.68582879757076}, 'location': [141.39543604501284, 96.22224417625702], 'diameter': 44.46385242393875, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4675355790231048, 'phi': -1.5990443068655231, 'norm_pos': [0.44186073764066514, 0.5990739825989291], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.99986,"{'circle_3d': {'center': [-1.936697969040483, -3.560037178879293, 34.14832389815509], 'normal': [-0.03388223188148028, -0.2000651506019118, -0.9791965736650451], 'radius': 2.2159998453411274}, 'confidence': 0.22910021173603629, 'timestamp': 102234.855099, 'diameter_3d': 4.431999690682255, 'ellipse': {'center': [140.80862489165142, 84.9151549852869], 'axes': [42.092832426335114, 44.038452639982324], 'angle': 75.40979782708926}, 'location': [140.80862489165142, 84.9151549852869], 'diameter': 44.038452639982324, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.3693719114986145, 'phi': -1.6053846005492354, 'norm_pos': [0.4400269527864107, 0.6461868542279712], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777060.999985,"{'circle_3d': {'center': [-2.019265603953136, -2.537012291219617, 33.98807768304662], 'normal': [-0.04076286812420135, -0.11481307663027214, -0.9925504249240844], 'radius': 2.226643104871333}, 'confidence': 0.2602441591588872, 'timestamp': 102234.863499, 'diameter_3d': 4.453286209742666, 'ellipse': {'center': [139.90755539831846, 94.84767650215267], 'axes': [43.613731808954796, 44.44894173909525], 'angle': 64.70864149305324}, 'location': [139.90755539831846, 94.84767650215267], 'diameter': 44.44894173909525, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.455729496875967, 'phi': -1.6118420739293935, 'norm_pos': [0.4372111106197452, 0.6048013479076972], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.0051572,"{'circle_3d': {'center': [-1.978644052816059, -2.496959828096381, 33.98191455182162], 'normal': [-0.037377738862778266, -0.11147537137000245, -0.9930640191928343], 'radius': 2.218123888909973}, 'confidence': 0.2973046956996975, 'timestamp': 102234.871899, 'diameter_3d': 4.436247777819946, 'ellipse': {'center': [140.30419683875425, 95.23706932327944], 'axes': [43.50453852907961, 44.28718644432579], 'angle': 65.40264440002585}, 'location': [140.30419683875425, 95.23706932327944], 'diameter': 44.28718644432579, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4590887751201813, 'phi': -1.6084173687137937, 'norm_pos': [0.43845061512110706, 0.603178877819669], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.005322,"{'circle_3d': {'center': [-2.062029281694395, -3.218088680861385, 34.08859097280269], 'normal': [-0.044326507935972925, -0.17156944243375274, -0.9841743174444115], 'radius': 2.2169198759114708}, 'confidence': 0.2716398248366681, 'timestamp': 102234.880299, 'diameter_3d': 4.4338397518229415, 'ellipse': {'center': [139.5437407924938, 88.21968334371886], 'axes': [42.57721872080735, 44.129669453209225], 'angle': 70.53506416517575}, 'location': [139.5437407924938, 88.21968334371886], 'diameter': 44.129669453209225, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.3983738135710486, 'phi': -1.615805194554681, 'norm_pos': [0.4360741899765431, 0.6324179860678381], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.005516,"{'circle_3d': {'center': [-1.9084748820968434, -2.3350720637415265, 33.96242306560634], 'normal': [-0.031530307969510306, -0.09798472434043126, -0.9946883097107745], 'radius': 2.2302433713009084}, 'confidence': 0.33098275390433174, 'timestamp': 102234.888699, 'diameter_3d': 4.460486742601817, 'ellipse': {'center': [140.98612670897572, 96.82242616745032], 'axes': [43.921976510398835, 44.55434195912382], 'angle': 65.41002039619339}, 'location': [140.98612670897572, 96.82242616745032], 'diameter': 44.55434195912382, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4726541291542112, 'phi': -1.6024843977267813, 'norm_pos': [0.4405816459655491, 0.5965732243022903], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.0056279,"{'circle_3d': {'center': [-2.0059096167351056, -2.4012226208459335, 33.972613303648984], 'normal': [-0.0396498691893655, -0.10349727076579852, -0.9938391232072208], 'radius': 2.203316245226543}, 'confidence': 0.2625361079697941, 'timestamp': 102234.897099, 'diameter_3d': 4.406632490453086, 'ellipse': {'center': [140.02929192589392, 96.17303036963408], 'axes': [43.29228158276506, 44.002121970753365], 'angle': 63.16942617415697}, 'location': [140.02929192589392, 96.17303036963408], 'diameter': 44.002121970753365, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4671133879665446, 'phi': -1.6106708416035889, 'norm_pos': [0.4375915372684185, 0.5992790401265247], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.005743,"{'circle_3d': {'center': [-1.9659749341385524, -2.3981994883013518, 33.970772643754614], 'normal': [-0.03632197897298607, -0.10324534305375006, -0.9939925115317517], 'radius': 2.2430275755821185}, 'confidence': 0.19336479593889258, 'timestamp': 102234.905499, 'diameter_3d': 4.486055151164237, 'ellipse': {'center': [140.42409250730296, 96.20690978453555], 'axes': [44.09304953087794, 44.7983293833496], 'angle': 64.41196293191157}, 'location': [140.42409250730296, 96.20690978453555], 'diameter': 44.7983293833496, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.467366672566211, 'phi': -1.6073215770405094, 'norm_pos': [0.43882528908532176, 0.5991378758977686], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.0110059,"{'circle_3d': {'center': [-1.9357341264694685, -2.395123453975357, 33.969386905444274], 'normal': [-0.033801911667229075, -0.10298900685991715, -0.9941079897242798], 'radius': 2.2276950702026475}, 'confidence': 0.194656833590396, 'timestamp': 102234.913899, 'diameter_3d': 4.455390140405295, 'ellipse': {'center': [140.72090502508496, 96.23427750100646], 'axes': [43.806986405668226, 44.4944263604971], 'angle': 65.36217808009474}, 'location': [140.72090502508496, 96.23427750100646], 'diameter': 44.4944263604971, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.467624382557206, 'phi': -1.6047854852322094, 'norm_pos': [0.4397528282033905, 0.5990238437458064], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.017567,"{'circle_3d': {'center': [-1.9053232492758732, -2.3919945138441365, 33.96806795660222], 'normal': [-0.03126767190109612, -0.10272826184898208, -0.9942179021277843], 'radius': 2.2172801656166365}, 'confidence': 0.3041629938350351, 'timestamp': 102234.922299, 'diameter_3d': 4.434560331233273, 'ellipse': {'center': [141.01975299310558, 96.26288549378975], 'axes': [43.61696882675647, 44.28866303186545], 'angle': 66.3352857984751}, 'location': [141.01975299310558, 96.26288549378975], 'diameter': 44.28866303186545, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4678865179390719, 'phi': -1.6022354804122765, 'norm_pos': [0.44068672810345494, 0.598904643775876], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.023081,"{'circle_3d': {'center': [-1.8747424081686805, -2.388812663816381, 33.96681711970373], 'normal': [-0.028719268475496742, -0.10246310768000247, -0.994322138535992], 'radius': 2.2102087231281677}, 'confidence': 0.2905514927835087, 'timestamp': 102234.930699, 'diameter_3d': 4.4204174462563355, 'ellipse': {'center': [141.3205267210791, 96.29251444143816], 'axes': [43.49211196324402, 44.14960811952218], 'angle': 67.33146451771677}, 'location': [141.3205267210791, 96.29251444143816], 'diameter': 44.14960811952218, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4681530787127166, 'phi': -1.5996715625718751, 'norm_pos': [0.44162664600337215, 0.598781189827341], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777061.0410209,"{'circle_3d': {'center': [-1.9633045031580623, -2.385577899772371, 33.9693711252375], 'normal': [-0.03609944305794522, -0.10219354400966829, -0.9941093047415109], 'radius': 2.207804865212001}, 'confidence': 0.2473410365118755, 'timestamp': 102234.939099, 'diameter_3d': 4.415609730424002, 'ellipse': {'center': [140.44802741741142, 96.32581170582323], 'axes': [43.41315884388035, 44.09655066595866], 'angle': 64.31205436135411}, 'location': [140.44802741741142, 96.32581170582323], 'diameter': 44.09655066595866, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7069798460133447, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4684240648772169, 'phi': -1.607093731719889, 'norm_pos': [0.4389000856794107, 0.5986424512257366], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
