eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581495149.1848059,"{'circle_3d': {'center': [-0.2173677340284712, -0.4604353343111445, 24.743433231686176], 'normal': [0.29283168777152685, -0.5210404177149945, -0.8017271891012946], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 360245.762969, 'diameter_3d': 2.0, 'ellipse': {'center': [154.31231689451513, 108.87934112552952], 'axes': [39.838836673573255, 50.13577652437066], 'angle': -61.90267181396405}, 'location': [154.31231689451513, 108.87934112552952], 'diameter': 50.13577652437066, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 1.0227268732666306, 'phi': -1.2205999643509495, 'norm_pos': [0.4822259902953598, 0.546336078643627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.31476,"{'circle_3d': {'center': [-7.635527810200177, 5.360212788424358, 1161.442345796881], 'normal': [-0.3694009262135986, 0.919587960810827, -0.1337943871928871], 'radius': 46.796037208694}, 'confidence': 0.7292241527185569, 'timestamp': 360251.894969, 'diameter_3d': 93.592074417388, 'ellipse': {'center': [155.9673258236751, 122.7419193382537], 'axes': [6.361245161418936, 50.001582837141186], 'angle': -68.08235427366758}, 'location': [155.9673258236751, 122.7419193382537], 'diameter': 50.001582837141186, 'sphere': {'center': [-3.2027166956369943, -5.674842741305565, 1163.0478784431957], 'radius': 12.0}, 'projected_sphere': {'center': [158.2926890731679, 116.97484294084347], 'axes': [12.793970287721695, 12.793970287721695], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.737826766606315, 'phi': -2.794097137805003, 'norm_pos': [0.48739789319898474, 0.48857533609060966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.321973,"{'circle_3d': {'center': [-0.16312324677561074, 0.11316797176105808, 24.26405793437177], 'normal': [-0.28240675096955653, 0.5648683159695254, -0.7753516702894057], 'radius': 0.9678064124420889}, 'confidence': 0.9999586591889051, 'timestamp': 360251.903369, 'diameter_3d': 1.9356128248841777, 'ellipse': {'center': [156.0453143340389, 122.46124806074577], 'axes': [38.14795424858708, 49.47523533424147], 'angle': -63.166841029334904}, 'location': [156.0453143340389, 122.46124806074577], 'diameter': 49.47523533424147, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1710699896741588, 'phi': -1.9200920062050741, 'norm_pos': [0.4876416072938715, 0.48974479974689256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.330227,"{'circle_3d': {'center': [-0.16315263763561028, 0.11056288413104376, 24.262171306370114], 'normal': [-0.28240920020788984, 0.5646512253336908, -0.7755088892895435], 'radius': 0.9656142869445016}, 'confidence': 0.9993784488566697, 'timestamp': 360251.911769, 'diameter_3d': 1.9312285738890032, 'ellipse': {'center': [156.04335201450954, 122.39681961477174], 'axes': [38.07515208702283, 49.36694148741219], 'angle': -63.154289637027524}, 'location': [156.04335201450954, 122.39681961477174], 'diameter': 49.36694148741219, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1708069309300435, 'phi': -1.920029601224521, 'norm_pos': [0.4876354750453423, 0.49001325160511777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.338387,"{'circle_3d': {'center': [-0.1700032509213094, 0.10726399210156945, 24.26226719447149], 'normal': [-0.28298008464836477, 0.564376317664568, -0.7755008986144291], 'radius': 0.9714935053777289}, 'confidence': 0.9996543274797989, 'timestamp': 360251.920169, 'diameter_3d': 1.9429870107554579, 'ellipse': {'center': [155.87122997127403, 122.30743694977713], 'axes': [38.30639091283088, 49.6675735074897], 'angle': -63.07571194822895}, 'location': [155.87122997127403, 122.30743694977713], 'diameter': 49.6675735074897, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1704738805356008, 'phi': -1.9206827156344657, 'norm_pos': [0.48709759366023136, 0.4903856793759286], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.346555,"{'circle_3d': {'center': [-0.17249437128673417, 0.10629634815140676, 24.262472379869656], 'normal': [-0.28318767801215017, 0.564295680668721, -0.7754837998312484], 'radius': 0.9705740960690789}, 'confidence': 0.9996827513775719, 'timestamp': 360251.928569, 'diameter_3d': 1.9411481921381577, 'ellipse': {'center': [155.8073115721366, 122.28357084551939], 'axes': [38.26852455126704, 49.620142543317115], 'angle': -63.04824220384843}, 'location': [155.8073115721366, 122.28357084551939], 'diameter': 49.620142543317115, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.170376203272432, 'phi': -1.9209260339087222, 'norm_pos': [0.48689784866292685, 0.4904851214770025], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.354391,"{'circle_3d': {'center': [-0.16014893665007035, 0.10712283852153526, 24.258574583267148], 'normal': [-0.2821588917924282, 0.5643645548662318, -0.7758086162147909], 'radius': 0.968885419653584}, 'confidence': 0.9999922469499959, 'timestamp': 360251.936969, 'diameter_3d': 1.937770839307168, 'ellipse': {'center': [156.12095246371962, 122.30627500212064], 'axes': [38.23061607142056, 49.54160593303675], 'angle': -63.16569818371506}, 'location': [156.12095246371962, 122.30627500212064], 'diameter': 49.54160593303675, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1704596316080313, 'phi': -1.9196204577521423, 'norm_pos': [0.4878779764491238, 0.4903905208244973], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.362226,"{'circle_3d': {'center': [-0.1705345188043883, 0.11005259862175976, 24.264491181026358], 'normal': [-0.28302435697195466, 0.5646087015412505, -0.7753155664015231], 'radius': 0.973452040432274}, 'confidence': 0.9998654796124308, 'timestamp': 360251.945369, 'diameter_3d': 1.946904080864548, 'ellipse': {'center': [155.8588555348824, 122.37673939118503], 'axes': [38.36740601413195, 49.76320813270239], 'angle': -63.08402358913705}, 'location': [155.8588555348824, 122.37673939118503], 'diameter': 49.76320813270239, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1707554084333354, 'phi': -1.9208100786402613, 'norm_pos': [0.4870589235465075, 0.4900969192033957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.369925,"{'circle_3d': {'center': [-0.1642798716822913, 0.10508327030653675, 24.25859443921061], 'normal': [-0.2825031363784466, 0.5641945908483152, -0.7758069615528356], 'radius': 0.9693859077417466}, 'confidence': 0.999923466573628, 'timestamp': 360251.953769, 'diameter_3d': 1.9387718154834932, 'ellipse': {'center': [156.015795480861, 122.25379842307649], 'axes': [38.25013966470378, 49.56720942492445], 'angle': -63.11802998036493}, 'location': [156.015795480861, 122.25379842307649], 'diameter': 49.56720942492445, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1702537602906458, 'phi': -1.9200129743231658, 'norm_pos': [0.4875493608776906, 0.49060917323718134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.382427,"{'circle_3d': {'center': [-0.17334997091298865, 0.10862310430202271, 24.26447847913208], 'normal': [-0.2832589779810047, 0.5644895770146058, -0.7753166248927132], 'radius': 0.9591035757334435}, 'confidence': 0.9995376780847581, 'timestamp': 360251.962169, 'diameter_3d': 1.918207151466887, 'ellipse': {'center': [155.780711832064, 122.35302619779955], 'axes': [37.80118427030501, 49.02930083289001], 'angle': -63.051419274017896}, 'location': [155.780711832064, 122.35302619779955], 'diameter': 49.02930083289001, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.170611084948043, 'phi': -1.921076642472551, 'norm_pos': [0.48681472447519997, 0.49019572417583523], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.3897548,"{'circle_3d': {'center': [-0.16867399221640866, 0.11204590239838375, 24.265264023740876], 'normal': [-0.28286931308962304, 0.5647748101893025, -0.7752511628419799], 'radius': 0.9651708344106045}, 'confidence': 0.9998078671723437, 'timestamp': 360251.970569, 'diameter_3d': 1.930341668821209, 'ellipse': {'center': [155.90274556449256, 122.43492897501629], 'axes': [38.035033634032445, 49.338011890613], 'angle': -63.11053977407736}, 'location': [155.90274556449256, 122.43492897501629], 'diameter': 49.338011890613, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1709566785980723, 'phi': -1.9206603551266905, 'norm_pos': [0.48719607988903924, 0.4898544626040988], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.398253,"{'circle_3d': {'center': [-0.1637610039451447, 0.11371539096121097, 24.26468909664641], 'normal': [-0.28245989740035105, 0.5649139342362047, -0.7752990734331856], 'radius': 0.9670118036016091}, 'confidence': 0.9999741709318108, 'timestamp': 360251.978969, 'diameter_3d': 1.9340236072032182, 'ellipse': {'center': [156.0287805598319, 122.47589315688245], 'axes': [38.11198332050876, 49.4333073527684], 'angle': -63.163558164391915}, 'location': [156.0287805598319, 122.47589315688245], 'diameter': 49.4333073527684, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1711252734560924, 'phi': -1.9201743399465854, 'norm_pos': [0.48758993924947464, 0.48968377851298983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.406432,"{'circle_3d': {'center': [-0.16556435616322984, 0.10932162058393402, 24.262146183628687], 'normal': [-0.2826101767518581, 0.564547786704765, -0.7755109828513292], 'radius': 0.9714469097779211}, 'confidence': 0.9999485199837732, 'timestamp': 360251.987369, 'diameter_3d': 1.9428938195558423, 'ellipse': {'center': [155.98441236012027, 122.35996463684432], 'axes': [38.30555378258708, 49.665396754084455], 'angle': -63.126245274270445}, 'location': [155.98441236012027, 122.35996463684432], 'diameter': 49.665396754084455, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.170681606221603, 'phi': -1.9202575249080105, 'norm_pos': [0.48745128862537584, 0.49016681401314866], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.4162428,"{'circle_3d': {'center': [-0.16623131998852703, 0.11492542832467478, 24.266471350565503], 'normal': [-0.2826657570706329, 0.5650147706831601, -0.7751505522732614], 'radius': 0.9738578585811233}, 'confidence': 0.9999929203272379, 'timestamp': 360251.995769, 'diameter_3d': 1.9477157171622466, 'ellipse': {'center': [155.9690463459961, 122.50057644654439], 'axes': [38.36902078044175, 49.779863008555516], 'angle': -63.146554609418885}, 'location': [155.9690463459961, 122.50057644654439], 'diameter': 49.779863008555516, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1712474823709744, 'phi': -1.9204703880721357, 'norm_pos': [0.48740326983123783, 0.48958093147273174], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.421927,"{'circle_3d': {'center': [-0.16870706578768502, 0.11448508566069737, 24.26705354203817], 'normal': [-0.28287206922056274, 0.564978075461162, -0.7751020363172056], 'radius': 0.9625721614987676}, 'confidence': 0.9999036737217294, 'timestamp': 360252.004169, 'diameter_3d': 1.9251443229975351, 'ellipse': {'center': [155.90100268479964, 122.4993706153446], 'axes': [37.919533327767795, 49.201457725497725], 'angle': -63.1217516310007}, 'location': [155.90100268479964, 122.4993706153446], 'diameter': 49.201457725497725, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1712030083464877, 'phi': -1.9207254440708745, 'norm_pos': [0.48719063338999885, 0.48958595576939745], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.430321,"{'circle_3d': {'center': [-0.1778562357419733, 0.1151667686612079, 24.270894716992743], 'normal': [-0.2836345000500868, 0.5650348823778711, -0.7747819384043245], 'radius': 0.97078154724212}, 'confidence': 0.9997584645608489, 'timestamp': 360252.012569, 'diameter_3d': 1.94156309448424, 'ellipse': {'center': [155.671867280782, 122.50931164138373], 'axes': [38.21504520970699, 49.61357105904082], 'angle': -63.04104576946546}, 'location': [155.671867280782, 122.50931164138373], 'diameter': 49.61357105904082, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.171271857999193, 'phi': -1.921726532377688, 'norm_pos': [0.4864745852524438, 0.48954453482756777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.4377952,"{'circle_3d': {'center': [-0.16035765337904317, 0.1251301191767311, 24.271776727578814], 'normal': [-0.2821762848531759, 0.5658651615874981, -0.7747084375221519], 'radius': 0.9593866746821371}, 'confidence': 0.9999688079902022, 'timestamp': 360252.020969, 'diameter_3d': 1.9187733493642742, 'ellipse': {'center': [156.11314010913824, 122.77341908475366], 'axes': [37.75999233635175, 49.028914016734056], 'angle': -63.24846673659371}, 'location': [156.11314010913824, 122.77341908475366], 'diameter': 49.028914016734056, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1722785224627184, 'phi': -1.9200963582948092, 'norm_pos': [0.487853562841057, 0.4884440871468597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.4458811,"{'circle_3d': {'center': [-0.1631776964976006, 0.11239643649050812, 24.26351572662249], 'normal': [-0.282411288446389, 0.5648040213636462, -0.7753968542685122], 'radius': 0.9649958479714961}, 'confidence': 0.9730179624820562, 'timestamp': 360252.029369, 'diameter_3d': 1.9299916959429921, 'ellipse': {'center': [156.04261596716847, 122.44408788365467], 'axes': [38.040967857835724, 49.33256904980468], 'angle': -63.1627064057115}, 'location': [156.04261596716847, 122.44408788365467], 'diameter': 49.33256904980468, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.170992075996359, 'phi': -1.9200784340141528, 'norm_pos': [0.4876331748974015, 0.4898163004847722], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.454161,"{'circle_3d': {'center': [-0.15950361599437413, 0.11465524854359899, 24.26382390858654], 'normal': [-0.2821051150711202, 0.5649922557014038, -0.7753711724381747], 'radius': 0.964267034422041}, 'confidence': 0.9999277189660049, 'timestamp': 360252.037769, 'diameter_3d': 1.928534068844082, 'ellipse': {'center': [156.1360438203397, 122.50233473495136], 'axes': [38.01005294870392, 49.294629762212985], 'angle': -63.20713629270422}, 'location': [156.1360438203397, 122.50233473495136], 'diameter': 49.294629762212985, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1712201944111937, 'phi': -1.9197404161082225, 'norm_pos': [0.48792513693856154, 0.489573605271036], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.465677,"{'circle_3d': {'center': [-0.16436604166917013, 0.12723175540250686, 24.27477339367298], 'normal': [-0.2825103172106865, 0.566040297939646, -0.7744587153476382], 'radius': 0.9755301896930763}, 'confidence': 0.9999607688227559, 'timestamp': 360252.046169, 'diameter_3d': 1.9510603793861525, 'ellipse': {'center': [156.01844320182101, 122.81249043618976], 'axes': [38.374106803620656, 49.84832414052185], 'angle': -63.221514553812305}, 'location': [156.01844320182101, 122.81249043618976], 'diameter': 49.84832414052185, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.172490953741253, 'phi': -1.9205807552178413, 'norm_pos': [0.48755763500569066, 0.4882812898492094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.474041,"{'circle_3d': {'center': [-0.16320051114186862, 0.129018891061504, 24.275654703975256], 'normal': [-0.2824131896667447, 0.5661892259112292, -0.7743852728224486], 'radius': 0.9697073819219766}, 'confidence': 0.999448844300457, 'timestamp': 360252.054569, 'diameter_3d': 1.9394147638439532, 'ellipse': {'center': [156.04569262474624, 122.86320990349746], 'axes': [38.13836262719007, 49.548786650107125], 'angle': -63.24058064776454}, 'location': [156.04569262474624, 122.86320990349746], 'diameter': 49.548786650107125, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.172671619998227, 'phi': -1.9205005905757278, 'norm_pos': [0.48764278945233197, 0.48806995873542725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.4817998,"{'circle_3d': {'center': [-0.16271275495220427, 0.12689148158162222, 24.27392179202565], 'normal': [-0.28237254331760603, 0.5660119417879057, -0.7745296821515824], 'radius': 0.9657272566661398}, 'confidence': 0.9998725652026174, 'timestamp': 360252.062969, 'diameter_3d': 1.9314545133322796, 'ellipse': {'center': [156.0561489422183, 122.81260594316663], 'axes': [37.99422508830328, 49.34880644554697], 'angle': -63.23509536290901}, 'location': [156.0561489422183, 122.81260594316663], 'diameter': 49.34880644554697, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1724565571032777, 'phi': -1.9203942538113887, 'norm_pos': [0.4876754654444322, 0.488280808570139], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.4897752,"{'circle_3d': {'center': [-0.16032327216127795, 0.1244734300278143, 24.27128457989134], 'normal': [-0.28217341975169546, 0.5658104374917551, -0.7747494498294415], 'radius': 0.9633546012140266}, 'confidence': 0.9999124335554793, 'timestamp': 360252.071369, 'diameter_3d': 1.9267092024280532, 'ellipse': {'center': [156.1156900902921, 122.7531919857251], 'axes': [37.91992827186657, 49.23281851499903], 'angle': -63.24570230884817}, 'location': [156.1156900902921, 122.7531919857251], 'diameter': 49.23281851499903, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.17221215133406, 'phi': -1.9200760703289512, 'norm_pos': [0.48786153153216283, 0.4885283667261454], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.499125,"{'circle_3d': {'center': [-0.1566423720532053, 0.1295968762566062, 24.273688126188013], 'normal': [-0.2818666780760228, 0.5662373913441544, -0.7745491543047186], 'radius': 0.9601064435170498}, 'confidence': 0.9994370235808044, 'timestamp': 360252.079769, 'diameter_3d': 1.9202128870340995, 'ellipse': {'center': [156.20842172646482, 122.88656912739066], 'axes': [37.774631212235334, 49.06182761414153], 'angle': -63.303480137835614}, 'location': [156.20842172646482, 122.88656912739066], 'diameter': 49.06182761414153, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1727300548439166, 'phi': -1.9198095526930705, 'norm_pos': [0.48815131789520255, 0.4879726286358722], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.50744,"{'circle_3d': {'center': [-0.1572996750545741, 0.12801073913455419, 24.27276797770867], 'normal': [-0.28192145332613683, 0.56610521325065, -0.7746258333446638], 'radius': 0.9570898874385588}, 'confidence': 0.9999907369912597, 'timestamp': 360252.088169, 'diameter_3d': 1.9141797748771177, 'ellipse': {'center': [156.19023374702937, 122.84883844683544], 'axes': [37.6624109349336, 48.90944356762626], 'angle': -63.29003356573703}, 'location': [156.19023374702937, 122.84883844683544], 'diameter': 48.90944356762626, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1725697005052407, 'phi': -1.9198401846099433, 'norm_pos': [0.4880944804594668, 0.48812983980485236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.51465,"{'circle_3d': {'center': [-0.15702314338710055, 0.13121643162416508, 24.275010918667174], 'normal': [-0.28189840902051405, 0.5663723542914509, -0.774438921598122], 'radius': 0.9712933963293013}, 'confidence': 0.9999502127586894, 'timestamp': 360252.096569, 'diameter_3d': 1.9425867926586027, 'ellipse': {'center': [156.20378875972602, 122.9178506156469], 'axes': [38.205660397793785, 49.6311475558316], 'angle': -63.30753830690385}, 'location': [156.20378875972602, 122.9178506156469], 'diameter': 49.6311475558316, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1728938059092355, 'phi': -1.91989147261486, 'norm_pos': [0.4881368398741438, 0.4878422891014712], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581495155.521995,"{'circle_3d': {'center': [-0.15051323040259224, 0.12475777135165877, 24.26792508574271], 'normal': [-0.281355916271805, 0.5658341326020754, -0.7750294076751606], 'radius': 0.9640618399683649}, 'confidence': 0.9685828613577954, 'timestamp': 360252.104969, 'diameter_3d': 1.9281236799367298, 'ellipse': {'center': [156.36573750496638, 122.75998137919944], 'axes': [37.97238811227149, 49.2757334796788], 'angle': -63.33721801795393}, 'location': [156.36573750496638, 122.75998137919944], 'diameter': 49.2757334796788, 'sphere': {'center': [3.225757764859068, -6.665251819873246, 33.56827797784464], 'radius': 12.0}, 'projected_sphere': {'center': [219.5791602873588, -3.105991050505196], 'axes': [443.2756428501019, 443.2756428501019], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 360235.103369, 'theta': 2.1722408891484783, 'phi': -1.9190282476397975, 'norm_pos': [0.4886429297030199, 0.488500077586669], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
