eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1595228194.680277,"{'circle_3d': {'center': [89.3710274406733, -58.710710146023956, 409.43604416597566], 'normal': [-0.0007344879255861418, -0.4036316906604259, -0.9149212637282474], 'radius': 4.380450147969095}, 'confidence': 0.9934667772435787, 'timestamp': 243996.599514, 'diameter_3d': 8.76090029593819, 'ellipse': {'center': [295.3351534303306, 31.12021248910385], 'axes': [11.219973194822627, 13.446610195784428], 'angle': -75.61070119153071}, 'location': [295.3351534303306, 31.12021248910385], 'diameter': 13.446610195784428, 'sphere': {'center': [89.37984129578034, -53.86712985809884, 420.4150993307146], 'radius': 12.0}, 'projected_sphere': {'center': [291.8113970968294, 40.56036863283677], 'axes': [35.39359081937926, 35.39359081937926], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.155313538682937, 'phi': -1.5715991147471717, 'norm_pos': [0.9229223544697831, 0.8703324479620673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.284511,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.195114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.2969751,"{'circle_3d': {'center': [144.60267098942904, -93.82818617787188, 670.0139182106491], 'normal': [-0.4525119634274274, -0.029595829864932297, -0.8912670810759593], 'radius': 5.8904499070108205}, 'confidence': 0.05878913223099511, 'timestamp': 243999.203514, 'diameter_3d': 11.780899814021641, 'ellipse': {'center': [293.8301011166608, 33.17560492504654], 'axes': [10.436205951482197, 11.214535052683722], 'angle': 41.586039747418965}, 'location': [293.8301011166608, 33.17560492504654], 'diameter': 11.214535052683722, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.541196174663341, 'phi': -2.0405989193105323, 'norm_pos': [0.9182190659895649, 0.861768312812306], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.2995899,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.211914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.3063092,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.220314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.309233,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.228714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.316514,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.237114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.3247051,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.245514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.3319511,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.253914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.3402581,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.262314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.351357,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.270714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.367968,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.279114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.373777,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.287514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.383496,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.295914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.3859599,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.304314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.392166,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.312714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.399956,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.321114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.408789,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.329514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.4172852,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.337914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.4240918,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.346314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.4319072,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.354714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.445533,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.363114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.4520361,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.371514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.460057,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.379914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.467946,"{'circle_3d': {'center': [0.9625438697812285, -3.798004861931365, 47.731691633767106], 'normal': [-0.517124322367427, 0.0503699970951505, -0.8544268831261481], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 243999.388314, 'diameter_3d': 2.0, 'ellipse': {'center': [172.62448120135804, 70.64911651605135], 'axes': [22.502048490168228, 26.063705441709562], 'angle': 2.333050251024753}, 'location': [172.62448120135804, 70.64911651605135], 'diameter': 26.063705441709562, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.6211876475050357, 'phi': -2.1150521496439922, 'norm_pos': [0.5394515037542439, 0.7056286811831194], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.476062,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 243999.396714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228197.4841752,"{'circle_3d': {'center': [145.61358673018725, -94.42366378966346, 669.5930657577243], 'normal': [-0.3682689850309101, -0.07921896418089747, -0.9263381188196937], 'radius': 6.110535609725744}, 'confidence': 0.028170638540518954, 'timestamp': 243999.405114, 'diameter_3d': 12.221071219451488, 'ellipse': {'center': [294.84799910098224, 32.57253214613141], 'axes': [10.903719911432624, 11.68816874506057], 'angle': 54.18650130826204}, 'location': [294.84799910098224, 32.57253214613141], 'diameter': 11.68816874506057, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.4914942694009155, 'phi': -1.9491918966790507, 'norm_pos': [0.9213999971905695, 0.8642811160577858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
