eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654268.0685,"{'circle_3d': {'center': [-4.141060251751423, -3.4906529798965913, 63.084179763355685], 'normal': [-0.40248625869449217, -0.044153368900494296, -0.9143605916578247], 'radius': 2.490510236482723}, 'confidence': 0.2686667862594892, 'timestamp': 798.023588, 'diameter_3d': 4.981020472965446, 'ellipse': {'center': [119.64640666408012, 85.72363663578787], 'axes': [43.32238327713849, 49.00273096725508], 'angle': 10.772711676437403}, 'location': [119.64640666408012, 85.72363663578787], 'diameter': 49.00273096725508, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.526628598981473, 'phi': -1.9854567564355716, 'norm_pos': [0.3738950208252504, 0.6428181806842173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.7331939,"{'circle_3d': {'center': [-4.167565578660663, -0.5150567207596137, 63.359112973872044], 'normal': [-0.4046950359369288, 0.20381298602758713, -0.8914494907814613], 'radius': 2.5918887572238414}, 'confidence': 0.4497920065007339, 'timestamp': 800.686383, 'diameter_3d': 5.183777514447683, 'ellipse': {'center': [119.57874763552545, 114.76961003853627], 'axes': [43.943822662321615, 50.76283440367012], 'angle': -23.41856699817869}, 'location': [119.57874763552545, 114.76961003853627], 'diameter': 50.76283440367012, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7760474169173222, 'phi': -1.9969502499257785, 'norm_pos': [0.373683586361017, 0.5217932915060989], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.741177,"{'circle_3d': {'center': [-3.80498883788443, -1.697093064262123, 63.00168434329042], 'normal': [-0.3744803075389094, 0.10530995740237806, -0.9212352099965965], 'radius': 2.620915226606819}, 'confidence': 0.42797305774403516, 'timestamp': 800.694783, 'diameter_3d': 5.241830453213638, 'ellipse': {'center': [122.91553011746028, 103.19039768525784], 'axes': [46.48026904201033, 51.62869519966036], 'angle': -11.210653593217605}, 'location': [122.91553011746028, 103.19039768525784], 'diameter': 51.62869519966036, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6763019132708874, 'phi': -1.9568918807856543, 'norm_pos': [0.3841110316170634, 0.5700400096447591], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.748568,"{'circle_3d': {'center': [-3.7252796609731647, -1.7206658092724145, 62.966955077665276], 'normal': [-0.36783787612963725, 0.10334556198485376, -0.9241293154653586], 'radius': 2.631316419794077}, 'confidence': 0.40590723447334853, 'timestamp': 800.703183, 'diameter_3d': 5.262632839588154, 'ellipse': {'center': [123.67806364845754, 102.94982617157879], 'axes': [46.88358041005072, 51.86206243124957], 'angle': -11.091393441895239}, 'location': [123.67806364845754, 102.94982617157879], 'diameter': 51.86206243124957, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6743267389372913, 'phi': -1.94960951946882, 'norm_pos': [0.3864939489014298, 0.571042390951755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.758039,"{'circle_3d': {'center': [-4.198364092689883, -0.5300553553187859, 63.369725665195496], 'normal': [-0.40726157877269725, 0.20256309981432286, -0.8905650998378406], 'radius': 2.6243381423741887}, 'confidence': 0.49766163793613605, 'timestamp': 800.711583, 'diameter_3d': 5.248676284748377, 'ellipse': {'center': [119.29504666934116, 114.62028821370524], 'axes': [44.424769189982264, 51.390254642920866], 'angle': -23.13889827077338}, 'location': [119.29504666934116, 114.62028821370524], 'diameter': 51.390254642920866, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7747709021714173, 'phi': -1.9997100455991295, 'norm_pos': [0.37279702084169114, 0.5224154657762281], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.765532,"{'circle_3d': {'center': [-4.1606423699210024, -0.6162344692248314, 63.33334938931763], 'normal': [-0.40411810187529046, 0.19538150698881904, -0.8935964561609957], 'radius': 2.587217353658016}, 'confidence': 0.41628101775271487, 'timestamp': 800.719983, 'diameter_3d': 5.174434707316032, 'ellipse': {'center': [119.62956786123664, 113.78465909960246], 'axes': [44.00621577787586, 50.692505043879855], 'angle': -22.409465529449303}, 'location': [119.62956786123664, 113.78465909960246], 'diameter': 50.692505043879855, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.767442766039108, 'phi': -1.9955096560040426, 'norm_pos': [0.3738423995663645, 0.5258972537516564], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.774233,"{'circle_3d': {'center': [-4.159028228140755, -0.6051184771873359, 63.335055902149016], 'normal': [-0.40398359006026996, 0.19630783965861034, -0.8934542467583806], 'radius': 2.6202999087570222}, 'confidence': 0.3513942689881435, 'timestamp': 800.728383, 'diameter_3d': 5.2405998175140445, 'ellipse': {'center': [119.65551635590688, 113.88812968287475], 'axes': [44.56061654686371, 51.33946779934082], 'angle': -22.530649409974657}, 'location': [119.65551635590688, 113.88812968287475], 'diameter': 51.33946779934082, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7683873914863366, 'phi': -1.9954444241238882, 'norm_pos': [0.37392348861220903, 0.5254661263213551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.783733,"{'circle_3d': {'center': [-3.795658061076823, -1.8997489759645174, 62.97661491755871], 'normal': [-0.3737027428049422, 0.08842196476051185, -0.9233243288075723], 'radius': 2.62635943552597}, 'confidence': 0.3877071524746216, 'timestamp': 800.736783, 'diameter_3d': 5.25271887105194, 'ellipse': {'center': [122.99461051861985, 101.20425944518539], 'axes': [46.697864882684314, 51.75782852711686], 'angle': -8.676101444238006}, 'location': [122.99461051861985, 101.20425944518539], 'diameter': 51.75782852711686, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6593339191929704, 'phi': -1.9553789202986132, 'norm_pos': [0.38435815787068706, 0.5783155856450609], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.789897,"{'circle_3d': {'center': [-3.715322207916528, -1.9166850707815342, 62.94283389332686], 'normal': [-0.36700808837491755, 0.08701062352576044, -0.9261394141602263], 'radius': 2.6197618991745437}, 'confidence': 0.3748279843571888, 'timestamp': 800.745183, 'diameter_3d': 5.239523798349087, 'ellipse': {'center': [123.75944110267986, 101.02902727676468], 'axes': [46.79371634064873, 51.6553011675767], 'angle': -8.595323629239907}, 'location': [123.75944110267986, 101.02902727676468], 'diameter': 51.6553011675767, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6579171167686253, 'phi': -1.9480894236589767, 'norm_pos': [0.38674825344587455, 0.5790457196801472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.7968829,"{'circle_3d': {'center': [-3.716293024831052, -1.9146030235052711, 62.943414466639894], 'normal': [-0.3670889897844614, 0.08718412746544908, -0.9260910330508075], 'radius': 2.60286060259766}, 'confidence': 0.2862101584245027, 'timestamp': 800.753583, 'diameter_3d': 5.20572120519532, 'ellipse': {'center': [123.74568083003876, 101.05072125978265], 'axes': [46.488389425092414, 51.32148379532365], 'angle': -8.620675432857936}, 'location': [123.74568083003876, 101.05072125978265], 'diameter': 51.32148379532365, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6580912825729328, 'phi': -1.948182814359796, 'norm_pos': [0.3867052525938711, 0.578955328084239], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.805333,"{'circle_3d': {'center': [-4.1908612479545635, -0.7341573070766816, 63.321929184470875], 'normal': [-0.40663634171142055, 0.18555460383449818, -0.8945481398982255], 'radius': 2.599848471490742}, 'confidence': 0.4540693321617199, 'timestamp': 800.761983, 'diameter_3d': 5.199696942981484, 'ellipse': {'center': [119.33276949975844, 112.63572964217728], 'axes': [44.27084990429316, 50.95016502337604], 'angle': -21.06555500481148}, 'location': [119.33276949975844, 112.63572964217728], 'diameter': 50.95016502337604, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7574325644050295, 'phi': -1.997445638731281, 'norm_pos': [0.37291490468674515, 0.5306844598242613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.8168051,"{'circle_3d': {'center': [-4.250672671630339, -0.7059253324029351, 63.355229286365265], 'normal': [-0.4116206270177351, 0.1879072683906437, -0.8917731314070262], 'radius': 2.6114150416723296}, 'confidence': 0.46644328211307995, 'timestamp': 800.770383, 'diameter_3d': 5.222830083344659, 'ellipse': {'center': [118.77485364880081, 112.9127726788321], 'axes': [44.26424442379952, 51.15017640042879], 'angle': -21.133595852992457}, 'location': [118.77485364880081, 112.9127726788321], 'diameter': 51.15017640042879, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7598273512654155, 'phi': -2.00323463423446, 'norm_pos': [0.37117141765250256, 0.5295301138381996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.824942,"{'circle_3d': {'center': [-3.758970114774587, -1.7747137529411716, 62.97450639665359], 'normal': [-0.37064541394642253, 0.09884156667912401, -0.9235000388829994], 'radius': 2.6142219558858915}, 'confidence': 0.39584693020644224, 'timestamp': 800.778783, 'diameter_3d': 5.228443911771783, 'ellipse': {'center': [123.34840598210769, 102.42550944365878], 'axes': [46.51997934399617, 51.519363784694875], 'angle': -10.332124433127586}, 'location': [123.34840598210769, 102.42550944365878], 'diameter': 51.519363784694875, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6697995465091802, 'phi': -1.9524647177155015, 'norm_pos': [0.38546376869408655, 0.5732270439847551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.833886,"{'circle_3d': {'center': [-4.156511110378414, -0.5056672554128068, 63.35625146889453], 'normal': [-0.40377383024674146, 0.20459544147315442, -0.8916879495295879], 'radius': 2.620380515077943}, 'confidence': 0.4580778828705336, 'timestamp': 800.787183, 'diameter_3d': 5.240761030155886, 'ellipse': {'center': [119.69238519704274, 114.85628520887487], 'axes': [44.44694621667704, 51.32324348998483], 'angle': -23.560183310425057}, 'location': [119.69238519704274, 114.85628520887487], 'diameter': 51.32324348998483, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7768467149454934, 'phi': -1.9959926050310177, 'norm_pos': [0.37403870374075854, 0.5214321449630214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.840307,"{'circle_3d': {'center': [-3.7560364863719133, -1.6588775022406246, 62.98633896549525], 'normal': [-0.3704009449128664, 0.10849458757083626, -0.9225139914795276], 'radius': 2.617501141790953}, 'confidence': 0.4020874253740928, 'timestamp': 800.795583, 'diameter_3d': 5.235002283581906, 'ellipse': {'center': [123.38425687599835, 103.55960339137128], 'axes': [46.52530101380176, 51.57353263677718], 'angle': -11.802290725167081}, 'location': [123.38425687599835, 103.55960339137128], 'diameter': 51.57353263677718, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6795048994546826, 'phi': -1.9526059456499472, 'norm_pos': [0.3855758027374948, 0.568501652535953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.849875,"{'circle_3d': {'center': [-3.7872446982794266, -1.6925518502391406, 62.99500769858368], 'normal': [-0.37300162923849256, 0.10568839190429327, -0.9217915970554921], 'radius': 2.627377016321692}, 'confidence': 0.38145429621710514, 'timestamp': 800.803983, 'diameter_3d': 5.254754032643384, 'ellipse': {'center': [123.08692212272595, 103.23236520994001], 'axes': [46.63866939035694, 51.76140122432568], 'angle': -11.307172301687327}, 'location': [123.08692212272595, 103.23236520994001], 'diameter': 51.76140122432568, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6766824715221662, 'phi': -1.9553036362737952, 'norm_pos': [0.3846466316335186, 0.5698651449585832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.85775,"{'circle_3d': {'center': [-3.7802559159472615, -1.6874925147194042, 62.99276337066007], 'normal': [-0.372419230710812, 0.10611000319760461, -0.9219786243824589], 'radius': 2.6161821872772855}, 'confidence': 0.32459472204910655, 'timestamp': 800.812383, 'diameter_3d': 5.232364374554571, 'ellipse': {'center': [123.15087364181267, 103.28207672778785], 'axes': [46.45518186930005, 51.54257106122321], 'angle': -11.38649074872985}, 'location': [123.15087364181267, 103.28207672778785], 'diameter': 51.54257106122321, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.6771064670003581, 'phi': -1.9546901445524136, 'norm_pos': [0.3848464801306646, 0.5696580136342173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.866936,"{'circle_3d': {'center': [-4.349337746968382, -0.5074039876401413, 63.44527659314325], 'normal': [-0.41984271662923867, 0.20445071378754318, -0.8842691891755275], 'radius': 2.6407408278769995}, 'confidence': 0.47071759634323534, 'timestamp': 800.820783, 'diameter_3d': 5.281481655753999, 'ellipse': {'center': [117.88024863053118, 114.84541294010761], 'axes': [44.229187633462914, 51.65075435524371], 'angle': -22.761697025060023}, 'location': [117.88024863053118, 114.84541294010761], 'diameter': 51.65075435524371, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.776698861904055, 'phi': -2.0140738141138734, 'norm_pos': [0.36837577697040996, 0.521477446082885], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654270.8733141,"{'circle_3d': {'center': [-3.723966376345106, -1.7801292181996282, 62.959944255431196], 'normal': [-0.36772843574396585, 0.09839027790758598, -0.9247135506515322], 'radius': 2.6472471315292054}, 'confidence': 0.3392882898699462, 'timestamp': 800.829183, 'diameter_3d': 5.294494263058411, 'ellipse': {'center': [123.69154757816051, 102.36587824151228], 'axes': [47.20119578016779, 52.182335072891895], 'angle': -10.335454619816591}, 'location': [123.69154757816051, 102.36587824151228], 'diameter': 52.182335072891895, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.669346047182895, 'phi': -1.9492902279851372, 'norm_pos': [0.3865360861817516, 0.5734755073270321], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
