eye_packets,817
norm_X,norm_Y,phi,theta,confidence,timestamp
1580955230.630615,"{'circle_3d': {'center': [-6.517378995611548, 9.531226637570303, 69.6399018907416], 'normal': [0.0026680951329142544, 0.5510449789168563, -0.8344712772042445], 'radius': 3.0160920880003457}, 'confidence': 0.994197190668377, 'timestamp': 726.22946, 'diameter_3d': 6.032184176000691, 'ellipse': {'center': [101.94049451555517, 204.36924717230013], 'axes': [40.672555844737964, 53.88908269393361], 'angle': -85.0279449002584}, 'location': [101.94049451555517, 204.36924717230013], 'diameter': 53.88908269393361, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.627442870715611, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.154412305945707, 'phi': -1.567598989614042, 'norm_pos': [0.31856404536110994, 0.1484614701154161], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.914509,"{'circle_3d': {'center': [-7.424423749312835, 9.510589329781798, 69.60535309290297], 'normal': [-0.07386234167789645, 0.5511628677132916, -0.8311220414210649], 'radius': 2.527810887487794}, 'confidence': 0.997695256278967, 'timestamp': 732.517508, 'diameter_3d': 5.055621774975588, 'ellipse': {'center': [93.89121383178548, 204.37408660372574], 'axes': [33.60513991267129, 45.161784222756566], 'angle': -77.69363176931887}, 'location': [93.89121383178548, 204.37408660372574], 'diameter': 45.161784222756566, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7082140936586656, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.154553585456261, 'phi': -1.6594340955669569, 'norm_pos': [0.2934100432243296, 0.14844130581780945], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.926768,"{'circle_3d': {'center': [-7.4721957276445075, 9.487283248081011, 69.59429084814394], 'normal': [-0.0778433398722025, 0.5492206942382261, -0.8320438951509841], 'radius': 2.533482761118394}, 'confidence': 0.9978675733356357, 'timestamp': 732.525908, 'diameter_3d': 5.066965522236788, 'ellipse': {'center': [93.45795900638586, 204.17894594497096], 'axes': [33.72650219557177, 45.26899327666305], 'angle': -77.27219652654222}, 'location': [93.45795900638586, 204.17894594497096], 'diameter': 45.26899327666305, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7083670316051838, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1522277347438816, 'phi': -1.664081558677842, 'norm_pos': [0.29205612189495583, 0.14925439189595435], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.937514,"{'circle_3d': {'center': [-7.427264210756931, 9.45873175578774, 69.57140889523129], 'normal': [-0.07409904679823778, 0.5468414032137868, -0.8339507245603718], 'radius': 2.527311566369798}, 'confidence': 0.9978892968187225, 'timestamp': 732.534308, 'diameter_3d': 5.054623132739596, 'ellipse': {'center': [93.83436836367721, 203.95406186347174], 'axes': [33.7839066816787, 45.17434649727314], 'angle': -77.56440366451399}, 'location': [93.83436836367721, 203.95406186347174], 'diameter': 45.17434649727314, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7088326334361739, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1493832489634026, 'phi': -1.6594166284498038, 'norm_pos': [0.2932324011364913, 0.15019140890220106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.946379,"{'circle_3d': {'center': [-7.4351150522804215, 9.411855001028329, 69.54152574559592], 'normal': [-0.07475328359186197, 0.5429350069838358, -0.8364409870299857], 'radius': 2.5683214452910326}, 'confidence': 0.9970853689548901, 'timestamp': 732.542708, 'diameter_3d': 5.136642890582065, 'ellipse': {'center': [93.7376912405421, 203.56192259085003], 'axes': [34.497109065586955, 45.92677139910946], 'angle': -77.40441715270488}, 'location': [93.7376912405421, 203.56192259085003], 'diameter': 45.92677139910946, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7095005204676652, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1447244967918775, 'phi': -1.6599301833116407, 'norm_pos': [0.29293028512669406, 0.15182532253812486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.949413,"{'circle_3d': {'center': [-7.435101282699096, 9.374615349330217, 69.51745016131896], 'normal': [-0.0747521361267515, 0.5398317026756598, -0.8384472857197318], 'radius': 2.549819285703777}, 'confidence': 0.9977994273238348, 'timestamp': 732.551108, 'diameter_3d': 5.099638571407554, 'ellipse': {'center': [93.71491983010286, 203.26440497875723], 'axes': [34.38226014315436, 45.6112186044122], 'angle': -77.32588081886679}, 'location': [93.71491983010286, 203.26440497875723], 'diameter': 45.6112186044122, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7096257322391497, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.141033491409037, 'phi': -1.6597166633289917, 'norm_pos': [0.2928591244690714, 0.15306497925517826], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.959172,"{'circle_3d': {'center': [-7.414114342788145, 9.342963042193805, 69.49529588806512], 'normal': [-0.07300322446750561, 0.5371940104142923, -0.8402934751575524], 'radius': 2.523343928747881}, 'confidence': 0.9984841579909148, 'timestamp': 732.559508, 'diameter_3d': 5.046687857495762, 'ellipse': {'center': [93.87974454318163, 203.01613109651635], 'axes': [34.15361744056689, 45.152045052335325], 'angle': -77.42594476492816}, 'location': [93.87974454318163, 203.01613109651635], 'diameter': 45.152045052335325, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7102473448420632, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1379031323738484, 'phi': -1.6574569780839448, 'norm_pos': [0.2933742016974426, 0.15409945376451517], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.9664068,"{'circle_3d': {'center': [-7.416883911817311, 9.346021131326642, 69.49749260269152], 'normal': [-0.07323402188660276, 0.537448851175362, -0.8401104156053514], 'radius': 2.52546555512189}, 'confidence': 0.9984079727746522, 'timestamp': 732.567908, 'diameter_3d': 5.05093111024378, 'ellipse': {'center': [93.85727936438775, 203.0401812200518], 'axes': [34.16936673620063, 45.188556052060285], 'angle': -77.41031215853326}, 'location': [93.85727936438775, 203.0401812200518], 'diameter': 45.188556052060285, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7106008481412185, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1382052992566876, 'phi': -1.6577484242922198, 'norm_pos': [0.2933039980137117, 0.15399924491645078], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.980284,"{'circle_3d': {'center': [-7.422067445346878, 9.328685213182668, 69.48687587913804], 'normal': [-0.07366598301406667, 0.5360041913300307, -0.8409951425681429], 'radius': 2.5187829902298176}, 'confidence': 0.9977287467463064, 'timestamp': 732.576308, 'diameter_3d': 5.037565980459635, 'ellipse': {'center': [93.80125301667823, 202.90030667969407], 'axes': [34.13573848885746, 45.07553477711503], 'angle': -77.3321352354936}, 'location': [93.80125301667823, 202.90030667969407], 'diameter': 45.07553477711503, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7109135003665279, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1364931220685848, 'phi': -1.6581671530666307, 'norm_pos': [0.29312891567711946, 0.15458205550127468], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.984979,"{'circle_3d': {'center': [-7.422512276943323, 9.332774174324033, 69.48952210837423], 'normal': [-0.07370305231377042, 0.5363449380918113, -0.8407746234651262], 'radius': 2.5185811097034088}, 'confidence': 0.9987052172741728, 'timestamp': 732.584708, 'diameter_3d': 5.0371622194068175, 'ellipse': {'center': [93.79977942477214, 202.9336149817893], 'axes': [34.11828627656697, 45.070231428116614], 'angle': -77.33729020169305}, 'location': [93.79977942477214, 202.9336149817893], 'diameter': 45.070231428116614, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7118345476599508, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.136896799229169, 'phi': -1.6582337056849068, 'norm_pos': [0.29312431070241296, 0.15444327090921128], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.989656,"{'circle_3d': {'center': [-7.418753473028463, 9.401210816677793, 69.53317679711427], 'normal': [-0.07338981865419882, 0.5420479916212911, -0.8371367327367905], 'radius': 2.546736582691532}, 'confidence': 0.9983874606528844, 'timestamp': 732.593108, 'diameter_3d': 5.093473165383064, 'ellipse': {'center': [93.8744494470022, 203.48300173159615], 'axes': [34.25843311338801, 45.546400658608036], 'angle': -77.51156163158092}, 'location': [93.8744494470022, 203.48300173159615], 'diameter': 45.546400658608036, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.712465337820789, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1436686030559544, 'phi': -1.658240423658153, 'norm_pos': [0.2933576545218819, 0.15215415945168276], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955236.997812,"{'circle_3d': {'center': [-7.397963216020907, 9.416559306623256, 69.54132889362918], 'normal': [-0.07165729723690244, 0.5433270324500797, -0.8364573913605475], 'radius': 2.5170643483056754}, 'confidence': 0.9988936551857764, 'timestamp': 732.601508, 'diameter_3d': 5.034128696611351, 'ellipse': {'center': [94.06574545705405, 203.61766848703198], 'axes': [33.8207184128851, 45.010889771355636], 'angle': -77.70816499919127}, 'location': [94.06574545705405, 203.61766848703198], 'diameter': 45.010889771355636, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7130765088685487, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.145191389457988, 'phi': -1.656255275090148, 'norm_pos': [0.2939554545532939, 0.15159304797070006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.014708,"{'circle_3d': {'center': [-7.425971398511956, 9.42440434287823, 69.54886906248132], 'normal': [-0.0739913124444899, 0.5439807854713276, -0.8358290439562025], 'radius': 2.52794844481176}, 'confidence': 0.998588092246754, 'timestamp': 732.609908, 'diameter_3d': 5.05589688962352, 'ellipse': {'center': [93.82478034733842, 203.67563244230223], 'axes': [33.916812635376125, 45.200093306155246], 'angle': -77.50307833315706}, 'location': [93.82478034733842, 203.67563244230223], 'diameter': 45.200093306155246, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7135358472212472, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1459703072028646, 'phi': -1.6590906222744604, 'norm_pos': [0.29320243858543255, 0.15135153149040736], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.0204082,"{'circle_3d': {'center': [-7.428078677757247, 9.419295306928817, 69.54573251856951], 'normal': [-0.07416691904826411, 0.5435550324755432, -0.8360904226155204], 'radius': 2.547355806589271}, 'confidence': 0.998640665807637, 'timestamp': 732.618308, 'diameter_3d': 5.094711613178542, 'ellipse': {'center': [93.80355366325314, 203.62872643006605], 'axes': [34.19414311020017, 45.549196227399165], 'angle': -77.47568714803286}, 'location': [93.80355366325314, 203.62872643006605], 'diameter': 45.549196227399165, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7140323664013404, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1454629967583525, 'phi': -1.6592715599246532, 'norm_pos': [0.2931361051976661, 0.1515469732080581], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.043256,"{'circle_3d': {'center': [-7.402786159404627, 9.308994003689985, 69.47268446795013], 'normal': [-0.07205920918554577, 0.5343632572056406, -0.842177760167135], 'radius': 2.5283427482748744}, 'confidence': 0.998489752093591, 'timestamp': 732.635108, 'diameter_3d': 5.056685496549749, 'ellipse': {'center': [93.95919478711845, 202.73922319126393], 'axes': [34.34993256243314, 45.25621408452113], 'angle': -77.44463110225618}, 'location': [93.95919478711845, 202.73922319126393], 'diameter': 45.25621408452113, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7146387879628957, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1345505799008113, 'phi': -1.656151381385358, 'norm_pos': [0.29362248370974514, 0.1552532367030669], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.0497751,"{'circle_3d': {'center': [-7.3835932252806735, 9.203331334802263, 69.40479771947261], 'normal': [-0.07045979800854967, 0.5255580347983304, -0.8478349892069278], 'radius': 2.521256734782294}, 'confidence': 0.9981756037738366, 'timestamp': 732.643508, 'diameter_3d': 5.042513469564588, 'ellipse': {'center': [94.06603480392464, 201.88009273729816], 'axes': [34.635219063895136, 45.17295885412465], 'angle': -77.37419445309742}, 'location': [94.06603480392464, 201.88009273729816], 'diameter': 45.17295885412465, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7149607360244836, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1241672338882176, 'phi': -1.6537113477736778, 'norm_pos': [0.2939563587622645, 0.15883294692792438], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.049902,"{'circle_3d': {'center': [-7.31496953312661, 9.120165858496174, 69.34827026754479], 'normal': [-0.06474115699571105, 0.5186275784394896, -0.8525456102009134], 'radius': 2.5205145057741247}, 'confidence': 0.9986112553940963, 'timestamp': 732.651907, 'diameter_3d': 5.0410290115482494, 'ellipse': {'center': [94.62299533897125, 201.20493007522236], 'axes': [34.96055272825701, 45.197420149158184], 'angle': -77.75988994701748}, 'location': [94.62299533897125, 201.20493007522236], 'diameter': 45.197420149158184, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7153459285784147, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1160413236485236, 'phi': -1.6465895018687502, 'norm_pos': [0.29569686043428517, 0.16164612468657347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.0635278,"{'circle_3d': {'center': [-7.285708563283058, 9.0558340535587, 69.30723976448513], 'normal': [-0.062302742842081704, 0.5132665946947002, -0.8559648187892186], 'radius': 2.5206743429677037}, 'confidence': 0.9980647661890635, 'timestamp': 732.660307, 'diameter_3d': 5.041348685935407, 'ellipse': {'center': [94.84511977475108, 200.67876879340622], 'axes': [35.20075258256302, 45.22719797222267], 'angle': -77.86704504935173}, 'location': [94.84511977475108, 200.67876879340622], 'diameter': 45.22719797222267, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7157831754740052, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.109783007046252, 'phi': -1.6434547651403963, 'norm_pos': [0.29639099929609714, 0.16383846336080743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.065965,"{'circle_3d': {'center': [-7.1968342920158355, 9.0171758152337, 69.27808867563826], 'normal': [-0.05489655356981315, 0.5100450748342834, -0.8583940761931241], 'radius': 2.512139279029539}, 'confidence': 0.9976808111061568, 'timestamp': 732.668707, 'diameter_3d': 5.024278558059078, 'ellipse': {'center': [95.60850865743058, 200.36954190421568], 'axes': [35.271803350921026, 45.09489740037821], 'angle': -78.53364677338341}, 'location': [95.60850865743058, 200.36954190421568], 'diameter': 45.09489740037821, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7159247281387393, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1060335198559073, 'phi': -1.6346619766682824, 'norm_pos': [0.29877658955447056, 0.16512690873243463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.0742831,"{'circle_3d': {'center': [-7.134161249816888, 9.015890195866605, 69.27350843440419], 'normal': [-0.04967380005323417, 0.5099379398870256, -0.8587757629626303], 'radius': 2.5050463764807622}, 'confidence': 0.9981894993877175, 'timestamp': 732.677107, 'diameter_3d': 5.0100927529615245, 'ellipse': {'center': [96.16171260588186, 200.36503015367532], 'axes': [35.21737294993696, 44.97209598436424], 'angle': -79.06156111401394}, 'location': [96.16171260588186, 200.36503015367532], 'diameter': 44.97209598436424, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.71628293754884, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1059089703225258, 'phi': -1.6285745201412138, 'norm_pos': [0.3005053518933808, 0.1651457076930195], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.081435,"{'circle_3d': {'center': [-7.129441649047844, 9.072601298616418, 69.3071222328062], 'normal': [-0.049280499989147214, 0.5146638651161766, -0.855974613095796], 'radius': 2.496516608179481}, 'confidence': 0.9969275231095076, 'timestamp': 732.685507, 'diameter_3d': 4.993033216358962, 'ellipse': {'center': [96.2340463706748, 200.83431449236582], 'axes': [34.91271999187303, 44.797774986610825], 'angle': -79.2116761811769}, 'location': [96.2340463706748, 200.83431449236582], 'diameter': 44.797774986610825, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7160373912772355, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1114118865000426, 'phi': -1.6283052285993018, 'norm_pos': [0.30073139490835876, 0.1631903562818091], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.095248,"{'circle_3d': {'center': [-7.146628749605376, 9.16146791593704, 69.36208960971788], 'normal': [-0.0507127583689415, 0.5220694165595618, -0.8513939983531551], 'radius': 2.4709811043696446}, 'confidence': 0.8754723794259114, 'timestamp': 732.693907, 'diameter_3d': 4.941962208739289, 'ellipse': {'center': [96.13081377489173, 201.56944186733648], 'axes': [34.24970788150584, 44.30457548617973], 'angle': -79.23855730571594}, 'location': [96.13081377489173, 201.56944186733648], 'diameter': 44.30457548617973, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7160964684721272, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1200718019039333, 'phi': -1.6302904164303436, 'norm_pos': [0.30040879304653667, 0.16012732555276465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.102635,"{'circle_3d': {'center': [-7.202345404261069, 9.208835689498624, 69.39476794833695], 'normal': [-0.055355812923582645, 0.5260167310230272, -0.8486708034682339], 'radius': 2.4790348140653156}, 'confidence': 0.9892082331681005, 'timestamp': 732.702307, 'diameter_3d': 4.958069628130631, 'ellipse': {'center': [95.66563143442949, 201.9513808163282], 'axes': [34.16548688456483, 44.42712303563557], 'angle': -78.86933259773745}, 'location': [95.66563143442949, 201.9513808163282], 'diameter': 44.42712303563557, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7165359070570254, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.124706485702487, 'phi': -1.6359305447081534, 'norm_pos': [0.29895509823259214, 0.15853591326529914], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.109652,"{'circle_3d': {'center': [-7.316644746118608, 9.2012890964764, 69.3981906033059], 'normal': [-0.06488075807837754, 0.5253878482711751, -0.8483855822208201], 'radius': 2.5058833809743843}, 'confidence': 0.9850003080928353, 'timestamp': 732.710707, 'diameter_3d': 5.011766761948769, 'ellipse': {'center': [94.65407767275997, 201.87345554702466], 'axes': [34.481110159663636, 44.90333576958857], 'angle': -77.91631644682504}, 'location': [94.65407767275997, 201.87345554702466], 'diameter': 44.90333576958857, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7162036288411167, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1239672051329475, 'phi': -1.6471233132210106, 'norm_pos': [0.2957939927273749, 0.15886060188739726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.1172822,"{'circle_3d': {'center': [-7.468983258253943, 9.184508029398629, 69.40060248373331], 'normal': [-0.0775756340896555, 0.5239894260146941, -0.848184592185203], 'radius': 2.489669523229796}, 'confidence': 0.8402445553269963, 'timestamp': 732.719107, 'diameter_3d': 4.979339046459592, 'ellipse': {'center': [93.30320914524312, 201.7259805377868], 'axes': [34.1977815550944, 44.60721298623964], 'angle': -76.63867664177909}, 'location': [93.30320914524312, 201.7259805377868], 'diameter': 44.60721298623964, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7168497761285586, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.122324503262695, 'phi': -1.6620033651206245, 'norm_pos': [0.2915725285788847, 0.15947508109255504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.12978,"{'circle_3d': {'center': [-7.62715673099502, 9.12271146700235, 69.37833362136351], 'normal': [-0.09075675681807853, 0.518839712481671, -0.8500403307160203], 'radius': 2.4864383435291932}, 'confidence': 0.9981090165300667, 'timestamp': 732.727507, 'diameter_3d': 4.9728766870583865, 'ellipse': {'center': [91.87701693865077, 201.2029011492429], 'axes': [34.22742457767986, 44.55905819234186], 'angle': -75.21167172330662}, 'location': [91.87701693865077, 201.2029011492429], 'diameter': 44.55905819234186, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7173283172789979, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.116289452241078, 'phi': -1.677160975782804, 'norm_pos': [0.28711567793328363, 0.16165457854482124], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955237.133326,"{'circle_3d': {'center': [-7.995473649305152, 9.425072954301086, 69.61611274311579], 'normal': [-0.12144983334392295, 0.5440365030898993, -0.83022540390333], 'radius': 2.57756317102685}, 'confidence': 0.5297991888078056, 'timestamp': 732.735907, 'diameter_3d': 5.1551263420537, 'ellipse': {'center': [88.84783009292866, 203.59126083531442], 'axes': [34.029449070521366, 46.029123899936664], 'angle': -73.09744257351187}, 'location': [88.84783009292866, 203.59126083531442], 'diameter': 46.029123899936664, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.7173283172789979, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.146036710459255, 'phi': -1.7160514231536395, 'norm_pos': [0.27764946904040205, 0.15170307985285658], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
