eye_packets,700
norm_X,norm_Y,phi,theta,confidence,timestamp
1580955279.0237372,"{'circle_3d': {'center': [-8.717954858092156, 6.30851703907849, 67.42872795875108], 'normal': [-0.16244768250943542, 0.21105761620268787, -0.9638804039351316], 'radius': 3.3826228377070766}, 'confidence': 0.18083252509053196, 'timestamp': 774.618095, 'diameter_3d': 6.765245675414153, 'ellipse': {'center': [80.06937358605457, 177.6990259251237], 'axes': [57.406039920685885, 62.24187938252214], 'angle': -48.12107291108907}, 'location': [80.06937358605457, 177.6990259251237], 'diameter': 62.24187938252214, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.7834531499104895, 'phi': -1.737762388959917, 'norm_pos': [0.25021679245642053, 0.2595873919786513], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.030566,"{'circle_3d': {'center': [-8.227175243116022, 6.700802577816468, 67.44899393403206], 'normal': [-0.12154938126142435, 0.24374807776418617, -0.9621915726617174], 'radius': 3.4227848803431096}, 'confidence': 0.29442005695619133, 'timestamp': 774.626495, 'diameter_3d': 6.845569760686219, 'ellipse': {'center': [84.54704101697456, 181.23189676489966], 'axes': [58.04012909079173, 62.99701800681275], 'angle': -57.281789696155414}, 'location': [84.54704101697456, 181.23189676489966], 'diameter': 62.99701800681275, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8170249532140081, 'phi': -1.6964562663066514, 'norm_pos': [0.2642095031780455, 0.24486709681291807], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.034116,"{'circle_3d': {'center': [-8.858035619376675, 6.2212715943853, 67.43441133132723], 'normal': [-0.17412107928314538, 0.2037871624782554, -0.9634067895537864], 'radius': 3.408515478959989}, 'confidence': 0.23770879340403117, 'timestamp': 774.634895, 'diameter_3d': 6.817030957919978, 'ellipse': {'center': [78.80898079624708, 176.89856602631858], 'axes': [57.75981475797533, 62.706149552565506], 'angle': -45.74935022325583}, 'location': [78.80898079624708, 176.89856602631858], 'diameter': 62.706149552565506, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.7760210397785243, 'phi': -1.7496008589459005, 'norm_pos': [0.24627806498827215, 0.26292264155700595], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.0459101,"{'circle_3d': {'center': [-8.339221399579685, 6.622467947267513, 67.44411444289115], 'normal': [-0.13088656096672954, 0.23722019188510649, -0.9625981969234597], 'radius': 3.3769290440982096}, 'confidence': 0.2451181872938364, 'timestamp': 774.643295, 'diameter_3d': 6.753858088196419, 'ellipse': {'center': [83.52099669059537, 180.53520717471804], 'axes': [57.272147743658245, 62.149034714847744], 'angle': -55.301363878261675}, 'location': [83.52099669059537, 180.53520717471804], 'diameter': 62.149034714847744, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8102996868410135, 'phi': -1.7059396959370807, 'norm_pos': [0.26100311465811055, 0.24776997010534152], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.0498931,"{'circle_3d': {'center': [-8.492856035457782, 6.609356642388541, 67.46281764063905], 'normal': [-0.14368944728990427, 0.23612758314519208, -0.9610395971111347], 'radius': 3.397978938125496}, 'confidence': 0.2546893497224553, 'timestamp': 774.651695, 'diameter_3d': 6.795957876250992, 'ellipse': {'center': [82.15066558161564, 180.39639344874], 'axes': [57.4144141016795, 62.51188736557383], 'angle': -53.383881379265006}, 'location': [82.15066558161564, 180.39639344874], 'diameter': 62.51188736557383, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8091751283680435, 'phi': -1.7192115180861889, 'norm_pos': [0.25672082994254886, 0.2483483606302499], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.059386,"{'circle_3d': {'center': [-8.483773880510377, 6.625240090180332, 67.46537708980038], 'normal': [-0.14293260104428715, 0.23745120379450807, -0.9608263096810231], 'radius': 3.3808239270790166}, 'confidence': 0.2773638703648513, 'timestamp': 774.660095, 'diameter_3d': 6.761647854158033, 'ellipse': {'center': [82.23379586755162, 180.54174788858705], 'axes': [57.10392162050522, 62.19482583797977], 'angle': -53.62150930225585}, 'location': [82.23379586755162, 180.54174788858705], 'diameter': 62.19482583797977, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8105374934335603, 'phi': -1.718473421082248, 'norm_pos': [0.2569806120860988, 0.24774271713088725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.067222,"{'circle_3d': {'center': [-8.364861450165366, 6.757554566142469, 67.48177089961169], 'normal': [-0.1330232318488697, 0.2484774101246863, -0.9594601588634153], 'radius': 3.414056758835293}, 'confidence': 0.25906678339728567, 'timestamp': 774.668495, 'diameter_3d': 6.828113517670586, 'ellipse': {'center': [83.33339709960967, 181.72037343574686], 'axes': [57.552047955140594, 62.801240124863654], 'angle': -56.068203642459416}, 'location': [83.33339709960967, 181.72037343574686], 'diameter': 62.801240124863654, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.821904376339758, 'phi': -1.7085619220004429, 'norm_pos': [0.2604168659362802, 0.24283177735105477], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.075199,"{'circle_3d': {'center': [-8.37363328708255, 6.765376837551506, 67.485019300312], 'normal': [-0.13375421825863493, 0.24912926607543928, -0.9591894588050551], 'radius': 3.3945807944234208}, 'confidence': 0.24467154625667062, 'timestamp': 774.676895, 'diameter_3d': 6.7891615888468415, 'ellipse': {'center': [83.25528979152068, 181.79266650423432], 'axes': [57.19172365708313, 62.4397820477295], 'angle': -56.02604660492954}, 'location': [83.25528979152068, 181.79266650423432], 'diameter': 62.4397820477295, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8225773960668998, 'phi': -1.709347940912492, 'norm_pos': [0.26017278059850213, 0.24253055623235698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.0835369,"{'circle_3d': {'center': [-8.372516053600496, 6.782871087363498, 67.48942146131033], 'normal': [-0.13366111546846376, 0.2505871202264386, -0.9588226120551947], 'radius': 3.3944414225262034}, 'confidence': 0.21816191794600023, 'timestamp': 774.685295, 'diameter_3d': 6.788882845052407, 'ellipse': {'center': [83.27018136455105, 181.94749499515396], 'axes': [57.15017140128356, 62.43383656193084], 'angle': -56.17377601363113}, 'location': [83.27018136455105, 181.94749499515396], 'diameter': 62.43383656193084, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8240830046127228, 'phi': -1.7093050258206985, 'norm_pos': [0.26021931676422205, 0.24188543752019187], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.093624,"{'circle_3d': {'center': [-8.486308693656543, 6.8004161478618945, 67.51046500628114], 'normal': [-0.14314383547313442, 0.25204920860130503, -0.9570689833076277], 'radius': 3.4047689532260286}, 'confidence': 0.19136315265523096, 'timestamp': 774.693694, 'diameter_3d': 6.809537906452057, 'ellipse': {'center': [82.26319677685073, 182.08625581148488], 'axes': [57.1004541957287, 62.59982557898738], 'angle': -55.003019573491734}, 'location': [82.26319677685073, 182.08625581148488], 'diameter': 62.59982557898738, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8255935756410238, 'phi': -1.7192606282784533, 'norm_pos': [0.2570724899276585, 0.24130726745214637], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.1037529,"{'circle_3d': {'center': [-8.477086294594733, 6.818016086608514, 67.51373835229899], 'normal': [-0.14237530221798356, 0.2535158701635234, -0.956796204472807], 'radius': 3.3945692150746822}, 'confidence': 0.20264901747506997, 'timestamp': 774.702094, 'diameter_3d': 6.7891384301493645, 'ellipse': {'center': [82.34915737097525, 182.2451095676804], 'axes': [56.90277900969851, 62.41025951680832], 'angle': -55.24361362379995}, 'location': [82.34915737097525, 182.2451095676804], 'diameter': 62.41025951680832, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8271094688543725, 'phi': -1.7185165918330336, 'norm_pos': [0.25734111678429766, 0.2406453768013317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.1146948,"{'circle_3d': {'center': [-8.47735043510261, 6.835668706418003, 67.5184695017928], 'normal': [-0.1423973139269733, 0.25498692181431415, -0.9564019420149897], 'radius': 3.3878047707748333}, 'confidence': 0.2726227929299735, 'timestamp': 774.710494, 'diameter_3d': 6.775609541549667, 'ellipse': {'center': [82.35117348801725, 182.40244433052203], 'axes': [56.74704442333032, 62.28212034352536], 'angle': -55.37641185185478}, 'location': [82.35117348801725, 182.40244433052203], 'diameter': 62.28212034352536, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8286305047076241, 'phi': -1.7185991208255462, 'norm_pos': [0.25734741715005394, 0.2399898152894916], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.118745,"{'circle_3d': {'center': [-8.477597627030717, 6.853373894852577, 67.52324134874021], 'normal': [-0.14241791325431546, 0.2564623541838618, -0.956004288102704], 'radius': 3.3943373481657533}, 'confidence': 0.23484080403614227, 'timestamp': 774.718894, 'diameter_3d': 6.7886746963315066, 'ellipse': {'center': [82.35492721835338, 182.55731480574752], 'axes': [56.81382820216641, 62.39845418602927], 'angle': -55.50884027091177}, 'location': [82.35492721835338, 182.55731480574752], 'diameter': 62.39845418602927, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8301566832007374, 'phi': -1.7186807875658219, 'norm_pos': [0.25735914755735434, 0.2393445216427187], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.1295512,"{'circle_3d': {'center': [-8.47782783372801, 6.871131538418002, 67.52805415024804], 'normal': [-0.1424370971457567, 0.25794215781431395, -0.9556032213103857], 'radius': 3.394588108159244}, 'confidence': 0.2135580012039466, 'timestamp': 774.727294, 'diameter_3d': 6.789176216318488, 'ellipse': {'center': [82.35815198789177, 182.71396860721532], 'axes': [56.77502585750055, 62.39924010089407], 'angle': -55.64097710938307}, 'location': [82.35815198789177, 182.71396860721532], 'diameter': 62.39924010089407, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8316880043337538, 'phi': -1.718761592053863, 'norm_pos': [0.2573692249621618, 0.23869179746993618], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.1375391,"{'circle_3d': {'center': [-8.59257748240703, 6.888941522555316, 67.55057557715264], 'normal': [-0.15199956786900826, 0.25942632315909003, -0.9537264357350017], 'radius': 3.4297766826225655}, 'confidence': 0.1323865470331696, 'timestamp': 774.735694, 'diameter_3d': 6.859553365245131, 'ellipse': {'center': [81.34804800918351, 182.84801521599434], 'axes': [57.126654959836515, 63.02091946907028], 'angle': -54.508986612470444}, 'location': [81.34804800918351, 182.84801521599434], 'diameter': 63.02091946907028, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.833224468106632, 'phi': -1.7288415342896677, 'norm_pos': [0.2542126500286985, 0.23813326993335693], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.144657,"{'circle_3d': {'center': [-8.57974275663324, 7.022488671874862, 67.58569691826077], 'normal': [-0.15093000738785908, 0.27055525226905225, -0.9507996573093251], 'radius': 3.4356796477637706}, 'confidence': 0.10071777323215587, 'timestamp': 774.744094, 'diameter_3d': 6.871359295527541, 'ellipse': {'center': [81.50384702378864, 184.02480349336204], 'axes': [56.91412804715014, 63.10184465075597], 'angle': -55.64433397905679}, 'location': [81.50384702378864, 184.02480349336204], 'diameter': 63.10184465075597, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.8447660745194132, 'phi': -1.7282228705107598, 'norm_pos': [0.2546995219493395, 0.23322998544432483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955279.151819,"{'circle_3d': {'center': [-8.581688143093853, 7.032296429845405, 67.58880138392476], 'normal': [-0.15109212292624363, 0.2713725654332644, -0.950540951837326], 'radius': 3.3975525188822413}, 'confidence': 0.11795947936269388, 'timestamp': 774.752494, 'diameter_3d': 6.795105037764483, 'ellipse': {'center': [81.4850311322887, 184.11958933896102], 'axes': [56.254234428826365, 62.39879589797901], 'angle': -55.69483022401446}, 'location': [81.4850311322887, 184.11958933896102], 'diameter': 62.39879589797901, 'sphere': {'center': [-6.76858266797893, 3.7758256446462344, 78.99529280597267], 'radius': 12.0}, 'projected_sphere': {'center': [106.87631243478793, 149.63482780462164], 'axes': [188.3656540972395, 188.3656540972395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 39, 'model_birth_timestamp': 756.482587, 'theta': 1.845615152125355, 'phi': -1.7284313642825733, 'norm_pos': [0.2546407222884022, 0.23283504442099578], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
