eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956348.616947,"{'circle_3d': {'center': [-2.2760449030287937, 1.6665415900503637, 15.364303702188444], 'normal': [-0.12900567105748986, 0.5957399545376177, -0.7927492941671559], 'radius': 0.6406357447144743}, 'confidence': 0.9930637917063454, 'timestamp': 1844.214413, 'diameter_3d': 1.2812714894289485, 'ellipse': {'center': [68.20507170208398, 186.78448089834666], 'axes': [36.48270483701764, 52.003444434986676], 'angle': -71.85981053397556}, 'location': [68.20507170208398, 186.78448089834666], 'diameter': 52.003444434986676, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9274166042490872, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2089829451466465, 'phi': -1.7321142456845253, 'norm_pos': [0.21314084906901246, 0.22173132959022224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.833465,"{'circle_3d': {'center': [-2.2544325535753647, 1.6505040931261652, 15.348785453902838], 'normal': [-0.1272046419363708, 0.5944034964606012, -0.7940424815242896], 'radius': 0.6503117923037538}, 'confidence': 0.8821329141239673, 'timestamp': 1844.432811, 'diameter_3d': 1.3006235846075076, 'ellipse': {'center': [68.9863296586047, 186.18918438266456], 'axes': [37.20043665370371, 52.83982870077301], 'angle': -71.9877742846857}, 'location': [68.9863296586047, 186.18918438266456], 'diameter': 52.83982870077301, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9349918600892626, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.207320006170016, 'phi': -1.7296454075178156, 'norm_pos': [0.21558228018313969, 0.22421173173889763], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.8367949,"{'circle_3d': {'center': [-2.2424354038753416, 1.6203279853513903, 15.3243609648406], 'normal': [-0.12620487946136888, 0.5918888208127032, -0.7960778556128094], 'radius': 0.6449225541657447}, 'confidence': 0.7610397953870857, 'timestamp': 1844.441211, 'diameter_3d': 1.2898451083314895, 'ellipse': {'center': [69.32602880058487, 185.08077422565665], 'axes': [37.136583092506974, 52.48517751307872], 'angle': -71.96957789259626}, 'location': [69.32602880058487, 185.08077422565665], 'diameter': 52.48517751307872, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9353019221788994, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2041965499764298, 'phi': -1.7280212096580225, 'norm_pos': [0.2166438400018277, 0.22883010739309728], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.8531818,"{'circle_3d': {'center': [-2.2304554322290544, 1.5894728043051582, 15.299610126860433], 'normal': [-0.12520654849084498, 0.5893175557255173, -0.79814042544449], 'radius': 0.644216881544248}, 'confidence': 0.9377049870981423, 'timestamp': 1844.449611, 'diameter_3d': 1.288433763088496, 'ellipse': {'center': [69.66494430483013, 183.93575604292408], 'axes': [37.34462326790988, 52.51259528100054], 'angle': -71.94799746139101}, 'location': [69.66494430483013, 183.93575604292408], 'diameter': 52.51259528100054, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9356997140699375, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2010101948332887, 'phi': -1.726400998954134, 'norm_pos': [0.21770295095259415, 0.23360101648781628], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.8533728,"{'circle_3d': {'center': [-2.203314336633471, 1.5647419770665705, 15.27718872187294], 'normal': [-0.12294479052454635, 0.5872566534556349, -0.8000088758601144], 'radius': 0.6386618893594279}, 'confidence': 0.9998113578773302, 'timestamp': 1844.458011, 'diameter_3d': 1.2773237787188558, 'ellipse': {'center': [70.63240082787058, 183.03311819259048], 'axes': [37.25756357927311, 52.13250232913085], 'angle': -72.09346159853514}, 'location': [70.63240082787058, 183.03311819259048], 'diameter': 52.13250232913085, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1984616283820966, 'phi': -1.723282638650991, 'norm_pos': [0.22072625258709558, 0.237362007530873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.8651211,"{'circle_3d': {'center': [-2.205135893581634, 1.5658309887046267, 15.278268355522009], 'normal': [-0.12309658693689325, 0.5873474044254731, -0.7999189063893588], 'radius': 0.6352534535743221}, 'confidence': 0.43382488754678844, 'timestamp': 1844.466411, 'diameter_3d': 1.2705069071486441, 'ellipse': {'center': [70.564310431325, 183.07790839242568], 'axes': [37.0468403549159, 51.85070948918023], 'angle': -72.08127683981829}, 'location': [70.564310431325, 183.07790839242568], 'diameter': 51.85070948918023, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1985737541222714, 'phi': -1.723484904785904, 'norm_pos': [0.22051347009789063, 0.23717538169822627], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.879261,"{'circle_3d': {'center': [-2.108551872375169, 1.5647035701397236, 15.263075574396021], 'normal': [-0.11504791850302115, 0.5872534528783977, -0.801184971483191], 'radius': 0.6367816135669047}, 'confidence': 0.23353483137031744, 'timestamp': 1844.474811, 'diameter_3d': 1.2735632271338093, 'ellipse': {'center': [74.39482005508353, 183.09125981986455], 'axes': [37.347631512805656, 52.008530370955974], 'angle': -72.98145370540597}, 'location': [74.39482005508353, 183.09125981986455], 'diameter': 52.008530370955974, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.198457674132577, 'phi': -1.713418562034619, 'norm_pos': [0.23248381267213603, 0.23711975075056435], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.880716,"{'circle_3d': {'center': [-2.10457314473722, 1.6603536522477507, 15.333347383413804], 'normal': [-0.1147163578665254, 0.5952242930540667, -0.7953289873983759], 'radius': 0.639261751807058}, 'confidence': 0.2491615383817079, 'timestamp': 1844.483211, 'diameter_3d': 1.278523503614116, 'ellipse': {'center': [74.94611934135355, 186.66840171539184], 'axes': [36.81476957776665, 51.964439987803836], 'angle': -73.40654884181161}, 'location': [74.94611934135355, 186.66840171539184], 'diameter': 51.964439987803836, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2083410710008926, 'phi': -1.7140459838130255, 'norm_pos': [0.23420662294172984, 0.222214992852534], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.892093,"{'circle_3d': {'center': [-1.3359013205957593, 1.6525275449286507, 15.247958628397898], 'normal': [-0.050660372521403686, 0.5945721174441416, -0.8024447169830347], 'radius': 0.6406608450541431}, 'confidence': 0.154006971464317, 'timestamp': 1844.491611, 'diameter_3d': 1.2813216901082862, 'ellipse': {'center': [105.69103044792458, 186.71344901441051], 'axes': [38.153761311861494, 52.23831777154421], 'angle': -80.93362693134804}, 'location': [105.69103044792458, 186.71344901441051], 'diameter': 52.23831777154421, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2075297064741637, 'phi': -1.6338451898176043, 'norm_pos': [0.3302844701497643, 0.2220272957732895], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.896994,"{'circle_3d': {'center': [-1.3970413596890578, 1.4582985187807038, 15.111030886049377], 'normal': [-0.05575537577917857, 0.5783863652651461, -0.8138553621787447], 'radius': 0.6386870005584685}, 'confidence': 0.25487774233961924, 'timestamp': 1844.500011, 'diameter_3d': 1.277374001116937, 'ellipse': {'center': [102.695605058934, 179.34787636196316], 'axes': [39.37814686615205, 52.56500465685241], 'angle': -79.76674230555457}, 'location': [102.695605058934, 179.34787636196316], 'diameter': 52.56500465685241, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1875455589794304, 'phi': -1.6391971722755028, 'norm_pos': [0.32092376580916876, 0.25271718182515346], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.906091,"{'circle_3d': {'center': [-0.7981936674519823, 1.3738998748351943, 15.02909368766512], 'normal': [-0.005851401426088939, 0.5713531449363537, -0.8206834620440995], 'radius': 0.6408005507198845}, 'confidence': 0.19652214474263577, 'timestamp': 1844.508411, 'diameter_3d': 1.281601101439769, 'ellipse': {'center': [127.05772254586569, 176.1827669987722], 'axes': [40.59211226805184, 52.94318724191244], 'angle': -86.22849695886498}, 'location': [127.05772254586569, 176.1827669987722], 'diameter': 52.94318724191244, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.178949998177107, 'phi': -1.5779261186652782, 'norm_pos': [0.39705538295583026, 0.2659051375051159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.915877,"{'circle_3d': {'center': [0.3747615915590956, 1.079860032509159, 14.891228604610278], 'normal': [0.09189487015816755, 0.5468498247425173, -0.8321722189653363], 'radius': 0.6367376396493819}, 'confidence': 0.10690019204986193, 'timestamp': 1844.516811, 'diameter_3d': 1.2734752792987638, 'ellipse': {'center': [175.52533279883588, 164.469379875251], 'axes': [41.91851636007852, 53.03993214983489], 'angle': 79.60428805251881}, 'location': [175.52533279883588, 164.469379875251], 'diameter': 53.03993214983489, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.149393307721306, 'phi': -1.4608142258482986, 'norm_pos': [0.5485166649963621, 0.31471091718645416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.924582,"{'circle_3d': {'center': [-0.895338338996025, 0.6903206027858095, 14.587966897478735], 'normal': [-0.013946790721425831, 0.5143882055989049, -0.8574440278929649], 'radius': 0.642854221871993}, 'confidence': 0.1078062046208066, 'timestamp': 1844.525211, 'diameter_3d': 1.285708443743986, 'ellipse': {'center': [121.94224916252773, 148.82295035747728], 'axes': [45.43016942983026, 54.742111445493634], 'angle': -83.70220787569804}, 'location': [121.94224916252773, 148.82295035747728], 'diameter': 54.742111445493634, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1110904082087205, 'phi': -1.5870604332621048, 'norm_pos': [0.38106952863289917, 0.3799043735105113], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.9339032,"{'circle_3d': {'center': [-1.8628465900721705, 1.2167422194778803, 14.986168061663422], 'normal': [-0.09457247831110462, 0.5582566736565774, -0.824260597544241], 'radius': 0.62938039551938}, 'confidence': 0.03439347228687297, 'timestamp': 1844.533611, 'diameter_3d': 1.25876079103876, 'ellipse': {'center': [82.9729624463236, 169.86343209956553], 'axes': [39.7931905488326, 52.3293369315616], 'angle': -73.9534219278369}, 'location': [82.9729624463236, 169.86343209956553], 'diameter': 52.3293369315616, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1630794048047246, 'phi': -1.6850329285669934, 'norm_pos': [0.25929050764476125, 0.2922356995851436], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.9433742,"{'circle_3d': {'center': [-2.0582146878126037, 1.2684542012285984, 15.045852114198608], 'normal': [-0.1108531531228074, 0.5625660054691373, -0.8192869264996422], 'radius': 0.6394123007604459}, 'confidence': 0.22551357217204193, 'timestamp': 1844.542011, 'diameter_3d': 1.2788246015208917, 'ellipse': {'center': [75.2377518223426, 171.7843151209214], 'axes': [39.69019274340842, 52.99029625133866], 'angle': -72.18097485520452}, 'location': [75.2377518223426, 171.7843151209214], 'diameter': 52.99029625133866, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1682825783199755, 'phi': -1.7052840267694136, 'norm_pos': [0.23511797444482063, 0.28423202032949413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.9543061,"{'circle_3d': {'center': [-3.2508179568783486, 0.9540762374970537, 15.068735385813085], 'normal': [-0.21023675887828613, 0.5363678418248418, -0.8173799871984356], 'radius': 0.6407715269434464}, 'confidence': 0.10329876701620637, 'timestamp': 1844.550411, 'diameter_3d': 1.2815430538868928, 'ellipse': {'center': [26.358218572411886, 158.78703804921204], 'axes': [38.51037641892149, 53.333987766149356], 'angle': -59.5953957990858}, 'location': [26.358218572411886, 158.78703804921204], 'diameter': 53.333987766149356, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.136923936623663, 'phi': -1.8225475001796962, 'norm_pos': [0.08236943303878715, 0.33838734146161653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.9583979,"{'circle_3d': {'center': [-2.209809321703, 1.5648487772365263, 15.27826752285125], 'normal': [-0.12348603928034041, 0.5872655534697978, -0.7999189757785885], 'radius': 0.6285895629232923}, 'confidence': 0.1796872034848911, 'timestamp': 1844.558811, 'diameter_3d': 1.2571791258465845, 'ellipse': {'center': [70.37382567488022, 183.04779391081547], 'axes': [36.6546190025394, 51.307430639634006], 'angle': -72.03380570395043}, 'location': [70.37382567488022, 183.04779391081547], 'diameter': 51.307430639634006, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.198472624232216, 'phi': -1.723960458912109, 'norm_pos': [0.21991820523400069, 0.23730085870493556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.966401,"{'circle_3d': {'center': [-1.0277646911366993, 1.5151998666422175, 15.133343623471307], 'normal': [-0.024982320066482024, 0.5831281442536055, -0.8119959673935838], 'radius': 0.6350380341735344}, 'confidence': 0.1249832901310269, 'timestamp': 1844.567211, 'diameter_3d': 1.2700760683470689, 'ellipse': {'center': [117.89025593351982, 181.59643874755903], 'axes': [39.08686801861339, 52.13166683276726], 'angle': -83.89569270138594}, 'location': [117.89025593351982, 181.59643874755903], 'diameter': 52.13166683276726, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.193370311652176, 'phi': -1.6015531814426793, 'norm_pos': [0.3684070497922495, 0.24334817188517066], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.9785988,"{'circle_3d': {'center': [-0.1644098987315762, 1.9923633216855103, 15.506530350405196], 'normal': [0.04696391263394489, 0.6228917655072131, -0.7808970734824263], 'radius': 0.6415979442324737}, 'confidence': 0.13743948476450923, 'timestamp': 1844.575611, 'diameter_3d': 1.2831958884649475, 'ellipse': {'center': [153.383026798182, 199.19758431909986], 'axes': [36.0026476124931, 51.3314396209248], 'angle': 86.68842785464501}, 'location': [153.383026798182, 199.19758431909986], 'diameter': 51.3314396209248, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.243230068443679, 'phi': -1.510727701940221, 'norm_pos': [0.4793219587443187, 0.17001006533708396], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956348.984551,"{'circle_3d': {'center': [-0.2131431832275137, 1.9584075437269641, 15.476749818941393], 'normal': [0.04290280559261678, 0.6200621173440011, -0.7833787844377434], 'radius': 0.638093663559725}, 'confidence': 0.2824985226109421, 'timestamp': 1844.584011, 'diameter_3d': 1.27618732711945, 'ellipse': {'center': [151.4204099081119, 197.99327328195648], 'axes': [36.085193504905426, 51.15091589722794], 'angle': 87.16659219019358}, 'location': [151.4204099081119, 197.99327328195648], 'diameter': 51.15091589722794, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.935949715713813, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.23961820300768, 'phi': -1.51608462167999, 'norm_pos': [0.4731887809628497, 0.17502802799184802], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
